      Step     Time          Energy         fmax
BFGS:    0 20:42:19     -698.069643      136.6040
BFGS:    1 20:42:19     -740.097506      134.4796
BFGS:    2 20:42:19     -778.799750      132.1793
BFGS:    3 20:42:19     -805.583230      119.9149
BFGS:    4 20:42:19     -831.845701      117.6437
BFGS:    5 20:42:19     -850.055298      113.6192
BFGS:    6 20:42:19     -865.765751      109.9289
BFGS:    7 20:42:19     -882.371316      103.6785
BFGS:    8 20:42:19     -896.532417      100.3816
BFGS:    9 20:42:19     -906.923890       95.8285
BFGS:   10 20:42:19     -916.761443       91.3091
BFGS:   11 20:42:19     -926.560635       87.8718
BFGS:   12 20:42:19     -936.042986       84.2243
BFGS:   13 20:42:19     -945.241876       83.8955
BFGS:   14 20:42:19     -955.056146       83.8606
BFGS:   15 20:42:19     -965.004113       80.8596
BFGS:   16 20:42:19     -974.284214       77.7811
BFGS:   17 20:42:20     -982.353598       73.9348
BFGS:   18 20:42:20     -990.567497       67.4713
BFGS:   19 20:42:20     -999.365886       58.8615
BFGS:   20 20:42:20    -1006.080587       55.5856
BFGS:   21 20:42:20    -1013.075557       51.4487
BFGS:   22 20:42:20    -1019.568741       48.3136
BFGS:   23 20:42:20    -1025.273846       45.1221
BFGS:   24 20:42:20    -1031.308472       39.6401
BFGS:   25 20:42:20    -1036.348530       38.0375
BFGS:   26 20:42:20    -1039.620691       32.4980
BFGS:   27 20:42:20    -1043.042557       31.0275
BFGS:   28 20:42:20    -1045.809876       29.5366
BFGS:   29 20:42:20    -1048.166258       28.1699
BFGS:   30 20:42:20    -1050.346291       26.5300
BFGS:   31 20:42:20    -1052.520424       24.5922
BFGS:   32 20:42:20    -1054.727150       22.3112
BFGS:   33 20:42:20    -1056.796265       20.3177
BFGS:   34 20:42:20    -1058.844230       18.4907
BFGS:   35 20:42:20    -1061.014753       16.5829
BFGS:   36 20:42:20    -1063.344426       15.7327
BFGS:   37 20:42:20    -1065.644181       14.6832
BFGS:   38 20:42:20    -1067.948168       13.6531
BFGS:   39 20:42:20    -1070.142970       13.2807
BFGS:   40 20:42:20    -1071.925201       12.8097
BFGS:   41 20:42:20    -1073.474097       12.2750
BFGS:   42 20:42:20    -1074.739420       11.6613
BFGS:   43 20:42:20    -1075.770053       10.7263
BFGS:   44 20:42:20    -1076.629453       10.0748
BFGS:   45 20:42:21    -1077.374288        9.7406
BFGS:   46 20:42:21    -1078.050838       10.0173
BFGS:   47 20:42:21    -1078.699206       10.2600
BFGS:   48 20:42:21    -1079.347450       10.5794
BFGS:   49 20:42:21    -1080.000737       10.9025
BFGS:   50 20:42:21    -1080.670057       11.3907
BFGS:   51 20:42:21    -1081.353482       11.7844
BFGS:   52 20:42:21    -1082.048979       12.3384
BFGS:   53 20:42:21    -1082.755508       12.8763
BFGS:   54 20:42:21    -1083.479767       13.5074
BFGS:   55 20:42:21    -1084.233169       14.0302
BFGS:   56 20:42:21    -1085.038083       14.4751
BFGS:   57 20:42:21    -1085.820246       14.5082
BFGS:   58 20:42:21    -1086.539502       14.2911
BFGS:   59 20:42:21    -1087.232613       13.7038
BFGS:   60 20:42:21    -1087.856158       12.9080
BFGS:   61 20:42:21    -1088.417078       12.8813
BFGS:   62 20:42:21    -1088.932617       10.8656
BFGS:   63 20:42:21    -1089.387708       13.1862
BFGS:   64 20:42:21    -1089.817539       10.4886
BFGS:   65 20:42:21    -1090.236830       10.2515
BFGS:   66 20:42:21    -1090.704915        9.8003
BFGS:   67 20:42:21    -1091.105739        8.9984
BFGS:   68 20:42:21    -1091.449739        8.1021
BFGS:   69 20:42:21    -1091.794843        7.6109
BFGS:   70 20:42:21    -1092.133333        7.0484
BFGS:   71 20:42:21    -1092.476267        6.5270
BFGS:   72 20:42:21    -1092.788236        5.6012
BFGS:   73 20:42:21    -1093.066270        5.1355
BFGS:   74 20:42:21    -1093.286036        4.7190
BFGS:   75 20:42:21    -1093.452409        4.2190
BFGS:   76 20:42:21    -1093.638533        3.4563
BFGS:   77 20:42:22    -1093.758841        3.3764
BFGS:   78 20:42:22    -1093.852529        2.8233
BFGS:   79 20:42:22    -1093.921752        2.0461
BFGS:   80 20:42:22    -1093.956266        1.8837
BFGS:   81 20:42:22    -1093.975251        1.4452
BFGS:   82 20:42:22    -1093.984355        1.2961
BFGS:   83 20:42:22    -1093.989501        1.1942
BFGS:   84 20:42:22    -1093.994286        1.2017
BFGS:   85 20:42:22    -1093.998807        1.0473
BFGS:   86 20:42:22    -1094.003242        0.8825
BFGS:   87 20:42:22    -1094.009803        0.9008
BFGS:   88 20:42:22    -1094.016931        0.7713
BFGS:   89 20:42:22    -1094.022920        0.5637
BFGS:   90 20:42:22    -1094.025558        0.3861
BFGS:   91 20:42:22    -1094.026538        0.3616
BFGS:   92 20:42:22    -1094.026979        0.2971
BFGS:   93 20:42:22    -1094.027252        0.2822
BFGS:   94 20:42:22    -1094.027515        0.2581
BFGS:   95 20:42:22    -1094.027836        0.2517
BFGS:   96 20:42:22    -1094.028246        0.2371
BFGS:   97 20:42:22    -1094.028598        0.1945
BFGS:   98 20:42:22    -1094.028787        0.1493
BFGS:   99 20:42:22    -1094.028878        0.1249
BFGS:  100 20:42:22    -1094.028936        0.1064
BFGS:  101 20:42:22    -1094.028994        0.0735
