      Step     Time          Energy         fmax
BFGS:    0 09:46:10      -59.594630       58.3620
BFGS:    1 09:46:21      -68.400318       39.1104
BFGS:    2 09:46:32      -71.072385       37.6888
BFGS:    3 09:46:42      -74.350955       28.6132
BFGS:    4 09:46:52      -76.847513       27.0091
BFGS:    5 09:47:02      -79.288491       23.0137
BFGS:    6 09:47:11      -81.181249       20.5022
BFGS:    7 09:47:19      -82.815323       17.9616
BFGS:    8 09:47:28      -84.219474       15.5008
BFGS:    9 09:47:38      -85.464227       12.7478
BFGS:   10 09:47:47      -86.520142        9.9611
BFGS:   11 09:47:55      -87.325432        7.6204
BFGS:   12 09:48:03      -87.940244        5.8950
BFGS:   13 09:48:12      -88.384629        4.1037
BFGS:   14 09:48:20      -88.668985        2.3374
BFGS:   15 09:48:29      -88.782306        2.1234
BFGS:   16 09:48:35      -88.827658        1.0759
BFGS:   17 09:48:42      -88.863721        1.1285
BFGS:   18 09:48:50      -88.912505        1.2413
BFGS:   19 09:48:56      -88.929224        1.1117
BFGS:   20 09:49:03      -88.957445        0.7899
BFGS:   21 09:49:10      -88.973372        0.7779
BFGS:   22 09:49:17      -88.996654        0.8967
BFGS:   23 09:49:23      -89.013248        0.8772
BFGS:   24 09:49:31      -89.033561        0.4979
BFGS:   25 09:49:37      -89.043707        0.3444
BFGS:   26 09:49:43      -89.048304        0.2690
BFGS:   27 09:49:48      -89.052475        0.3614
BFGS:   28 09:49:55      -89.061766        0.4988
BFGS:   29 09:50:02      -89.068299        0.4148
BFGS:   30 09:50:08      -89.072071        0.2136
BFGS:   31 09:50:13      -89.077811        0.3672
BFGS:   32 09:50:19      -89.083774        0.6472
BFGS:   33 09:50:25      -89.091435        0.6248
BFGS:   34 09:50:33      -89.104826        0.4356
BFGS:   35 09:50:39      -89.110408        0.3397
BFGS:   36 09:50:44      -89.113337        0.1589
BFGS:   37 09:50:49      -89.114612        0.1686
BFGS:   38 09:50:53      -89.116088        0.1649
BFGS:   39 09:50:59      -89.120207        0.1691
BFGS:   40 09:51:06      -89.124022        0.1708
BFGS:   41 09:51:14      -89.127537        0.2593
BFGS:   42 09:51:20      -89.131154        0.2947
BFGS:   43 09:51:27      -89.134412        0.3047
BFGS:   44 09:51:33      -89.137724        0.2697
BFGS:   45 09:51:39      -89.144068        0.2663
BFGS:   46 09:51:45      -89.148744        0.2807
BFGS:   47 09:51:51      -89.153560        0.2606
BFGS:   48 09:51:58      -89.156557        0.2615
BFGS:   49 09:52:02      -89.158191        0.1427
BFGS:   50 09:52:08      -89.158439        0.2858
BFGS:   51 09:52:12      -89.159647        0.2257
BFGS:   52 09:52:19      -89.158889        0.1930
BFGS:   53 09:52:24      -89.161725        0.1641
BFGS:   54 09:52:30      -89.162022        0.1407
BFGS:   55 09:52:34      -89.163556        0.1461
BFGS:   56 09:52:40      -89.164882        0.1276
BFGS:   57 09:52:44      -89.166466        0.1553
BFGS:   58 09:52:51      -89.167161        0.3084
BFGS:   59 09:52:57      -89.169123        0.2737
BFGS:   60 09:53:01      -89.170446        0.1861
BFGS:   61 09:53:07      -89.174631        0.3693
BFGS:   62 09:53:13      -89.175503        0.4783
BFGS:   63 09:53:20      -89.178201        0.3670
BFGS:   64 09:53:25      -89.181078        0.1251
BFGS:   65 09:53:30      -89.182390        0.1394
BFGS:   66 09:53:38      -89.183185        0.2276
BFGS:   67 09:53:44      -89.184036        0.1475
BFGS:   68 09:53:49      -89.185195        0.1065
BFGS:   69 09:53:54      -89.185868        0.1440
BFGS:   70 09:53:59      -89.186758        0.1259
BFGS:   71 09:54:03      -89.187903        0.1063
BFGS:   72 09:54:05      -89.188486        0.1010
BFGS:   73 09:54:10      -89.189396        0.0872
