      Step     Time          Energy         fmax
BFGS:    0 09:54:23      -70.544104       64.5190
BFGS:    1 09:54:31      -74.131119       46.7114
BFGS:    2 09:54:39      -76.527095       44.7938
BFGS:    3 09:54:48      -78.796811       36.3307
BFGS:    4 09:54:57      -80.917271       30.3004
BFGS:    5 09:55:07      -82.468094       24.8209
BFGS:    6 09:55:16      -83.753926       20.8734
BFGS:    7 09:55:26      -84.773298       17.6428
BFGS:    8 09:55:35      -85.654725       14.6618
BFGS:    9 09:55:44      -86.409182       11.1519
BFGS:   10 09:55:53      -87.008157        7.1196
BFGS:   11 09:56:02      -87.391637        2.9457
BFGS:   12 09:56:11      -87.618734        1.6910
BFGS:   13 09:56:20      -87.789354        1.8079
BFGS:   14 09:56:30      -87.933312        2.4251
BFGS:   15 09:56:38      -88.051080        2.7935
BFGS:   16 09:56:46      -88.156306        2.8792
BFGS:   17 09:56:55      -88.264279        2.3698
BFGS:   18 09:57:03      -88.376474        2.0367
BFGS:   19 09:57:11      -88.492125        2.1182
BFGS:   20 09:57:18      -88.610855        2.0701
BFGS:   21 09:57:26      -88.719276        1.6428
BFGS:   22 09:57:34      -88.820318        1.4123
BFGS:   23 09:57:42      -88.892768        0.9445
BFGS:   24 09:57:54      -88.928510        0.5554
BFGS:   25 09:58:01      -88.948818        0.4473
BFGS:   26 09:58:07      -88.963885        0.7413
BFGS:   27 09:58:15      -88.983439        0.9745
BFGS:   28 09:58:24      -88.998561        0.7618
BFGS:   29 09:58:30      -89.009143        0.4633
BFGS:   30 09:58:39      -89.027448        0.4280
BFGS:   31 09:58:47      -89.045931        0.7641
BFGS:   32 09:58:53      -89.062193        1.0833
BFGS:   33 09:58:59      -89.078891        1.0939
BFGS:   34 09:59:05      -89.097545        0.9286
BFGS:   35 09:59:12      -89.115632        1.0744
BFGS:   36 09:59:18      -89.133158        1.0902
BFGS:   37 09:59:23      -89.146966        1.0033
BFGS:   38 09:59:30      -89.162129        0.5774
BFGS:   39 09:59:37      -89.171625        0.2696
BFGS:   40 09:59:45      -89.178673        0.2803
BFGS:   41 09:59:52      -89.184700        0.4927
BFGS:   42 09:59:57      -89.188461        0.5901
BFGS:   43 10:00:02      -89.191116        0.4479
BFGS:   44 10:00:07      -89.193488        0.1468
BFGS:   45 10:00:12      -89.195057        0.2371
BFGS:   46 10:00:17      -89.196152        0.3092
BFGS:   47 10:00:23      -89.199777        0.4252
BFGS:   48 10:00:28      -89.201280        0.4193
BFGS:   49 10:00:33      -89.202880        0.2407
BFGS:   50 10:00:37      -89.203767        0.0905
