0.000000000000000000e+00	3.927022830301661378e-08	1.828642439898611727e+01	3.574670497950641401e+00	7.437485402045213689e+00	4.890162551917791589e+00	2.148240499868522502e+00	4.240262501746371981e+00	1.579502427761659833e+00	2.193465715586627063e+00
0.000000000000000000e+00	2.829287075731022550e-07	1.928592855880637558e+01	1.853538168313466628e+00	4.583285525788066472e+00	5.521462062798748960e+00	1.644959291578103056e+00	3.184599114482888460e+00	1.506046305067271884e+00	1.957718949233028249e+00
0.000000000000000000e+00	3.229608113255235548e-07	1.851350737093586218e+01	2.660128671926533794e+00	3.564261432165054089e+00	5.691712373706621086e+00	2.158816850390713693e+00	3.632808766967853042e+00	9.700599268268615960e-01	1.796145281778493530e+00
0.000000000000000000e+00	1.470955857965145647e-07	1.791953306701557835e+01	2.763005219158730430e+00	3.438260851121669237e+00	5.186901876955865909e+00	1.700172051030454323e+00	2.755043792129693969e+00	1.784262755187552285e+00	1.424014887762862225e+00
0.000000000000000000e+00	7.658123370847543354e-07	1.928053605576841179e+01	9.292112411300103014e-01	3.117995240619598984e+00	5.438536351026164617e+00	1.535973416937274738e+00	3.118029069030701539e+00	1.419053130832900189e+00	1.198136631552766618e+00
0.000000000000000000e+00	2.707150383077950223e-07	1.989408758070526773e+01	1.005884875168763237e+00	2.836591070985959195e+00	5.492183510870907170e+00	1.061632224835028282e+00	3.557010323930702711e+00	1.387613921487995006e+00	1.627373077974466398e+00
0.000000000000000000e+00	3.697417073901917348e-07	1.985104515918440882e+01	1.377914333792269908e+00	1.753100579803586134e+00	5.411509425588830524e+00	1.193797846858728251e+00	3.390768260764612574e+00	1.035584025169677735e+00	1.697375542986415908e+00
0.000000000000000000e+00	2.394673846291894135e-07	1.917867621880007079e+01	3.202518779837139729e+00	4.977341437850901329e+00	5.686839873869347528e+00	2.452842262565328557e+00	3.101845333594337895e+00	1.621746155241425180e+00	1.438718974007167972e+00
0.000000000000000000e+00	2.665046155380834199e-07	1.928374027138312030e+01	1.750209424388930568e+00	4.009678072551578154e+00	5.596590412718152052e+00	1.063656647856621174e+00	3.316598868367370390e+00	1.449300149057127562e+00	1.710250258802443524e+00
0.000000000000000000e+00	5.311427124302185104e-08	1.827150522928140930e+01	2.851519980324518144e+00	3.377151699925790673e+00	6.437421737736469751e+00	9.571116909684637131e-01	2.541958462206722391e+00	1.050041864714007955e+00	1.207867772206139056e+00
0.000000000000000000e+00	2.482678886017276007e-07	1.802540308740339370e+01	3.799613799798022384e+00	5.784336641708118343e+00	6.256314825035544480e+00	2.849300925679527641e+00	3.252611505450919704e+00	1.899749112127772976e+00	1.883269430402781275e+00
0.000000000000000000e+00	1.233191933943796314e-07	1.888009728469543802e+01	2.564882509539927025e+00	3.606886829016949125e+00	5.218224193256555843e+00	1.992733783572965267e+00	3.217380716333568813e+00	1.589037265096657103e+00	1.490544095742275310e+00
0.000000000000000000e+00	6.671514051918397835e-08	1.773679991295106007e+01	3.503622584252713335e+00	8.055895936099920718e+00	4.892839783268154719e+00	1.377714949895899821e+00	3.846917074607968612e+00	1.341119968894592729e+00	1.938019904347994204e+00
0.000000000000000000e+00	6.683226004659352483e-08	1.857349218200308982e+01	3.516467372786064693e+00	3.814393529494344293e+00	6.475154995547780068e+00	2.874893401383381342e+00	2.693571803067090542e+00	1.146504263539787738e+00	1.804597887044373739e+00
0.000000000000000000e+00	5.081170828199340631e-09	1.740075540385999631e+01	4.432474929143097597e+00	4.134513026957896464e+00	5.926759560749915501e+00	1.066696383875029186e+00	2.350812113456201669e+00	1.368500457213758237e+00	1.394131564576992943e+00
0.000000000000000000e+00	3.169308695411448345e-07	1.875462914853920182e+01	2.795035818247987081e+00	2.203309587414092441e+00	5.849467665430751140e+00	1.324640168796078932e+00	2.677878622383236262e+00	5.894307367829604294e-01	9.144831524533664213e-01
0.000000000000000000e+00	3.827388293684234642e-08	1.849950178787996435e+01	2.980934008845266714e+00	6.429679695043185816e+00	6.474785436888857326e+00	1.460622582148773718e+00	3.805267520807816162e+00	1.588925823888851063e+00	1.675630981422998822e+00
0.000000000000000000e+00	1.746744430315464834e-07	1.942405516955821199e+01	1.505742361238240568e+00	4.431053710925857203e+00	5.275622288824786565e+00	1.258458935073613283e+00	3.278989103066713540e+00	1.239295986991431064e+00	1.373437810255586200e+00
0.000000000000000000e+00	1.329193987722520761e-07	1.833654004290392336e+01	2.791321856608281138e+00	5.685143150687306246e+00	4.981664304556711720e+00	2.331907556243761448e+00	3.905878111494634819e+00	9.270343469430007977e-01	1.783066133808398401e+00
0.000000000000000000e+00	5.007468660610940323e-08	1.844915754065182156e+01	3.019227480146395859e+00	3.546246869267983381e+00	4.796407043848530449e+00	2.017837125721518632e+00	2.539038766219153587e+00	2.247114202280047657e+00	2.862881511057913997e+00
0.000000000000000000e+00	3.173941089429153674e-07	1.851855653527271883e+01	2.097720049499615769e+00	3.629351021973941549e+00	5.866100930045036854e+00	8.847278275425629612e-01	2.822329950282262523e+00	1.059452185752575826e+00	1.368619759512398337e+00
0.000000000000000000e+00	1.521063702528920537e-07	1.870715163154979521e+01	2.719795847098626318e+00	5.011412182131365078e+00	5.761700377337797718e+00	1.864706176654962189e+00	3.181190281398280195e+00	1.567328445639623924e+00	1.462406178220261754e+00
0.000000000000000000e+00	1.975472725109099940e-07	1.893320090608901296e+01	3.053638160226949783e+00	4.203331936249096401e+00	5.360335569544205647e+00	1.980398335613470673e+00	3.730235160883646373e+00	1.366162692378611210e+00	1.364884489652411714e+00
0.000000000000000000e+00	4.764434046625169939e-07	1.900386869937293710e+01	2.212504685470359167e+00	6.118543411694261636e+00	5.837315107086604726e+00	1.646390192690533549e+00	3.856119867971484982e+00	1.407495411250923700e+00	1.786253140312890952e+00
0.000000000000000000e+00	1.754615359894196030e-07	1.877506657861593098e+01	1.898910016798504685e+00	5.841589720551247034e+00	4.741808097964169910e+00	1.387344414999889475e+00	3.623523358666782990e+00	1.296339379327260399e+00	1.670071764810171944e+00
0.000000000000000000e+00	3.269140274139806333e-07	1.987577088803297443e+01	1.067076717241704831e+00	2.187614023970876342e+00	5.151484242462415430e+00	1.125499851613199098e+00	3.425128195484143934e+00	5.659715124275738196e-01	1.200816314047206124e+00
0.000000000000000000e+00	4.381254254108421018e-07	1.931591301701026353e+01	1.730295683536543283e+00	3.403172933185328208e+00	4.913772467516430709e+00	1.643877810698880504e+00	3.080810112752549568e+00	9.468008854345695280e-01	1.757874898555650489e+00
0.000000000000000000e+00	1.996004576895751380e-07	1.878638309422431618e+01	3.142082497735501967e+00	5.770357720252229150e+00	6.473329923668943664e+00	1.915818496830295370e+00	3.581791209185056779e+00	1.280429121791138991e+00	2.010484807383315253e+00
0.000000000000000000e+00	1.279978383492949738e-07	1.797530070523958301e+01	3.632472512798629261e+00	6.092668223316214160e+00	5.296324877658145525e+00	1.531059256194730045e+00	4.221296123352916041e+00	1.064811507458299777e+00	1.703118765179596039e+00
0.000000000000000000e+00	1.425928055163584505e-07	2.002945994664631613e+01	1.171746206233040821e+00	2.546808213982738600e+00	5.786923950597500088e+00	1.358365174890674432e+00	3.107243642957328245e+00	1.675088752673998593e+00	1.744646804071227297e+00
0.000000000000000000e+00	2.202246578478994105e-07	1.911428867334039694e+01	3.257031926186046533e+00	4.948518428012540049e+00	5.701406456578120618e+00	2.462305944671801416e+00	3.080626429552107304e+00	1.619307186449754132e+00	1.448195370211510680e+00
0.000000000000000000e+00	3.789820929821276726e-09	1.841046745748129254e+01	2.667560904319233206e+00	6.915324754600755242e+00	4.593784790023493159e+00	3.670062234754885466e+00	4.314647270150146596e+00	2.075259902961099634e+00	1.704266593487068215e+00
0.000000000000000000e+00	6.969304833182878628e-08	1.820563980854299047e+01	3.855022219821605312e+00	5.594160272505259712e+00	5.067349865572782441e+00	2.594684406477751448e+00	3.482043964903026811e+00	1.466367959013891609e+00	1.490885017737919371e+00
0.000000000000000000e+00	2.591063397336163504e-07	1.868913635933322936e+01	2.868738418912264443e+00	5.936827699900995015e+00	7.574496931147648660e+00	1.553459246316049480e+00	3.279523422697808055e+00	1.713934578264766806e+00	1.611609671503097196e+00
