0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.198163981440857012e-08	3.443542728182343304e-01	1.951311014427171031e+01	3.410873823038642882e+01	3.801718700120256811e-01	3.063627250138408198e-01	2.964399069939724907e+00	1.044773035210118373e+01	9.268580298188220823e+00	7.021946524861506944e+00	1.116463646586354885e+00	2.234139365313678294e+00	2.078543980545071168e+00	3.113116475265346406e+00	6.265942804120670395e+00	2.279514881508526436e+00	1.325755414240296748e+00	1.601400655232009251e+00	2.127053544667064422e+00	2.185000133376024056e+00	2.193210610007573447e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.900016734294376493e-07	1.420353455677742627e+00	3.102197252500546654e+01	2.017866066125880664e+01	1.627210196962525779e-01	6.495916932163010860e-02	1.706971273806530576e+00	4.843210413137522430e+00	1.200343896471542138e+01	5.608625835531744208e+00	1.099622488325979974e+00	1.616063794275786503e+00	2.135494056192587475e+00	6.202661686202474156e-01	5.127420283125124101e+00	2.574651718034200787e+00	1.370452245618462905e+00	1.504044864175137830e+00	1.508556218707570284e+00	2.859725646749769368e+00	1.416634157949117290e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.942193035054646748e-07	1.103922496357781613e+00	3.017923299793048386e+01	2.022140869359636639e+01	5.332278031683702624e-01	8.962981262170032215e-01	2.660569687699428254e+00	3.865187303482185754e+00	7.245803738671151351e+00	7.191484622008842642e+00	2.176889166476451809e+00	8.202698609371701366e-01	2.717137252991330687e+00	4.365670745630631622e+00	3.781173754143583920e+00	2.794812432752382669e+00	1.206076475207914722e+00	6.000122861399301843e-01	1.570452354865204958e+00	1.650673997097415580e+00	1.888297906111389368e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.543872795875930704e-07	9.700243070387607469e-01	2.740061641792343394e+01	2.279741800598289814e+01	3.579111796117566691e-01	1.803758126039828880e-01	4.644265510490281912e+00	1.685672543133990064e+00	7.217389285374505192e+00	7.166874925637237048e+00	8.487045628234802797e-01	1.365785303064969147e+00	1.336478248351226750e+00	2.934556382064004598e+00	2.170379068001722089e+00	3.330840607622325589e+00	1.206379627705169488e+00	1.995578179460063106e+00	2.099135302706616635e+00	1.216303908535291134e+00	1.503297086862738441e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.894902579940943059e-06	1.962782386392990963e+00	3.349713905617725374e+01	1.500032893465641948e+01	6.411788123159002650e-02	2.752751357752019940e-09	2.085360966064317423e-02	2.380125748856892987e+00	1.217919096095250531e+01	5.397993563633616709e+00	1.413165097351007704e+00	1.370689606197524890e+00	1.828982384477923828e+00	1.567097933906457907e+00	4.060163091680060177e+00	2.808073201075068859e+00	1.444719529388535095e+00	1.203690391215297417e+00	1.359862829898068393e+00	9.851193240186886246e-01	1.549582328474716997e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.588943290323955422e-07	1.192847127620483061e+00	3.687191924169863455e+01	1.404094299882727270e+01	1.441079293982193421e-01	1.138586198363573368e-04	5.504717401149024081e-01	2.797113984855398527e+00	9.480957389898508225e+00	6.472970293656629792e+00	1.520423049970347273e+00	5.591301497438292412e-01	1.248480140948811989e+00	2.317448642824381899e+00	4.853652018878719332e+00	2.567895420569543230e+00	1.169210768382333177e+00	1.614065700882173271e+00	1.421458155384846656e+00	1.476900682841982837e+00	1.855832188526415294e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.073446661401430923e-07	1.248678540262325720e+00	3.501834091220635514e+01	1.554493351365022846e+01	1.034272623409384195e+00	2.261731593784054584e-01	9.656213514608632531e-01	1.566214334338495107e+00	8.014202149237817707e+00	6.936467198777855003e+00	4.290199811873834368e-01	4.808719411230064633e-01	1.295562599173441853e+00	2.807440298132010348e+00	3.872250300443547566e+00	3.005290132755036758e+00	1.131322372973376122e+00	7.248341418849962858e-01	1.682655110646033014e+00	1.936004011633476019e+00	1.357583280966659478e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.900189641478622395e-07	7.328950801326281628e-01	2.267432912070155737e+01	3.162377156606384077e+01	2.222705246004045565e-01	6.997212120283321513e-01	9.816356967843178349e-01	6.273164334453196211e+00	1.010323978256092481e+01	6.091956586300782739e+00	3.210456882216250474e+00	2.492777989579689546e+00	2.789860328540556100e+00	1.485155222962486476e+00	3.800646236748614459e+00	3.318279214457083182e+00	2.111325464546206288e+00	1.105031112623419132e+00	1.585952645267055372e+00	1.325757911283770962e+00	1.523095687046112312e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.524089977623219412e-07	1.263061611585858612e+00	3.113259280910185112e+01	1.960536279136457338e+01	5.838393230266804013e-01	1.771534930677981956e-05	4.384142230975844878e-01	4.757192933950496361e+00	1.209458974146635590e+01	4.723724611798602702e+00	2.001749705959547487e+00	1.444255531696597705e+00	1.154483241831881335e+00	6.977126587388433610e-01	4.441881860245650238e+00	3.212305501635180693e+00	1.322626145434049993e+00	1.622802686087207347e+00	1.374992734245791492e+00	2.175574855602942392e+00	1.402879596525290040e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.233042197419323354e-07	5.390339966320607523e-01	2.773008833982024512e+01	2.411008422417291897e+01	3.836010799086594369e-01	4.475539070855096696e-02	2.144465115699182967e+00	2.890726317795993872e+00	8.503177931399994449e+00	7.912496989342277409e+00	3.085567247844215100e+00	4.540855103873909226e-01	7.211047980500340238e-01	1.732780624559507654e+00	2.915100495979390249e+00	2.924603951943268498e+00	9.055289362969092259e-01	1.520423590311147155e+00	4.165826028053077890e-01	9.578237848901710594e-01	1.844415175906844340e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.098463367974443776e-07	9.665486164403714886e-01	2.121490414725442974e+01	3.080095528858474196e+01	5.252340228773514363e-01	1.054900147172262770e+00	4.156436259146316203e+00	5.890263188179721610e+00	1.010977700502518850e+01	7.726903806135272390e+00	2.218248417266828199e+00	2.223632217886989615e+00	2.592731705447852697e+00	4.157989847230888714e+00	3.407866726654466216e+00	2.872560580216591664e+00	2.156672710635125334e+00	1.551280227782008136e+00	1.873724927965572995e+00	2.459968991442954334e+00	1.415899498226657061e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.959915231922206390e-07	7.616688677388327999e-01	3.009287539446759752e+01	2.225716223137779082e+01	3.739281179664806221e-01	1.268148826877901481e-01	3.332727074546542934e+00	1.887065177251681103e+00	8.062666308569738760e+00	7.028988845692616394e+00	1.751330156362672641e+00	8.968126721149670688e-01	2.180009769869078351e+00	3.629338257743075502e+00	3.695330530072184150e+00	2.623795020186536320e+00	1.401220449780748778e+00	1.505503675420723386e+00	1.888362262748889853e+00	1.254896362517979425e+00	1.648970648841529441e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.601956583181720886e-07	3.974056412487074752e-01	2.233920146066798296e+01	2.979742282113212681e+01	5.669793116458065052e-01	4.700716402829672227e-05	1.738251575716475150e+00	1.331630022229693644e+01	9.754964681832541729e+00	4.304561337669039034e+00	3.257761491841302703e+00	1.086436857571991377e+00	9.664137237807242098e-01	3.199758724369279772e+00	5.604349990162758033e+00	2.204620765897958634e+00	8.698665882344329692e-01	1.343944781752632434e+00	2.125235214688122820e+00	1.806717855798263939e+00	2.052085240919513609e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.594967243833544794e-07	4.521699439278623611e-01	2.442545938838705410e+01	2.834595708707648143e+01	5.937774202920657052e-01	1.407535053046775841e+00	2.545757476182585410e+00	2.764393902665814640e+00	9.017254255525902096e+00	8.198833661575156029e+00	3.197632021817059300e+00	2.186971567950876327e+00	3.340051273368799034e+00	2.808205854908330856e+00	3.160190767994870864e+00	2.425743545915488575e+00	1.523925066930842842e+00	8.901572811459648182e-01	1.432896785856444311e+00	2.006252620659274566e+00	1.524523620630913845e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.293028497852417103e-09	2.219125190241346690e-01	2.323906019133123735e+01	3.046944457709586018e+01	5.409293756488632310e-01	1.117291711024778339e-01	4.473552123064092889e+00	2.636925138710120020e+00	5.588737219549337887e+00	9.963403169239466450e+00	2.490563832595677596e+00	6.644715711431070995e-03	8.045899145018332588e-01	2.500588641873676465e+00	1.670777598352820803e+00	3.561170365478076860e+00	2.145860867002088224e+00	9.695921168502137366e-01	5.350296559408536101e-01	1.538493468600217629e+00	1.717603945464571957e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.827259699945190756e-07	6.908503519742618115e-01	2.856914429017057699e+01	2.204862877134573296e+01	1.653755025812191803e+00	9.117839862647051374e-01	1.300034273538279495e+00	2.538297184671011397e+00	7.097010330101771736e+00	7.780808357356375993e+00	1.415792988937000230e+00	1.182199229968066367e+00	1.364987881383996404e+00	1.621560019958997234e+00	2.078645711333954704e+00	3.758904137816239555e+00	8.960488170973467392e-01	2.437819098963310005e-01	5.883019860361321518e-01	7.516056965846120708e-01	1.280046309648613878e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.773025395343755365e-08	4.005091702006328136e-01	2.339865335023149129e+01	2.950562148893767045e+01	2.731949070626630838e-01	1.231105765006983710e-01	2.096479682900021402e+00	8.655538623217950089e+00	9.803585498897902539e+00	8.367571402224584176e+00	3.337987634674561832e+00	1.221068146943022015e+00	1.165263105259320087e+00	2.958534540237099275e+00	4.512946864666272262e+00	3.306912597558506750e+00	1.380232293570691438e+00	2.054645482636957343e+00	8.213368663452405016e-01	1.902173994412453384e+00	2.003003375438198397e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.232261774986503219e-07	9.381761036362090689e-01	3.000404981002580485e+01	2.133408303231503567e+01	4.786831468894381381e-02	3.165776525407946887e-04	9.592065639624077766e-01	5.796600361298464676e+00	9.517923564071679721e+00	6.128695068732814555e+00	1.864264446350381021e+00	4.312085504415322235e-01	2.075824879028426828e+00	1.399055966556016717e+00	4.462951474097812898e+00	2.974579225718704922e+00	1.807845733084896267e+00	1.070752010416463396e+00	5.750315426418493026e-01	1.343411071505450582e+00	1.734794132184060533e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.194460540151582348e-07	8.713402151942872820e-01	2.556444862181919575e+01	2.559099724431779777e+01	6.160497117628518371e-01	1.768189649487793558e-01	1.788870016354258796e+00	6.682840755789942300e+00	1.155225978897825811e+01	3.984188196461288189e+00	2.658859885453106031e+00	1.858553959941619649e+00	2.728031564351096616e+00	2.607112329928299221e+00	5.409853016752078858e+00	2.990913302322300016e+00	1.035646267372743790e+00	9.281050966517815359e-01	8.342740814026706753e-01	2.335737212117088291e+00	1.641488540088994919e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.123090093176511290e-07	7.035817418905004894e-01	3.035144527574297513e+01	2.203309856548178658e+01	4.017376132944496248e-01	1.810993624720368400e-01	6.118892503141210248e+00	9.608802116861530074e-01	6.521604999407073500e+00	6.243798172510815370e+00	1.011458902662437875e+00	1.580758250455814418e+00	1.248752961961124841e+00	4.239214182565306466e+00	2.417801708862513888e+00	1.905662627661359076e+00	1.153388526663486680e+00	2.355906246305876195e+00	4.129806584525695712e+00	1.483874947434077773e+00	3.652012977296412721e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.836575106230481450e-07	8.209560515099735278e-01	2.695313602679166110e+01	2.353380632209099588e+01	1.525491400946120402e-01	8.024392710386506200e-02	1.781334618341719134e+00	4.579343017770418633e+00	7.244888531963209033e+00	7.530965484367276197e+00	2.602098236969906164e+00	5.232894511043456598e-01	5.372960506244799372e-01	2.049762220713798655e+00	2.946165979758010423e+00	3.211130739636009146e+00	1.404259472236806472e+00	9.089277529110153520e-01	5.704794371790962160e-01	1.660608550654463000e+00	1.525904649066924357e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.694399984864098850e-07	8.354219861917859813e-01	2.550968832253528973e+01	2.617623139703732704e+01	2.270749166363816851e-01	8.189520828894438775e-01	1.228802960249931964e+00	5.728183867692329123e+00	1.225291823957404169e+01	5.135229297777545554e+00	2.587647036762468211e+00	1.584999404972490256e+00	2.402666163947025257e+00	1.403836054954932688e+00	3.605083966549262442e+00	3.618155556939846029e+00	1.445914869588123430e+00	2.004279708539182359e+00	1.145375699635111211e+00	1.642965429774383423e+00	1.335800849514735766e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.850978065811074877e-07	7.404415670787179993e-01	2.439502594154357240e+01	2.872433122733661648e+01	1.725348902745864055e-01	9.347640439798662326e-01	3.929458715881819497e+00	3.269216864000161316e+00	8.011898064082290105e+00	7.432148843102417857e+00	1.266446284580251769e+00	1.213055370973691982e+00	1.908563104396639565e+00	4.230428898874900590e+00	4.024507705788105127e+00	2.900028660518719104e+00	2.200455283406039797e+00	7.166708470691931510e-01	1.061013016061014946e+00	1.061425475340760816e+00	1.788053331377244648e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.179166919122775345e-06	1.260371240560234529e+00	2.490599687533741147e+01	2.677941091403449647e+01	9.515390238029906855e-02	5.403285187254476600e-07	2.061473181872369165e-01	9.498782018387103676e+00	1.083085243316233104e+01	8.060933885393888332e+00	1.292930645316715976e+00	1.703169003226522094e+00	1.941012874610979155e+00	1.519877197683730419e+00	5.322362435694081739e+00	3.269853642253078618e+00	1.657335695024846123e+00	1.261037885043883255e+00	1.012850064903329628e+00	2.568704148333831316e+00	1.484443582839320319e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.256942349202075431e-07	9.526589611159135274e-01	2.727708706339880607e+01	2.324121369029887774e+01	2.139815956313180223e-01	1.870520056438649658e-07	2.476043978472040885e-01	8.016138853513528062e+00	1.097058558431070097e+01	6.305815147640679186e+00	9.183505689975425268e-01	8.870081264964498891e-01	1.670018909104628024e+00	2.556230417954384215e+00	4.717445612525609455e+00	2.696466369835656796e+00	1.263890176527839415e+00	1.392539239318174360e+00	1.204246941700654716e+00	1.421726307159273839e+00	2.133625193497519223e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.994709729401872785e-07	1.567730759835322285e+00	3.578052160461840003e+01	1.495003638061060869e+01	5.883028592485672198e-02	0.000000000000000000e+00	5.434768779199125772e-03	2.721859083080250485e+00	1.018350223211887595e+01	4.939114854073168637e+00	4.978347270190109919e-01	1.276332260321361378e+00	1.148165326917429674e+00	1.329455354837883352e+00	4.542466531017312903e+00	3.080150650000802681e+00	9.593466493635360859e-01	1.767912685923437033e-01	5.635611015593363637e-01	7.641433249716192977e-01	1.953127217940653582e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.078467757811344019e-06	1.375469748276260562e+00	3.172266643004822129e+01	1.826858721000053620e+01	1.162823652748231851e+00	8.597472664760397176e-02	1.328842674646002697e+00	3.564026795002488424e+00	1.005530526902045629e+01	5.164744460988811348e+00	6.794443020739336925e-01	1.237484439983404183e+00	1.860927946765870589e+00	2.397753782889639584e+00	4.386667564045976242e+00	1.928886078150188199e+00	1.005557971698002317e+00	8.099347767552573796e-01	1.280856778323085310e+00	1.796113617262304452e+00	1.869226314443788617e+00
