0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.758057369691731310e-06	1.822152956527389733e-02	2.180945027293371918e+00	2.101890794773629167e+01	2.774689002155842843e+01	3.370855091568760731e+00	6.685523666368820006e-01	3.319785437475930134e+00	9.299485102431852113e+00	9.623311055206256626e+00	6.424217348311763942e+00	1.956824556778476554e+00	1.974980321173538833e+00	2.228546627134880165e+00	3.401034969871999269e+00	5.458550491884067490e+00	2.803989735430671537e+00	1.342482727625065486e+00	1.590322000173020056e+00	2.047435396391954487e+00	2.170802571278310555e+00	2.074143608465519151e+00	3.614722224797260047e-02	8.546067836990711708e-02	1.219203237862574035e-01	1.725706736819357656e-01	2.224187782154122550e-01	2.536865788443120606e-01	2.550788306265352468e-01	2.313252318145215258e-01	2.013116998810316749e-01	1.840130138587000586e-01	1.852303769472815331e-01	1.969844235229680218e-01	2.085636698874115125e-01	2.171319427806281677e-01	2.280371884704708030e-01	2.473021202515009731e-01	2.742379345044451133e-01	2.995005302537153691e-01	3.117037435684393842e-01	3.081512390642542343e-01	2.968398615285148812e-01	2.864194354900160833e-01	2.769571183140707715e-01	2.616086023081277689e-01	2.347930399256334677e-01	1.972128651697339641e-01	1.542086368924485140e-01	1.120424954788934030e-01	7.722857805674973597e-02	5.705432662334902066e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.804855101118425480e-05	6.319713282697632384e-02	5.116751479983706830e+00	2.641077337609617715e+01	1.934811954487453889e+01	1.837271151659409796e+00	3.249174203339975087e-01	1.797872098216823700e+00	5.187060098106884176e+00	1.038357271765831413e+01	6.205284566119748213e+00	1.623678057787667273e+00	1.518526506731221914e+00	1.767833222495125645e+00	1.360658949937290085e+00	4.210281811839170274e+00	2.959135857269924230e+00	1.395578307239087046e+00	1.571430708285283639e+00	1.734584663003913674e+00	2.460919891711690788e+00	1.490729466391045754e+00	5.267809013818997715e-02	1.123971813426948574e-01	1.306359574664288647e-01	1.520208509650467776e-01	1.661035345786051609e-01	1.660498250130367781e-01	1.539685518679601850e-01	1.387811264151405377e-01	1.278666475138513225e-01	1.218449385399042462e-01	1.178454941028594660e-01	1.162344501964489712e-01	1.215038098360867319e-01	1.358491219032524899e-01	1.543995344633673494e-01	1.689751042195191677e-01	1.756786406375014098e-01	1.780094582426221539e-01	1.835314806606562488e-01	1.970791196449953875e-01	2.159812598237557391e-01	2.332646463755058686e-01	2.452040801005501425e-01	2.510116667503839993e-01	2.454435855084834417e-01	2.197002691544003850e-01	1.726100486327531713e-01	1.161147291535404580e-01	6.781418579155261417e-02	4.084716808916762087e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.479614358387108943e-05	4.997794445535842789e-02	4.319085326768300703e+00	2.551337278784803075e+01	1.983421421803444673e+01	2.385347282644756373e+00	9.317534262795099664e-01	2.600942229906315184e+00	4.023085223323890069e+00	7.159707926715240589e+00	6.717201101177198375e+00	2.318095504823596276e+00	1.397165537817774528e+00	2.615528056960013448e+00	3.939073049502789026e+00	3.847411050386666975e+00	2.750488887345627020e+00	1.288836762611651698e+00	7.709333337971535638e-01	1.472797160825209950e+00	1.705839314710707377e+00	1.700909604742082193e+00	5.228191251889073576e-02	1.093102638044076008e-01	1.222766900204980411e-01	1.387907094300128430e-01	1.514525568467122441e-01	1.541795144125599759e-01	1.452797281603248336e-01	1.276150124171523681e-01	1.076503305211232303e-01	9.282142052491791639e-02	8.714281626533071368e-02	8.949119209297720645e-02	9.678098170506667375e-02	1.074727620143140078e-01	1.216638794837380383e-01	1.395150539875645579e-01	1.596774962650866214e-01	1.783842503088006459e-01	1.920925091909525817e-01	2.019260631859767507e-01	2.113444308138675565e-01	2.180590447637738849e-01	2.139678996083940188e-01	1.959554599389570217e-01	1.720497542072351449e-01	1.541206047343931795e-01	1.477956048113290288e-01	1.507107408514932745e-01	1.569659027968489939e-01	1.614073104089685795e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.083733985323902934e-05	4.558099584519080538e-02	4.162400258132753272e+00	2.402056000067478436e+01	2.075928405575865554e+01	2.527431211670056577e+00	8.642921296923581354e-01	3.577502565283678493e+00	2.618672608917173239e+00	6.585119319866741705e+00	6.606983670863736613e+00	1.558371356353906112e+00	1.155019093330179381e+00	1.719476785693296872e+00	2.567083450416693946e+00	2.465434520703575938e+00	2.859768465141252047e+00	1.581675659579789839e+00	1.963674900058198558e+00	1.962566294288758062e+00	1.323128959933130178e+00	1.530580400305773692e+00	5.347550581428677646e-02	1.109074981371079849e-01	1.201828412144790859e-01	1.297209494787378015e-01	1.372200257356725739e-01	1.438174276108580008e-01	1.482084466778424425e-01	1.438991871891496521e-01	1.266859557916819312e-01	1.022174419234949672e-01	8.245867942841111908e-02	7.718786432083321603e-02	8.952402723383906524e-02	1.138574426359928171e-01	1.365489431372485796e-01	1.450813897699277655e-01	1.399602598467806769e-01	1.347572482224570212e-01	1.434670867103725600e-01	1.688001968076030535e-01	2.007644652337141344e-01	2.248816538610177995e-01	2.324333286406263244e-01	2.233630678591891072e-01	2.017548727733039504e-01	1.727993629008857945e-01	1.436405952590855128e-01	1.217996959340267860e-01	1.103548313827781707e-01	1.065956108970226579e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.980171253594002180e-05	8.402841220539392086e-02	6.048046990907869791e+00	2.737873101840086321e+01	1.591042564391706726e+01	1.098183960034210926e+00	6.185603472805985791e-03	2.063622045777376846e-01	3.339975618237922106e+00	1.009034981749815962e+01	5.988675678206627495e+00	1.814589318527064066e+00	1.404394163535578777e+00	1.647535492766481813e+00	1.995619785004180580e+00	3.617063800882982960e+00	2.824762465110504550e+00	1.494760912185566282e+00	1.286947028881741950e+00	1.326674115246118113e+00	1.012507430285388921e+00	1.558651319980745242e+00	5.954610569982464463e-02	1.213002187718595914e-01	1.267662267488023908e-01	1.313267294103583060e-01	1.282987570979704228e-01	1.135780387548703946e-01	9.155523257386533054e-02	7.293670180538054659e-02	6.471179086221846843e-02	6.430264599832097305e-02	6.498583387230320862e-02	6.475094880009286957e-02	6.722859812394259282e-02	7.497626388946745934e-02	8.544322096488989049e-02	9.498940861979560113e-02	1.045674577758890916e-01	1.186944307626513206e-01	1.389615130982151947e-01	1.606329077476886247e-01	1.768266063591602821e-01	1.852347592877440219e-01	1.892251536784162191e-01	1.924626679427382803e-01	1.937944917704997883e-01	1.882479058953600570e-01	1.730907327743800017e-01	1.519909921148573650e-01	1.326419379100859386e-01	1.215029421505896268e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.333444906639347272e-05	5.740556391807193071e-02	5.427334971870805269e+00	2.927784534680714756e+01	1.632762454590032775e+01	1.151938143598769004e+00	3.701569056530872731e-02	6.819754436382672313e-01	3.291239316337211118e+00	8.370550053575030347e+00	6.473784971764596996e+00	1.870152461839790448e+00	7.645006191271218610e-01	1.255737067522119776e+00	2.454479926278632096e+00	4.332822358247065075e+00	2.736388020370376317e+00	1.324514295716356704e+00	1.541919159219081958e+00	1.467729052035626314e+00	1.466984674276649248e+00	1.772765411990492757e+00	6.651526356781543858e-02	1.320509331283645782e-01	1.297338464891676646e-01	1.260158341613426269e-01	1.182454578674570628e-01	1.043210901113236638e-01	8.763039624285742790e-02	7.577410285558583425e-02	7.281420159743924592e-02	7.473005578437878771e-02	7.458925283124814842e-02	7.092835997115944091e-02	6.856373398854627432e-02	7.185065266346699064e-02	8.015161503371696916e-02	9.027908335152831643e-02	1.007349011046668463e-01	1.121625912486675508e-01	1.249217494159770431e-01	1.378601850614371571e-01	1.498932604224106901e-01	1.618056800252849481e-01	1.750724469215999002e-01	1.886076932909730164e-01	1.974362347260100736e-01	1.957559219840642462e-01	1.822991297111787312e-01	1.624197908718330308e-01	1.443266037760842502e-01	1.340418742927778628e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.575052422987718978e-05	5.798781796000287286e-02	5.166325477888209505e+00	2.844501358234393962e+01	1.717491352697954454e+01	1.837640998874445319e+00	4.348354497649735695e-01	9.199785599512951828e-01	2.044843899570264689e+00	7.272967470877579999e+00	6.651649411572077675e+00	1.027915315084415360e+00	5.108053324888174318e-01	1.352731265547261197e+00	2.791130288756084266e+00	3.648063682337066904e+00	2.905703899910341725e+00	1.293231653432393546e+00	8.512114944133319927e-01	1.624166108443334533e+00	1.844339036706866608e+00	1.388022240828686860e+00	6.737384098366895613e-02	1.338941726598491255e-01	1.295417890921435888e-01	1.190088899820162943e-01	1.033619261205667578e-01	8.798352994232230828e-02	7.817176488500546250e-02	7.483354717944505630e-02	7.449957755264881298e-02	7.293754155172367526e-02	6.891239034550090958e-02	6.487422049082504361e-02	6.397586379270545076e-02	6.672834256615031712e-02	7.088067071667877861e-02	7.401472204341820460e-02	7.574275584042235165e-02	7.794039032405868095e-02	8.393396878335562805e-02	9.760726286392801265e-02	1.214208938572079177e-01	1.529985408118931245e-01	1.842183995643323080e-01	2.060820972439644239e-01	2.144136120171658277e-01	2.094835486466511132e-01	1.922039736221858586e-01	1.644763238820861062e-01	1.335577131031612519e-01	1.125312556248591334e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.022766939277686417e-05	3.248954307087641158e-02	2.821831673192272572e+00	2.285529421641614789e+01	2.664713001167816486e+01	2.926118108037208732e+00	6.235041858455653285e-01	1.426386387985938642e+00	6.107395137177501709e+00	9.410576353303310881e+00	6.279514193314601478e+00	3.351992047303194333e+00	2.709989571892567728e+00	2.643378782167959073e+00	1.843413116656162254e+00	3.351527582924847426e+00	3.340562320745307012e+00	2.108429862047533909e+00	1.281323837976670710e+00	1.572473880644621236e+00	1.319965910723364333e+00	1.419789601921588318e+00	4.484392351399467402e-02	9.951724073063833442e-02	1.266200429628763502e-01	1.618275895432809697e-01	1.896230760035672869e-01	1.979813506017668034e-01	1.891644461285786893e-01	1.769928208091470501e-01	1.722525727480273272e-01	1.735087056547722217e-01	1.729888727567679696e-01	1.678718008314926957e-01	1.629466866943698466e-01	1.643251819925326540e-01	1.740109670084709625e-01	1.899760776706325427e-01	2.084671356110996410e-01	2.259356551939011304e-01	2.407702125355093981e-01	2.531873793114639559e-01	2.615542111435941175e-01	2.601277451166725818e-01	2.445700956608043986e-01	2.196427817541403427e-01	1.970049625061172094e-01	1.840425272198875084e-01	1.770758908367774109e-01	1.667952294693935134e-01	1.503312837125964363e-01	1.365057713982932852e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.636470057249658170e-05	5.683429606796855382e-02	4.790259423064613387e+00	2.644370983874388159e+01	1.929048536792486956e+01	1.976218731947253948e+00	4.608890899145826059e-02	9.493775128022836629e-01	4.989210642477067026e+00	1.023545240810923218e+01	5.744065098737778818e+00	1.985418841815690616e+00	1.540692416335148751e+00	1.090203249367977634e+00	1.145619427644317234e+00	3.828117899224814380e+00	3.267450325825449919e+00	1.579671323134166583e+00	1.502392501182264084e+00	1.484651207125220251e+00	1.994785379186131635e+00	1.485233142742480972e+00	5.350479623171291305e-02	1.112783623974012148e-01	1.233295555893029749e-01	1.395421346215109659e-01	1.517075677588252680e-01	1.508034131105426556e-01	1.362848325265434424e-01	1.189851899900324916e-01	1.106942420586191633e-01	1.127528550370787419e-01	1.176773877456969430e-01	1.192536612800213641e-01	1.177669354385612460e-01	1.171374836490061272e-01	1.205749921952279924e-01	1.295907370872200204e-01	1.441700703961427965e-01	1.612389940065239169e-01	1.746891659505525052e-01	1.801372180498968523e-01	1.794544096886670492e-01	1.791388795256984856e-01	1.846861910070576596e-01	1.964393618655243257e-01	2.087520822635201556e-01	2.119725321943664031e-01	1.973780263739639551e-01	1.643415115461080711e-01	1.245980303435457320e-01	9.741760912628191771e-02
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.493661479927455745e-06	2.855908044649120570e-02	3.336653467593682976e+00	2.439934352917966009e+01	2.232369064711149420e+01	2.656124485404109059e+00	3.312412861891774196e-01	1.723036927020283438e+00	3.463126287086777388e+00	7.996024104368256502e+00	7.573191730414482237e+00	3.250146489032673891e+00	7.094545922988273468e-01	8.959348274341693008e-01	1.687506059439847217e+00	2.698842420671567766e+00	2.785521154256257681e+00	1.248993067837635085e+00	1.238482819303468929e+00	6.146305617770843055e-01	9.900222385777602829e-01	1.686828449048919598e+00	5.318354184709544324e-02	1.087741787587932774e-01	1.176526120512893236e-01	1.325674438450068493e-01	1.456183358696818142e-01	1.484914495394780987e-01	1.428028847381567767e-01	1.381242507014489584e-01	1.399789813274436578e-01	1.434655618465162374e-01	1.405389532343471193e-01	1.318133509513979562e-01	1.269977027222113086e-01	1.323275119266203448e-01	1.421419527745321487e-01	1.470192527035250329e-01	1.470647821684472056e-01	1.514592606431959809e-01	1.657035235436950249e-01	1.841734815984791551e-01	1.956796080701811158e-01	1.934923521531398682e-01	1.797657936915958432e-01	1.624060800977729369e-01	1.492095201175821784e-01	1.449642636344041779e-01	1.515858910161860251e-01	1.673192193381331794e-01	1.856169752621376623e-01	1.977249544505126633e-01
