2.663554176400661500e-01	1.091468600711700532e+01	5.916565902163783086e+00	3.098338214157061898e+00	1.891789345722974858e+00
4.651565294576013310e-01	1.025596077883075097e+01	4.903081963260105702e+00	2.297734334571909010e+00	1.770498860528561869e+00
4.154657571403652105e-01	1.028879013966853684e+01	4.386698212968818567e+00	2.889948054987494519e+00	1.454324161895258705e+00
3.962415254011493748e-01	1.022637821405596803e+01	3.987581623894382865e+00	2.135034793074477300e+00	1.743665871663018008e+00
5.235803258235423030e-01	9.605799912928691953e+00	4.211654408309247088e+00	2.262901324926927860e+00	1.427698626350392352e+00
5.018723228237782497e-01	1.000075817682294677e+01	3.994980267347127967e+00	2.310052000132328143e+00	1.580970202779108824e+00
4.818013682656587249e-01	1.016651872196574935e+01	3.494703397501718101e+00	2.199340142020768774e+00	1.501274187516417724e+00
3.145251353021735197e-01	1.092735424793091603e+01	5.193348595603317186e+00	2.758993816737917104e+00	1.616655649519892712e+00
4.474369208789186203e-01	1.013950671576403906e+01	4.657187995658896185e+00	2.125661977938110514e+00	1.675378427208832566e+00
3.534202086446988078e-01	1.034018777242346410e+01	4.539907173217753389e+00	1.845201642983691270e+00	1.225530861470941479e+00
3.255349148240211932e-01	1.083504682955220133e+01	5.717045405776258526e+00	3.049892478333771972e+00	1.909073287278232112e+00
3.978944406915615462e-01	1.052865711925571901e+01	4.098698707123396900e+00	2.614718232415171872e+00	1.647010699176543191e+00
2.887731564162027698e-01	1.055667227332644487e+01	6.078578399146739919e+00	2.663053788401874566e+00	1.709264573499922335e+00
3.060538718886572362e-01	1.081959802935528003e+01	4.951600157758575094e+00	2.810692619335060094e+00	1.522425226210644356e+00
2.797454215965249902e-01	1.089721844330289535e+01	4.513992644324875236e+00	1.859118077418558945e+00	1.480552946978504814e+00
3.676752549297474526e-01	1.042457831279145175e+01	3.927119393017841631e+00	1.886722835573881651e+00	9.629690965489504650e-01
3.057418564412388573e-01	1.064513570641460127e+01	6.033381655489450601e+00	2.701974651217126322e+00	1.733370581025240220e+00
4.131133780433076108e-01	1.014854652214612329e+01	4.619467978395199736e+00	2.290204765821565402e+00	1.420554657755029426e+00
3.613012759575159882e-01	1.035798810452335239e+01	5.105372313485514901e+00	3.034837411751100333e+00	1.527005439799174802e+00
4.103792524639311989e-01	1.068016652926968924e+01	3.795635657753757553e+00	2.264950015948339779e+00	2.548376826404245232e+00
3.695030806771680831e-01	1.008740702939135048e+01	4.409357914537527456e+00	1.911989834965081014e+00	1.345834218707639751e+00
3.559400409615141037e-01	1.041580322344085729e+01	5.230405627806472779e+00	2.482444994529173776e+00	1.673536431152404802e+00
3.355195379666297550e-01	1.083884459769356923e+01	4.537441499692896230e+00	2.839106536902525679e+00	1.454350378570069324e+00
3.854988089203173485e-01	1.031502403381841937e+01	5.845311497529106504e+00	2.655179125481912372e+00	1.712384094648597976e+00
3.856492318071955694e-01	1.004718128116640408e+01	5.141565317907205390e+00	2.446309499792068021e+00	1.556519804160643172e+00
5.250299175390052975e-01	9.968109588997934978e+00	3.644372461279441922e+00	2.104914270955844380e+00	1.027419656082535493e+00
4.673761546303866199e-01	1.013964811296159141e+01	4.075768332529042581e+00	2.270062109554741081e+00	1.401348858953506138e+00
3.294436223441148948e-01	1.066441880533369968e+01	6.000441904856863573e+00	2.668092917933596375e+00	1.759883661806356026e+00
3.144754777810462865e-01	1.062212750627855051e+01	5.446466644894234044e+00	2.784781118201146377e+00	1.539219239516285365e+00
4.500267305511545524e-01	1.018501363500103629e+01	4.013526159689742911e+00	2.320784954274051959e+00	1.669024526001905206e+00
3.128967828249056837e-01	1.091886994581618531e+01	5.191690774129939179e+00	2.754200903120921584e+00	1.617646906720453970e+00
3.391007664460292670e-01	1.033762329727336038e+01	5.649570506228183575e+00	3.861066588907533959e+00	1.959755938091990668e+00
2.760526592940937274e-01	1.080281697067126423e+01	5.201965580074944917e+00	2.972691155758314441e+00	1.602127516774376259e+00
3.330406459941954722e-01	1.065390465092928629e+01	6.355448988835654234e+00	2.446976655707929993e+00	1.807295370922348265e+00
3.682469670934652162e-01	1.043302636943746364e+01	5.264717932102400688e+00	2.514766852102877426e+00	1.751388457807996346e+00
2.748426147840623002e-01	1.092603977629177336e+01	5.359395297460269880e+00	2.755045145222773773e+00	1.715357304028294338e+00
3.701208825254349022e-01	1.076462231988258189e+01	4.866293438847987929e+00	2.918801491252967839e+00	1.760666139238552308e+00
3.314166334357751542e-01	1.064706497345698644e+01	5.772314671099037398e+00	2.840211365262280907e+00	1.732383087470808825e+00
3.885851284725186927e-01	1.036297063909033334e+01	5.807806481081904337e+00	2.671720496673509970e+00	1.718826453826630463e+00
3.176636541958927640e-01	1.075796388757022193e+01	4.953193552779476150e+00	2.592540172910259066e+00	1.616725985478922878e+00
4.040122001320275436e-01	1.049039930297190715e+01	4.449422493484054719e+00	2.767199579408839760e+00	1.659279512190664718e+00
3.292013902451776941e-01	1.063574639257785215e+01	5.140067710822890490e+00	2.536214417358825912e+00	1.565351615423789866e+00
