2.946137465766752173e-01	7.575124863673032838e-01	1.670138586083527610e+00	3.160150233481034299e+00	5.140123180267056391e+00	7.211263067284817474e+00	8.784904950216171571e+00	9.415914020869022849e+00	9.095517744744782362e+00	8.224135672258125140e+00	7.280227400127896153e+00	6.500761028006102116e+00	5.844361130483918032e+00	5.190704292003603726e+00	4.522849533167571323e+00	3.931354396743414803e+00	3.497732295507962164e+00	3.209563837637729122e+00	2.983916264413711605e+00	2.746951025349236630e+00	2.484477455370029730e+00	2.226749530537099453e+00	1.999808916738507580e+00	1.800563865652520246e+00	1.609052535793422223e+00
3.755529787958029608e-01	9.234442240820978087e-01	1.946992559764494812e+00	3.521910484498989913e+00	5.473081344729386011e+00	7.326971945190162927e+00	8.499482689574499261e+00	8.650825943968918352e+00	7.923621797924959687e+00	6.829343438699961411e+00	5.870230594213247777e+00	5.232160893084055964e+00	4.786303682753322519e+00	4.325280020080483290e+00	3.775941537859448527e+00	3.223589085170227797e+00	2.791288610435274986e+00	2.524183664910518488e+00	2.374072331153987747e+00	2.259022066535328666e+00	2.126857466024225651e+00	1.968738053177439662e+00	1.795243972352741135e+00	1.615467938033067430e+00	1.436844257193063079e+00
3.532891039526511734e-01	8.755924043898719589e-01	1.860864487545354384e+00	3.393941156721846042e+00	5.319187285075733129e+00	7.182907062525211828e+00	8.402274430673333683e+00	8.607941637676843172e+00	7.894126619763515151e+00	6.740959620334198377e+00	5.669673046814986073e+00	4.934886765779270767e+00	4.484995629655728955e+00	4.145309263829497048e+00	3.807350057976830460e+00	3.473499473367408275e+00	3.181489272004356827e+00	2.928724790012515289e+00	2.673926086108969979e+00	2.386741456112409399e+00	2.082919989969728380e+00	1.806910326149554047e+00	1.589382259737774250e+00	1.425473602927405326e+00	1.289083172010706768e+00
3.407403135754131229e-01	8.467773476021102086e-01	1.805435732318194431e+00	3.305066085551779498e+00	5.201593525216694935e+00	7.056298379148815414e+00	8.292586885504427130e+00	8.528310823037571708e+00	7.829040569847647291e+00	6.648561379968650265e+00	5.502266304489642934e+00	4.661871541398973307e+00	4.100643570416512063e+00	3.660069963658873604e+00	3.237617226355557154e+00	2.844164601723717212e+00	2.538871034065761201e+00	2.345941782071760073e+00	2.233143644073967149e+00	2.143916819365305315e+00	2.039080392396565244e+00	1.910212927059842025e+00	1.767557633009146922e+00	1.623612006801485874e+00	1.485990379357082558e+00
3.930228238583229339e-01	9.540612754819474128e-01	1.984339820674980936e+00	3.536990292672296476e+00	5.407913069315920751e+00	7.106789688112567838e+00	8.064643070045727669e+00	7.989603228074162899e+00	7.082765788487814795e+00	5.897969228008195230e+00	4.951933935543167742e+00	4.419869835275724412e+00	4.143564945421930545e+00	3.874399436653548356e+00	3.497642646177137493e+00	3.069532845938679699e+00	2.702869907306582054e+00	2.448323601616689604e+00	2.271331561225238715e+00	2.105801861405881770e+00	1.917634063786692433e+00	1.719128579135491330e+00	1.541191469142329851e+00	1.400666735081525838e+00	1.290627394524304528e+00
3.960085953498477251e-01	9.675273572168329173e-01	2.023833104938955962e+00	3.625664464596838776e+00	5.567735063120569095e+00	7.343236518810198454e+00	8.354426492236637358e+00	8.282505184214540961e+00	7.318820919719790652e+00	6.029691784345558858e+00	4.959897229332408841e+00	4.316739621919516878e+00	3.967228758686092593e+00	3.674453811663956238e+00	3.321341487715481211e+00	2.952073729849756134e+00	2.662037154628897007e+00	2.482275642623767542e+00	2.362538592251994363e+00	2.230572107289066075e+00	2.056478582349159367e+00	1.858851858457062356e+00	1.669756025052094195e+00	1.503807920729026470e+00	1.356134403891931406e+00
3.868034233757465246e-01	9.483486919744171795e-01	1.991613076049910003e+00	3.584246449540322565e+00	5.532325730561738375e+00	7.337233221524194882e+00	8.393959762356249854e+00	8.356301434378400117e+00	7.380459963473248841e+00	6.014772095309954381e+00	4.820458419940277572e+00	4.049133338592961984e+00	3.613904819266811508e+00	3.300465845774560592e+00	2.983812147737353371e+00	2.680632015863064765e+00	2.456596554026031942e+00	2.323853848308765624e+00	2.228946337703738845e+00	2.108984694656880876e+00	1.947678023277215509e+00	1.773413383000930210e+00	1.620206101851001224e+00	1.497355400427496042e+00	1.391330235969584939e+00
3.194965831137213108e-01	8.123125354664797459e-01	1.771180309584039048e+00	3.313219290152476404e+00	5.323285503021746301e+00	7.363615849421248249e+00	8.815052223512736873e+00	9.232915810788613342e+00	8.651055170637329539e+00	7.546202605874804625e+00	6.478786204627282608e+00	5.733798784490955036e+00	5.251388612136719480e+00	4.826518971717739248e+00	4.335247363340371862e+00	3.801979115698474576e+00	3.319106904569960825e+00	2.943167728886029177e+00	2.660186884534121887e+00	2.417841843445667660e+00	2.176845568704238953e+00	1.934833277678718710e+00	1.712323709924332693e+00	1.527275745479147462e+00	1.381297686653313539e+00
3.687158745848606589e-01	9.089367638230190227e-01	1.920648094308653686e+00	3.480400496391965248e+00	5.414748587581080130e+00	7.250117250897125665e+00	8.399005430982370513e+00	8.517096676809734035e+00	7.747434832427034124e+00	6.610878816828894777e+00	5.624194735808046630e+00	4.982890147632975442e+00	4.555205387435762532e+00	4.120126043342911437e+00	3.590584750465807939e+00	3.048087616164805169e+00	2.623619067054881349e+00	2.372772076688732579e+00	2.249176862119438347e+00	2.161349215084521269e+00	2.045785701370606890e+00	1.891850703628750408e+00	1.719640893346185084e+00	1.549388185899440273e+00	1.390219996508610834e+00
3.304028696656002850e-01	8.295553498133303449e-01	1.785370295112798544e+00	3.295303904811484053e+00	5.221613156188096738e+00	7.118874903983601676e+00	8.389729267088458897e+00	8.634012760144551990e+00	7.925774829023239931e+00	6.756297199597803171e+00	5.676242653752606060e+00	4.950300823587674870e+00	4.494703855181826135e+00	4.081124994478138035e+00	3.575092487564809129e+00	3.014339615100297021e+00	2.519911623580228799e+00	2.168241304098745825e+00	1.943061590933154115e+00	1.775591522588406912e+00	1.613718101645604586e+00	1.451921644724006422e+00	1.311281382155913500e+00	1.205007229044322115e+00	1.124076187619929001e+00
