1.909326559476062779e-01	2.496542693332522433e-01	3.232516939519585186e-01	4.144912841489012956e-01	5.263048596580718330e-01	6.618841777192738807e-01	8.244059582514320361e-01	1.016867220849667630e+00	1.242138194489239789e+00	1.502525834139420757e+00	1.800011226583728030e+00	2.135672076936761421e+00	2.509543544360584022e+00	2.920676792384376608e+00	3.366648440272511422e+00	3.843776225715956674e+00	4.346876744617301114e+00	4.869475274416195099e+00	5.403757322967282839e+00	5.940860339173481997e+00	6.471117195895975449e+00	6.984393208758430838e+00	7.470510459963334959e+00	7.919601262037707201e+00	8.322614162125185899e+00	8.671729716957610634e+00	8.960749463204090048e+00	9.185306262264495203e+00	9.343136289244206694e+00	9.434210317576706473e+00	9.460609194810379208e+00	9.426401904695024925e+00	9.337468348627263381e+00	9.201010844897139052e+00	9.025247843956538674e+00	8.818929901951461758e+00	8.590818899081465787e+00	8.349265344599379191e+00	8.101917438428120732e+00	7.855300170341258159e+00	7.614624850003736789e+00	7.383661133056702575e+00	7.164674118961064764e+00	6.958599749941602575e+00	6.765183042812764391e+00	6.583131388327160494e+00	6.410478353725869383e+00	6.244802042143918541e+00	6.083591240085516105e+00	5.924435714448200940e+00	5.765281592834580415e+00	5.604608862461207153e+00	5.441485766990110662e+00	5.275699025850192569e+00	5.107669794837708999e+00	4.938361267882144467e+00	4.769244849344249637e+00	4.602097555121533290e+00	4.438874472929015269e+00	4.281515811176530129e+00	4.131805578277363722e+00	3.991252606627039512e+00	3.860995254965897239e+00	3.741718688195939446e+00	3.633630209497480390e+00	3.536454243692142896e+00	3.449304023654792939e+00	3.371335527626611039e+00	3.301233287320419318e+00	3.236735865728609163e+00	3.177218260410481943e+00	3.121215574243501933e+00	3.066689977065814254e+00	3.012270288354614411e+00	2.956938115156634517e+00	2.899971313742155665e+00	2.840920646326505761e+00	2.779654975507845904e+00	2.716290404186192387e+00	2.651175436701511234e+00	2.584818776805806628e+00	2.517797780845159927e+00	2.450839582334090050e+00	2.384553981865144667e+00	2.319541970691663568e+00	2.256266552411513082e+00	2.195026163430310540e+00	2.136002783662728444e+00	2.079346782808541239e+00	2.024932614306802936e+00	1.972625607345306342e+00	1.921957440641005599e+00	1.872606654278892613e+00	1.824229743486910582e+00	1.776377539240576064e+00	1.728796431072372686e+00	1.681175570089182170e+00	1.633347008227745478e+00	1.585144656169920285e+00	1.536585165875865799e+00
2.483792680690109500e-01	3.211731793151408887e-01	4.112217030312904087e-01	5.213751111461658594e-01	6.546252819273028489e-01	8.140509970264609985e-01	1.002405892756100592e+00	1.222435409642516735e+00	1.476379207170981145e+00	1.765801660500185610e+00	2.091589920048404494e+00	2.453763670654145024e+00	2.850762782395136252e+00	3.280128552514355977e+00	3.737961750874061018e+00	4.218994777816597264e+00	4.716581031145136826e+00	5.222790468700631017e+00	5.728729203046471596e+00	6.224709382861179030e+00	6.700674872000909055e+00	7.146426266705459440e+00	7.552243549393936384e+00	7.909207987223735081e+00	8.209693309224183722e+00	8.447707013263400455e+00	8.619149281504274285e+00	8.722103033904193836e+00	8.756824208611160287e+00	8.725887856289116229e+00	8.633938189043579570e+00	8.487473927253464723e+00	8.294504416029475635e+00	8.064110469278036319e+00	7.806111457142409726e+00	7.530228108163917078e+00	7.245948228462003371e+00	6.962024962767841885e+00	6.685987942639413539e+00	6.424017813968367463e+00	6.180647964933600136e+00	5.958735900248126605e+00	5.759469684362880315e+00	5.582564154755996100e+00	5.426293058671976866e+00	5.287955070164221283e+00	5.164070644181572689e+00	5.050753506308131691e+00	4.943975722705970632e+00	4.839874671024661623e+00	4.735039390508711143e+00	4.626714934211800134e+00	4.512929789550573112e+00	4.392463344101100731e+00	4.265009344630732890e+00	4.131010345554705587e+00	3.991627713471167294e+00	3.848568289520611252e+00	3.703909533649463626e+00	3.559984067754266679e+00	3.419155033656224862e+00	3.283656570494848381e+00	3.155508171686606023e+00	3.036336785813552375e+00	2.927352446637323080e+00	2.829211826138276376e+00	2.741845500714420236e+00	2.665902618930115597e+00	2.600267741497904517e+00	2.543934073948811658e+00	2.496069820739443390e+00	2.455123860938702940e+00	2.419553179878433102e+00	2.387804383044643153e+00	2.358548121764220795e+00	2.330573974528098002e+00	2.302841949921926368e+00	2.274529598131858954e+00	2.245010254974639796e+00	2.213890569662101182e+00	2.180940958749391978e+00	2.146102874816035122e+00	2.109388967219919309e+00	2.071068468363520321e+00	2.031304317005023119e+00	1.990265265060842559e+00	1.948138209654127762e+00	1.905274928449410821e+00	1.861696668811133382e+00	1.817586510073566197e+00	1.773105301297261072e+00	1.728272871473256922e+00	1.683102653954125616e+00	1.637953101399143518e+00	1.592775553451647452e+00	1.547666100031863445e+00	1.502787959178438104e+00	1.458331482527001510e+00	1.414576768541266905e+00	1.371744074162532412e+00
2.328120069121756286e-01	3.016055117310013078e-01	3.869578033777109072e-01	4.916363584860937164e-01	6.185677052874987147e-01	7.706823225318601978e-01	9.509828165382172571e-01	1.162039415332743353e+00	1.406208961509576083e+00	1.685284424671892101e+00	2.000284661959637056e+00	2.351355240866652263e+00	2.737531439200318939e+00	3.156487672605082118e+00	3.604685556043421446e+00	4.077226037421413096e+00	4.567836469816883849e+00	5.069055635953660044e+00	5.572272499519143274e+00	6.068003008252661701e+00	6.546332309413177342e+00	6.997201003293820776e+00	7.410773906767428088e+00	7.777952042759499918e+00	8.090786002984128089e+00	8.342750447565574490e+00	8.529104856217289310e+00	8.647169587211569919e+00	8.696475507313337516e+00	8.678790051673871631e+00	8.597829803072121635e+00	8.459253036578246565e+00	8.270410971532795585e+00	8.039700420393332436e+00	7.776516544075795068e+00	7.490483419355145500e+00	7.191100242004762499e+00	6.887414372144385233e+00	6.587516540729822623e+00	6.298361144396335654e+00	6.025492943318194961e+00	5.772951240108607607e+00	5.543266356142678930e+00	5.337491758764479677e+00	5.155383725159935260e+00	4.995560701938281944e+00	4.855801556264237817e+00	4.733252340498840027e+00	4.624739179856319105e+00	4.526996974831616782e+00	4.436914285405476832e+00	4.351681060583319827e+00	4.268975866747260817e+00	4.187011847659334762e+00	4.104568133792495743e+00	4.021012189136918380e+00	3.936216840927580840e+00	3.850465454280882049e+00	3.764343986496283545e+00	3.678658544476935521e+00	3.594226501277583363e+00	3.511866016008035718e+00	3.432276118049526037e+00	3.355911624084123357e+00	3.282990360015641595e+00	3.213362032606307928e+00	3.146537574674862281e+00	3.082511398600192631e+00	3.020030631960271439e+00	2.958929074386943636e+00	2.898047495333871293e+00	2.836537786617172152e+00	2.773671241923711506e+00	2.708815722897133682e+00	2.641559580054181122e+00	2.571793735972683681e+00	2.499615204484899600e+00	2.425343977422228292e+00	2.349479003228442497e+00	2.272664181450505971e+00	2.195718302938491906e+00	2.119440653538297248e+00	2.044602258006582129e+00	1.972000245536406737e+00	1.902326376391747953e+00	1.836114466677628787e+00	1.773756812956638562e+00	1.715393881947193222e+00	1.661177899285451343e+00	1.610912275003594907e+00	1.564315807943914116e+00	1.521043066795565446e+00	1.480612190993643829e+00	1.442561112758382169e+00	1.406485226424353030e+00	1.371857194541316050e+00	1.338223826189588017e+00	1.305245507930229421e+00	1.272620358208138569e+00	1.240239371099951970e+00
2.241975649540272342e-01	2.907290526252336305e-01	3.732865746783694538e-01	4.745512106051262280e-01	5.974574169804197643e-01	7.449440151138805311e-01	9.198522820293196789e-01	1.124852640789095526e+00	1.362298153906444043e+00	1.634029022812277132e+00	1.941174537209016560e+00	2.283912637400751677e+00	2.661485011532672029e+00	3.071714387311904826e+00	3.511370549401237717e+00	3.975801147062428598e+00	4.458943807900136669e+00	4.953561813386968993e+00	5.451329969954199051e+00	5.943048835701480570e+00	6.418964449868894029e+00	6.869126120644256872e+00	7.283805280766163293e+00	7.653903188821077563e+00	7.971208788242469367e+00	8.229055300813081786e+00	8.422453712183001429e+00	8.548361254755173277e+00	8.605830657226864133e+00	8.596067866300856508e+00	8.522324127511870628e+00	8.389723027565578306e+00	8.205057645524203025e+00	7.976347695155745043e+00	7.712509913580452015e+00	7.422886978235511357e+00	7.116797751003895556e+00	6.803152275470817578e+00	6.490110745171683071e+00	6.184701790963381463e+00	5.892695991618545293e+00	5.618456962738507698e+00	5.364890653910775242e+00	5.133499150414751355e+00	4.924446514341794590e+00	4.736791719979036586e+00	4.568762947110859507e+00	4.417830843872487812e+00	4.281175850477072053e+00	4.155764074271341535e+00	4.038697466659181501e+00	3.927263449454196476e+00	3.819251691181589692e+00	3.712933612344181622e+00	3.607133803944746031e+00	3.501249082180073913e+00	3.395202567043552389e+00	3.289366832740948432e+00	3.184508957948160912e+00	3.081631293600442412e+00	2.981852184010443718e+00	2.886367312465189183e+00	2.796246031140494193e+00	2.712403435861934220e+00	2.635553253685227304e+00	2.566104690365027530e+00	2.503830703645737010e+00	2.449269278986793807e+00	2.401833520193961569e+00	2.360664802346616575e+00	2.325239675320863508e+00	2.294653988350623397e+00	2.267893254487255206e+00	2.243753730829880055e+00	2.221317073306130485e+00	2.199712488998661453e+00	2.178193406679220789e+00	2.156118645917738164e+00	2.133014804034256251e+00	2.108527135720559720e+00	2.082440611628624261e+00	2.054662044934342902e+00	2.025105719995279330e+00	1.994053302551210827e+00	1.961652137558978604e+00	1.927998819520648999e+00	1.893342311544650824e+00	1.857937799503611709e+00	1.822014929429949026e+00	1.785770871649592806e+00	1.749369579366857108e+00	1.713003006644749471e+00	1.676848867335751558e+00	1.640981640510220441e+00	1.605618068836003109e+00	1.570692267808264653e+00	1.536257501282670246e+00	1.502387544021094534e+00	1.469063386762772927e+00	1.436266538821868499e+00
2.614474784530116391e-01	3.369821881982674738e-01	4.301013564477419449e-01	5.435967846460089126e-01	6.803399276182613420e-01	8.431981433951952765e-01	1.034850647657189482e+00	1.257735013503167965e+00	1.513759685045520387e+00	1.804262074421496109e+00	2.129641049673753006e+00	2.489246985762992637e+00	2.881303714159639817e+00	3.302752276992761971e+00	3.749193318312263212e+00	4.214914045687507382e+00	4.692794503403527884e+00	5.174670936255732379e+00	5.651410969554146568e+00	6.113238065545242073e+00	6.550142011171435463e+00	6.952202218673606104e+00	7.310071510542456963e+00	7.615383254437066540e+00	7.861211683715062293e+00	8.042354633653404861e+00	8.155631853558279687e+00	8.200071526952894985e+00	8.176968529524172524e+00	8.089875449350934389e+00	7.944377347341265327e+00	7.747873542512916600e+00	7.509153440706072047e+00	7.238034452502067673e+00	6.944754315514949816e+00	6.639593456047260922e+00	6.332431958458321297e+00	6.032140838874615163e+00	5.746397145428312925e+00	5.481380858770876330e+00	5.241523342035024235e+00	5.029471898255425621e+00	4.846182625101526753e+00	4.690991599133341516e+00	4.561812190318115690e+00	4.455449433355357591e+00	4.367897162939174294e+00	4.294678706627845344e+00	4.231115713027841174e+00	4.172700843081520006e+00	4.115315016313910945e+00	4.055483549579522951e+00	3.990507734108178717e+00	3.918514188470352710e+00	3.838521929406125910e+00	3.750392685834873063e+00	3.654725211248418759e+00	3.552768253583579838e+00	3.446218804374494127e+00	3.337093971866116338e+00	3.227519337600930349e+00	3.119589243562694403e+00	3.015212888631320975e+00	2.916048665530917017e+00	2.823357697485740392e+00	2.737807803851177724e+00	2.659671198452009389e+00	2.589651607982502934e+00	2.526916284052814099e+00	2.470622522397492027e+00	2.420295560737736551e+00	2.374413556286433913e+00	2.331742936262401145e+00	2.291063298878257548e+00	2.251271728686395246e+00	2.211414904229701328e+00	2.170722160968220127e+00	2.128643753541751060e+00	2.084827574019957552e+00	2.039187976474936992e+00	1.991813100681491422e+00	1.942983377545251633e+00	1.893126882772224961e+00	1.842757465597677280e+00	1.792429600594962036e+00	1.742723180028701524e+00	1.694173183467484245e+00	1.647291904475961744e+00	1.602416944374987384e+00	1.559878619549324386e+00	1.519791980124849839e+00	1.482291917708111528e+00	1.447347962991229586e+00	1.414800222555437248e+00	1.384405417004658911e+00	1.355836993134873492e+00	1.328742105138242868e+00	1.302839730316857292e+00	1.277754024853344994e+00	1.253195349330784580e+00
2.626035812962027594e-01	3.390674925264102191e-01	4.335047800015652819e-01	5.488479891754630691e-01	6.880473470806340863e-01	8.541222305830729056e-01	1.049882790794223419e+00	1.277944063132866903e+00	1.540345275388625090e+00	1.838484082546446796e+00	2.172924215942302339e+00	2.543235707496064091e+00	2.947609670314762731e+00	3.382933849317311559e+00	3.844841852061656073e+00	4.327442443091355173e+00	4.823449449290183821e+00	5.324416151950174481e+00	5.820881694822889862e+00	6.302695405733809153e+00	6.759351116659289005e+00	7.180462181754378115e+00	7.556179611015815922e+00	7.877635081541451534e+00	8.137375648390184679e+00	8.329742027508560298e+00	8.451121345218075120e+00	8.500221260935648004e+00	8.478105505256340990e+00	8.388128353142542792e+00	8.235827209378582481e+00	8.028622543337625928e+00	7.775441808951693901e+00	7.486255229138743417e+00	7.171692007626168319e+00	6.842371158873922887e+00	6.508521768062992763e+00	6.179583377450636128e+00	5.863680834990583790e+00	5.567504823786022961e+00	5.296025911840827050e+00	5.052464398121619737e+00	4.838269145929650072e+00	4.653234495290267780e+00	4.495777053836446768e+00	4.363094825171707214e+00	4.251527332659499336e+00	4.156909940887564936e+00	4.074810899921439855e+00	4.000902374013302065e+00	3.931208493416706418e+00	3.862311111884189962e+00	3.791482299850350568e+00	3.716840198036223786e+00	3.637269359910358268e+00	3.552518999860730720e+00	3.463013673359210731e+00	3.369789635131877237e+00	3.274342442941506448e+00	3.178436280465743557e+00	3.083917500840046788e+00	2.992607097786843084e+00	2.906149843758509821e+00	2.825870059073646079e+00	2.752718835224890359e+00	2.687141544414904271e+00	2.628922180761311456e+00	2.578315679633033763e+00	2.534520209712697980e+00	2.496662678316726502e+00	2.463455835224724222e+00	2.433406379781423823e+00	2.405152454716073862e+00	2.377370432057377858e+00	2.348921355500772634e+00	2.318860537415948997e+00	2.286463651837455924e+00	2.251246728398852870e+00	2.213005420117632571e+00	2.171766356203962189e+00	2.127773831603854582e+00	2.081407454918035693e+00	2.033187337883927359e+00	1.983706641079060251e+00	1.933563043770827772e+00	1.883387625790704289e+00	1.833667706336682857e+00	1.784864128479900947e+00	1.737266353922952034e+00	1.691151602532328990e+00	1.646649464498172399e+00	1.603748020534445429e+00	1.562344507867295285e+00	1.522431323200964748e+00	1.483834146227344775e+00	1.446267293481236393e+00	1.409559115208786739e+00	1.373580124408733338e+00	1.338165555744349255e+00	1.303232294667594271e+00
2.561166384608942193e-01	3.309519600876897893e-01	4.234756524045596437e-01	5.366344694365405843e-01	6.733357789819460759e-01	8.366085531963576294e-01	1.029345605980137135e+00	1.254127418970148122e+00	1.513095080273853421e+00	1.807783421174492755e+00	2.138937288070581477e+00	2.506235091998343822e+00	2.908108711597829021e+00	3.341569194558122735e+00	3.802434327213872312e+00	4.285088340537889451e+00	4.782396192438811866e+00	5.286092990422271320e+00	5.786833263317450182e+00	6.274516791158974982e+00	6.738646242991094937e+00	7.168744000306634057e+00	7.554738957222954632e+00	7.887494778681025664e+00	8.159190260365459579e+00	8.363680207124454924e+00	8.496866375325909715e+00	8.556842549267708264e+00	8.544046036473813999e+00	8.461230959286799802e+00	8.313346852107157403e+00	8.107248792196601883e+00	7.851417717129232088e+00	7.555565491944954637e+00	7.230004892510479841e+00	6.885384576823287972e+00	6.532051155714988511e+00	6.179682935150410117e+00	5.836900075313658398e+00	5.510907549053468912e+00	5.207384587216668415e+00	4.930266790372761498e+00	4.681841965514130344e+00	4.462787360382666435e+00	4.272305724706980001e+00	4.108405206601217330e+00	3.968165736227245333e+00	3.848009452817595211e+00	3.744011209160186038e+00	3.652230352154231419e+00	3.568912287452656873e+00	3.490726221568603016e+00	3.414920592151898138e+00	3.339441139093636046e+00	3.262949162912451850e+00	3.184788145525782710e+00	3.104989057263765062e+00	3.024108261967365152e+00	2.943126129153009085e+00	2.863260184755197724e+00	2.785862811499889791e+00	2.712274172848462062e+00	2.643657772590963351e+00	2.580918195011435934e+00	2.524652473920967033e+00	2.475002910215086782e+00	2.431491959587788632e+00	2.394264339168070688e+00	2.362296162412874878e+00	2.334475435678363020e+00	2.310109167945814335e+00	2.287377582029372025e+00	2.265136858385210505e+00	2.242221847912243327e+00	2.217706486803451060e+00	2.190833139174760191e+00	2.161126388179383628e+00	2.128381753032275281e+00	2.092588587947367795e+00	2.053973403878440074e+00	2.012969180625255650e+00	1.970133588635441857e+00	1.926124275026499966e+00	1.881629748886359144e+00	1.837269579449767987e+00	1.793761965244762946e+00	1.751571912959147603e+00	1.711095496936513083e+00	1.672619309168592139e+00	1.636289868562728067e+00	1.602062801723333152e+00	1.569801041290230570e+00	1.539332173163426631e+00	1.510459608003615672e+00	1.482932625956553840e+00	1.456289150366232521e+00	1.430164232937159330e+00	1.404329770976668446e+00	1.378474209402479111e+00	1.352409407528123886e+00
2.081587909300837147e-01	2.713799651902041310e-01	3.504007543961711324e-01	4.480279615842963636e-01	5.672888112272589378e-01	7.114001493433400602e-01	8.834908485990350391e-01	1.086685441692466281e+00	1.323666381839659900e+00	1.596661919922138573e+00	1.907426702715874889e+00	2.256684388741726721e+00	2.644171974142287773e+00	3.068347167929510899e+00	3.526400526364506849e+00	4.014053686752380834e+00	4.525494651210705044e+00	5.053570340754790280e+00	5.589792748168955328e+00	6.124680273979921985e+00	6.647908221515259619e+00	7.148795907356965351e+00	7.616748805181903670e+00	8.041576688835288422e+00	8.414069214705611088e+00	8.726382401171001391e+00	8.972393991506367072e+00	9.148130979384987427e+00	9.251838259371481854e+00	9.284162688441458755e+00	9.248008047778874641e+00	9.148479329081817824e+00	8.992598760360580812e+00	8.788859661352272923e+00	8.546813184591140811e+00	8.276583105902826532e+00	7.988365470876042096e+00	7.691911701304791293e+00	7.396192875091903041e+00	7.108936976165817434e+00	6.836353546115370605e+00	6.583054255385655473e+00	6.351972961688375108e+00	6.144324065105616128e+00	5.959877458112529780e+00	5.797079877825811245e+00	5.653343612099412496e+00	5.525382000972377305e+00	5.409458098163645978e+00	5.301710332203906084e+00	5.198446088408058330e+00	5.096374438284633435e+00	4.992753942180586435e+00	4.885453249873307868e+00	4.773141013916260889e+00	4.655165744094629687e+00	4.531588331201965580e+00	4.403051724807093059e+00	4.270705522786149899e+00	4.135979076423867973e+00	4.000545523978329854e+00	3.866148385269201349e+00	3.734483525672116055e+00	3.607044069730894975e+00	3.485142807494207240e+00	3.369676919846772645e+00	3.261142858163474045e+00	3.160268810915597637e+00	3.066456893069868794e+00	2.979524332996381641e+00	2.899406961613821831e+00	2.825313484640469497e+00	2.756026664161222328e+00	2.690460365801935705e+00	2.627663623046166741e+00	2.566779659517609780e+00	2.507003614247709233e+00	2.447673036733208907e+00	2.388307197646831970e+00	2.328572469537947498e+00	2.268305626762439964e+00	2.207559432865640936e+00	2.146446106069001214e+00	2.085203297806702771e+00	2.024218390291300906e+00	1.963874672893491491e+00	1.904544353326427464e+00	1.846690515346049111e+00	1.790603484059130723e+00	1.736711953543655262e+00	1.685265767586502150e+00	1.636326249035772173e+00	1.590057485004221505e+00	1.546445560552956566e+00	1.505454236651786681e+00	1.466915526860804730e+00	1.430653387642103480e+00	1.396524736802297717e+00	1.364261051034829419e+00	1.333677380756488118e+00
2.436049922985989991e-01	3.151663543262688827e-01	4.037809831732425692e-01	5.122834418227981690e-01	6.436585348182224386e-01	8.009003928351917656e-01	9.868395938089322694e-01	1.204116408418953954e+00	1.455085803843691572e+00	1.741290591270376442e+00	2.063621220741964635e+00	2.422143268460895449e+00	2.815338551183208526e+00	3.240715096451009636e+00	3.694462283012716952e+00	4.171344068533028526e+00	4.664687936775406385e+00	5.166644584253229588e+00	5.668261460179300215e+00	6.159849912303785757e+00	6.631219064113866857e+00	7.072217497631752892e+00	7.473016913235838388e+00	7.824642116854525931e+00	8.119344234703062213e+00	8.351051630146960392e+00	8.515551209966467638e+00	8.610867867559921507e+00	8.637276816991455775e+00	8.597315801820196057e+00	8.495661887316448002e+00	8.338902705176863606e+00	8.135132631652242097e+00	7.893623901651636743e+00	7.624306497817477712e+00	7.337183996441032363e+00	7.042027833177068707e+00	6.747776153136384458e+00	6.462296661825879696e+00	6.191939152904938126e+00	5.941480544630399763e+00	5.713931385689573261e+00	5.510608700052002540e+00	5.331266493382530669e+00	5.174232403236096900e+00	5.036781630336039761e+00	4.915284300931388017e+00	4.805658941953291574e+00	4.703716778036123536e+00	4.605336617765125595e+00	4.506876043912429353e+00	4.405274132950900423e+00	4.298258199278455649e+00	4.184419665479921058e+00	4.063196267511901105e+00	3.934912092675112216e+00	3.800560533910822159e+00	3.661786021438133254e+00	3.520680170847704016e+00	3.379616815411748298e+00	3.241066916702710188e+00	3.107428262121367357e+00	2.980868472043884942e+00	2.863251285681216451e+00	2.755984204645317348e+00	2.659921578124833985e+00	2.575265629613654461e+00	2.502482642744296548e+00	2.440874719923197045e+00	2.389349194576738888e+00	2.347064287077198053e+00	2.312486555336324745e+00	2.283695109662053913e+00	2.259162250390656101e+00	2.237303677849539429e+00	2.216672294505199314e+00	2.196002570098243289e+00	2.174261535565837899e+00	2.150662881334717280e+00	2.124633641292358543e+00	2.095881215135756648e+00	2.064295616912330544e+00	2.029979894829867071e+00	1.993159420602482301e+00	1.954184370902380730e+00	1.913437343084076536e+00	1.871346788023187102e+00	1.828392465808354572e+00	1.784940908885136901e+00	1.741227760726866025e+00	1.697677503178736336e+00	1.654442019737899283e+00	1.611620045542974111e+00	1.569581741955726528e+00	1.528293891222094469e+00	1.487713565878475475e+00	1.447891412556398638e+00	1.408878356468658222e+00	1.370699383222733658e+00	1.333421848960666178e+00
2.164108061936961258e-01	2.813243646404666176e-01	3.621545582253885565e-01	4.616419670614758108e-01	5.827074008651048631e-01	7.283726364844498313e-01	9.016335104825837776e-01	1.105358410067553310e+00	1.341935702982749667e+00	1.613350399700651971e+00	1.920868924527059374e+00	2.264986182646030244e+00	2.644989004864532145e+00	3.058829040213287165e+00	3.503391393626200223e+00	3.974066695051525766e+00	4.464774185867225853e+00	4.968175665543989261e+00	5.475792897148851424e+00	5.978134439516199272e+00	6.465148344487712251e+00	6.926537573583869012e+00	7.352128073921744722e+00	7.732368439757536294e+00	8.058747197318412603e+00	8.324194154424223058e+00	8.523441028377455098e+00	8.653286032518831661e+00	8.712761199331087170e+00	8.703168384114999157e+00	8.628018750282027582e+00	8.492891919790835686e+00	8.305136135353288651e+00	8.073467236261672397e+00	7.807572249979874535e+00	7.517517483518796340e+00	7.213363766981715663e+00	6.904714669663526649e+00	6.600263402400618595e+00	6.307396854556745147e+00	6.032066014406120225e+00	5.778543478022596602e+00	5.549378536738649004e+00	5.345497636170171596e+00	5.166279865448196951e+00	5.009801073421417783e+00	4.873099322302975267e+00	4.752445746737450349e+00	4.643703248253706839e+00	4.542640810530282458e+00	4.445193505922657273e+00	4.347701974915188394e+00	4.247121654360384468e+00	4.141169635176490615e+00	4.028393948406072234e+00	3.908151942721318051e+00	3.780601936921065942e+00	3.646630646474300796e+00	3.507697829741983409e+00	3.365695473645518909e+00	3.222752631007745894e+00	3.081158750364177301e+00	2.943095907688398682e+00	2.810592988441185103e+00	2.685363594619996519e+00	2.568710499184959861e+00	2.461244363055466788e+00	2.363744356969772475e+00	2.276208128477968717e+00	2.198186692428321098e+00	2.129133442960864375e+00	2.067873289504204681e+00	2.013351432905519545e+00	1.964056147845153477e+00	1.918736251641163459e+00	1.876205933013826543e+00	1.835416556974565960e+00	1.795491679131614005e+00	1.755778154605933672e+00	1.715815959758190345e+00	1.675388204354973043e+00	1.634472012544100128e+00	1.593188700297044624e+00	1.551873760104728106e+00	1.510916545549580103e+00	1.470737405992578184e+00	1.431750687026844382e+00	1.394350118718124421e+00	1.358829534421278629e+00	1.325542277947248326e+00	1.294570124077435214e+00	1.265958004735201703e+00	1.239548981113071102e+00	1.215243417928677516e+00	1.192880707149948982e+00	1.171982933220064860e+00	1.152206326649086732e+00	1.133222953110531783e+00	1.114641576050326544e+00	1.096100358399655139e+00
