2.203043716780018479e-01	3.688850021668997337e-01	5.941429011133773086e-01	9.207080595098954268e-01	1.372345570485224320e+00	1.967864986299341146e+00	2.715126017513203927e+00	3.605198528158655602e+00	4.608134598867954068e+00	5.672252658035684014e+00	6.727703158390179183e+00	7.694993176599522755e+00	8.497095403902507726e+00	9.072946532743486614e+00	9.388596814088765896e+00	9.443435409565980265e+00	9.269179156576079492e+00	8.922035126642562375e+00	8.469963698091271809e+00	7.978533937552894528e+00	7.499079454327769234e+00	7.061570888921945510e+00	6.674100039297374387e+00	6.327584997695380409e+00	6.003964156686738107e+00	5.684900439626873414e+00	5.358550968556719418e+00	5.022976085633095167e+00	4.685636073171949079e+00	4.360163670419169968e+00	4.061492176563376688e+00	3.801321060857424161e+00	3.585020747571127764e+00	3.410396616278173809e+00	3.269245662615452908e+00	3.149327017542461249e+00	3.039451922578942700e+00	2.928432053208866126e+00	2.810262719607202975e+00	2.683709874435592280e+00	2.551302900056534817e+00	2.417690947617130437e+00	2.287897794818822828e+00	2.165564865040110476e+00	2.052189670088601758e+00	1.947310346994111319e+00	1.848437545455639652e+00	1.752612486031061456e+00	1.657255332835264383e+00	1.560853677982044330e+00
2.847894782021526683e-01	4.662937893224218810e-01	7.343578327667833472e-01	1.112449504735294026e+00	1.621118210051929021e+00	2.272741797041974987e+00	3.065430500180072126e+00	3.978456905381777542e+00	4.969636534984423371e+00	5.976669218614702572e+00	6.923491630777157013e+00	7.730649210713028019e+00	8.328630646345354549e+00	8.670552639969500319e+00	8.741269466554257406e+00	8.560626651804257747e+00	8.179254922150633433e+00	7.668123984606140198e+00	7.103929089881370729e+00	6.554940176310926070e+00	6.069636088788334050e+00	5.670972861580099611e+00	5.357074858996005773e+00	5.107373725574402279e+00	4.891882548955858390e+00	4.680842008955191424e+00	4.452666394978940012e+00	4.197979705997320288e+00	3.920066588388666062e+00	3.631916471803194213e+00	3.351374196152309359e+00	3.095892893706873927e+00	2.878301486810897813e+00	2.704060581656441364e+00	2.572276296337848489e+00	2.475658713354160767e+00	2.403655274018275279e+00	2.344542795920306233e+00	2.288667165274448134e+00	2.229432237261576688e+00	2.163502395734796302e+00	2.090233909257373401e+00	2.010770545580511381e+00	1.926716323379315865e+00	1.839678417062671656e+00	1.750731285004348381e+00	1.660586641428505317e+00	1.570225632536621063e+00	1.480555500187922036e+00	1.393147341209433066e+00
2.672218878264591146e-01	4.393124214880774203e-01	6.946376018574298428e-01	1.056514934011521190e+00	1.545763005649673172e+00	2.175861933524462444e+00	2.947018943486217513e+00	3.840923441091761870e+00	4.818415902428792918e+00	5.820083259249503094e+00	6.771703314508042304e+00	7.594295101391985270e+00	8.216708681158895189e+00	8.588052512633304048e+00	8.687578990266512591e+00	8.528482731760897551e+00	8.154983237977811328e+00	7.633445839010557954e+00	7.039201655902674659e+00	6.442885787364039274e+00	5.899170796579610077e+00	5.440329148309982266e+00	5.075423810741797936e+00	4.794483090888437715e+00	4.575830487054097340e+00	4.394263618024994322e+00	4.227961354281517536e+00	4.062755858097686357e+00	3.893313017331876402e+00	3.721474279402511964e+00	3.553013785065236796e+00	3.394069340078576857e+00	3.248182716912225043e+00	3.114657466868640867e+00	2.989683893798872560e+00	2.867349455436664307e+00	2.741222703182619735e+00	2.606654393451715457e+00	2.462460853148705997e+00	2.311064952957977425e+00	2.157563810949378436e+00	2.008299751579997405e+00	1.869225470883885354e+00	1.744585712306712777e+00	1.636042641769215544e+00	1.542698121249537202e+00	1.461647686053322959e+00	1.389182269252142277e+00	1.321727624084890973e+00	1.256438855290592960e+00
2.575053193046211719e-01	4.239180040556795315e-01	6.712075939494164256e-01	1.022348349055554495e+00	1.498185151070432708e+00	2.112582779949682799e+00	2.866597119127436866e+00	3.743574359857138045e+00	4.706206204488937672e+00	5.697132983400140738e+00	6.643979884453856677e+00	7.468797391379053074e+00	8.100055007587448230e+00	8.485334319517031432e+00	8.600882992589877318e+00	8.455950213791849635e+00	8.090630206013404546e+00	7.567638912390375339e+00	6.959924887295900753e+00	6.337354325248619524e+00	5.755522247554480053e+00	5.249153570407318448e+00	4.830580907422069359e+00	4.493263619084939542e+00	4.218442368402491205e+00	3.982942992794681114e+00	3.766062148040632884e+00	3.554163565971600658e+00	3.342256980861226801e+00	3.133047002143675819e+00	2.934093198437299765e+00	2.754299694407932098e+00	2.600828890157892204e+00	2.476735080389894428e+00	2.381410417834104898e+00	2.310036349264629862e+00	2.255808187922649921e+00	2.210499391577463779e+00	2.167136901889508138e+00	2.120752985646700228e+00	2.068535074781113980e+00	2.009610890392021343e+00	1.944815342694942162e+00	1.875630237076288287e+00	1.803885902256314955e+00	1.731216701983426587e+00	1.658962960687970334e+00	1.588169691675165751e+00	1.519324172620968971e+00	1.452652688729614505e+00
2.992118701926871904e-01	4.868442492667681698e-01	7.617681489839372988e-01	1.146307874168224883e+00	1.659067057289207892e+00	2.309480016498092869e+00	3.092020072515452522e+00	3.982027984623558226e+00	4.933691544755727243e+00	5.882272651384674589e+00	6.751114529385926488e+00	7.462656310784944402e+00	7.951715211270593997e+00	8.177779332992640704e+00	8.133347177932396477e+00	7.846056365291801171e+00	7.373548234358337616e+00	6.792125019825359544e+00	6.182238525624054404e+00	5.613845921713432219e+00	5.135451503921892424e+00	4.768545990143817193e+00	4.508588282884702814e+00	4.331256195634328954e+00	4.201874731013108821e+00	4.085363356853888739e+00	3.954476518988970124e+00	3.794423527631819226e+00	3.603716894501683310e+00	3.391636269798529835e+00	3.173532212957649978e+00	2.965607319527194363e+00	2.780638406708990651e+00	2.624855142995956125e+00	2.498920666050204353e+00	2.397365223783295640e+00	2.311385657637833990e+00	2.231325653145564747e+00	2.149666522806478408e+00	2.061990648373951185e+00	1.967381154865251336e+00	1.867929960426557789e+00	1.767560888672776720e+00	1.670728180840661992e+00	1.581170831878768501e+00	1.501111972769653580e+00	1.431115280991332117e+00	1.370123672149267779e+00	1.315790944953181718e+00	1.265468084542176186e+00
3.008325577284807761e-01	4.911788869038445360e-01	7.710839756357362740e-01	1.163929643606158137e+00	1.689439308366140091e+00	2.358130787252783467e+00	3.165262757211132261e+00	4.086119588942751513e+00	5.073888531813432579e+00	6.061732465321640007e+00	6.969837626024272481e+00	7.716835788079071889e+00	8.233485821149086448e+00	8.475593404193658031e+00	8.433040716450957319e+00	8.132164635760387839e+00	7.630794188481198503e+00	7.006988924278483744e+00	6.344005793689380113e+00	5.715538465845330762e+00	5.174202040852018847e+00	4.745710464924108862e+00	4.429400220336894733e+00	4.204186087838684749e+00	4.037821846275408966e+00	3.896727897483038827e+00	3.754132162629770342e+00	3.594866194205557086e+00	3.416374121743895209e+00	3.226371816734558973e+00	3.038239620912246863e+00	2.865984187652230286e+00	2.719943483983756849e+00	2.603857641324209826e+00	2.515754574713232383e+00	2.448446507939529670e+00	2.391241362957777561e+00	2.333875431035289161e+00	2.268833107524480308e+00	2.192368028354546361e+00	2.104573398151392549e+00	2.008430562776041484e+00	1.908473771730096358e+00	1.809257871252663241e+00	1.714229296185050266e+00	1.625228732654685926e+00	1.542438990451747038e+00	1.465063037358397935e+00	1.391575315485777065e+00	1.320690010679273385e+00
2.935313923958290383e-01	4.800650282365106492e-01	7.549712580869029077e-01	1.141731323018195576e+00	1.660450090709334248e+00	2.322650822352668953e+00	3.124829036266099092e+00	4.043734996119794367e+00	5.034194737164050970e+00	6.030615305292948314e+00	6.953629979626035684e+00	7.721043794725347631e+00	8.261358212417476921e+00	8.526780668517998762e+00	8.502566500377600534e+00	8.210231138476613566e+00	7.703438447366235842e+00	7.057643057290402311e+00	6.355820810391826114e+00	5.673859410958324467e+00	5.068778481259968771e+00	4.572273406778505134e+00	4.190315842275009750e+00	3.908054386054149010e+00	3.698094558824512212e+00	3.529792353810218053e+00	3.377159692453101325e+00	3.223842464372137950e+00	3.064527561526538602e+00	2.903167742810397467e+00	2.749048349982659456e+00	2.612269570535682206e+00	2.499848471741081823e+00	2.413102548962226646e+00	2.348572792103660323e+00	2.298747854453560446e+00	2.253661767629128843e+00	2.204264158083393266e+00	2.144740830653133035e+00	2.073263555610107556e+00	1.991535209012944785e+00	1.903864664460301892e+00	1.815514630296520604e+00	1.731325452692147993e+00	1.654447685661404099e+00	1.585962154680409020e+00	1.524965032748795579e+00	1.469613985180379778e+00	1.417244800705375951e+00	1.365429720739545605e+00
2.397701620956776969e-01	3.992149008018384682e-01	6.393593828099846110e-01	9.851466735972934652e-01	1.460191836204411064e+00	2.082085797881620071e+00	2.856254355749516805e+00	3.770215651938550572e+00	4.789498325170302273e+00	5.857193700420501692e+00	6.898291974606610921e+00	7.829099702423413021e+00	8.570159306581977887e+00	9.060179399458112570e+00	9.267919684680823167e+00	9.198157282453713890e+00	8.890662057987418265e+00	8.411639475976302904e+00	7.840071481392523189e+00	7.252512581021435700e+00	6.709649257957434720e+00	6.248090329228005224e+00	5.878423210202120330e+00	5.589319156260490473e+00	5.355535125762337145e+00	5.147371470671677329e+00	4.939061057706028990e+00	4.714108372563235783e+00	4.467283814188068192e+00	4.203310610491105770e+00	3.933315856344833161e+00	3.670731995343055498e+00	3.427405981807273072e+00	3.210758419052579082e+00	3.023281376550485344e+00	2.862461333415406095e+00	2.723221537726354669e+00	2.597204856413830587e+00	2.477316047773240992e+00	2.358426130631121165e+00	2.237919213709846478e+00	2.115813124118650634e+00	1.994028678930473975e+00	1.875642331382766148e+00	1.763703456819573301e+00	1.660831036673031225e+00	1.568281958976417645e+00	1.486194131040766475e+00	1.413598020583628712e+00	1.348972238895157050e+00
2.793829065482138496e-01	4.580348118316107664e-01	7.222991640179089456e-01	1.095498381970120949e+00	1.598215676781522543e+00	2.242954540443276468e+00	3.028003409989267425e+00	3.932873855362829740e+00	4.915629897370267010e+00	5.914005097874931671e+00	6.851657741897727583e+00	7.648760695818652700e+00	8.235126220946799691e+00	8.563124737057071556e+00	8.617210972076891906e+00	8.417207689808403615e+00	8.014326048786974965e+00	7.480698477122401435e+00	6.894847510808880919e+00	6.327066160443841625e+00	5.827652578526460125e+00	5.420887908410700007e+00	5.105469767620790300e+00	4.860429868289550370e+00	4.654484867813092563e+00	4.456037502238850756e+00	4.241306745405748480e+00	3.999031343960605778e+00	3.731141383136058476e+00	3.450117996561932188e+00	3.174220186529150389e+00	2.922034839694731989e+00	2.707977077511148689e+00	2.539057433539792630e+00	2.415293170511953136e+00	2.329818266934723603e+00	2.271423270639798098e+00	2.226968039040333469e+00	2.185115280768938462e+00	2.137631666189761859e+00	2.080071001391634589e+00	2.011551628931702140e+00	1.933810610819664877e+00	1.849883635805943394e+00	1.763110778740551776e+00	1.676104481791042655e+00	1.590659127984316967e+00	1.507996352428172537e+00	1.428386692622578336e+00	1.352057949477053045e+00
2.488810513273628233e-01	4.119017104808452290e-01	6.555367063971624386e-01	1.003525829993368701e+00	1.477652860282181679e+00	2.092985444400772277e+00	2.851902199895822942e+00	3.738725581668509879e+00	4.716443945392320813e+00	5.726911026034025021e+00	6.695780327708922286e+00	7.542173565741951968e+00	8.191389555505660169e+00	8.588290372123958960e+00	8.707890376370334806e+00	8.560370560605273127e+00	8.189234595505940462e+00	7.662492299385320393e+00	7.058985511809145130e+00	6.453772895791771269e+00	5.905250523418859920e+00	5.447389259133193384e+00	5.087998718417932054e+00	4.812730183782975679e+00	4.593128262537515383e+00	4.396405885358056764e+00	4.194107801038001959e+00	3.968241101959467887e+00	3.713589757778475775e+00	3.436670835509588517e+00	3.151930337834234930e+00	2.876821006882820608e+00	2.627022656696955671e+00	2.412671894990297883e+00	2.237386847426757086e+00	2.098595093884278562e+00	1.988688964618870347e+00	1.897456512404259277e+00	1.815439651484209049e+00	1.735783484766247886e+00	1.654916093209419570e+00	1.572539233953965221e+00	1.490814210499804116e+00	1.413049014537558046e+00	1.342210826450048522e+00	1.280290928975407416e+00	1.227452082473871720e+00	1.182451071162257783e+00	1.142728601549614309e+00	1.105378250692291342e+00
