1.077184468101309855e-01	7.367845443949766482e-01	2.989275092764811070e+00	7.224270007099907076e+00	1.051020294563447521e+01	9.592762608730852847e+00	6.539684791086375348e+00	5.102164987237843619e+00	5.087452915543595466e+00	4.668010489697194565e+00	3.739873289111752985e+00	3.002917832516783569e+00	2.486292759897350990e+00	2.005199827740368423e+00	1.656532637843874056e+00	1.484950551238423788e+00	1.332838078813548544e+00	1.133207995769076160e+00	9.595295004295371077e-01	8.371644102805616550e-01	7.127687192571633412e-01	5.644650734637916001e-01	4.299066595105450750e-01	3.327098927399270156e-01
1.013210256165452128e-01	7.037287267846029648e-01	2.899837157890577721e+00	7.121438419541041398e+00	1.053180896244122522e+01	9.750781038510028864e+00	6.615865692561068379e+00	4.872973888085070371e+00	4.504848290142430045e+00	3.772345580957166877e+00	2.647161709966118437e+00	2.061596849724088187e+00	2.006926312180015159e+00	1.887220327639965722e+00	1.595828059926127418e+00	1.424365643566896100e+00	1.399747112267011984e+00	1.290146055030783279e+00	1.041486896372308069e+00	8.344512557764197647e-01	7.702700631737569026e-01	7.443750943475695436e-01	6.506389191926112980e-01	5.158763673546891138e-01
1.209103803517536241e-01	7.987985243359964072e-01	3.128686180169822251e+00	7.298748396805848415e+00	1.023841465596584044e+01	8.945332687425203488e+00	5.717642394124352379e+00	4.182243677090006884e+00	4.036617080178059425e+00	3.478765421940821057e+00	2.523764732208259254e+00	2.003224913448299560e+00	1.837979475616449365e+00	1.531266510342394582e+00	1.131057655096276093e+00	9.571070556880617586e-01	9.496502934998528600e-01	8.466897206707538759e-01	6.575949710686400662e-01	5.748441769533240153e-01	5.920496428088184437e-01	5.573974884540697783e-01	4.758430959809957228e-01	4.586131053321260143e-01
1.072412485738244992e-01	7.326215692595140494e-01	2.969279626045015608e+00	7.168085299856813641e+00	1.043099390427646433e+01	9.657440174693032731e+00	7.076822448647137165e+00	6.119274362680287460e+00	5.968731183344318403e+00	4.892298832242413020e+00	3.508766466410960128e+00	2.887148543575238868e+00	2.724171321745807450e+00	2.376888276033224390e+00	1.928108528049265358e+00	1.648033286339064762e+00	1.458512052331192077e+00	1.218459305396021097e+00	9.677426971104292619e-01	7.736922986617642550e-01	6.486521397058155891e-01	5.753487759894173603e-01	5.066079943799164376e-01	4.067632846504701805e-01
1.311724320177224679e-01	8.496807253491215350e-01	3.259593860736737181e+00	7.431540696434458582e+00	1.015818019726761001e+01	8.695970892324822898e+00	5.764552938957942629e+00	4.732021130351114380e+00	4.651361497272304746e+00	3.799269369713958344e+00	2.736865783564601085e+00	2.379859922546948781e+00	2.371125953744781967e+00	2.082041166803168863e+00	1.621498351575336949e+00	1.363691587380739811e+00	1.259274994709081774e+00	1.070720935004958907e+00	8.344166764924385582e-01	7.184392624879744060e-01	6.966869378596295403e-01	6.379593957848114227e-01	5.396518943863176654e-01	4.785757625798427450e-01
1.184226396290838090e-01	7.817585637970317913e-01	3.070146861277412320e+00	7.202998474247195304e+00	1.020826864039517190e+01	9.184704697597537049e+00	6.472514199901846510e+00	5.385576549536805757e+00	5.166383352104531035e+00	4.325946263310943785e+00	3.418766503331370110e+00	3.077639258806795119e+00	2.821214591039497233e+00	2.243802382137128237e+00	1.720168016963970592e+00	1.551917282018271393e+00	1.469004882875811102e+00	1.233863063500840296e+00	9.708501586352140666e-01	8.060632115797286001e-01	6.647817634580028834e-01	4.989826860473019488e-01	3.889590819144908562e-01	3.575570471418629270e-01
1.303564697589801313e-01	8.464299926970521026e-01	3.261295469142420522e+00	7.504173611048436499e+00	1.045304803183367959e+01	9.222981055649025706e+00	6.079873709639955770e+00	4.346262385822084795e+00	3.837492824724663354e+00	3.251996995858966066e+00	2.643146045549459977e+00	2.407726589962155384e+00	2.326808141426552456e+00	2.299338123723479566e+00	2.462593938784745529e+00	2.663061045011462902e+00	2.655494705706917813e+00	2.412584446487936241e+00	2.084557038522595551e+00	1.801252820115855302e+00	1.523801771615303391e+00	1.206691942787844196e+00	9.299664967394851711e-01	7.367188368118969821e-01
1.202945711539914891e-01	7.904552166179464878e-01	3.081940239917748681e+00	7.156526432580186281e+00	9.987563977271749494e+00	8.724742741329603035e+00	5.759008159637514446e+00	4.512966028408844643e+00	4.407508950381132884e+00	3.679717795040692518e+00	2.574584534888944010e+00	2.065093435947248590e+00	2.009765275081472957e+00	1.804803306855361500e+00	1.472420988413480902e+00	1.305921973000638170e+00	1.226505951685112006e+00	1.035793152333886358e+00	8.150774827091553654e-01	7.163594207169617922e-01	6.932738077586564351e-01	6.392530362754129669e-01	5.709483208707221147e-01	5.461824757579474277e-01
1.177800224339504293e-01	7.810365873650958468e-01	3.078685840272326946e+00	7.240946037435783467e+00	1.026799391563748642e+01	9.211387647153546965e+00	6.451656947677277820e+00	5.408521361410230988e+00	5.281945523890694716e+00	4.360928871560348696e+00	3.159604616732013760e+00	2.598847907942180235e+00	2.475141705183634855e+00	2.241043721430013846e+00	1.864017616883731021e+00	1.571637907279427093e+00	1.372108468473232756e+00	1.161207541871758675e+00	9.427544626608952427e-01	7.745643033870814875e-01	6.739633244080076580e-01	6.127766854271698982e-01	5.492098065048561795e-01	4.630512426773075174e-01
1.140742684330153661e-01	7.672982773073310225e-01	3.069144347530996519e+00	7.329612285353819701e+00	1.056542316402117443e+01	9.604862514224599579e+00	6.561745016224029392e+00	4.982260811925256050e+00	4.589851161424931547e+00	3.895241438183348670e+00	3.147609422501164378e+00	2.929909529572500393e+00	2.788127461416076258e+00	2.277741145121544797e+00	1.697137791025273179e+00	1.414884375117462012e+00	1.329579374110338996e+00	1.175603146895002338e+00	9.494904198826232822e-01	7.942633468288156084e-01	7.153128843538574255e-01	6.265612271304954461e-01	5.139584937753505223e-01	4.221994381309983058e-01
1.238602261538482574e-01	8.086237987449537146e-01	3.145633940826255248e+00	7.314198159323001214e+00	1.026136810854318604e+01	9.140566091851166419e+00	6.543636702250378967e+00	5.842635060043432915e+00	5.851294509167400903e+00	4.726112222413494379e+00	3.321417888940221275e+00	2.779314980350156450e+00	2.696270175780794087e+00	2.372016937274543213e+00	1.919841958439827856e+00	1.633071773866696663e+00	1.406358705335169823e+00	1.131051625366638724e+00	9.157630810027459489e-01	8.155340342389230113e-01	7.425400295923351157e-01	6.207227820157444897e-01	4.636898190061167768e-01	3.353504026417452044e-01
1.239286832181477060e-01	8.085539241975389091e-01	3.131131968833443580e+00	7.222770772632922665e+00	1.002380842761369450e+01	8.801551178486411331e+00	6.154655784507109928e+00	5.309461022703733768e+00	5.148097454612112323e+00	4.054475847451210591e+00	2.886844973176564189e+00	2.548978298746645610e+00	2.496886701793191055e+00	2.148509172780900478e+00	1.730842262750089011e+00	1.518036210611992232e+00	1.372839609812801065e+00	1.162959789824106416e+00	9.715265489879307825e-01	8.389773845881832726e-01	6.985767728968589330e-01	5.377731971638071151e-01	4.155692794652905420e-01	3.632611226425858653e-01
1.558409465053662568e-01	9.702506945283575490e-01	3.568131660413259798e+00	7.777490655681965848e+00	1.011279093445469712e+01	8.098376173099300246e+00	4.832563231829527517e+00	3.712600945091942606e+00	3.774686902834835323e+00	3.192293934361705166e+00	2.368322609859712102e+00	2.137063669379092534e+00	2.109254251915361866e+00	1.717374639839518435e+00	1.223166530071308600e+00	1.051701428456355503e+00	1.051174428477819500e+00	9.066159804543625356e-01	6.974245801887357654e-01	6.479644857431743343e-01	6.911239977394991740e-01	6.393072516744204847e-01	5.224782335904665231e-01	4.723634628551616199e-01
1.422508043780235654e-01	8.998429222432628993e-01	3.374412789323296913e+00	7.537010100522949507e+00	1.012850019176739025e+01	8.540295427024210184e+00	5.503380578671192680e+00	4.316032291967780488e+00	4.176202735077455763e+00	3.470477025853961450e+00	2.639602574709313476e+00	2.358763863292208551e+00	2.212827168408433298e+00	1.838328737607317187e+00	1.513016176270119084e+00	1.412539749846657866e+00	1.321064957704776166e+00	1.129658657008973499e+00	9.865772555334610949e-01	9.409328780197334652e-01	8.618992146764031803e-01	7.107452372215399272e-01	5.942969988995667752e-01	5.565237201563690839e-01
1.124235081204251474e-01	7.576747229413846041e-01	3.037399768251370702e+00	7.266715548217510090e+00	1.048131369880097985e+01	9.582525741125133223e+00	6.922186165076734454e+00	6.052620689776693652e+00	6.032720280202188867e+00	4.954676939361450927e+00	3.498694438117557315e+00	2.815627224795048900e+00	2.640519808982875194e+00	2.330114797239624558e+00	1.939999598882568899e+00	1.699700872926207307e+00	1.488294532425779915e+00	1.202515914283203591e+00	9.307081805793900875e-01	7.544451442700771393e-01	6.625132655792678182e-01	5.860064909876248063e-01	4.823621708999682456e-01	3.653979598921119898e-01
1.081725129719946082e-01	7.326311875656125183e-01	2.953967158894534428e+00	7.118955292611485852e+00	1.037625794337776597e+01	9.638375272578379338e+00	7.022401314552386253e+00	5.862496344278453009e+00	5.422892300568514123e+00	4.250890341419044205e+00	3.122878559695646317e+00	2.848587896234937133e+00	2.800938881409047010e+00	2.337817792037349740e+00	1.780471778034892205e+00	1.524413396513413232e+00	1.404591171421128770e+00	1.197472505282647148e+00	9.730009726605648446e-01	8.313103835069077796e-01	7.146542605545647131e-01	5.652919548586730070e-01	4.278151648839291776e-01	3.366682188676886622e-01
1.402542731289977695e-01	8.985454899979334886e-01	3.403773445350116944e+00	7.646581276415202133e+00	1.024979166256458463e+01	8.459947350507611930e+00	5.164601020865587699e+00	3.974791269848456210e+00	4.127256150086245690e+00	3.670704368095984993e+00	2.802653612575142450e+00	2.435571123516778513e+00	2.396377145237320594e+00	2.170461539709973575e+00	1.827096605624590087e+00	1.587489698210884814e+00	1.392310528832236605e+00	1.165137561422582069e+00	9.759715084285341957e-01	8.714730429328881867e-01	8.112315252994111159e-01	7.497436448754158933e-01	6.729997698190594013e-01	5.715745851069088390e-01
1.095292057814064579e-01	7.474420372835527404e-01	3.034249224036645654e+00	7.345191255756253312e+00	1.069027209851943283e+01	9.746446325326132865e+00	6.720610090654365543e+00	5.399439245442937185e+00	5.300569633162505845e+00	4.612939019758109715e+00	3.531123571830794283e+00	2.870949908069120315e+00	2.593204400533213771e+00	2.264422901529960619e+00	1.834891633748964246e+00	1.514197399773039132e+00	1.327882145611826603e+00	1.181424085967764270e+00	1.043895975728298176e+00	9.114808739576394370e-01	7.682932109972510082e-01	6.154226187078553068e-01	4.700001279041081670e-01	3.528185131542836972e-01
1.149883175025713522e-01	7.718000481897379084e-01	3.063089191935933542e+00	7.221692068487449490e+00	1.023953373955033364e+01	9.229075186825483001e+00	6.659276640442633344e+00	5.803326993694446934e+00	5.726989904532421960e+00	5.010301038432925402e+00	4.286635572834140540e+00	3.974135137166395104e+00	3.523719469838480833e+00	2.805677892094277315e+00	2.214486738369115582e+00	1.870989407872099664e+00	1.608576212183219667e+00	1.294814548129133769e+00	9.661901343379536433e-01	7.285980218347691828e-01	6.133245822648136780e-01	5.556339977772695171e-01	4.752633029721410884e-01	3.671210614381070214e-01
9.987857052947886338e-02	6.926829644013445808e-01	2.855119265797636974e+00	7.022274771636755730e+00	1.043558734193594972e+01	9.854718088281311239e+00	7.136415521415885088e+00	5.704552189722441824e+00	5.242753238522496417e+00	4.389747370736814425e+00	3.484926601313087069e+00	3.066520325433832905e+00	2.796629518639251799e+00	2.330908169235225813e+00	1.840877825153687697e+00	1.523880400706214555e+00	1.327771325132872660e+00	1.171947211333679295e+00	1.032125998578278914e+00	8.846598339007210043e-01	7.024788090067387580e-01	5.013294021006675649e-01	3.484173630104012154e-01	2.800522257441565022e-01
1.129127094837347745e-01	7.584661519008796260e-01	3.033322406938178784e+00	7.246752992889889278e+00	1.045378240906979528e+01	9.590335199936832922e+00	6.998144985900908388e+00	6.225705764432412082e+00	6.333248137309968051e+00	5.250224932627554963e+00	3.575105477829809697e+00	2.689100618144502075e+00	2.499537344168986763e+00	2.290715167578888600e+00	1.968897393074997781e+00	1.744458618016592188e+00	1.566093420384357726e+00	1.273849421760496758e+00	9.334040507917628071e-01	7.163781842596110838e-01	6.316702661843698330e-01	5.766175164637796779e-01	4.861929116419489438e-01	3.841231897540384743e-01
1.207421500676924969e-01	7.972018843402441934e-01	3.123922578600544231e+00	7.299726819444851245e+00	1.029212178428228341e+01	9.211254653061994091e+00	6.475754429064208395e+00	5.435147754874805059e+00	5.268105923024173798e+00	4.304154892626422146e+00	3.123650818561723774e+00	2.660783335201120980e+00	2.590374888266142595e+00	2.343145621143811752e+00	1.955192955371594321e+00	1.634400642481313115e+00	1.380776292102226854e+00	1.141578667783442746e+00	9.461203961437557597e-01	7.968939971292728908e-01	6.469791816007847141e-01	5.146981459176014351e-01	4.402438288469087135e-01	3.942483974909113953e-01
1.002235494959250600e-01	6.980045514063163425e-01	2.885857941359948331e+00	7.112478467103160007e+00	1.056963347435846678e+01	9.921580430032198805e+00	7.074720492744178024e+00	5.670896015102884213e+00	5.445066754652659213e+00	4.759270921463270021e+00	3.703669522761404931e+00	2.929866905323911030e+00	2.451415415905420669e+00	2.089732789640435406e+00	1.835556474815862149e+00	1.630445980876986445e+00	1.367024003076070082e+00	1.125765083961668855e+00	1.000375562353687853e+00	9.023597573340543798e-01	7.464585725117226511e-01	5.818370710965703463e-01	4.652354221927270661e-01	3.857657123464643956e-01
1.219022081232955246e-01	8.066661874802460996e-01	3.174141315296288735e+00	7.457996839216167295e+00	1.057055872687114828e+01	9.434214728722301047e+00	6.400793059523931738e+00	5.081779955682974581e+00	4.972715131798833177e+00	4.354954319454751754e+00	3.452080363448533973e+00	3.013079423690543823e+00	2.844196344287916567e+00	2.483547045749199711e+00	1.991021084990824974e+00	1.641494467272670565e+00	1.419780748361785472e+00	1.183976173575347346e+00	9.592046395788224045e-01	8.221291298432089611e-01	7.322590211737515231e-01	6.224182248660177219e-01	4.980865081106516934e-01	3.864746995680317654e-01
1.126030757904627755e-01	7.577557473209635130e-01	3.030807779672270552e+00	7.237112646310700725e+00	1.044396319986976529e+01	9.615758531935199471e+00	7.025753743286576203e+00	6.029579319197061693e+00	5.764760800401402818e+00	4.659012604357655185e+00	3.436821303211274881e+00	2.955538889909963718e+00	2.774273031318679195e+00	2.366380323164954724e+00	1.923306351140982695e+00	1.668898766019951019e+00	1.454522357634217888e+00	1.194596202305820976e+00	9.877493832183970035e-01	8.418488426702100957e-01	6.907942536286529878e-01	5.448354363310220494e-01	4.354399566340688144e-01	3.497056571607324305e-01
1.249290126256927119e-01	8.158601776798428684e-01	3.170799283112894162e+00	7.359528335632747442e+00	1.030560922790525602e+01	9.172983866330561398e+00	6.562765395433833859e+00	5.823493503668262683e+00	5.806834883018192173e+00	4.713384861687257121e+00	3.349170453677681625e+00	2.800267991321207184e+00	2.691638779307680363e+00	2.370330249293929548e+00	1.927164418601023277e+00	1.628614197334865121e+00	1.391900462997051502e+00	1.128719712074518267e+00	9.263441337393044650e-01	8.210125875089933078e-01	7.378590491393199891e-01	6.127188336764390897e-01	4.583501899140463576e-01	3.346472429506421875e-01
1.092773119570306650e-01	7.401544188248300182e-01	2.979977223362325400e+00	7.168709843775061152e+00	1.042470021299885552e+01	9.565649649656007725e+00	6.598318343477347803e+00	5.166910321918924964e+00	5.054270094301269722e+00	4.487076775164169362e+00	3.470592396664435864e+00	2.783019761972348682e+00	2.425505359233942837e+00	2.082047835116266565e+00	1.750910601001001821e+00	1.538891739269673709e+00	1.372110341532208233e+00	1.178994324218099798e+00	9.965859793464757477e-01	8.427426701771848494e-01	6.958976344710215978e-01	5.565701199773900321e-01	4.448617705395363497e-01	3.667165229948697314e-01
1.297941462257650169e-01	8.469388187150287406e-01	3.272256659082765751e+00	7.522037696597723588e+00	1.039891977560648506e+01	9.035549453357694105e+00	5.998210549066251396e+00	4.724507141811472799e+00	4.530116411342282490e+00	3.822962245369907919e+00	3.039327280126022934e+00	2.844275260021569274e+00	2.774053747188768515e+00	2.381459586253378724e+00	1.894884222272241958e+00	1.550834990901538202e+00	1.271656374661650490e+00	1.015220426955781186e+00	8.583991380711836205e-01	7.785214402759870200e-01	6.725736931271927288e-01	5.441136664944693502e-01	4.650705911316964092e-01	4.286323193452892255e-01
1.123363868145992456e-01	7.571124072936741278e-01	3.032265042457638948e+00	7.244436391902935313e+00	1.043090996631934964e+01	9.477072916590781659e+00	6.632199476712692388e+00	5.426438802343568568e+00	5.185050806404961854e+00	4.229719192718422782e+00	3.087715702049235844e+00	2.641427407867807720e+00	2.543385131639018581e+00	2.219935425743412072e+00	1.785317146213738937e+00	1.512240635874052108e+00	1.352131350354172978e+00	1.182234486441932741e+00	1.005756762653292169e+00	8.624138346962808566e-01	7.365529509894142013e-01	6.175553399720937753e-01	5.307666896181741922e-01	4.632471192423765483e-01
1.373282849365095315e-01	8.759056673469243215e-01	3.303608137177752369e+00	7.411694233133884424e+00	1.001720946985273208e+01	8.495089437084933692e+00	5.331209660180699750e+00	3.839332291520579865e+00	3.604383998105170850e+00	2.908423847247730620e+00	1.904942960816201625e+00	1.561310206878177453e+00	1.704936038752109528e+00	1.629484182108798862e+00	1.344276926650104897e+00	1.260604464168904926e+00	1.311900933482970544e+00	1.189197330175028711e+00	9.402789927805826897e-01	7.930384635552355510e-01	7.629963242230783926e-01	7.140068380340619525e-01	6.111094616513210731e-01	5.307858553924766909e-01
1.115890256598840585e-01	7.542714658033292663e-01	3.019186513281086004e+00	7.192167096641773227e+00	1.034356407074264084e+01	9.522124838726321983e+00	6.956700658281280703e+00	5.768578188563776799e+00	5.150349738477269845e+00	3.887464439225751356e+00	2.828836395007821025e+00	2.606897444736294034e+00	2.514156555738184196e+00	2.021867083193011894e+00	1.547864279052588277e+00	1.426649685404234980e+00	1.386025145793229996e+00	1.197535549222415563e+00	9.937444757866732425e-01	8.622122747403078158e-01	7.044089428734388036e-01	5.119383192070008359e-01	3.875934994934270850e-01	3.425454133777649512e-01
1.381415227041458416e-01	8.793433138506164815e-01	3.324667642650219523e+00	7.496215831329863022e+00	1.018179396158727990e+01	8.747306540384618856e+00	5.949778573109901103e+00	5.006082036628599852e+00	4.853340011738298543e+00	3.926689488181158261e+00	2.938323631574051298e+00	2.672849715993317776e+00	2.621259399378467858e+00	2.232398663739776357e+00	1.782140810353122662e+00	1.564391495780888430e+00	1.413337982846570196e+00	1.196516488917600096e+00	9.778445635417856163e-01	8.107534798504438811e-01	6.700851851851423735e-01	5.492068510394615410e-01	4.796155781156747899e-01	4.421322142386637233e-01
1.198923272301791743e-01	7.950862760766804760e-01	3.136822529620243660e+00	7.389724872279265888e+00	1.050503032114271029e+01	9.476135099583135712e+00	6.709091993636403295e+00	5.533225907704365731e+00	5.063579814872946727e+00	3.973527600455071696e+00	3.144897756272394762e+00	3.122998007661782260e+00	3.011652278976824526e+00	2.310106245703085204e+00	1.650409011905724199e+00	1.477834024045024286e+00	1.456613118623509395e+00	1.267654183658738720e+00	1.033729816788790723e+00	8.726321503916911748e-01	6.961330309614873757e-01	4.957047794603552382e-01	3.777256999512168534e-01	3.421419069031255145e-01
1.343585072238724087e-01	8.637675503095536556e-01	3.305112657020633726e+00	7.552232636503571683e+00	1.039474027079565133e+01	9.017107965985905693e+00	6.148253015816428579e+00	5.245316623613580198e+00	5.236360728486020299e+00	4.246553700075748061e+00	2.980202926231577454e+00	2.505072444127769415e+00	2.439780030856721904e+00	2.228083571291497478e+00	2.012649404489690319e+00	1.890622634559864013e+00	1.645164024314167417e+00	1.253365772965420843e+00	9.222037471388280228e-01	7.314732922778507396e-01	6.117421387487476103e-01	5.163704072166712677e-01	4.407065676975671087e-01	3.775215064916577212e-01
1.243219970676961716e-01	8.111090561100807728e-01	3.152988951766181103e+00	7.325552970977904366e+00	1.026928108002578632e+01	9.142031847521337795e+00	6.544783569902119957e+00	5.845455323710373463e+00	5.850837978372096515e+00	4.721945547980307190e+00	3.318303257163361497e+00	2.779082193327211847e+00	2.698096832889913088e+00	2.374654632541031596e+00	1.920913376865343913e+00	1.631726174787999861e+00	1.404642977926545244e+00	1.131303528671133929e+00	9.175318419712705786e-01	8.166020477429472013e-01	7.426960003635351137e-01	6.207899587103539174e-01	4.637782869020913856e-01	3.352577705392639773e-01
