1.963511415150830689e-08	1.093054744846837423e+01	6.163823976981499086e+00	3.194251500807451016e+00	1.886484071674142449e+00
1.414643537865511275e-07	1.056973336355991755e+01	5.052373794293410825e+00	2.414779203030496202e+00	1.731882627150149512e+00
1.614804056627617774e-07	1.058681802143120088e+01	4.627986902935838920e+00	2.895812808679285144e+00	1.383102604302676619e+00
7.354779289825728236e-08	1.034126914308715328e+01	4.312581364038766907e+00	2.227607921580073036e+00	1.604138821475207033e+00
3.829061685423771677e-07	1.010487364844921743e+01	4.278265795822878914e+00	2.327001242983987694e+00	1.308594881192833403e+00
1.353575191538975112e-07	1.044998622793702303e+01	4.164387290928434737e+00	2.309321274382864608e+00	1.507493499731231479e+00
1.848708536950958674e-07	1.061447974648834247e+01	3.582305002696207996e+00	2.292283053811670079e+00	1.366479784078047377e+00
1.197336923145947067e-07	1.119059749931860281e+01	5.332090655860124429e+00	2.777343798079834780e+00	1.530232564624295577e+00
1.332523077690417100e-07	1.051697484788602743e+01	4.803134242634865103e+00	2.190127758111995337e+00	1.579775203929785876e+00
2.655713562151092552e-08	1.056151260480296372e+01	4.907286718831129768e+00	1.749535076587591886e+00	1.128954818460073728e+00
1.241339443008638004e-07	1.091250844360070893e+01	6.020325733371834076e+00	3.050956215565225005e+00	1.891509271265277015e+00
6.165959669718981572e-08	1.072248989711768452e+01	4.412555511136752706e+00	2.605057249953267817e+00	1.539790680419465652e+00
3.335757025959198918e-08	1.062021124860188515e+01	6.474367859684037718e+00	2.612316012251935327e+00	1.639569936621293689e+00
3.341613002329676241e-08	1.104497977739458214e+01	5.144774262521062624e+00	2.784232602225237052e+00	1.475551075292081515e+00
2.540585414099670315e-09	1.091661516650154162e+01	5.030636293853905094e+00	1.708754248665615538e+00	1.381316010895375257e+00
1.584654347705724172e-07	1.077483248339359534e+01	4.026388626422422234e+00	2.001259395589658929e+00	7.519569446181636474e-01
1.913694146842117321e-08	1.074021789836261576e+01	6.452232565966022904e+00	2.632945051478294829e+00	1.632278402655923832e+00
8.733722151577324168e-08	1.046489876539822106e+01	4.853337999875320108e+00	2.268724019070163855e+00	1.306366898623508632e+00
6.645969938612603807e-08	1.056393094975609870e+01	5.333403727622009427e+00	3.118892833869197467e+00	1.355050240375701209e+00
2.503734330305470161e-08	1.073419251039910982e+01	4.171326956558258026e+00	2.278437945970336997e+00	2.554997856668983491e+00
1.586970544714576837e-07	1.030813829238616819e+01	4.747725976009487425e+00	1.853528888912411965e+00	1.214035972632486748e+00
7.605318512644602687e-08	1.071347373932421121e+01	5.386556279734586283e+00	2.522948229026622080e+00	1.514867311929942506e+00
9.877363625545499700e-08	1.099341953315797404e+01	4.781833752896650580e+00	2.855316748248556635e+00	1.365523591015511684e+00
2.382217023312584969e-07	1.060818669242164525e+01	5.977929259390434957e+00	2.751255030331009266e+00	1.596874275781906771e+00
8.773076799470980152e-08	1.033698829770722050e+01	5.291698909257710248e+00	2.505433886833333457e+00	1.483205572068716283e+00
1.634570137069903166e-07	1.047142380263734296e+01	3.669549133216645220e+00	2.275314023548673070e+00	8.833939132373903602e-01
2.190627127054210509e-07	1.052310435027340318e+01	4.158472700350878348e+00	2.362343961725715147e+00	1.352337891995110120e+00
9.980022884478756898e-08	1.096423279597991396e+01	6.121843821960580634e+00	2.748804853007675408e+00	1.645456964587226789e+00
6.399891917464748689e-08	1.080388660901909859e+01	5.694496550487183839e+00	2.876177689773824042e+00	1.383965136318948241e+00
7.129640275817922523e-08	1.060060307643967548e+01	4.166866082290122009e+00	2.232804408924002004e+00	1.709867778372613278e+00
1.101123289239497053e-07	1.118566029976322795e+01	5.324962442295330334e+00	2.771466187111955470e+00	1.533751278330633294e+00
1.894910464910638363e-09	1.053901418090026176e+01	5.754554772312122424e+00	3.992354752452516475e+00	1.889763248224085368e+00
3.484652416591439314e-08	1.103033101418229300e+01	5.330755069039020633e+00	3.038364185690391572e+00	1.478626488375905934e+00
1.295531698668081752e-07	1.077893738912274557e+01	6.755662315524322281e+00	2.416491334506929434e+00	1.662772124883932667e+00
2.526942450564344054e-08	1.059499979221329191e+01	5.591068619101212889e+00	2.548262941795922831e+00	1.620269668910537364e+00
1.819207013547934404e-08	1.099303947017323146e+01	5.599731531222656322e+00	2.855036595919473896e+00	1.618907220754547849e+00
1.014377167048170554e-07	1.102171678257537835e+01	5.085277274117433244e+00	2.956872777862441737e+00	1.645275140003573666e+00
1.894377784763095829e-08	1.078857780034522840e+01	6.103124215098924665e+00	2.870115955234930460e+00	1.605717052945555556e+00
2.136075641424083897e-07	1.063322066725557313e+01	5.963584443536706026e+00	2.743307270379121920e+00	1.618351263573425847e+00
1.912261861110188822e-08	1.094004516440617181e+01	5.269135486573375715e+00	2.539676443998577504e+00	1.514144757194098023e+00
3.662764968632255335e-08	1.074061652251814181e+01	4.694830251112035668e+00	2.822795091250065891e+00	1.517894999489526109e+00
4.347647237201138118e-08	1.093485693401921566e+01	5.266697240944798963e+00	2.554003589656977713e+00	1.468162114215320280e+00
3.081526325316457699e-07	1.076634805577313081e+01	3.437791707313019529e+00	1.591996038881194453e+00	1.111162075240400560e+00
3.231519488107861351e-08	1.081164022560517957e+01	5.299654346260728843e+00	2.761728755238277877e+00	1.194335927818553023e+00
1.953684524805893994e-07	1.050523556997552532e+01	4.902752931434050332e+00	2.868431549426400107e+00	1.378290650189843758e+00
7.512748204966280872e-08	1.085976303733987791e+01	5.215263975736160518e+00	3.278705426682043012e+00	1.281340029101718070e+00
2.601460003173517519e-07	1.075476213757268873e+01	5.414693356893669041e+00	2.296071056525117893e+00	1.890841462305540732e+00
2.458308296802148520e-07	1.061504356358032197e+01	5.972377434469844815e+00	2.755640079632067696e+00	1.600853034426216182e+00
2.409339983848459501e-07	1.060597099616163597e+01	5.994233396606245989e+00	2.738443076996424530e+00	1.587031583392775058e+00
5.867843629718494177e-08	1.087660991198272598e+01	5.033708019911004250e+00	1.743940712312993968e+00	1.510292540628593416e+00
1.180990065545496841e-08	1.099664374854012827e+01	5.921834468100120041e+00	3.041457007387719180e+00	1.704050934917830107e+00
1.557223854696606746e-07	1.057699074217003599e+01	5.075608122288643109e+00	2.357030223835808069e+00	1.669705926572872867e+00
5.130915783709261210e-08	1.105777274853087810e+01	6.638883436923020298e+00	2.642369719163004227e+00	1.647553971939993867e+00
3.821164520170285688e-07	1.068813796467717481e+01	4.618530920023057540e+00	1.730130462952651271e+00	1.413545253871255847e+00
1.192115301971709280e-08	1.062712806326579162e+01	3.703111268931924105e+00	2.009299226744853950e+00	1.257967516121816454e+00
7.701018804656100382e-09	1.096204916630994042e+01	5.399973332848293062e+00	2.494818259312139297e+00	1.745068641088431516e+00
4.094998348332968662e-07	1.089852799398570227e+01	7.264420878730735609e+00	1.873044739047581952e+00	1.655734560852520243e+00
2.622814122456551489e-07	1.088055614386037107e+01	4.826301202227228693e+00	2.700421907151541401e+00	1.543680511734924155e+00
4.347586435170265925e-07	1.090317843432164047e+01	7.272969765275071552e+00	1.870653756547555391e+00	1.658202411803759713e+00
1.783545134347525955e-07	1.062863550951635538e+01	5.894436805351949360e+00	2.782190831564020250e+00	1.460399723441439201e+00
2.116122023861790437e-07	1.039167150512170856e+01	3.236396454860904104e+00	2.056097563417513374e+00	1.098235885431336989e+00
4.404116354384423648e-09	1.065211785406548906e+01	5.387455975540373920e+00	2.535703385332710891e+00	1.321321997287368877e+00
8.126363153969946043e-08	1.088376728623907042e+01	5.348646743761838351e+00	2.191883095388815761e+00	1.540208230466621808e+00
2.636994942935928457e-08	1.059497186260394663e+01	5.599252686526305922e+00	2.564989598898417267e+00	1.600323204456938431e+00
6.780517462949243727e-07	1.034854053220358061e+01	5.470573252328941649e+00	2.759683470026651708e+00	1.307121134189529021e+00
1.211294748198916536e-07	1.003521440906905049e+01	3.316332210173543071e+00	2.014411892634384582e+00	1.463406518121495692e+00
1.409347054530777643e-07	1.057606673823628540e+01	4.623916480212794333e+00	2.921602790897376956e+00	1.354795174385860612e+00
9.657008195996065018e-08	1.097066088847185661e+01	6.119976586879865010e+00	2.754369347566562709e+00	1.641182358327209379e+00
2.486953521137048798e-07	1.088025841523954895e+01	4.824052607364868628e+00	2.719341803065480789e+00	1.508825072389245348e+00
2.544386947027586405e-07	1.081258306693873372e+01	6.006857482471312792e+00	2.783581589752513796e+00	1.654237748451000245e+00
7.199645039326450279e-08	1.067589480144790315e+01	4.608697360354736539e+00	2.529040198766734804e+00	1.548976928445116474e+00
4.638173972614192765e-08	1.104431227677743799e+01	6.854858006468018239e+00	2.332149375872115460e+00	1.647765209124213870e+00
1.566351950801752339e-07	1.037229183014100187e+01	4.387970180737614356e+00	2.427009889419795119e+00	1.472497868811587729e+00
1.863834654624378507e-07	1.050698042440519764e+01	4.915840044714189894e+00	2.832260488678297161e+00	1.404063485752987006e+00
2.303198739020769694e-08	1.076801947304013396e+01	4.940504449432753908e+00	3.238681165673606976e+00	1.541256750449125912e+00
9.426724333085578846e-09	1.120035867721237643e+01	6.407061840340252168e+00	2.176151677619495128e+00	1.481587853807156741e+00
3.759716833250577756e-08	1.055040805622334155e+01	6.151563459087268093e+00	2.336199627871075712e+00	1.696313225893782750e+00
1.212805886803473190e-07	1.075474835856969946e+01	6.728773100164791465e+00	2.503172610495521422e+00	1.762626392946017306e+00
4.046663244118671131e-07	1.090209818161370414e+01	7.273331156212686111e+00	1.874881159415440202e+00	1.665312732908671878e+00
7.370626252657038893e-08	1.030705266492962480e+01	5.074641853926303625e+00	2.821912590468789617e+00	1.476376194167539735e+00
8.478093869354915781e-08	1.119417982958581703e+01	6.716793122728212495e+00	2.155589976655083007e+00	1.612238717057105974e+00
3.187574352312871404e-08	1.035925802005633045e+01	3.297628794967395915e+00	2.266079558573964370e+00	1.335597660304842282e+00
4.419233380786818049e-07	1.090965349388924110e+01	7.279549057532976875e+00	1.870006076794347827e+00	1.660725764463524490e+00
2.076775888735928064e-07	1.029723670967216975e+01	3.590780691697971427e+00	2.184496781455067982e+00	1.053046283439069919e+00
7.695214905260548177e-08	1.139987705449472166e+01	6.605342509014848318e+00	2.436892943941037171e+00	1.757792122569510118e+00
1.669604332283983743e-07	1.092931749340743686e+01	4.746630474546570611e+00	2.127479922173050930e+00	1.172512861360117897e+00
2.986088961755571775e-07	1.019693848234245692e+01	3.412255950202592203e+00	2.016982921140818341e+00	1.060871835170547950e+00
9.072220404962161421e-09	1.086190091713937100e+01	6.850063789828970684e+00	3.720604895546740121e+00	2.058667128957593739e+00
3.993239090533199269e-07	1.099607590018551129e+01	6.066847620939863184e+00	2.882207521232546643e+00	1.537883908858503901e+00
6.368087356083364552e-08	1.117589905702862296e+01	7.191372306625533284e+00	2.285065246403554795e+00	1.895240767517388125e+00
5.920968489887971880e-08	1.093206643970572856e+01	6.246085783744876885e+00	2.202589427818387957e+00	1.530434059989817408e+00
2.163037859691526156e-07	1.030862279334105303e+01	3.603715205729451032e+00	2.182422740419435847e+00	1.053910917351172705e+00
1.320386382772988329e-07	1.077586300002349162e+01	6.759826584312468967e+00	2.412988515440280590e+00	1.651821731450084263e+00
1.255431186553358181e-07	1.028544228140976458e+01	5.131223649013790578e+00	2.670758385554742098e+00	1.408230682592474858e+00
1.231211505992584883e-08	1.061836145295526990e+01	4.923000920469506880e+00	2.413511578181108952e+00	1.526259810579853937e+00
5.179828998145370223e-08	1.079982682318981624e+01	5.369806005130227433e+00	2.226639843372631766e+00	1.437743866241716795e+00
8.019613580667050278e-08	1.071185598916430060e+01	3.985706252326781218e+00	3.242222979161470064e+00	1.382756808091754275e+00
2.631426505356899238e-08	1.102672851386740582e+01	5.859618591528295894e+00	3.160558017506854167e+00	2.219585756163979351e+00
1.147048034859177685e-07	1.052768940917351692e+01	5.232216607771783323e+00	2.291050793783707462e+00	1.507300811081225378e+00
4.230557857183031439e-08	1.076729387946578953e+01	6.280122428955714931e+00	2.701385752539466889e+00	1.681432212127057291e+00
1.438237759248895910e-08	1.136034660335266366e+01	7.160724741278780670e+00	2.622901379229314767e+00	2.229603847046204290e+00
3.626294007263735598e-08	1.080533914112396587e+01	5.921390017165943931e+00	3.067505700058598350e+00	1.788157182750415020e+00
4.687017307883623272e-09	1.115169503019192909e+01	6.381578935625047855e+00	3.149260945082610341e+00	1.673574897034568965e+00
1.340156863481813761e-08	1.037013224849708948e+01	4.872346596042010702e+00	1.847819219552666592e+00	1.106927365430762533e+00
2.044631401240570551e-07	1.076543982004694833e+01	6.862880818499763613e+00	2.217924156890070275e+00	1.772782450959131451e+00
3.472675701000729574e-07	1.098516485210084070e+01	6.059784749104847101e+00	2.892428009381381671e+00	1.539933523824957406e+00
1.046997986564145349e-07	1.095729085240225409e+01	6.535463090338867964e+00	2.227613612678856381e+00	1.739709463604211859e+00
1.329534894316867018e-07	1.028487945665150072e+01	3.670122438337371840e+00	2.571926445917287918e+00	1.435762438585038492e+00
1.130965310753710592e-07	1.075225310262897693e+01	5.325384118177615811e+00	2.540330227421177423e+00	1.303573459969618931e+00
1.297088407016479630e-07	1.077705218039318957e+01	6.763685993263759855e+00	2.409213023262746223e+00	1.654556759866493421e+00
7.296488101136528659e-08	1.074273127194262756e+01	6.583431668524028169e+00	2.400239207502857575e+00	1.723164141314435849e+00
1.121666555230556897e-07	1.052012255188870959e+01	5.230053373268197525e+00	2.281833834690703000e+00	1.513237503387633298e+00
1.480964918316919753e-07	1.115083466817044133e+01	6.453385416343564884e+00	2.293764901887812790e+00	1.632269344727872440e+00
2.203218788125034506e-07	1.082738415581813740e+01	6.133404985105959106e+00	2.781539331746845978e+00	1.770166645845084874e+00
4.038054118415630637e-07	1.010957198080604158e+01	4.290804167849815443e+00	2.308935346803936639e+00	1.328495382636210476e+00
3.273233750902453876e-08	1.070021469380880674e+01	6.811539437765089744e+00	2.559813647270151815e+00	1.768400353668088121e+00
7.644509236206172876e-08	1.084869642539042189e+01	5.414993341438133712e+00	3.023599684471221849e+00	1.545878332593234594e+00
