      Step     Time          Energy         fmax
BFGS:    0 10:51:28    -1055.915759       50.1603
BFGS:    1 10:51:28    -1061.592805       28.8328
BFGS:    2 10:51:28    -1063.998880       24.7211
BFGS:    3 10:51:28    -1066.304999       14.9978
BFGS:    4 10:51:28    -1067.913330       11.9367
BFGS:    5 10:51:28    -1068.989362        8.0115
BFGS:    6 10:51:28    -1069.782159        6.6396
BFGS:    7 10:51:28    -1070.457254        5.3940
BFGS:    8 10:51:28    -1071.068939        5.1719
BFGS:    9 10:51:28    -1071.647978        4.7585
BFGS:   10 10:51:28    -1072.222067        4.1714
BFGS:   11 10:51:28    -1072.809948        3.5471
BFGS:   12 10:51:28    -1073.422424        2.9322
BFGS:   13 10:51:28    -1074.061839        2.6400
BFGS:   14 10:51:28    -1074.714984        2.9445
BFGS:   15 10:51:28    -1075.304880        3.2908
BFGS:   16 10:51:28    -1075.847593        3.6923
BFGS:   17 10:51:28    -1076.356486        4.1286
BFGS:   18 10:51:28    -1076.843503        4.5017
BFGS:   19 10:51:28    -1077.307373        4.6615
BFGS:   20 10:51:28    -1077.753014        4.4729
BFGS:   21 10:51:28    -1078.183692        4.7303
BFGS:   22 10:51:28    -1078.616375        4.7887
BFGS:   23 10:51:28    -1079.057728        4.6830
BFGS:   24 10:51:28    -1079.452447        4.5084
BFGS:   25 10:51:28    -1079.818180        4.2862
BFGS:   26 10:51:28    -1080.151229        3.8802
BFGS:   27 10:51:28    -1080.446009        3.1603
BFGS:   28 10:51:29    -1080.677113        2.2965
BFGS:   29 10:51:29    -1080.878654        2.1140
BFGS:   30 10:51:29    -1081.072151        1.9455
BFGS:   31 10:51:29    -1081.267020        1.7959
BFGS:   32 10:51:29    -1081.444797        1.8465
BFGS:   33 10:51:29    -1081.606440        1.9288
BFGS:   34 10:51:29    -1081.754283        2.0413
BFGS:   35 10:51:29    -1081.895289        2.2078
BFGS:   36 10:51:29    -1082.033347        2.4130
BFGS:   37 10:51:29    -1082.170987        2.6281
BFGS:   38 10:51:29    -1082.309241        2.8103
BFGS:   39 10:51:29    -1082.447229        2.9026
BFGS:   40 10:51:29    -1082.584380        2.8470
BFGS:   41 10:51:29    -1082.719723        2.5974
BFGS:   42 10:51:29    -1082.853802        2.6002
BFGS:   43 10:51:29    -1082.986654        2.5872
BFGS:   44 10:51:29    -1083.128743        2.6209
BFGS:   45 10:51:29    -1083.267219        2.6531
BFGS:   46 10:51:29    -1083.387845        2.6374
BFGS:   47 10:51:29    -1083.496767        2.5959
BFGS:   48 10:51:29    -1083.598976        2.4117
BFGS:   49 10:51:29    -1083.703703        2.3956
BFGS:   50 10:51:29    -1083.805344        2.3146
BFGS:   51 10:51:29    -1083.906987        2.2210
BFGS:   52 10:51:29    -1084.004992        2.0992
BFGS:   53 10:51:29    -1084.100310        1.9707
BFGS:   54 10:51:29    -1084.190945        1.8460
BFGS:   55 10:51:29    -1084.278180        1.7403
BFGS:   56 10:51:29    -1084.364372        1.6640
BFGS:   57 10:51:29    -1084.446923        1.6136
BFGS:   58 10:51:29    -1084.529889        1.6128
BFGS:   59 10:51:29    -1084.606696        1.4994
BFGS:   60 10:51:29    -1084.681367        1.3707
BFGS:   61 10:51:29    -1084.749454        1.1227
BFGS:   62 10:51:29    -1084.823633        0.7775
BFGS:   63 10:51:30    -1084.885626        0.8253
BFGS:   64 10:51:30    -1084.939940        0.9480
BFGS:   65 10:51:30    -1084.982248        0.9027
BFGS:   66 10:51:30    -1085.022930        0.8241
BFGS:   67 10:51:30    -1085.051641        0.7458
BFGS:   68 10:51:30    -1085.073047        0.5311
BFGS:   69 10:51:30    -1085.090397        0.3736
BFGS:   70 10:51:30    -1085.110965        0.4012
BFGS:   71 10:51:30    -1085.136044        0.4852
BFGS:   72 10:51:30    -1085.158905        0.3772
BFGS:   73 10:51:30    -1085.181446        0.4882
BFGS:   74 10:51:30    -1085.203454        0.7226
BFGS:   75 10:51:30    -1085.228854        0.8041
BFGS:   76 10:51:30    -1085.258801        0.6661
BFGS:   77 10:51:30    -1085.290349        0.6226
BFGS:   78 10:51:30    -1085.326951        0.5456
BFGS:   79 10:51:30    -1085.344809        0.4652
BFGS:   80 10:51:30    -1085.358811        0.3349
BFGS:   81 10:51:30    -1085.365232        0.2580
BFGS:   82 10:51:30    -1085.370555        0.1666
BFGS:   83 10:51:30    -1085.373176        0.1573
BFGS:   84 10:51:30    -1085.375641        0.1527
BFGS:   85 10:51:30    -1085.377586        0.1631
BFGS:   86 10:51:30    -1085.379336        0.1432
BFGS:   87 10:51:30    -1085.381015        0.1185
BFGS:   88 10:51:30    -1085.382640        0.1272
BFGS:   89 10:51:30    -1085.384181        0.1416
BFGS:   90 10:51:30    -1085.385829        0.1400
BFGS:   91 10:51:30    -1085.387686        0.1394
BFGS:   92 10:51:30    -1085.389498        0.1816
BFGS:   93 10:51:30    -1085.391013        0.1659
BFGS:   94 10:51:30    -1085.391893        0.1163
BFGS:   95 10:51:30    -1085.392518        0.0876
