      Step     Time          Energy         fmax
BFGS:    0 10:40:55     -987.353838       54.0032
BFGS:    1 10:40:56    -1002.872137       42.0532
BFGS:    2 10:40:56    -1012.438527       36.9367
BFGS:    3 10:40:56    -1019.859291       33.4970
BFGS:    4 10:40:56    -1026.199528       30.5151
BFGS:    5 10:40:56    -1030.784410       27.2247
BFGS:    6 10:40:56    -1035.366702       26.8382
BFGS:    7 10:40:56    -1040.194282       24.1754
BFGS:    8 10:40:56    -1044.277322       22.2424
BFGS:    9 10:40:56    -1047.704547       21.3713
BFGS:   10 10:40:56    -1050.894630       19.5117
BFGS:   11 10:40:57    -1053.810139       18.3704
BFGS:   12 10:40:57    -1056.440907       16.8772
BFGS:   13 10:40:57    -1059.162064       15.3978
BFGS:   14 10:40:57    -1061.775303       14.0616
BFGS:   15 10:40:57    -1064.058129       12.5824
BFGS:   16 10:40:57    -1066.346262       11.3358
BFGS:   17 10:40:57    -1068.470267        9.9557
BFGS:   18 10:40:57    -1070.239205        8.9427
BFGS:   19 10:40:57    -1071.729076        7.9637
BFGS:   20 10:40:57    -1072.982768        7.8486
BFGS:   21 10:40:57    -1074.110219        7.5663
BFGS:   22 10:40:57    -1075.137496        7.0653
BFGS:   23 10:40:57    -1076.058845        6.2747
BFGS:   24 10:40:57    -1076.921876        5.4893
BFGS:   25 10:40:57    -1077.692482        4.5346
BFGS:   26 10:40:57    -1078.383209        3.7439
BFGS:   27 10:40:58    -1078.972761        3.2396
BFGS:   28 10:40:58    -1079.523909       11.3036
BFGS:   29 10:40:58    -1079.997439       10.1484
BFGS:   30 10:40:58    -1080.411672        8.7283
BFGS:   31 10:40:58    -1080.797660        7.1271
BFGS:   32 10:40:58    -1081.138201        5.4706
BFGS:   33 10:40:58    -1081.446436        3.8418
BFGS:   34 10:40:58    -1081.729523        3.0745
BFGS:   35 10:40:58    -1081.991458        2.7518
BFGS:   36 10:40:58    -1082.238338        2.4812
BFGS:   37 10:40:58    -1082.586571        6.1931
BFGS:   38 10:40:58    -1082.826223        7.5068
BFGS:   39 10:40:59    -1083.101059        8.8149
BFGS:   40 10:40:59    -1083.421616        9.2480
BFGS:   41 10:40:59    -1083.871524        8.6912
BFGS:   42 10:40:59    -1084.408407        7.5877
BFGS:   43 10:40:59    -1084.943234        6.4260
BFGS:   44 10:40:59    -1085.474579        5.2870
BFGS:   45 10:40:59    -1085.999749        4.1527
BFGS:   46 10:40:59    -1086.491396        3.0529
BFGS:   47 10:40:59    -1086.925781        2.5085
BFGS:   48 10:40:59    -1087.292883        2.2175
BFGS:   49 10:40:59    -1087.570384        2.1873
BFGS:   50 10:40:59    -1087.782690        2.2885
BFGS:   51 10:40:59    -1087.953300        2.2621
BFGS:   52 10:40:59    -1088.069917        2.1397
BFGS:   53 10:40:59    -1088.194217        1.9239
BFGS:   54 10:41:00    -1088.309703        1.8662
BFGS:   55 10:41:00    -1088.427381        2.2797
BFGS:   56 10:41:00    -1088.555104        2.6177
BFGS:   57 10:41:00    -1088.690826        2.9205
BFGS:   58 10:41:00    -1088.834164        3.2099
BFGS:   59 10:41:00    -1088.982428        3.4791
BFGS:   60 10:41:00    -1089.135446        3.7061
BFGS:   61 10:41:00    -1089.292115        3.8584
BFGS:   62 10:41:00    -1089.449191        3.8841
BFGS:   63 10:41:00    -1089.608371        3.7646
BFGS:   64 10:41:00    -1089.778973        3.5409
BFGS:   65 10:41:00    -1089.961145        3.2483
BFGS:   66 10:41:00    -1090.152273        2.9408
BFGS:   67 10:41:00    -1090.343691        2.8121
BFGS:   68 10:41:01    -1090.534144        2.6018
BFGS:   69 10:41:01    -1090.711898        2.3439
BFGS:   70 10:41:01    -1090.881348        2.0387
BFGS:   71 10:41:01    -1091.029683        1.7119
BFGS:   72 10:41:01    -1091.163784        1.3247
BFGS:   73 10:41:01    -1091.262821        1.1869
BFGS:   74 10:41:01    -1091.305250        1.2628
BFGS:   75 10:41:01    -1091.337697        1.3036
BFGS:   76 10:41:01    -1091.362367        1.2004
BFGS:   77 10:41:01    -1091.382449        1.1057
BFGS:   78 10:41:01    -1091.405021        0.9418
BFGS:   79 10:41:01    -1091.428901        0.8623
BFGS:   80 10:41:01    -1091.447290        0.7595
BFGS:   81 10:41:02    -1091.457544        0.7327
BFGS:   82 10:41:02    -1091.465582        0.7314
BFGS:   83 10:41:02    -1091.474947        0.6960
BFGS:   84 10:41:02    -1091.482634        0.6143
BFGS:   85 10:41:02    -1091.487862        0.5075
BFGS:   86 10:41:02    -1091.491901        0.4234
BFGS:   87 10:41:02    -1091.495587        0.4284
BFGS:   88 10:41:02    -1091.498835        0.3991
BFGS:   89 10:41:02    -1091.501720        0.4033
BFGS:   90 10:41:02    -1091.504117        0.3499
BFGS:   91 10:41:02    -1091.506050        0.3709
BFGS:   92 10:41:02    -1091.507528        0.3387
BFGS:   93 10:41:02    -1091.508856        0.3727
BFGS:   94 10:41:03    -1091.510092        0.3700
BFGS:   95 10:41:03    -1091.511386        0.4030
BFGS:   96 10:41:03    -1091.512708        0.3975
BFGS:   97 10:41:03    -1091.514093        0.4026
BFGS:   98 10:41:03    -1091.515532        0.3676
BFGS:   99 10:41:03    -1091.517018        0.3322
BFGS:  100 10:41:03    -1091.518415        0.2685
BFGS:  101 10:41:03    -1091.519546        0.2201
BFGS:  102 10:41:03    -1091.520403        0.1770
BFGS:  103 10:41:03    -1091.521135        0.1525
BFGS:  104 10:41:03    -1091.521848        0.1296
BFGS:  105 10:41:03    -1091.522515        0.1317
BFGS:  106 10:41:03    -1091.523028        0.1158
BFGS:  107 10:41:03    -1091.523348        0.1232
BFGS:  108 10:41:04    -1091.523573        0.1240
BFGS:  109 10:41:04    -1091.523823        0.1214
BFGS:  110 10:41:04    -1091.524159        0.1048
BFGS:  111 10:41:04    -1091.524576        0.0825
