      Step     Time          Energy         fmax
BFGS:    0 10:42:00    -1058.545995       51.9135
BFGS:    1 10:42:00    -1062.692326       37.0723
BFGS:    2 10:42:00    -1065.379086       39.6633
BFGS:    3 10:42:00    -1067.939228       32.4785
BFGS:    4 10:42:00    -1070.343510       28.9356
BFGS:    5 10:42:00    -1072.068067       24.3034
BFGS:    6 10:42:00    -1073.876611       20.0865
BFGS:    7 10:42:00    -1075.620109       15.5439
BFGS:    8 10:42:00    -1077.064210       12.2407
BFGS:    9 10:42:00    -1078.294413        8.9140
BFGS:   10 10:42:00    -1079.224629        6.6912
BFGS:   11 10:42:00    -1079.989290        4.7508
BFGS:   12 10:42:00    -1080.610605        3.5665
BFGS:   13 10:42:00    -1081.151247        2.6282
BFGS:   14 10:42:00    -1081.589454        2.0220
BFGS:   15 10:42:00    -1081.968880        2.2528
BFGS:   16 10:42:01    -1082.327785        2.6961
BFGS:   17 10:42:01    -1082.662174        2.9137
BFGS:   18 10:42:01    -1082.953831        3.0086
BFGS:   19 10:42:01    -1083.195894        2.9384
BFGS:   20 10:42:01    -1083.404062        3.2035
BFGS:   21 10:42:01    -1083.608150        3.4680
BFGS:   22 10:42:01    -1083.807503        3.5470
BFGS:   23 10:42:01    -1084.008702        3.6595
BFGS:   24 10:42:01    -1084.192628        3.6601
BFGS:   25 10:42:01    -1084.359859        3.6496
BFGS:   26 10:42:01    -1084.524591        3.5488
BFGS:   27 10:42:01    -1084.704198        3.3420
BFGS:   28 10:42:01    -1084.895323        2.8411
BFGS:   29 10:42:01    -1085.047831        2.0785
BFGS:   30 10:42:01    -1085.153008        1.6329
BFGS:   31 10:42:01    -1085.232759        1.1421
BFGS:   32 10:42:01    -1085.290101        0.7049
BFGS:   33 10:42:01    -1085.334061        0.5855
BFGS:   34 10:42:01    -1085.373843        0.5890
BFGS:   35 10:42:01    -1085.407285        0.6683
BFGS:   36 10:42:01    -1085.439797        0.6533
BFGS:   37 10:42:01    -1085.474231        0.9283
BFGS:   38 10:42:01    -1085.506480        1.3281
BFGS:   39 10:42:01    -1085.590965        2.1665
BFGS:   40 10:42:01    -1085.824373        3.2513
BFGS:   41 10:42:01    -1086.121516        3.6876
BFGS:   42 10:42:01    -1086.423886        3.2375
BFGS:   43 10:42:01    -1086.705300        2.1485
BFGS:   44 10:42:01    -1086.951895        2.1942
BFGS:   45 10:42:01    -1087.173826        3.3071
BFGS:   46 10:42:01    -1087.470079        4.8334
BFGS:   47 10:42:01    -1087.885340        6.3182
BFGS:   48 10:42:01    -1088.353458        6.8218
BFGS:   49 10:42:01    -1088.760313        6.0825
BFGS:   50 10:42:01    -1089.054108        4.7652
BFGS:   51 10:42:02    -1089.268150        3.2788
BFGS:   52 10:42:02    -1089.413218        2.0265
BFGS:   53 10:42:02    -1089.519905        1.0251
BFGS:   54 10:42:02    -1089.595175        0.9503
BFGS:   55 10:42:02    -1089.651724        1.0249
BFGS:   56 10:42:02    -1089.690584        1.1684
BFGS:   57 10:42:02    -1089.719791        0.6769
BFGS:   58 10:42:02    -1089.740671        0.4776
BFGS:   59 10:42:02    -1089.749961        0.6198
BFGS:   60 10:42:02    -1089.758100        0.3390
BFGS:   61 10:42:02    -1089.765412        0.3793
BFGS:   62 10:42:02    -1089.769018        0.3695
BFGS:   63 10:42:02    -1089.774086        0.3343
BFGS:   64 10:42:02    -1089.777401        0.2088
BFGS:   65 10:42:02    -1089.779458        0.1205
BFGS:   66 10:42:02    -1089.780598        0.1289
BFGS:   67 10:42:02    -1089.781463        0.1307
BFGS:   68 10:42:02    -1089.782288        0.1049
BFGS:   69 10:42:02    -1089.783006        0.0812
