      Step     Time          Energy         fmax
BFGS:    0 12:35:36    -1050.651513       32.3940
BFGS:    1 12:35:36    -1057.092467       20.4184
BFGS:    2 12:35:36    -1060.774928       18.3201
BFGS:    3 12:35:36    -1063.373324       14.7939
BFGS:    4 12:35:36    -1065.711750       12.9509
BFGS:    5 12:35:36    -1067.354158       12.5695
BFGS:    6 12:35:36    -1068.648457       12.2356
BFGS:    7 12:35:36    -1069.737393       10.9072
BFGS:    8 12:35:36    -1070.763659        8.9007
BFGS:    9 12:35:36    -1071.770695        6.7304
BFGS:   10 12:35:36    -1072.780127        5.5143
BFGS:   11 12:35:36    -1073.674251        5.0618
BFGS:   12 12:35:36    -1074.498031        4.7765
BFGS:   13 12:35:37    -1075.189055        4.3922
BFGS:   14 12:35:37    -1075.823495        3.9089
BFGS:   15 12:35:37    -1076.432775        3.7440
BFGS:   16 12:35:37    -1077.033225        4.1497
BFGS:   17 12:35:37    -1077.655617        4.5884
BFGS:   18 12:35:37    -1078.233940        3.9322
BFGS:   19 12:35:37    -1078.718697        2.5990
BFGS:   20 12:35:37    -1079.076545        2.3620
BFGS:   21 12:35:37    -1079.410072        2.2622
BFGS:   22 12:35:37    -1079.760794        2.4732
BFGS:   23 12:35:37    -1080.131635        3.2257
BFGS:   24 12:35:37    -1080.476277        3.9072
BFGS:   25 12:35:37    -1080.791567        4.5472
BFGS:   26 12:35:37    -1081.114433        5.1220
BFGS:   27 12:35:37    -1081.460557        5.3138
BFGS:   28 12:35:37    -1081.826104        5.1590
BFGS:   29 12:35:37    -1082.171686        4.6217
BFGS:   30 12:35:37    -1082.500456        3.9213
BFGS:   31 12:35:37    -1082.797240        2.9723
BFGS:   32 12:35:37    -1083.043292        2.0996
BFGS:   33 12:35:37    -1083.212450        1.6957
BFGS:   34 12:35:37    -1083.358402        1.4533
BFGS:   35 12:35:37    -1083.485096        1.1841
BFGS:   36 12:35:37    -1083.645554        1.2986
BFGS:   37 12:35:37    -1083.782091        1.1216
BFGS:   38 12:35:37    -1083.904901        1.3156
BFGS:   39 12:35:37    -1084.011706        1.3560
BFGS:   40 12:35:37    -1084.142287        1.2933
BFGS:   41 12:35:37    -1084.249415        1.3841
BFGS:   42 12:35:37    -1084.348650        1.3652
BFGS:   43 12:35:38    -1084.426910        1.2558
BFGS:   44 12:35:38    -1084.506280        1.0335
BFGS:   45 12:35:38    -1084.554769        1.1140
BFGS:   46 12:35:38    -1084.600623        0.8316
BFGS:   47 12:35:38    -1084.631127        0.5657
BFGS:   48 12:35:38    -1084.675041        0.6885
BFGS:   49 12:35:38    -1084.717166        0.5918
BFGS:   50 12:35:38    -1084.747032        0.7638
BFGS:   51 12:35:38    -1084.771657        0.6129
BFGS:   52 12:35:38    -1084.792805        0.4063
BFGS:   53 12:35:38    -1084.807234        0.3424
BFGS:   54 12:35:38    -1084.814969        0.2068
BFGS:   55 12:35:38    -1084.819237        0.2151
BFGS:   56 12:35:38    -1084.821858        0.2232
BFGS:   57 12:35:38    -1084.825013        0.2606
BFGS:   58 12:35:38    -1084.827628        0.1978
BFGS:   59 12:35:38    -1084.830942        0.2186
BFGS:   60 12:35:38    -1084.834645        0.2329
BFGS:   61 12:35:38    -1084.838689        0.2776
BFGS:   62 12:35:38    -1084.845263        0.4216
BFGS:   63 12:35:38    -1084.855686        0.4240
BFGS:   64 12:35:38    -1084.872008        0.4750
BFGS:   65 12:35:38    -1084.880914        0.6525
BFGS:   66 12:35:38    -1084.886270        0.5362
BFGS:   67 12:35:38    -1084.897512        0.2123
BFGS:   68 12:35:38    -1084.900807        0.1442
BFGS:   69 12:35:38    -1084.903148        0.1412
BFGS:   70 12:35:38    -1084.904685        0.1225
BFGS:   71 12:35:38    -1084.906817        0.1279
BFGS:   72 12:35:38    -1084.908103        0.0992
