      Step     Time          Energy         fmax
BFGS:    0 11:05:50    -1057.668031       24.4436
BFGS:    1 11:05:50    -1061.084562       14.8582
BFGS:    2 11:05:50    -1063.143246       12.3092
BFGS:    3 11:05:50    -1065.271653        8.6528
BFGS:    4 11:05:50    -1066.744722        6.9122
BFGS:    5 11:05:50    -1067.749533        5.1038
BFGS:    6 11:05:50    -1068.582782        3.5890
BFGS:    7 11:05:50    -1069.184147        2.9270
BFGS:    8 11:05:51    -1069.678589        2.4487
BFGS:    9 11:05:51    -1070.123366        2.1477
BFGS:   10 11:05:51    -1070.527447        2.7376
BFGS:   11 11:05:51    -1070.848238        3.2007
BFGS:   12 11:05:51    -1071.140671        3.6955
BFGS:   13 11:05:51    -1071.424638        4.2653
BFGS:   14 11:05:51    -1071.714854        4.8323
BFGS:   15 11:05:51    -1072.029805        5.4033
BFGS:   16 11:05:51    -1072.426693        6.0737
BFGS:   17 11:05:51    -1072.907447        6.5178
BFGS:   18 11:05:51    -1073.427135        6.2881
BFGS:   19 11:05:51    -1073.869489        5.7602
BFGS:   20 11:05:51    -1074.279736        4.5613
BFGS:   21 11:05:51    -1074.675227        2.7254
BFGS:   22 11:05:51    -1074.962225        1.4491
BFGS:   23 11:05:51    -1075.176878        1.0658
BFGS:   24 11:05:51    -1075.343765        1.2153
BFGS:   25 11:05:51    -1075.492173        1.4678
BFGS:   26 11:05:51    -1075.658784        2.2997
BFGS:   27 11:05:51    -1075.843894        2.9325
BFGS:   28 11:05:51    -1076.018901        3.3994
BFGS:   29 11:05:51    -1076.184819        3.3583
BFGS:   30 11:05:51    -1076.342755        2.9478
BFGS:   31 11:05:51    -1076.508799        2.3210
BFGS:   32 11:05:51    -1076.680237        1.7046
BFGS:   33 11:05:51    -1076.854059        1.4627
BFGS:   34 11:05:51    -1077.020774        1.2241
BFGS:   35 11:05:51    -1077.175578        1.1467
BFGS:   36 11:05:51    -1077.312474        1.2646
BFGS:   37 11:05:51    -1077.438885        1.3804
BFGS:   38 11:05:51    -1077.552646        1.4541
BFGS:   39 11:05:51    -1077.659540        1.5060
BFGS:   40 11:05:51    -1077.777406        1.4046
BFGS:   41 11:05:51    -1077.877581        1.2958
BFGS:   42 11:05:51    -1077.966769        1.1241
BFGS:   43 11:05:51    -1078.050926        0.7995
BFGS:   44 11:05:51    -1078.135680        0.7888
BFGS:   45 11:05:52    -1078.208549        1.3750
BFGS:   46 11:05:52    -1078.282429        1.3837
BFGS:   47 11:05:52    -1078.344519        1.1399
BFGS:   48 11:05:52    -1078.403427        0.8336
BFGS:   49 11:05:52    -1078.463541        0.7579
BFGS:   50 11:05:52    -1078.529224        0.7118
BFGS:   51 11:05:52    -1078.588668        0.6536
BFGS:   52 11:05:52    -1078.619790        0.5556
BFGS:   53 11:05:52    -1078.639072        0.3216
BFGS:   54 11:05:52    -1078.652817        0.2706
BFGS:   55 11:05:52    -1078.665054        0.2762
BFGS:   56 11:05:52    -1078.678703        0.3058
BFGS:   57 11:05:52    -1078.690246        0.2576
BFGS:   58 11:05:52    -1078.699242        0.2191
BFGS:   59 11:05:52    -1078.705912        0.3057
BFGS:   60 11:05:52    -1078.710113        0.1946
BFGS:   61 11:05:52    -1078.714223        0.1548
BFGS:   62 11:05:52    -1078.717514        0.1193
BFGS:   63 11:05:52    -1078.718956        0.1219
BFGS:   64 11:05:52    -1078.721636        0.1523
BFGS:   65 11:05:52    -1078.724054        0.1811
BFGS:   66 11:05:52    -1078.728546        0.2380
BFGS:   67 11:05:52    -1078.734381        0.2849
BFGS:   68 11:05:52    -1078.740561        0.2752
BFGS:   69 11:05:52    -1078.750006        0.2798
BFGS:   70 11:05:52    -1078.759867        0.3350
BFGS:   71 11:05:52    -1078.768999        0.3065
BFGS:   72 11:05:52    -1078.777257        0.1998
BFGS:   73 11:05:52    -1078.783525        0.1522
BFGS:   74 11:05:52    -1078.786658        0.1368
BFGS:   75 11:05:52    -1078.789418        0.1817
BFGS:   76 11:05:52    -1078.792174        0.1756
BFGS:   77 11:05:52    -1078.795371        0.1438
BFGS:   78 11:05:52    -1078.798317        0.1144
BFGS:   79 11:05:52    -1078.799882        0.0955
