      Step     Time          Energy         fmax
BFGS:    0 10:40:09    -1004.637335       48.0869
BFGS:    1 10:40:09    -1015.823346       36.6731
BFGS:    2 10:40:09    -1023.729740       32.9444
BFGS:    3 10:40:09    -1029.524576       30.2306
BFGS:    4 10:40:09    -1034.021944       27.1535
BFGS:    5 10:40:09    -1037.858696       26.0900
BFGS:    6 10:40:10    -1041.557545       23.0439
BFGS:    7 10:40:10    -1044.721381       21.6853
BFGS:    8 10:40:10    -1047.824220       19.7756
BFGS:    9 10:40:10    -1050.915587       17.5673
BFGS:   10 10:40:10    -1053.697504       16.8722
BFGS:   11 10:40:10    -1056.236121       14.4534
BFGS:   12 10:40:10    -1058.383240       13.7885
BFGS:   13 10:40:10    -1060.267286       12.4825
BFGS:   14 10:40:10    -1061.949394       11.6616
BFGS:   15 10:40:10    -1063.465237       10.8383
BFGS:   16 10:40:10    -1064.875709       10.0393
BFGS:   17 10:40:10    -1066.209572        9.3613
BFGS:   18 10:40:10    -1067.493079        8.6750
BFGS:   19 10:40:10    -1068.740566        7.9949
BFGS:   20 10:40:10    -1069.954704        7.4086
BFGS:   21 10:40:11    -1071.135604        6.7655
BFGS:   22 10:40:11    -1072.293090        6.1775
BFGS:   23 10:40:11    -1073.378116        5.6147
BFGS:   24 10:40:11    -1074.327703        5.1077
BFGS:   25 10:40:11    -1075.170006        4.6821
BFGS:   26 10:40:11    -1075.928729        4.2735
BFGS:   27 10:40:11    -1076.641702        7.0658
BFGS:   28 10:40:11    -1077.327299        7.0040
BFGS:   29 10:40:11    -1077.964874        7.1638
BFGS:   30 10:40:11    -1078.561867        7.2272
BFGS:   31 10:40:11    -1079.130122        7.4701
BFGS:   32 10:40:11    -1079.675971        7.7338
BFGS:   33 10:40:12    -1080.210008        8.1557
BFGS:   34 10:40:12    -1080.744352        8.6140
BFGS:   35 10:40:12    -1081.286402        8.9307
BFGS:   36 10:40:12    -1081.829608        8.8183
BFGS:   37 10:40:12    -1082.354658        8.2387
BFGS:   38 10:40:12    -1082.839783        7.3686
BFGS:   39 10:40:12    -1083.273263        6.4311
BFGS:   40 10:40:12    -1083.657503        5.5516
BFGS:   41 10:40:12    -1083.998937        4.7733
BFGS:   42 10:40:12    -1084.304097        4.0889
BFGS:   43 10:40:12    -1084.578055        3.4847
BFGS:   44 10:40:12    -1084.826572        2.9427
BFGS:   45 10:40:12    -1085.055142        2.6234
BFGS:   46 10:40:13    -1085.270351        2.4176
BFGS:   47 10:40:13    -1085.478308        2.1891
BFGS:   48 10:40:13    -1085.684702        1.9457
BFGS:   49 10:40:13    -1085.893552        1.9557
BFGS:   50 10:40:13    -1086.106840        2.1914
BFGS:   51 10:40:13    -1086.323995        2.4237
BFGS:   52 10:40:13    -1086.542224        2.6068
BFGS:   53 10:40:13    -1086.735459        2.6836
BFGS:   54 10:40:13    -1086.900313        2.6400
BFGS:   55 10:40:13    -1087.054569        2.4935
BFGS:   56 10:40:13    -1087.213814        2.2730
BFGS:   57 10:40:13    -1087.384024        2.2506
BFGS:   58 10:40:13    -1087.562514        2.2727
BFGS:   59 10:40:13    -1087.747744        2.2120
BFGS:   60 10:40:14    -1087.918899        1.9931
BFGS:   61 10:40:14    -1088.036271        1.7859
BFGS:   62 10:40:14    -1088.125541        2.0678
BFGS:   63 10:40:14    -1088.185971        2.4307
BFGS:   64 10:40:14    -1088.237913        2.7706
BFGS:   65 10:40:14    -1088.277619        2.8850
BFGS:   66 10:40:14    -1088.315173        2.7876
BFGS:   67 10:40:14    -1088.355642        2.3873
BFGS:   68 10:40:14    -1088.393191        1.7430
BFGS:   69 10:40:14    -1088.417599        1.3176
BFGS:   70 10:40:14    -1088.448534        1.2504
BFGS:   71 10:40:14    -1088.482621        1.4219
BFGS:   72 10:40:15    -1088.520752        1.5792
BFGS:   73 10:40:15    -1088.562532        1.7110
BFGS:   74 10:40:15    -1088.607733        1.8273
BFGS:   75 10:40:15    -1088.656238        1.9078
