      Step     Time          Energy         fmax
BFGS:    0 12:30:09     -452.779670      132.5422
BFGS:    1 12:30:10     -476.820845      129.7529
BFGS:    2 12:30:10     -492.925890      103.0300
BFGS:    3 12:30:10     -500.605221       72.6473
BFGS:    4 12:30:10     -506.428912       68.7559
BFGS:    5 12:30:10     -511.479232       65.6106
BFGS:    6 12:30:10     -516.564064       57.5297
BFGS:    7 12:30:10     -521.346869       38.7998
BFGS:    8 12:30:10     -524.984867       21.6295
BFGS:    9 12:30:10     -526.866683       16.4460
BFGS:   10 12:30:11     -527.823901       11.4838
BFGS:   11 12:30:11     -528.465146        8.0728
BFGS:   12 12:30:11     -528.850517        3.4187
BFGS:   13 12:30:11     -529.093463        3.8689
BFGS:   14 12:30:11     -529.326754        5.0607
BFGS:   15 12:30:11     -529.549138        5.4985
BFGS:   16 12:30:11     -529.766622        5.6505
BFGS:   17 12:30:11     -529.984578        5.9381
BFGS:   18 12:30:12     -530.201668        6.0176
BFGS:   19 12:30:12     -530.431004        5.8421
BFGS:   20 12:30:12     -530.656709        5.3137
BFGS:   21 12:30:12     -530.863136        4.4528
BFGS:   22 12:30:12     -531.032544        3.4114
BFGS:   23 12:30:12     -531.158748        2.3767
BFGS:   24 12:30:12     -531.241386        1.4389
BFGS:   25 12:30:12     -531.278908        0.6322
BFGS:   26 12:30:12     -531.282828        0.4700
BFGS:   27 12:30:13     -531.287229        0.4318
BFGS:   28 12:30:13     -531.299456        0.5587
BFGS:   29 12:30:13     -531.309406        0.6208
BFGS:   30 12:30:13     -531.316114        0.6241
BFGS:   31 12:30:13     -531.320770        0.5634
BFGS:   32 12:30:13     -531.327387        0.4109
BFGS:   33 12:30:13     -531.332847        0.2527
BFGS:   34 12:30:13     -531.335381        0.1627
BFGS:   35 12:30:13     -531.336596        0.1341
BFGS:   36 12:30:14     -531.337580        0.1277
BFGS:   37 12:30:14     -531.338817        0.1263
BFGS:   38 12:30:14     -531.340585        0.1138
BFGS:   39 12:30:14     -531.342833        0.0896
