1.000000000000000000e+01	6.637929208514898585e-04	9.581799689203585046e-01	4.358927538312984962e-01	2.339911441370323697e+00	2.502527819832164546e+00	7.683176726777504184e-01	2.330350962616784816e-01	2.270693899111942970e-01	1.243062489116194547e+00	5.187902074204480130e-01	1.597415841615400511e+00	6.348991947795769031e-01	1.521575973556574535e-01	6.877428291618455924e-01	1.365406427826826308e-01
1.200000000000000000e+01	1.283008845390507576e-03	5.392090119842423146e-01	5.869356903692978245e-01	1.103165989133431779e+00	3.651205521497638551e-01	1.097001902831733311e+01	2.224755883671984125e-01	2.391021107683783953e-01	6.220528437115551146e-01	1.107921370061291100e+00	2.480793290939877771e-01	4.624009666034222810e-01	2.550791423083699216e-01	3.528769858999547537e-01	9.720113718528468338e-02
1.600000000000000000e+01	1.695329629903514308e-03	1.425085238415521316e-01	1.288387612630956525e-01	3.129673304260487954e-01	2.485766642724657471e-01	7.116779564964991200e-01	4.172739087434898519e-01	1.132499487578117331e-01	4.083295503370613228e-02	7.152914011303841413e-01	2.021803959659202177e-01	2.776194647979658425e-01	1.163617704305557332e-01	4.184437413030406838e-01	1.496001930476833497e-01
2.100000000000000000e+01	1.832169512305048889e-03	6.916850177046950099e-02	1.154991864343643676e-01	7.205951531109019981e-02	1.070554893339723951e-01	2.022113507511298647e-01	5.948028241519108805e-01	5.757404308985037550e-02	2.079156334426774874e-02	1.497065872599092073e-01	1.930486717284137343e+00	3.383092263671462763e-01	8.475587948622177736e-02	1.534693721705550351e-01	3.460518713276945491e-01
2.700000000000000000e+01	1.369796453794471999e-03	3.428393712644608460e-01	8.582637271058884965e-02	7.422406288506597227e-02	1.697565206818064665e-01	7.502040839728756072e-02	9.127549693545411458e-02	5.326312501498428609e-02	1.405636600292900495e-02	2.967338797910806791e-01	9.381377074456390686e-01	2.449552729984152410e-01	5.301717904791550251e-02	1.621019247789565743e-01	1.662529247330773730e-01
3.500000000000000000e+01	8.624120566401478763e-04	8.234404093588178208e-02	7.000834634943577106e-02	3.776645319935519052e-02	2.308401806713833090e-02	2.140172143179896735e-01	2.566151169879048455e-01	4.385344158930273156e-02	2.279903534724237249e-02	6.440152409818682144e-02	2.117616772542818826e-01	3.975766432049184229e-01	7.231349467108753870e-02	2.904669299522572024e-01	2.177259374318185337e-01
4.600000000000000000e+01	1.108084510041183616e-03	3.312936632964341710e-02	9.570945210441713646e-01	2.226780809209873535e+00	4.205796246553894502e-02	3.157915396295757349e-01	2.177381370637287705e-01	5.134845169998536463e-02	2.557509311360341153e-02	9.374034916229893877e-02	4.281038709956186961e-01	1.267305642341539917e-01	9.028217622310207024e-02	1.639925798716303618e+00	1.144697710647465394e-01
5.900000000000000000e+01	7.563877110559538838e-04	4.649070062075363885e-02	3.647099761818551333e-01	1.086732391522173380e+00	3.511009443472720010e-02	3.461597488446281345e-01	9.925028272723250555e-02	5.981380354933717863e-02	2.566625146574548835e-02	1.429207293363899123e-01	1.428954579440781636e+00	1.610776335084805888e-01	7.037836327915895918e-02	1.040849701781800141e+00	1.321494096861926260e-01
7.700000000000000000e+01	6.375783152886263429e-04	2.852306084305547204e-02	2.245686738931294280e-01	7.195207862703650870e-01	2.947427178298259176e-02	2.211430484706169430e-01	9.083254875922326665e-02	8.034374683274221607e-02	2.001792733641467523e-02	1.090141393709306988e-01	3.414510608327831487e-01	1.004380322377291107e-01	8.926126378802386185e-02	3.384403561099830759e-01	4.966723386879526997e-02
1.000000000000000000e+02	5.221453329577337675e-04	2.721141702104587154e-02	8.937170436790409234e-02	5.570046595194978467e-01	2.849265543629438471e-02	1.614111198458475782e-01	8.813972415961605911e-02	3.177594009743796299e-02	2.246835243694244796e-02	7.383874878211964254e-02	3.687124286926485861e-01	1.137967342807383875e-01	7.033809223103197616e-02	5.621237893468533642e-01	5.548762710529266812e-02
