      Step     Time          Energy         fmax
BFGS:    0 19:23:57     -511.566565       37.2660
BFGS:    1 19:24:02     -523.469672       27.5073
BFGS:    2 19:24:07     -530.006746       23.6905
BFGS:    3 19:24:13     -534.933047       19.4285
BFGS:    4 19:24:19     -539.414902       13.5346
BFGS:    5 19:24:24     -541.799849        9.9302
BFGS:    6 19:24:30     -543.549334       10.5865
BFGS:    7 19:24:35     -544.930665       12.1218
BFGS:    8 19:24:41     -546.230211       13.2018
BFGS:    9 19:24:46     -547.428288       13.2300
BFGS:   10 19:24:52     -548.437710       11.0441
BFGS:   11 19:24:57     -549.112384        6.1562
BFGS:   12 19:25:03     -549.465538        4.3414
BFGS:   13 19:25:09     -549.665651        1.6448
BFGS:   14 19:25:15     -549.711352        0.5535
BFGS:   15 19:25:20     -549.715134        0.0352
