      Step     Time          Energy         fmax
BFGS:    0 20:02:52     -517.197436       16.1068
BFGS:    1 20:02:55     -522.008404       16.8741
BFGS:    2 20:02:58     -525.998579       20.0808
BFGS:    3 20:03:00     -529.599123       22.8725
BFGS:    4 20:03:03     -533.193990       25.2978
BFGS:    5 20:03:06     -536.758929       26.8706
BFGS:    6 20:03:09     -540.049957       27.6541
BFGS:    7 20:03:12     -543.156949       27.8787
BFGS:    8 20:03:14     -546.461005       27.5443
BFGS:    9 20:03:17     -549.689494       26.5879
BFGS:   10 20:03:20     -552.776170       25.5833
BFGS:   11 20:03:23     -555.814669       25.2612
BFGS:   12 20:03:25     -558.457092       23.9940
BFGS:   13 20:03:28     -560.881593       22.9583
BFGS:   14 20:03:31     -563.204956       22.1884
BFGS:   15 20:03:34     -565.525310       21.5181
BFGS:   16 20:03:36     -567.784293       19.9097
BFGS:   17 20:03:39     -569.791548       18.2960
BFGS:   18 20:03:41     -571.579827       16.4570
BFGS:   19 20:03:44     -573.282927       14.0244
BFGS:   20 20:03:46     -574.297049       12.2071
BFGS:   21 20:03:49     -575.040179       10.7422
BFGS:   22 20:03:51     -575.648901        9.4096
BFGS:   23 20:03:54     -576.165247        8.0219
BFGS:   24 20:03:56     -576.593566        6.5513
BFGS:   25 20:03:58     -576.917081        5.0827
BFGS:   26 20:04:00     -577.185444        3.9373
BFGS:   27 20:04:03     -577.421565        4.0607
BFGS:   28 20:04:05     -577.629240        4.6706
BFGS:   29 20:04:07     -577.809122        5.1032
BFGS:   30 20:04:09     -578.017655        5.2403
BFGS:   31 20:04:11     -578.234008        4.9576
BFGS:   32 20:04:14     -578.489037        4.3777
BFGS:   33 20:04:16     -578.797004        3.6482
BFGS:   34 20:04:18     -579.166962        3.2861
BFGS:   35 20:04:20     -579.584044        3.3382
BFGS:   36 20:04:22     -580.026466        3.2038
BFGS:   37 20:04:25     -580.472650        3.1276
BFGS:   38 20:04:27     -580.855489        3.1532
BFGS:   39 20:04:29     -581.142769        3.0113
BFGS:   40 20:04:32     -581.349585        2.5195
BFGS:   41 20:04:34     -581.467410        2.1679
BFGS:   42 20:04:36     -581.467036        1.7927
BFGS:   43 20:04:39     -581.398951        1.4287
BFGS:   44 20:04:41     -581.378237        1.3008
BFGS:   45 20:04:43     -581.333711        1.2600
BFGS:   46 20:04:46     -581.440934        1.0129
BFGS:   47 20:04:48     -581.538537        1.0111
BFGS:   48 20:04:50     -581.591144        1.3186
BFGS:   49 20:04:52     -581.672000        1.4682
BFGS:   50 20:04:54     -581.726678        1.4339
BFGS:   51 20:04:57     -581.814152        1.4458
BFGS:   52 20:04:59     -581.888962        1.6238
BFGS:   53 20:05:01     -581.894649        1.6973
BFGS:   54 20:05:03     -581.911976        1.8170
BFGS:   55 20:05:05     -581.924519        1.9360
BFGS:   56 20:05:08     -581.957103        2.2484
BFGS:   57 20:05:10     -581.965739        2.3680
BFGS:   58 20:05:12     -581.983182        2.7385
BFGS:   59 20:05:14     -581.971359        2.6360
BFGS:   60 20:05:16     -582.005995        2.4063
BFGS:   61 20:05:18     -581.955400        1.5886
BFGS:   62 20:05:20     -581.944771        1.4015
BFGS:   63 20:05:23     -581.984322        1.5080
BFGS:   64 20:05:25     -582.019391        1.5575
BFGS:   65 20:05:27     -582.109484        1.5677
BFGS:   66 20:05:29     -582.173010        1.4857
BFGS:   67 20:05:32     -582.256286        1.6580
BFGS:   68 20:05:34     -582.323251        1.6701
BFGS:   69 20:05:36     -582.394486        1.1386
BFGS:   70 20:05:38     -582.415591        1.2718
BFGS:   71 20:05:40     -582.466617        0.8971
BFGS:   72 20:05:43     -582.462616        0.9312
BFGS:   73 20:05:45     -582.449317        0.9025
BFGS:   74 20:05:47     -582.417313        0.8958
BFGS:   75 20:05:49     -582.415657        0.8509
BFGS:   76 20:05:52     -582.428908        0.7521
BFGS:   77 20:05:54     -582.441347        0.6955
BFGS:   78 20:05:56     -582.464527        0.6793
BFGS:   79 20:05:58     -582.494547        0.7701
BFGS:   80 20:06:00     -582.524524        0.8537
BFGS:   81 20:06:03     -582.559375        0.9144
BFGS:   82 20:06:05     -582.592765        1.0471
BFGS:   83 20:06:07     -582.623027        0.9297
BFGS:   84 20:06:09     -582.643032        0.8347
BFGS:   85 20:06:11     -582.654407        0.7451
BFGS:   86 20:06:14     -582.662060        0.6018
BFGS:   87 20:06:16     -582.671125        0.4936
BFGS:   88 20:06:18     -582.676893        0.4434
BFGS:   89 20:06:20     -582.676088        0.4296
BFGS:   90 20:06:23     -582.663556        0.3286
BFGS:   91 20:06:25     -582.647525        0.2594
BFGS:   92 20:06:27     -582.638176        0.2429
BFGS:   93 20:06:29     -582.631743        0.2327
BFGS:   94 20:06:31     -582.622844        0.2130
BFGS:   95 20:06:34     -582.615409        0.1905
BFGS:   96 20:06:36     -582.613831        0.1652
BFGS:   97 20:06:38     -582.619786        0.1510
BFGS:   98 20:06:40     -582.629804        0.1681
BFGS:   99 20:06:43     -582.640610        0.1850
BFGS:  100 20:06:45     -582.652643        0.2107
BFGS:  101 20:06:47     -582.664595        0.2238
BFGS:  102 20:06:49     -582.676623        0.2218
BFGS:  103 20:06:51     -582.685198        0.2036
BFGS:  104 20:06:54     -582.689643        0.1662
BFGS:  105 20:06:56     -582.689609        0.1391
BFGS:  106 20:06:58     -582.688645        0.1131
BFGS:  107 20:07:00     -582.690212        0.1181
BFGS:  108 20:07:02     -582.693106        0.0534
