      Step     Time          Energy         fmax
BFGS:    0 17:38:14     -561.712477       19.7673
BFGS:    1 17:38:14     -564.445525       13.9945
BFGS:    2 17:38:14     -566.725647        9.9060
BFGS:    3 17:38:15     -568.433706        7.8482
BFGS:    4 17:38:15     -569.798019        7.4676
BFGS:    5 17:38:15     -571.030761        6.7410
BFGS:    6 17:38:15     -572.276730        5.4257
BFGS:    7 17:38:15     -573.515243        4.6269
BFGS:    8 17:38:15     -574.597298        4.7289
BFGS:    9 17:38:16     -575.385750        5.3984
BFGS:   10 17:38:16     -575.973396        5.7031
BFGS:   11 17:38:16     -576.459938        5.7972
BFGS:   12 17:38:16     -576.903554        5.8071
BFGS:   13 17:38:16     -577.329791        6.0106
BFGS:   14 17:38:16     -577.749658        6.3064
BFGS:   15 17:38:17     -578.166925        6.5629
BFGS:   16 17:38:17     -578.582881        6.7636
BFGS:   17 17:38:17     -578.998591        6.8946
BFGS:   18 17:38:17     -579.415310        6.9448
BFGS:   19 17:38:17     -579.834522        6.9038
BFGS:   20 17:38:17     -580.258245        6.7988
BFGS:   21 17:38:18     -580.687216        7.2705
BFGS:   22 17:38:18     -581.116218        7.6722
BFGS:   23 17:38:18     -581.542466        7.8712
BFGS:   24 17:38:18     -581.973107        7.7920
BFGS:   25 17:38:18     -582.416725        7.5029
BFGS:   26 17:38:18     -582.870282        7.7675
BFGS:   27 17:38:19     -583.320889        8.1330
BFGS:   28 17:38:19     -583.751256        8.0946
BFGS:   29 17:38:19     -584.145395        7.7258
BFGS:   30 17:38:19     -584.498146        8.4956
BFGS:   31 17:38:19     -584.816829        8.9485
BFGS:   32 17:38:19     -585.111510        9.1526
BFGS:   33 17:38:20     -585.389741        9.1413
BFGS:   34 17:38:20     -585.654910        8.8619
BFGS:   35 17:38:20     -585.912677        8.2028
BFGS:   36 17:38:20     -586.180262        7.1202
BFGS:   37 17:38:20     -586.482798        5.7097
BFGS:   38 17:38:20     -586.834258        4.1617
BFGS:   39 17:38:21     -587.217400        2.9705
BFGS:   40 17:38:21     -587.557087        2.3495
BFGS:   41 17:38:21     -587.805143        2.2294
BFGS:   42 17:38:21     -588.000505        2.0071
BFGS:   43 17:38:21     -588.172395        1.8417
BFGS:   44 17:38:21     -588.322043        2.0569
BFGS:   45 17:38:22     -588.451543        2.1750
BFGS:   46 17:38:22     -588.564872        2.1625
BFGS:   47 17:38:22     -588.665760        2.1045
BFGS:   48 17:38:22     -588.758341        1.9173
BFGS:   49 17:38:22     -588.840478        1.8676
BFGS:   50 17:38:22     -588.912158        1.7674
BFGS:   51 17:38:23     -588.977645        1.6812
BFGS:   52 17:38:23     -589.038397        1.5653
BFGS:   53 17:38:23     -589.096049        1.4280
BFGS:   54 17:38:23     -589.151143        1.2957
BFGS:   55 17:38:23     -589.203750        1.1518
BFGS:   56 17:38:23     -589.254565        1.1148
BFGS:   57 17:38:24     -589.302885        1.1477
BFGS:   58 17:38:24     -589.349286        1.1014
BFGS:   59 17:38:24     -589.392718        1.0693
BFGS:   60 17:38:24     -589.433650        1.0963
BFGS:   61 17:38:24     -589.470916        1.3078
BFGS:   62 17:38:24     -589.505941        1.5455
BFGS:   63 17:38:25     -589.536954        1.7515
BFGS:   64 17:38:25     -589.573934        1.8515
BFGS:   65 17:38:25     -589.621935        1.9433
BFGS:   66 17:38:25     -589.677842        1.8921
BFGS:   67 17:38:25     -589.723642        1.6850
BFGS:   68 17:38:25     -589.772764        1.3224
BFGS:   69 17:38:26     -589.825168        1.2275
BFGS:   70 17:38:26     -589.886752        1.1408
BFGS:   71 17:38:26     -589.942685        1.1381
BFGS:   72 17:38:26     -589.990508        1.5885
BFGS:   73 17:38:26     -590.020998        1.8296
BFGS:   74 17:38:26     -590.047670        1.9958
BFGS:   75 17:38:27     -590.077002        1.3089
BFGS:   76 17:38:27     -590.092657        0.9275
BFGS:   77 17:38:27     -590.098412        0.6982
BFGS:   78 17:38:27     -590.103813        0.5186
BFGS:   79 17:38:27     -590.110092        0.4662
BFGS:   80 17:38:27     -590.114484        0.5006
BFGS:   81 17:38:28     -590.118273        0.6133
BFGS:   82 17:38:28     -590.122829        0.6232
BFGS:   83 17:38:28     -590.127874        0.5043
BFGS:   84 17:38:28     -590.131876        0.4135
BFGS:   85 17:38:28     -590.134927        0.3150
BFGS:   86 17:38:28     -590.138222        0.2158
BFGS:   87 17:38:29     -590.142287        0.1963
BFGS:   88 17:38:29     -590.145629        0.1737
BFGS:   89 17:38:29     -590.146984        0.1145
BFGS:   90 17:38:29     -590.147369        0.0741
