      Step     Time          Energy         fmax
BFGS:    0 17:37:24     -560.762759       26.0772
BFGS:    1 17:37:24     -564.184304       16.5574
BFGS:    2 17:37:25     -566.563962       13.5345
BFGS:    3 17:37:25     -568.736376       10.7538
BFGS:    4 17:37:25     -570.635875        9.2503
BFGS:    5 17:37:25     -572.051582        7.9438
BFGS:    6 17:37:25     -573.236896        7.8492
BFGS:    7 17:37:25     -574.348364        7.4229
BFGS:    8 17:37:26     -575.436339        6.0098
BFGS:    9 17:37:26     -576.446854        5.6580
BFGS:   10 17:37:26     -577.266077        5.8414
BFGS:   11 17:37:26     -578.043598        5.7479
BFGS:   12 17:37:26     -578.829464        5.4668
BFGS:   13 17:37:26     -579.626745        5.0867
BFGS:   14 17:37:27     -580.420539        5.5800
BFGS:   15 17:37:27     -581.194294        6.8836
BFGS:   16 17:37:27     -581.936516        7.9330
BFGS:   17 17:37:27     -582.637745        8.7085
BFGS:   18 17:37:27     -583.293305        9.2004
BFGS:   19 17:37:27     -583.904707        9.3595
BFGS:   20 17:37:28     -584.481734        9.1391
BFGS:   21 17:37:28     -585.044833        8.5261
BFGS:   22 17:37:28     -585.562291        7.5667
BFGS:   23 17:37:28     -586.017454        6.3738
BFGS:   24 17:37:28     -586.427606        5.7286
BFGS:   25 17:37:28     -586.803047        5.8701
BFGS:   26 17:37:29     -587.149009        5.7968
BFGS:   27 17:37:29     -587.464497        5.4950
BFGS:   28 17:37:29     -587.737465        4.9680
BFGS:   29 17:37:29     -587.981242        4.2711
BFGS:   30 17:37:29     -588.206599        3.4126
BFGS:   31 17:37:29     -588.413143        2.5935
BFGS:   32 17:37:30     -588.595570        2.3835
BFGS:   33 17:37:30     -588.759510        2.0727
BFGS:   34 17:37:30     -588.903099        1.6767
BFGS:   35 17:37:30     -589.023013        1.4121
BFGS:   36 17:37:30     -589.113022        1.1402
BFGS:   37 17:37:30     -589.194042        0.7771
BFGS:   38 17:37:31     -589.245641        0.8226
BFGS:   39 17:37:31     -589.263637        0.6039
BFGS:   40 17:37:31     -589.292632        0.8690
BFGS:   41 17:37:31     -589.320935        1.0783
BFGS:   42 17:37:31     -589.342768        0.9325
BFGS:   43 17:37:31     -589.356414        0.5306
BFGS:   44 17:37:31     -589.363199        0.4497
BFGS:   45 17:37:32     -589.372373        0.4183
BFGS:   46 17:37:32     -589.388655        0.4608
BFGS:   47 17:37:32     -589.403356        0.4666
