      Step     Time          Energy         fmax
BFGS:    0 09:19:16     -171.385237        7.8302
BFGS:    1 09:19:25     -172.856470        5.1275
BFGS:    2 09:19:35     -174.206990        4.2311
BFGS:    3 09:19:44     -175.152802        3.5731
BFGS:    4 09:19:53     -175.907821        2.9843
BFGS:    5 09:20:03     -176.480596        2.4498
BFGS:    6 09:20:13     -176.912210        1.9485
BFGS:    7 09:20:23     -177.249225        1.5714
BFGS:    8 09:20:31     -177.512924        1.3324
BFGS:    9 09:20:40     -177.728917        1.1357
BFGS:   10 09:20:49     -177.904194        1.0441
BFGS:   11 09:20:57     -178.059507        1.0416
BFGS:   12 09:21:06     -178.198514        1.0171
BFGS:   13 09:21:15     -178.330308        0.9826
BFGS:   14 09:21:25     -178.454991        0.9221
BFGS:   15 09:21:34     -178.579668        0.9673
BFGS:   16 09:21:43     -178.703811        1.0023
BFGS:   17 09:21:51     -178.824182        1.1356
BFGS:   18 09:22:00     -178.948183        1.4267
BFGS:   19 09:22:09     -179.071765        1.7298
BFGS:   20 09:22:17     -179.209655        1.9163
BFGS:   21 09:22:25     -179.371342        1.9975
BFGS:   22 09:22:34     -179.549726        1.8948
BFGS:   23 09:22:42     -179.713665        1.6889
BFGS:   24 09:22:50     -179.855254        1.4619
BFGS:   25 09:22:58     -179.980664        1.1812
BFGS:   26 09:23:06     -180.096033        0.9574
BFGS:   27 09:23:14     -180.198711        0.8420
BFGS:   28 09:23:22     -180.293155        0.8822
BFGS:   29 09:23:31     -180.378768        0.8430
BFGS:   30 09:23:39     -180.456811        0.7879
BFGS:   31 09:23:47     -180.527118        0.6501
BFGS:   32 09:23:56     -180.587243        0.4590
BFGS:   33 09:24:04     -180.624323        0.4109
BFGS:   34 09:24:12     -180.657716        0.2800
BFGS:   35 09:24:20     -180.672793        0.2462
BFGS:   36 09:24:29     -180.684158        0.2351
BFGS:   37 09:24:38     -180.694791        0.2488
BFGS:   38 09:24:45     -180.703291        0.2866
BFGS:   39 09:24:51     -180.709993        0.1634
BFGS:   40 09:24:58     -180.711624        0.1221
BFGS:   41 09:25:05     -180.713552        0.1661
BFGS:   42 09:25:11     -180.714297        0.2050
BFGS:   43 09:25:17     -180.717318        0.1588
BFGS:   44 09:25:24     -180.719812        0.1200
BFGS:   45 09:25:32     -180.722768        0.1215
BFGS:   46 09:25:38     -180.723347        0.0947
