      Step     Time          Energy         fmax
BFGS:    0 14:13:19     -123.193883       33.2927
BFGS:    1 14:13:29     -128.228562       20.2195
BFGS:    2 14:13:39     -131.702620       18.5778
BFGS:    3 14:13:48     -134.556619       13.2893
BFGS:    4 14:13:57     -136.751411       11.7049
BFGS:    5 14:14:07     -138.649942        9.6316
BFGS:    6 14:14:16     -140.435258        8.3952
BFGS:    7 14:14:25     -142.178981        7.0931
BFGS:    8 14:14:34     -143.956395        6.5683
BFGS:    9 14:14:44     -145.769790        5.9966
BFGS:   10 14:14:53     -147.618630        5.5473
BFGS:   11 14:15:02     -149.419252        5.1365
BFGS:   12 14:15:11     -151.179738        4.8636
BFGS:   13 14:15:21     -152.858831        4.7916
BFGS:   14 14:15:30     -154.451411        4.8259
BFGS:   15 14:15:38     -155.949288        4.8824
BFGS:   16 14:15:47     -157.308907        4.8219
BFGS:   17 14:15:56     -158.534499        4.6048
BFGS:   18 14:16:05     -159.616559        4.2587
BFGS:   19 14:16:14     -160.568689        4.0314
BFGS:   20 14:16:22     -161.421418        4.0268
BFGS:   21 14:16:30     -162.210632        3.9987
BFGS:   22 14:16:39     -162.973762        3.9081
BFGS:   23 14:16:47     -163.728061        3.8012
BFGS:   24 14:16:56     -164.478148        4.2484
BFGS:   25 14:17:05     -165.213695        4.6891
BFGS:   26 14:17:15     -165.930758        4.8616
BFGS:   27 14:17:24     -166.608796        4.7894
BFGS:   28 14:17:33     -167.247493        4.4899
BFGS:   29 14:17:41     -167.823312        4.1008
BFGS:   30 14:17:49     -168.325665        3.8670
BFGS:   31 14:17:57     -168.749663        3.9300
BFGS:   32 14:18:05     -169.117663        3.9640
BFGS:   33 14:18:13     -169.452807        3.9894
BFGS:   34 14:18:21     -169.771678        3.9830
BFGS:   35 14:18:29     -170.081216        4.0018
BFGS:   36 14:18:37     -170.393749        4.0991
BFGS:   37 14:18:45     -170.679234        4.0524
BFGS:   38 14:18:53     -170.953643        4.0216
BFGS:   39 14:19:00     -171.233073        3.9352
BFGS:   40 14:19:08     -171.505164        3.7961
BFGS:   41 14:19:16     -171.773218        3.5767
BFGS:   42 14:19:24     -172.028916        3.3516
BFGS:   43 14:19:32     -172.271764        3.0390
BFGS:   44 14:19:40     -172.500080        2.7046
BFGS:   45 14:19:48     -172.717412        2.3341
BFGS:   46 14:19:56     -172.926160        1.9394
BFGS:   47 14:20:04     -173.126949        1.8178
BFGS:   48 14:20:11     -173.330689        1.7783
BFGS:   49 14:20:19     -173.511856        1.7122
BFGS:   50 14:20:26     -173.681139        1.6689
BFGS:   51 14:20:34     -173.838274        1.6239
BFGS:   52 14:20:41     -173.989549        1.5258
BFGS:   53 14:20:49     -174.136396        1.4315
BFGS:   54 14:20:56     -174.281347        1.3877
BFGS:   55 14:21:04     -174.422753        1.5582
BFGS:   56 14:21:10     -174.566298        1.7067
BFGS:   57 14:21:18     -174.706135        1.8348
BFGS:   58 14:21:25     -174.848200        1.9504
BFGS:   59 14:21:32     -174.989217        1.9712
BFGS:   60 14:21:40     -175.138060        1.9611
BFGS:   61 14:21:48     -175.283670        1.8263
BFGS:   62 14:21:56     -175.430250        1.6998
BFGS:   63 14:22:03     -175.584911        1.6322
BFGS:   64 14:22:09     -175.741810        1.6472
BFGS:   65 14:22:17     -175.899973        1.7095
BFGS:   66 14:22:25     -176.059553        1.9893
BFGS:   67 14:22:33     -176.222191        2.2490
BFGS:   68 14:22:40     -176.390861        2.5195
BFGS:   69 14:22:47     -176.562696        2.7988
BFGS:   70 14:22:54     -176.739258        3.0471
BFGS:   71 14:23:01     -176.919827        3.2925
BFGS:   72 14:23:08     -177.105067        3.4949
BFGS:   73 14:23:15     -177.298379        3.5860
BFGS:   74 14:23:23     -177.494197        3.5050
BFGS:   75 14:23:32     -177.676908        3.1059
BFGS:   76 14:23:41     -177.836648        2.4947
BFGS:   77 14:23:49     -177.987933        1.7291
BFGS:   78 14:23:59     -178.145553        1.1040
BFGS:   79 14:24:07     -178.297814        1.2599
BFGS:   80 14:24:14     -178.416450        1.1770
BFGS:   81 14:24:23     -178.495630        1.2409
BFGS:   82 14:24:30     -178.587345        1.4110
BFGS:   83 14:24:37     -178.666506        1.6059
BFGS:   84 14:24:45     -178.749260        1.5738
BFGS:   85 14:24:53     -178.826500        1.4930
BFGS:   86 14:25:01     -178.900471        1.2730
BFGS:   87 14:25:10     -178.971983        1.1128
BFGS:   88 14:25:18     -179.042490        0.9528
BFGS:   89 14:25:26     -179.106877        0.7987
BFGS:   90 14:25:34     -179.174298        0.7933
BFGS:   91 14:25:41     -179.239512        0.7753
BFGS:   92 14:25:48     -179.302017        0.7489
BFGS:   93 14:25:56     -179.356711        0.6778
BFGS:   94 14:26:03     -179.414979        0.6859
BFGS:   95 14:26:10     -179.461731        0.7828
BFGS:   96 14:26:18     -179.499844        0.7784
BFGS:   97 14:26:25     -179.528756        0.6613
BFGS:   98 14:26:33     -179.554408        0.4962
BFGS:   99 14:26:40     -179.566611        0.5463
BFGS:  100 14:26:47     -179.577988        0.4491
BFGS:  101 14:26:54     -179.590660        0.4261
BFGS:  102 14:27:01     -179.600654        0.4147
BFGS:  103 14:27:08     -179.604976        0.3984
BFGS:  104 14:27:16     -179.610708        0.4168
BFGS:  105 14:27:23     -179.615998        0.3832
BFGS:  106 14:27:31     -179.623107        0.3027
BFGS:  107 14:27:36     -179.627976        0.2490
BFGS:  108 14:27:44     -179.637345        0.2476
BFGS:  109 14:27:53     -179.641183        0.2476
BFGS:  110 14:28:00     -179.645393        0.2346
BFGS:  111 14:28:08     -179.651710        0.1866
BFGS:  112 14:28:14     -179.655092        0.1539
