      Step     Time          Energy         fmax
BFGS:    0 17:13:11     -151.968466       35.8373
BFGS:    1 17:13:20     -154.637117       24.4467
BFGS:    2 17:13:29     -157.046746       22.6377
BFGS:    3 17:13:38     -158.958608       19.4131
BFGS:    4 17:13:46     -160.636056       17.7450
BFGS:    5 17:13:55     -162.040503       16.0733
BFGS:    6 17:14:03     -163.333401       14.5685
BFGS:    7 17:14:11     -164.564833       12.8898
BFGS:    8 17:14:20     -165.813128       11.0514
BFGS:    9 17:14:28     -167.144858        8.9163
BFGS:   10 17:14:37     -168.263367        7.0865
BFGS:   11 17:14:45     -169.235464        6.6316
BFGS:   12 17:14:53     -170.127184        7.0203
BFGS:   13 17:15:01     -170.966719        7.2861
BFGS:   14 17:15:10     -171.761162        7.3352
BFGS:   15 17:15:19     -172.514057        6.9764
BFGS:   16 17:15:27     -173.228836        6.2322
BFGS:   17 17:15:35     -173.904644        5.1375
BFGS:   18 17:15:44     -174.536708        3.8184
BFGS:   19 17:15:52     -175.119741        2.7634
BFGS:   20 17:16:00     -175.637897        2.4251
BFGS:   21 17:16:07     -176.070111        2.3498
BFGS:   22 17:16:16     -176.434834        2.6589
BFGS:   23 17:16:25     -176.784435        3.1697
BFGS:   24 17:16:32     -177.145471        4.0663
BFGS:   25 17:16:41     -177.505333        5.0086
BFGS:   26 17:16:50     -177.827348        5.9369
BFGS:   27 17:16:58     -178.270172        6.6713
BFGS:   28 17:17:06     -178.710532        7.2551
BFGS:   29 17:17:15     -179.151874        7.4800
BFGS:   30 17:17:24     -179.582854        7.0016
BFGS:   31 17:17:33     -179.944623        5.2549
BFGS:   32 17:17:41     -180.166582        4.3570
BFGS:   33 17:17:50     -180.342960        4.6198
BFGS:   34 17:18:00     -180.554711        4.0771
BFGS:   35 17:18:08     -180.725251        2.7355
BFGS:   36 17:18:15     -180.839595        1.9129
BFGS:   37 17:18:23     -180.927769        1.2350
BFGS:   38 17:18:30     -180.989895        1.1554
BFGS:   39 17:18:37     -181.041300        0.8976
BFGS:   40 17:18:44     -181.069523        1.0183
BFGS:   41 17:18:52     -181.100507        1.1146
BFGS:   42 17:18:59     -181.147742        0.7244
BFGS:   43 17:19:05     -181.171416        0.6575
BFGS:   44 17:19:12     -181.190222        0.5277
BFGS:   45 17:19:19     -181.198154        0.5039
BFGS:   46 17:19:25     -181.207834        0.3323
BFGS:   47 17:19:31     -181.212561        0.2576
BFGS:   48 17:19:37     -181.217422        0.1953
BFGS:   49 17:19:43     -181.219904        0.2484
BFGS:   50 17:19:49     -181.223106        0.2038
BFGS:   51 17:19:54     -181.225803        0.2658
BFGS:   52 17:20:01     -181.229884        0.2997
BFGS:   53 17:20:07     -181.235066        0.3260
BFGS:   54 17:20:12     -181.237106        0.2163
BFGS:   55 17:20:19     -181.238458        0.1476
BFGS:   56 17:20:24     -181.238467        0.1831
BFGS:   57 17:20:31     -181.239432        0.1148
BFGS:   58 17:20:37     -181.240245        0.0923
