      Step     Time          Energy         fmax
BFGS:    0 11:42:50     -152.081602       14.2024
BFGS:    1 11:42:58     -154.160892        9.2142
BFGS:    2 11:43:08     -156.974196        7.4220
BFGS:    3 11:43:17     -159.694658        7.3531
BFGS:    4 11:43:26     -162.061871        7.1979
BFGS:    5 11:43:34     -164.216758        7.1984
BFGS:    6 11:43:43     -166.161023        6.9897
BFGS:    7 11:43:52     -167.958621        6.5960
BFGS:    8 11:44:01     -169.484493        6.0733
BFGS:    9 11:44:09     -170.808250        5.3111
BFGS:   10 11:44:18     -172.012343        4.2606
BFGS:   11 11:44:27     -173.099795        3.5117
BFGS:   12 11:44:36     -173.904454        3.4832
BFGS:   13 11:44:45     -174.545776        3.4061
BFGS:   14 11:44:52     -175.084214        3.2174
BFGS:   15 11:45:01     -175.553957        2.9168
BFGS:   16 11:45:10     -175.968913        2.5028
BFGS:   17 11:45:18     -176.336929        2.0319
BFGS:   18 11:45:26     -176.672770        1.8419
BFGS:   19 11:45:35     -176.964913        1.6836
BFGS:   20 11:45:44     -177.196115        1.4154
BFGS:   21 11:45:52     -177.378392        1.2932
BFGS:   22 11:46:00     -177.515956        1.1570
BFGS:   23 11:46:08     -177.623183        1.0484
BFGS:   24 11:46:17     -177.703329        0.8960
BFGS:   25 11:46:25     -177.769748        0.8927
BFGS:   26 11:46:33     -177.831840        0.5995
BFGS:   27 11:46:41     -177.901959        0.4596
BFGS:   28 11:46:50     -177.959557        0.6115
BFGS:   29 11:46:57     -178.002015        0.7684
BFGS:   30 11:47:05     -178.055599        1.0370
BFGS:   31 11:47:13     -178.104006        1.2784
BFGS:   32 11:47:22     -178.154693        1.4299
BFGS:   33 11:47:30     -178.206185        1.5138
BFGS:   34 11:47:38     -178.258198        1.4739
BFGS:   35 11:47:45     -178.312576        1.3492
BFGS:   36 11:47:52     -178.371158        1.0950
BFGS:   37 11:48:00     -178.435525        0.9989
BFGS:   38 11:48:09     -178.514656        0.9912
BFGS:   39 11:48:17     -178.604552        0.8836
BFGS:   40 11:48:26     -178.684682        0.8417
BFGS:   41 11:48:34     -178.763432        0.8540
BFGS:   42 11:48:42     -178.834402        1.0090
BFGS:   43 11:48:51     -178.906759        1.1950
BFGS:   44 11:48:59     -178.982239        1.4119
BFGS:   45 11:49:07     -179.056585        1.6703
BFGS:   46 11:49:16     -179.126226        1.9463
BFGS:   47 11:49:26     -179.192017        2.2569
BFGS:   48 11:49:35     -179.256246        2.5049
BFGS:   49 11:49:43     -179.324490        2.7172
BFGS:   50 11:49:50     -179.406503        2.8747
BFGS:   51 11:49:57     -179.490175        3.0067
BFGS:   52 11:50:06     -179.582787        3.1193
BFGS:   53 11:50:14     -179.672516        3.1427
BFGS:   54 11:50:21     -179.779634        3.1662
BFGS:   55 11:50:29     -179.876171        3.1219
BFGS:   56 11:50:38     -179.986223        2.9994
BFGS:   57 11:50:45     -180.090416        2.7677
BFGS:   58 11:50:53     -180.210811        2.3847
BFGS:   59 11:51:01     -180.324091        1.9658
BFGS:   60 11:51:10     -180.430432        1.5902
BFGS:   61 11:51:20     -180.526815        1.2690
BFGS:   62 11:51:28     -180.591676        1.2637
BFGS:   63 11:51:36     -180.661822        1.0189
BFGS:   64 11:51:45     -180.714421        0.8710
BFGS:   65 11:51:53     -180.771021        0.7098
BFGS:   66 11:52:00     -180.801435        0.6668
BFGS:   67 11:52:09     -180.830888        0.4961
BFGS:   68 11:52:17     -180.860978        0.4076
BFGS:   69 11:52:26     -180.877886        0.4034
BFGS:   70 11:52:33     -180.898326        0.4717
BFGS:   71 11:52:40     -180.920667        0.4528
BFGS:   72 11:52:48     -180.938325        0.4098
BFGS:   73 11:52:56     -180.958361        0.4818
BFGS:   74 11:53:02     -180.971459        0.3877
BFGS:   75 11:53:09     -180.986580        0.4037
BFGS:   76 11:53:17     -181.016691        0.5513
BFGS:   77 11:53:22     -181.028064        0.4397
BFGS:   78 11:53:30     -181.048903        0.3011
BFGS:   79 11:53:37     -181.061197        0.2474
BFGS:   80 11:53:45     -181.068157        0.2327
BFGS:   81 11:53:53     -181.074544        0.2317
BFGS:   82 11:53:59     -181.075944        0.1699
BFGS:   83 11:54:04     -181.076778        0.1321
BFGS:   84 11:54:09     -181.078337        0.1442
BFGS:   85 11:54:14     -181.079135        0.1465
BFGS:   86 11:54:19     -181.079751        0.1473
BFGS:   87 11:54:24     -181.080638        0.1354
BFGS:   88 11:54:29     -181.081036        0.1110
BFGS:   89 11:54:35     -181.080336        0.1117
BFGS:   90 11:54:40     -181.079815        0.0900
