      Step     Time          Energy         fmax
BFGS:    0 20:04:31      -51.247407        8.8945
BFGS:    1 20:04:49      -52.992923        8.6321
BFGS:    2 20:05:08      -54.770351        8.0843
BFGS:    3 20:05:26      -56.596424        8.1310
BFGS:    4 20:05:44      -58.296623        8.1182
BFGS:    5 20:06:01      -59.880585        7.8872
BFGS:    6 20:06:18      -61.367977        7.4307
BFGS:    7 20:06:36      -62.787960        6.6486
BFGS:    8 20:06:55      -64.054851        5.6109
BFGS:    9 20:07:13      -65.106471        4.8675
BFGS:   10 20:07:30      -66.021904        4.0507
BFGS:   11 20:07:45      -66.831062        4.0267
BFGS:   12 20:08:02      -67.478036        4.2934
BFGS:   13 20:08:20      -68.066016        4.5726
BFGS:   14 20:08:36      -68.646090        4.9003
BFGS:   15 20:08:53      -69.218050        5.2068
BFGS:   16 20:09:09      -69.777982        5.4800
BFGS:   17 20:09:25      -70.438632        5.7941
BFGS:   18 20:09:41      -71.199830        6.0883
BFGS:   19 20:09:58      -72.039343        6.3200
BFGS:   20 20:10:14      -72.891631        6.4246
BFGS:   21 20:10:29      -73.781983        6.2877
BFGS:   22 20:10:44      -74.409239        6.2292
BFGS:   23 20:10:59      -75.380985        5.9524
BFGS:   24 20:11:15      -76.263660        5.9679
BFGS:   25 20:11:30      -77.061714        5.9275
BFGS:   26 20:11:44      -77.807973        5.7527
BFGS:   27 20:12:00      -78.537756        5.4259
BFGS:   28 20:12:16      -79.265648        4.9133
BFGS:   29 20:12:32      -79.978662        4.4481
BFGS:   30 20:12:49      -80.590730        4.8951
BFGS:   31 20:13:06      -81.155649        5.5136
BFGS:   32 20:13:21      -81.744963        6.0500
BFGS:   33 20:13:36      -82.281900        6.3667
BFGS:   34 20:13:50      -82.945795        6.6129
BFGS:   35 20:14:05      -83.593466        6.3487
BFGS:   36 20:14:20      -84.216579        5.5669
BFGS:   37 20:14:35      -84.790840        4.3257
BFGS:   38 20:14:49      -85.248836        3.8957
BFGS:   39 20:15:03      -85.595778        3.6828
BFGS:   40 20:15:17      -85.897414        3.3313
BFGS:   41 20:15:32      -86.181334        3.3212
BFGS:   42 20:15:45      -86.447757        3.2595
BFGS:   43 20:16:00      -86.704486        3.0921
BFGS:   44 20:16:16      -86.946303        2.9103
BFGS:   45 20:16:35      -87.172783        2.6092
