      Step     Time          Energy         fmax
BFGS:    0 13:23:17      -44.630217       19.8899
BFGS:    1 13:23:17      -47.425178       16.7812
BFGS:    2 13:23:17      -49.340277       14.8969
BFGS:    3 13:23:17      -50.765096       11.5657
BFGS:    4 13:23:17      -51.837716        8.0910
BFGS:    5 13:23:17      -52.662435        4.7005
BFGS:    6 13:23:17      -53.378091        3.6321
BFGS:    7 13:23:17      -54.080687        5.1540
BFGS:    8 13:23:17      -54.857704        7.2138
BFGS:    9 13:23:17      -55.594826        9.3111
BFGS:   10 13:23:17      -56.205443       10.7070
BFGS:   11 13:23:17      -56.649571       12.3314
BFGS:   12 13:23:17      -56.965356       13.0301
BFGS:   13 13:23:17      -57.211099       13.3344
BFGS:   14 13:23:17      -57.444917       13.3572
BFGS:   15 13:23:17      -57.688220       13.4539
BFGS:   16 13:23:17      -57.954375       13.0061
BFGS:   17 13:23:17      -58.249557       12.4723
BFGS:   18 13:23:17      -58.543249       11.6872
BFGS:   19 13:23:17      -58.843568       10.9143
BFGS:   20 13:23:17      -59.132128        9.8511
BFGS:   21 13:23:17      -59.416459        8.9639
BFGS:   22 13:23:18      -59.681836        7.7005
BFGS:   23 13:23:18      -59.933387        6.7018
BFGS:   24 13:23:18      -60.170376        5.6929
BFGS:   25 13:23:18      -60.415013        4.7512
BFGS:   26 13:23:18      -60.673558        5.1862
BFGS:   27 13:23:18      -61.057781        7.6520
BFGS:   28 13:23:18      -61.495209        9.2115
BFGS:   29 13:23:18      -61.842302        9.8073
BFGS:   30 13:23:18      -62.401655        9.2053
BFGS:   31 13:23:18      -62.832159        7.3648
BFGS:   32 13:23:18      -63.176130        5.0147
BFGS:   33 13:23:18      -63.457179        3.3902
BFGS:   34 13:23:18      -63.688937        2.9997
BFGS:   35 13:23:18      -63.904795        3.6005
BFGS:   36 13:23:18      -64.151812        3.5063
BFGS:   37 13:23:18      -64.393342        4.9702
BFGS:   38 13:23:18      -64.741447        6.7865
BFGS:   39 13:23:18      -65.166358        8.2612
BFGS:   40 13:23:18      -65.627585        8.8728
BFGS:   41 13:23:18      -66.081295        8.5304
BFGS:   42 13:23:18      -66.490478        7.1604
BFGS:   43 13:23:18      -66.855057        5.4181
BFGS:   44 13:23:18      -67.195109        4.0096
BFGS:   45 13:23:18      -67.556211        5.4006
BFGS:   46 13:23:18      -67.921652        6.8390
BFGS:   47 13:23:18      -68.274348        8.3741
BFGS:   48 13:23:18      -68.574548        9.9323
BFGS:   49 13:23:18      -68.820172       12.0414
BFGS:   50 13:23:18      -69.076594       11.1876
BFGS:   51 13:23:18      -69.405006        9.5510
BFGS:   52 13:23:18      -69.679494        6.9755
BFGS:   53 13:23:18      -69.890509        5.7551
BFGS:   54 13:23:18      -70.075451        4.6257
BFGS:   55 13:23:18      -70.250335        3.5090
BFGS:   56 13:23:18      -70.399868        2.3533
BFGS:   57 13:23:18      -70.485806        1.7225
BFGS:   58 13:23:18      -70.531632        1.5597
BFGS:   59 13:23:18      -70.568495        1.7010
BFGS:   60 13:23:18      -70.598768        1.4282
BFGS:   61 13:23:18      -70.624635        0.7365
BFGS:   62 13:23:18      -70.648277        0.6453
BFGS:   63 13:23:18      -70.664862        0.6607
BFGS:   64 13:23:18      -70.682511        0.5298
BFGS:   65 13:23:18      -70.694892        0.7782
BFGS:   66 13:23:18      -70.700054        0.8796
BFGS:   67 13:23:18      -70.705957        1.1149
BFGS:   68 13:23:18      -70.714246        1.1725
BFGS:   69 13:23:18      -70.725052        0.9689
BFGS:   70 13:23:18      -70.734159        0.8137
BFGS:   71 13:23:18      -70.740226        0.6939
BFGS:   72 13:23:18      -70.744560        0.7472
BFGS:   73 13:23:18      -70.749313        0.7168
BFGS:   74 13:23:18      -70.755815        0.7138
BFGS:   75 13:23:18      -70.762123        0.8637
BFGS:   76 13:23:18      -70.765294        0.9117
BFGS:   77 13:23:18      -70.768415        0.9643
BFGS:   78 13:23:18      -70.771168        0.9277
BFGS:   79 13:23:18      -70.774217        0.9038
BFGS:   80 13:23:18      -70.777658        0.9744
BFGS:   81 13:23:18      -70.781369        1.0367
BFGS:   82 13:23:18      -70.785908        1.1063
BFGS:   83 13:23:18      -70.790815        1.3507
BFGS:   84 13:23:18      -70.796829        1.5262
BFGS:   85 13:23:18      -70.805898        1.6471
BFGS:   86 13:23:18      -70.817290        1.5721
BFGS:   87 13:23:18      -70.828607        1.3605
BFGS:   88 13:23:18      -70.837532        1.1230
BFGS:   89 13:23:18      -70.844778        1.0429
BFGS:   90 13:23:18      -70.852147        0.9003
BFGS:   91 13:23:18      -70.860103        1.0969
BFGS:   92 13:23:18      -70.870646        0.7575
BFGS:   93 13:23:18      -70.880426        0.7885
BFGS:   94 13:23:18      -70.893633        0.7547
BFGS:   95 13:23:18      -70.904926        0.5062
BFGS:   96 13:23:18      -70.911570        0.3668
BFGS:   97 13:23:18      -70.914965        0.2760
BFGS:   98 13:23:18      -70.918575        0.2253
BFGS:   99 13:23:18      -70.921502        0.1975
