      Step     Time          Energy         fmax
BFGS:    0 13:23:22      -39.034642        8.5859
BFGS:    1 13:23:22      -41.158432        7.2706
BFGS:    2 13:23:22      -43.291548        7.6061
BFGS:    3 13:23:22      -45.104374        7.5178
BFGS:    4 13:23:22      -46.427391        6.2080
BFGS:    5 13:23:22      -47.279546        6.1599
BFGS:    6 13:23:22      -47.955404        5.3641
BFGS:    7 13:23:22      -48.545952        6.3266
BFGS:    8 13:23:22      -49.051180        6.6656
BFGS:    9 13:23:22      -49.495780        6.3994
BFGS:   10 13:23:22      -49.929903        6.1345
BFGS:   11 13:23:22      -50.449614        6.3506
BFGS:   12 13:23:22      -50.943920        5.3267
BFGS:   13 13:23:22      -51.422360        3.9976
BFGS:   14 13:23:22      -51.714726        3.1252
BFGS:   15 13:23:22      -52.023851        4.9171
BFGS:   16 13:23:22      -52.326686        6.6857
BFGS:   17 13:23:22      -52.617637        7.9178
BFGS:   18 13:23:22      -52.880370        7.9208
BFGS:   19 13:23:22      -53.207765        8.5941
BFGS:   20 13:23:22      -53.504105        9.3532
BFGS:   21 13:23:22      -53.797516        9.0083
BFGS:   22 13:23:22      -54.108562        8.1164
BFGS:   23 13:23:22      -54.406506        7.9795
BFGS:   24 13:23:22      -54.705595        8.4001
BFGS:   25 13:23:22      -55.001433       10.1708
BFGS:   26 13:23:22      -55.284088       11.5660
BFGS:   27 13:23:22      -55.561791       12.3892
BFGS:   28 13:23:22      -55.866115       12.4089
BFGS:   29 13:23:22      -56.131542       12.4383
BFGS:   30 13:23:22      -56.342900       12.2738
BFGS:   31 13:23:22      -56.537986       12.4340
BFGS:   32 13:23:22      -56.696974       12.3135
BFGS:   33 13:23:22      -56.837329       12.2668
BFGS:   34 13:23:22      -56.957008       12.2029
BFGS:   35 13:23:22      -57.054961       12.0371
BFGS:   36 13:23:22      -57.137900       11.9692
BFGS:   37 13:23:22      -57.197353       11.7809
BFGS:   38 13:23:22      -57.255714       11.4898
BFGS:   39 13:23:22      -57.324928       11.4319
BFGS:   40 13:23:22      -57.415831       11.1703
BFGS:   41 13:23:22      -57.515077       10.9403
BFGS:   42 13:23:22      -57.617371       10.6958
BFGS:   43 13:23:22      -57.723153       10.4282
BFGS:   44 13:23:22      -57.828844       10.1567
BFGS:   45 13:23:22      -57.933323        9.8020
BFGS:   46 13:23:22      -58.031172        9.4337
BFGS:   47 13:23:22      -58.117648        8.8976
BFGS:   48 13:23:22      -58.190716        8.3518
BFGS:   49 13:23:22      -58.250062        7.5569
BFGS:   50 13:23:22      -58.304306        7.1945
BFGS:   51 13:23:22      -58.352727        6.7996
BFGS:   52 13:23:22      -58.403958        6.4013
BFGS:   53 13:23:22      -58.453581        5.9943
BFGS:   54 13:23:22      -58.506055        5.6109
BFGS:   55 13:23:22      -58.549670        5.2668
BFGS:   56 13:23:22      -58.598407        4.9274
BFGS:   57 13:23:22      -58.635980        4.6984
BFGS:   58 13:23:22      -58.677724        4.4104
BFGS:   59 13:23:22      -58.715642        4.2095
BFGS:   60 13:23:22      -58.761395        3.9728
BFGS:   61 13:23:22      -58.805221        3.7624
BFGS:   62 13:23:22      -58.851293        3.6622
BFGS:   63 13:23:22      -58.955880        4.1093
BFGS:   64 13:23:22      -59.255783        5.3916
BFGS:   65 13:23:22      -59.557367        7.0273
BFGS:   66 13:23:22      -59.834097        8.1824
BFGS:   67 13:23:22      -60.099868        8.9778
BFGS:   68 13:23:22      -60.348420        9.3396
BFGS:   69 13:23:22      -60.591567        9.4287
BFGS:   70 13:23:22      -60.827780        9.2525
BFGS:   71 13:23:22      -61.060053        8.8086
BFGS:   72 13:23:22      -61.287500        8.0822
BFGS:   73 13:23:22      -61.502471        7.9310
BFGS:   74 13:23:22      -61.706396        7.8573
BFGS:   75 13:23:22      -61.905338        8.7746
BFGS:   76 13:23:22      -62.113114        9.3247
BFGS:   77 13:23:22      -62.305350        9.4328
BFGS:   78 13:23:22      -62.452866        8.8820
BFGS:   79 13:23:22      -62.622414        8.7888
BFGS:   80 13:23:22      -62.745000        7.9759
BFGS:   81 13:23:22      -62.887626        7.8832
BFGS:   82 13:23:22      -63.012107        7.7253
BFGS:   83 13:23:22      -63.147495        7.5780
BFGS:   84 13:23:22      -63.273915        7.2599
BFGS:   85 13:23:22      -63.402444        6.7603
BFGS:   86 13:23:22      -63.513439        5.6469
BFGS:   87 13:23:22      -63.595164        4.7855
BFGS:   88 13:23:22      -63.696262        4.0276
BFGS:   89 13:23:22      -63.800335        3.4048
BFGS:   90 13:23:22      -63.916818        2.9755
BFGS:   91 13:23:22      -64.018875        2.7382
BFGS:   92 13:23:22      -64.116407        2.5307
BFGS:   93 13:23:22      -64.202390        2.3076
BFGS:   94 13:23:22      -64.281649        2.1012
BFGS:   95 13:23:22      -64.351089        1.9012
BFGS:   96 13:23:22      -64.412635        1.7328
BFGS:   97 13:23:23      -64.464214        1.5839
BFGS:   98 13:23:23      -64.506313        1.4790
BFGS:   99 13:23:23      -64.538730        1.3809
