      Step     Time          Energy         fmax
BFGS:    0 13:23:17      -43.124703       15.6457
BFGS:    1 13:23:17      -45.394540       13.9997
BFGS:    2 13:23:17      -47.435302       11.5276
BFGS:    3 13:23:17      -49.406953        8.2906
BFGS:    4 13:23:17      -50.859854        7.7721
BFGS:    5 13:23:17      -51.900673        7.5451
BFGS:    6 13:23:17      -52.702565        6.5578
BFGS:    7 13:23:17      -53.365418        4.4730
BFGS:    8 13:23:17      -54.113727        6.2825
BFGS:    9 13:23:17      -54.733739        8.2717
BFGS:   10 13:23:17      -55.303538        8.9970
BFGS:   11 13:23:17      -55.842727        8.4704
BFGS:   12 13:23:17      -56.319494       11.1323
BFGS:   13 13:23:17      -56.737597       11.7715
BFGS:   14 13:23:17      -57.142217       12.1713
BFGS:   15 13:23:17      -57.563464       11.8695
BFGS:   16 13:23:17      -57.991466       11.3478
BFGS:   17 13:23:17      -58.430530       10.4588
BFGS:   18 13:23:17      -59.056790        7.5049
BFGS:   19 13:23:17      -59.641469        5.4646
BFGS:   20 13:23:17      -60.219044        4.0308
BFGS:   21 13:23:17      -60.588693        2.8483
BFGS:   22 13:23:17      -60.894067        5.0155
BFGS:   23 13:23:17      -61.195220        3.8532
BFGS:   24 13:23:17      -61.515525        4.9641
BFGS:   25 13:23:17      -61.997246        6.0252
BFGS:   26 13:23:17      -62.512661        7.1850
BFGS:   27 13:23:17      -63.051784        8.7184
BFGS:   28 13:23:17      -63.579890       10.0270
BFGS:   29 13:23:17      -64.140396       10.6081
BFGS:   30 13:23:17      -64.748241       10.1683
BFGS:   31 13:23:17      -65.412131        8.8395
BFGS:   32 13:23:17      -66.068811        9.3575
BFGS:   33 13:23:17      -66.636087        8.9442
BFGS:   34 13:23:17      -67.140400        7.9385
BFGS:   35 13:23:17      -67.597740        6.7682
BFGS:   36 13:23:17      -68.013063        4.5671
BFGS:   37 13:23:17      -68.383738        4.6120
BFGS:   38 13:23:17      -68.761667        3.7827
BFGS:   39 13:23:17      -69.049652        3.0026
BFGS:   40 13:23:17      -69.308064        3.3517
BFGS:   41 13:23:17      -69.494748        2.6378
BFGS:   42 13:23:17      -69.629825        2.4279
BFGS:   43 13:23:17      -69.816737        5.0800
BFGS:   44 13:23:17      -70.005776        8.1001
BFGS:   45 13:23:17      -70.182187       10.7916
BFGS:   46 13:23:17      -70.309875       12.3520
BFGS:   47 13:23:17      -70.422188       12.5443
BFGS:   48 13:23:17      -70.539625       12.1757
BFGS:   49 13:23:17      -70.639664       11.8567
BFGS:   50 13:23:17      -70.736902       11.4394
BFGS:   51 13:23:17      -70.834790       10.9538
BFGS:   52 13:23:17      -70.932257       10.3568
BFGS:   53 13:23:17      -71.028544        9.6907
BFGS:   54 13:23:17      -71.122112        8.9340
BFGS:   55 13:23:17      -71.212903        8.1764
BFGS:   56 13:23:17      -71.302049        7.3736
BFGS:   57 13:23:17      -71.392816        6.6829
BFGS:   58 13:23:17      -71.486832        6.0333
BFGS:   59 13:23:17      -71.592302        5.4854
BFGS:   60 13:23:17      -71.692463        5.2222
BFGS:   61 13:23:17      -71.820049        4.7316
BFGS:   62 13:23:17      -71.932783        4.5564
BFGS:   63 13:23:17      -72.064318        4.2124
BFGS:   64 13:23:17      -72.196144        4.0137
BFGS:   65 13:23:17      -72.336405        3.9627
BFGS:   66 13:23:17      -72.478387        3.8699
BFGS:   67 13:23:17      -72.626261        3.6718
BFGS:   68 13:23:17      -72.780926        3.5073
BFGS:   69 13:23:17      -72.944661        3.3597
BFGS:   70 13:23:17      -73.100719        3.1880
BFGS:   71 13:23:17      -73.273238        3.4011
BFGS:   72 13:23:17      -73.575130        3.8159
BFGS:   73 13:23:17      -73.867042        4.6372
BFGS:   74 13:23:17      -74.135778        4.6936
BFGS:   75 13:23:17      -74.390731        5.0686
BFGS:   76 13:23:17      -74.702632        4.4856
BFGS:   77 13:23:17      -75.031519        4.4497
BFGS:   78 13:23:17      -75.357254        4.5946
BFGS:   79 13:23:17      -75.674220        5.3436
BFGS:   80 13:23:17      -75.957188        6.2058
BFGS:   81 13:23:17      -76.190803        6.5332
BFGS:   82 13:23:17      -76.377879        6.4673
BFGS:   83 13:23:17      -76.551454        6.4985
BFGS:   84 13:23:17      -76.728876        6.7549
BFGS:   85 13:23:17      -76.974139        6.6932
BFGS:   86 13:23:17      -77.201266        7.4281
BFGS:   87 13:23:17      -77.516950        6.2208
BFGS:   88 13:23:17      -77.779045        6.6349
BFGS:   89 13:23:17      -77.993395        6.4826
BFGS:   90 13:23:17      -78.183731        6.1220
BFGS:   91 13:23:17      -78.372229        4.4679
BFGS:   92 13:23:17      -78.563039        3.9241
BFGS:   93 13:23:17      -78.769137        3.7817
BFGS:   94 13:23:17      -79.050862        3.6413
BFGS:   95 13:23:17      -79.401833        4.0560
BFGS:   96 13:23:17      -79.720263        4.6626
BFGS:   97 13:23:17      -79.974262        5.1383
BFGS:   98 13:23:17      -80.269778        4.8203
BFGS:   99 13:23:17      -80.607057        5.2713
