nan	nan	nan	-1.107757810776972747e+02	1.473875714683532715e+04	1.212001965713500977e+04	2.612703397274017334e+03	0.000000000000000000e+00
nan	nan	nan	-1.107773665564920975e+02	1.422909594297409058e+04	1.167981221842765808e+04	2.543512021064758301e+03	0.000000000000000000e+00
nan	nan	nan	-1.107759542909478654e+02	1.464013652086257935e+04	1.184359714579582214e+04	2.789983066082000732e+03	0.000000000000000000e+00
1.670000000000000000e+02	3.940000000000000000e+02	-1.134449293215222241e+02	-1.134449293215222241e+02	1.434810026621818542e+04	1.165518003559112549e+04	2.686920540332794189e+03	0.000000000000000000e+00
9.400000000000000000e+01	2.940000000000000000e+02	-1.134229317658911071e+02	-1.134229317658911071e+02	1.396583633184432983e+04	1.130469362163543701e+04	2.655464174032211304e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771974252005833e+02	1.366390305614471436e+04	1.107286664605140686e+04	2.585311555862426758e+03	0.000000000000000000e+00
3.860000000000000000e+02	5.860000000000000000e+02	-1.134458853236040028e+02	-1.134458853236040028e+02	1.439080550336837769e+04	1.176432887029647827e+04	2.620777992486953735e+03	0.000000000000000000e+00
nan	nan	nan	-1.107758791724141503e+02	1.445710448408126831e+04	1.157907032132148743e+04	2.871677850008010864e+03	0.000000000000000000e+00
8.200000000000000000e+01	2.900000000000000000e+02	-1.134380787343056767e+02	-1.134395093394548297e+02	1.371635455656051636e+04	1.119154866361618042e+04	2.519113349676132202e+03	0.000000000000000000e+00
nan	nan	nan	-1.107755763354226275e+02	1.516450576496124268e+04	1.223969394874572754e+04	2.917941456556320190e+03	0.000000000000000000e+00
nan	nan	nan	-1.107767648974847958e+02	1.364432158231735229e+04	1.102993182420730591e+04	2.608148279190063477e+03	0.000000000000000000e+00
5.900000000000000000e+01	2.860000000000000000e+02	-1.134334713257695171e+02	-1.134334713257695171e+02	1.455113953781127930e+04	1.181214721798896790e+04	2.732896208286285400e+03	0.000000000000000000e+00
nan	nan	nan	-1.107761308755761576e+02	1.440815262651443481e+04	1.176606514191627502e+04	2.636420823574066162e+03	0.000000000000000000e+00
nan	nan	nan	-1.107759738725377048e+02	1.408197144412994385e+04	1.163796064639091492e+04	2.439191204547882080e+03	0.000000000000000000e+00
1.930000000000000000e+02	3.910000000000000000e+02	-1.134469911782647671e+02	-1.134469911782647671e+02	1.410527493095397949e+04	1.156757215332984924e+04	2.531952656507492065e+03	0.000000000000000000e+00
8.500000000000000000e+01	2.920000000000000000e+02	-1.134347382270345719e+02	-1.134451990665312167e+02	1.411442603397369385e+04	1.149203365564346313e+04	2.616643270254135132e+03	0.000000000000000000e+00
2.560000000000000000e+02	4.950000000000000000e+02	-1.134466246416304926e+02	-1.134467688634525189e+02	1.428282540488243103e+04	1.154374249076843262e+04	2.732954070329666138e+03	0.000000000000000000e+00
nan	nan	nan	-1.107770375940482097e+02	1.514940075349807739e+04	1.237004160356521606e+04	2.773427054643630981e+03	0.000000000000000000e+00
1.260000000000000000e+02	3.370000000000000000e+02	-1.134357814500678217e+02	-1.134357814500678217e+02	1.462351844429969788e+04	1.188275802803039551e+04	2.734850929737091064e+03	0.000000000000000000e+00
nan	nan	nan	-1.107770820072845765e+02	1.390085462403297424e+04	1.132583328652381897e+04	2.570082116365432739e+03	0.000000000000000000e+00
2.260000000000000000e+02	5.410000000000000000e+02	-1.134346907969149498e+02	-1.134346907969149498e+02	1.447679923224449158e+04	1.170611267232894897e+04	2.763700783729553223e+03	0.000000000000000000e+00
5.000000000000000000e+01	2.610000000000000000e+02	-1.134463133097471541e+02	-1.134463133097471541e+02	1.472680826592445374e+04	1.190972742223739624e+04	2.811001069068908691e+03	0.000000000000000000e+00
nan	nan	nan	-1.107759848635538731e+02	1.479609212207794189e+04	1.203705523538589478e+04	2.752797636270523071e+03	0.000000000000000000e+00
nan	nan	nan	-1.107767710055526322e+02	1.386911363005638123e+04	1.130036007308959961e+04	2.562719830751419067e+03	0.000000000000000000e+00
2.940000000000000000e+02	5.560000000000000000e+02	-1.134467295818224528e+02	-1.134467295818224528e+02	1.471608824133872986e+04	1.184155471038818359e+04	2.868168133735656738e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769738604776961e+02	1.412268068313598633e+04	1.168878265190124512e+04	2.427929456949234009e+03	0.000000000000000000e+00
6.800000000000000000e+01	2.960000000000000000e+02	-1.134235263798736497e+02	-1.134362238021125364e+02	1.457511291313171387e+04	1.183931867718696594e+04	2.729872858524322510e+03	0.000000000000000000e+00
3.830000000000000000e+02	6.040000000000000000e+02	-1.134450790262662707e+02	-1.134450790262662707e+02	1.465298338174819946e+04	1.188457368469238281e+04	2.762283188104629517e+03	0.000000000000000000e+00
2.950000000000000000e+02	4.520000000000000000e+02	-1.134455070554336942e+02	-1.134455070554336942e+02	1.412606608772277832e+04	1.177241181325912476e+04	2.348464537858963013e+03	0.000000000000000000e+00
3.990000000000000000e+02	6.090000000000000000e+02	-1.134470159335168233e+02	-1.134470159335168233e+02	1.382162796354293823e+04	1.123678268623352051e+04	2.579055418014526367e+03	0.000000000000000000e+00
8.600000000000000000e+01	2.630000000000000000e+02	-1.134432290269787984e+02	-1.134438363033484620e+02	1.461980346608161926e+04	1.195754927229881287e+04	2.656716327667236328e+03	0.000000000000000000e+00
1.070000000000000000e+02	3.390000000000000000e+02	-1.134196998516734993e+02	-1.134196998516734993e+02	1.360173342108726501e+04	1.105536548948287964e+04	2.540363203525543213e+03	0.000000000000000000e+00
3.800000000000000000e+01	2.700000000000000000e+02	-1.134470223182016895e+02	-1.134470223182016895e+02	1.445880795025825500e+04	1.160801962089538574e+04	2.844515555620193481e+03	0.000000000000000000e+00
1.670000000000000000e+02	4.700000000000000000e+02	-1.134471849380049946e+02	-1.134471849380049946e+02	1.405854278731346130e+04	1.124019994473457336e+04	2.811449914693832397e+03	0.000000000000000000e+00
nan	nan	nan	-1.107763132915630848e+02	1.464543212175369263e+04	1.195719121122360229e+04	2.682594021320343018e+03	0.000000000000000000e+00
3.000000000000000000e+02	5.370000000000000000e+02	-1.134470744706753607e+02	-1.134470744706753607e+02	1.415743047142028809e+04	1.143211946630477905e+04	2.719104388236999512e+03	0.000000000000000000e+00
nan	nan	nan	-1.107760479006977477e+02	1.412436906099319458e+04	1.145805834889411926e+04	2.660275999546051025e+03	0.000000000000000000e+00
nan	nan	nan	-1.107764818104536317e+02	1.437067686676979065e+04	1.179139531326293945e+04	2.574225185155868530e+03	0.000000000000000000e+00
7.600000000000000000e+01	2.850000000000000000e+02	-1.134427108256848129e+02	-1.134468015652260817e+02	1.403262947773933411e+04	1.138573817038536072e+04	2.641129631519317627e+03	0.000000000000000000e+00
nan	nan	nan	-1.107753830402156723e+02	1.436077831816673279e+04	1.166897200155258179e+04	2.686280891180038452e+03	0.000000000000000000e+00
3.770000000000000000e+02	6.010000000000000000e+02	-1.134462279085805250e+02	-1.134462279085805250e+02	1.423954727506637573e+04	1.155133143448829651e+04	2.682142901420593262e+03	0.000000000000000000e+00
1.800000000000000000e+01	3.130000000000000000e+02	-1.134429950094884134e+02	-1.134429950094884134e+02	1.386028634667396545e+04	1.128402040910720825e+04	2.568947655439376831e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769225328798086e+02	1.381074029064178467e+04	1.116475934672355652e+04	2.639398450136184692e+03	0.000000000000000000e+00
nan	nan	nan	-1.107768177476854135e+02	1.493539125990867615e+04	1.214673592805862427e+04	2.782477626323699951e+03	0.000000000000000000e+00
nan	nan	nan	-1.107742055946483646e+02	1.417510154581069946e+04	1.146241332626342773e+04	2.706482215642929077e+03	0.000000000000000000e+00
7.600000000000000000e+01	3.220000000000000000e+02	-1.134309836988744138e+02	-1.134309836988744138e+02	1.456702596330642700e+04	1.170506961464881897e+04	2.855647139072418213e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771861637143900e+02	1.534880115914344788e+04	1.242132897353172302e+04	2.921039400100708008e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769423591579852e+02	1.436286818528175354e+04	1.173515731596946716e+04	2.622015723228454590e+03	0.000000000000000000e+00
3.390000000000000000e+02	5.530000000000000000e+02	-1.134471498385059363e+02	-1.134471498385059363e+02	1.462694410896301270e+04	1.180878117799758911e+04	2.811977177858352661e+03	0.000000000000000000e+00
1.910000000000000000e+02	4.140000000000000000e+02	-1.134390937729435507e+02	-1.134390937729435507e+02	1.403423264098167419e+04	1.139029159188270569e+04	2.637830810546875000e+03	0.000000000000000000e+00
nan	nan	nan	-1.107770250423113794e+02	1.454853158926963806e+04	1.173046054315567017e+04	2.811536341428756714e+03	0.000000000000000000e+00
nan	nan	nan	-1.107768123832793350e+02	1.409418295741081238e+04	1.146237521648406982e+04	2.625916875362396240e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769881207191247e+02	1.352201476097106934e+04	1.117590841555595398e+04	2.340944518327713013e+03	0.000000000000000000e+00
8.200000000000000000e+01	2.720000000000000000e+02	-1.134192097742805316e+02	-1.134451543988619306e+02	1.521847247552871704e+04	1.244593452048301697e+04	2.766504254579544067e+03	0.000000000000000000e+00
nan	nan	nan	-1.107764849066683297e+02	1.447924969959259033e+04	1.171260503554344177e+04	2.760803380250930786e+03	0.000000000000000000e+00
nan	nan	nan	-1.107773231697186844e+02	1.448800722646713257e+04	1.185058830285072327e+04	2.631069912195205688e+03	0.000000000000000000e+00
2.320000000000000000e+02	4.780000000000000000e+02	-1.134417681915267053e+02	-1.134417681915267053e+02	1.401146511602401733e+04	1.146268415880203247e+04	2.542433859586715698e+03	0.000000000000000000e+00
1.700000000000000000e+02	4.470000000000000000e+02	-1.134461937481912486e+02	-1.134464988094786122e+02	1.473919046282768250e+04	1.197306587076187134e+04	2.759012526750564575e+03	0.000000000000000000e+00
nan	nan	nan	-1.107762636848695621e+02	1.435851708626747131e+04	1.153175102901458740e+04	2.820428997993469238e+03	0.000000000000000000e+00
4.600000000000000000e+01	2.930000000000000000e+02	-1.134464349663306706e+02	-1.134464349663306706e+02	1.460013519287109375e+04	1.178669063353538513e+04	2.807089481353759766e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771004759722331e+02	1.462742015051841736e+04	1.188658800220489502e+04	2.734597536563873291e+03	0.000000000000000000e+00
nan	nan	nan	-1.107772979186613753e+02	1.455708066153526306e+04	1.164298183751106262e+04	2.907393589973449707e+03	0.000000000000000000e+00
1.590000000000000000e+02	3.460000000000000000e+02	-1.134390692801312497e+02	-1.134390692801312497e+02	1.488369020962715149e+04	1.227502797412872314e+04	2.602884344577789307e+03	0.000000000000000000e+00
2.760000000000000000e+02	4.980000000000000000e+02	-1.134447714053348619e+02	-1.134447714053348619e+02	1.498413376879692078e+04	1.220104652261734009e+04	2.776801493644714355e+03	0.000000000000000000e+00
nan	nan	nan	-1.107772707875009530e+02	1.383241226029396057e+04	1.122661117529869080e+04	2.599988164901733398e+03	0.000000000000000000e+00
nan	nan	nan	-1.107754790760815666e+02	1.370064378499984741e+04	1.111762621307373047e+04	2.576469950675964355e+03	0.000000000000000000e+00
nan	nan	nan	-1.107766535566084087e+02	1.480956976938247681e+04	1.197257855916023254e+04	2.830106083154678345e+03	0.000000000000000000e+00
8.100000000000000000e+01	3.310000000000000000e+02	-1.134435051906229290e+02	-1.134435051906229290e+02	1.440543340468406677e+04	1.153315153050422668e+04	2.865960698366165161e+03	0.000000000000000000e+00
3.450000000000000000e+02	5.670000000000000000e+02	-1.134458091880594850e+02	-1.134458091880594850e+02	1.387849640417098999e+04	1.121217073106765747e+04	2.660302706718444824e+03	0.000000000000000000e+00
2.100000000000000000e+02	5.190000000000000000e+02	-1.134455593471647745e+02	-1.134455593471647745e+02	1.471808091473579407e+04	1.172859042286872864e+04	2.982228916406631470e+03	0.000000000000000000e+00
1.230000000000000000e+02	3.210000000000000000e+02	-1.134429936658554112e+02	-1.134429936658554112e+02	1.465159473538398743e+04	1.186242012882232666e+04	2.783186711788177490e+03	0.000000000000000000e+00
nan	nan	nan	-1.107757778051049513e+02	1.396079626178741455e+04	1.139344929695129395e+04	2.561254059553146362e+03	0.000000000000000000e+00
nan	nan	nan	-1.107764743040417983e+02	1.406629318571090698e+04	1.135624290156364441e+04	2.704204273939132690e+03	0.000000000000000000e+00
3.500000000000000000e+01	2.300000000000000000e+02	-1.134449587423650598e+02	-1.134467312630493581e+02	1.423885863566398621e+04	1.170292161178588867e+04	2.530337991714477539e+03	0.000000000000000000e+00
1.290000000000000000e+02	3.450000000000000000e+02	-1.134472042693445530e+02	-1.134472042693445530e+02	1.386396346664428711e+04	1.132655392718315125e+04	2.531477283954620361e+03	0.000000000000000000e+00
2.900000000000000000e+01	2.580000000000000000e+02	-1.134253430403436482e+02	-1.134281848954670124e+02	1.409986273837089539e+04	1.136038913774490356e+04	2.733336984157562256e+03	0.000000000000000000e+00
nan	nan	nan	-1.107751128844927706e+02	1.455010726499557495e+04	1.175407540917396545e+04	2.789992003440856934e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769620410701350e+02	1.466876838994026184e+04	1.186588542938232422e+04	2.796886113882064819e+03	0.000000000000000000e+00
1.810000000000000000e+02	3.770000000000000000e+02	-1.134456528974907172e+02	-1.134456528974907172e+02	1.487286605095863342e+04	1.214633907938003540e+04	2.720600643873214722e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771755865975081e+02	1.474341215300559998e+04	1.222383694791793823e+04	2.513486355304718018e+03	0.000000000000000000e+00
nan	nan	nan	-1.107751005245919345e+02	1.442258553051948547e+04	1.188358497762680054e+04	2.533878168344497681e+03	0.000000000000000000e+00
nan	nan	nan	-1.107739739871557134e+02	1.432953013730049133e+04	1.164569790625572205e+04	2.678034968376159668e+03	0.000000000000000000e+00
4.800000000000000000e+01	2.010000000000000000e+02	-1.134423761742941679e+02	-1.134423761742941679e+02	1.391227459979057312e+04	1.151928596377372742e+04	2.387597100257873535e+03	0.000000000000000000e+00
nan	nan	nan	-1.107645233160279048e+02	1.459489965581893921e+04	1.189440798830986023e+04	2.694792250633239746e+03	0.000000000000000000e+00
3.900000000000000000e+01	2.260000000000000000e+02	-1.134285416216816600e+02	-1.134285416216816600e+02	1.409423988437652588e+04	1.152100040221214294e+04	2.567638572931289673e+03	0.000000000000000000e+00
8.200000000000000000e+01	2.860000000000000000e+02	-1.134452764686435700e+02	-1.134452764686435700e+02	1.367745476818084717e+04	1.110881469655036926e+04	2.562749404668807983e+03	0.000000000000000000e+00
3.170000000000000000e+02	5.250000000000000000e+02	-1.134471879842735120e+02	-1.134471879842735120e+02	1.421544470191001892e+04	1.148770048522949219e+04	2.721757905721664429e+03	0.000000000000000000e+00
7.900000000000000000e+01	2.960000000000000000e+02	-1.134452846325897326e+02	-1.134462704926622223e+02	1.375269357299804688e+04	1.134536709856987000e+04	2.401321615695953369e+03	0.000000000000000000e+00
nan	nan	nan	-1.107721155487742806e+02	1.466899023222923279e+04	1.191631293606758118e+04	2.746222574710845947e+03	0.000000000000000000e+00
