      Step     Time          Energy         fmax
BFGS:    0 17:49:25     -906.471254       36.5963
BFGS:    1 17:49:25     -918.138704       34.6394
BFGS:    2 17:49:25     -928.157725       36.7934
BFGS:    3 17:49:25     -937.389075       34.1714
BFGS:    4 17:49:25     -943.780078       29.8422
BFGS:    5 17:49:25     -949.061137       26.5419
BFGS:    6 17:49:25     -953.045452       23.5084
BFGS:    7 17:49:25     -956.645639       21.8492
BFGS:    8 17:49:25     -959.191144       20.8484
BFGS:    9 17:49:25     -961.361586       19.7080
BFGS:   10 17:49:26     -963.656221       18.9097
BFGS:   11 17:49:26     -966.095878       18.5146
BFGS:   12 17:49:26     -968.360495       18.1507
BFGS:   13 17:49:26     -970.498099       17.8756
BFGS:   14 17:49:26     -972.599000       17.8031
BFGS:   15 17:49:26     -974.676199       18.0111
BFGS:   16 17:49:26     -976.404965       18.7024
BFGS:   17 17:49:26     -978.514677       26.9127
BFGS:   18 17:49:26     -983.214684       63.0997
BFGS:   19 17:49:26     -990.077171      128.3600
BFGS:   20 17:49:26     -998.125924      203.9574
BFGS:   21 17:49:26    -1001.840648      233.0301
BFGS:   22 17:49:26    -1011.107294       91.3259
BFGS:   23 17:49:26     -984.133554     1935.6469
BFGS:   24 17:49:26    -1012.129079       50.4348
BFGS:   25 17:49:26    -1012.548264       28.9474
BFGS:   26 17:49:26    -1012.943514        7.1648
BFGS:   27 17:49:27    -1013.277365       13.0037
BFGS:   28 17:49:27    -1013.553219       24.2016
BFGS:   29 17:49:27    -1013.791116       27.9629
BFGS:   30 17:49:27    -1014.016869       23.2404
BFGS:   31 17:49:27    -1014.234835        9.1651
BFGS:   32 17:49:27    -1014.433940       12.4023
BFGS:   33 17:49:27    -1014.624917       23.8987
BFGS:   34 17:49:27    -1014.825045       27.6855
BFGS:   35 17:49:27    -1015.028156       28.1681
BFGS:   36 17:49:27    -1015.226564       27.9912
BFGS:   37 17:49:27    -1015.419431       27.5231
BFGS:   38 17:49:27    -1015.606786       26.6589
BFGS:   39 17:49:27    -1015.789966       25.6482
BFGS:   40 17:49:27    -1015.971344       24.7646
BFGS:   41 17:49:27    -1016.153552       24.1642
BFGS:   42 17:49:27    -1016.338264       24.0787
BFGS:   43 17:49:28    -1016.526487       24.6423
BFGS:   44 17:49:28    -1016.717843       26.1387
BFGS:   45 17:49:28    -1016.905076       30.8817
BFGS:   46 17:49:28    -1017.254049       29.0624
BFGS:   47 17:49:28    -1017.669316       31.6772
BFGS:   48 17:49:28    -1018.155949       33.9012
BFGS:   49 17:49:28    -1018.722006       36.9370
BFGS:   50 17:49:28    -1019.368013       40.6369
BFGS:   51 17:49:28    -1020.024316       43.8205
BFGS:   52 17:49:28    -1020.642796       44.7248
BFGS:   53 17:49:28    -1021.184435       40.6727
BFGS:   54 17:49:28    -1021.607130       27.9814
BFGS:   55 17:49:28    -1021.864948        3.4016
BFGS:   56 17:49:28    -1021.925610       47.0889
BFGS:   57 17:49:28    -1021.963662       34.7049
BFGS:   58 17:49:29    -1022.033341       23.3693
BFGS:   59 17:49:29    -1022.088036       15.7071
BFGS:   60 17:49:29    -1022.130750        9.5151
BFGS:   61 17:49:29    -1022.163725        4.4224
BFGS:   62 17:49:29    -1022.189441        0.4237
BFGS:   63 17:49:29    -1022.210588        2.5162
BFGS:   64 17:49:29    -1022.229520        4.2746
BFGS:   65 17:49:29    -1022.247485        5.2608
BFGS:   66 17:49:29    -1022.264719        5.7796
BFGS:   67 17:49:29    -1022.281044        5.9510
BFGS:   68 17:49:29    -1022.296014        5.8013
BFGS:   69 17:49:29    -1022.309419        5.2862
BFGS:   70 17:49:29    -1022.320999        4.4378
BFGS:   71 17:49:29    -1022.330588        3.3519
BFGS:   72 17:49:29    -1022.338064        2.2043
BFGS:   73 17:49:30    -1022.343352        1.2084
BFGS:   74 17:49:30    -1022.346590        0.5195
BFGS:   75 17:49:30    -1022.348217        0.1589
BFGS:   76 17:49:30    -1022.348777        0.0424
