      Step     Time          Energy         fmax
BFGS:    0 17:46:56     -999.531324       50.7781
BFGS:    1 17:46:56    -1010.464908       39.6685
BFGS:    2 17:46:56    -1019.252755       37.4236
BFGS:    3 17:46:56    -1027.020858       32.9560
BFGS:    4 17:46:56    -1033.285371       29.6976
BFGS:    5 17:46:56    -1038.583937       27.9110
BFGS:    6 17:46:56    -1043.310472       24.4421
BFGS:    7 17:46:56    -1047.598041       24.1500
BFGS:    8 17:46:56    -1051.185028       21.0268
BFGS:    9 17:46:56    -1054.025115       19.9572
BFGS:   10 17:46:56    -1056.462477       18.6633
BFGS:   11 17:46:56    -1058.624458       16.9554
BFGS:   12 17:46:56    -1060.606173       16.1867
BFGS:   13 17:46:56    -1062.475591       14.8512
BFGS:   14 17:46:56    -1064.295648       13.8182
BFGS:   15 17:46:56    -1066.262854       12.3872
BFGS:   16 17:46:56    -1067.964368       11.4443
BFGS:   17 17:46:56    -1069.565248       10.5430
BFGS:   18 17:46:56    -1071.163455       10.4117
BFGS:   19 17:46:56    -1072.788398        9.8756
BFGS:   20 17:46:56    -1074.435825        9.4563
BFGS:   21 17:46:56    -1075.838171        9.2298
BFGS:   22 17:46:56    -1077.011746        8.6333
BFGS:   23 17:46:57    -1078.060023        8.2160
BFGS:   24 17:46:57    -1079.072668        7.4621
BFGS:   25 17:46:57    -1080.086004        7.0794
BFGS:   26 17:46:57    -1080.995571        6.2515
BFGS:   27 17:46:57    -1081.793083        5.9073
BFGS:   28 17:46:57    -1082.488361        5.2718
BFGS:   29 17:46:57    -1083.087047        4.8931
BFGS:   30 17:46:57    -1083.598525        4.4413
BFGS:   31 17:46:57    -1084.041560        4.0273
BFGS:   32 17:46:57    -1084.434068        3.6538
BFGS:   33 17:46:57    -1084.786278        3.2244
BFGS:   34 17:46:57    -1085.102622        2.8789
BFGS:   35 17:46:57    -1085.385630        2.4629
BFGS:   36 17:46:57    -1085.637018        2.2120
BFGS:   37 17:46:57    -1085.858920        1.9904
BFGS:   38 17:46:57    -1086.053632        1.7441
BFGS:   39 17:46:57    -1086.224937        1.5203
BFGS:   40 17:46:57    -1086.363136        1.3095
BFGS:   41 17:46:57    -1086.480284        1.1802
BFGS:   42 17:46:57    -1086.586041        1.2487
BFGS:   43 17:46:57    -1086.687564        1.3651
BFGS:   44 17:46:57    -1086.787141        1.4312
BFGS:   45 17:46:57    -1086.881072        1.4036
BFGS:   46 17:46:57    -1086.965766        1.2603
BFGS:   47 17:46:57    -1087.043847        1.3241
BFGS:   48 17:46:57    -1087.123450        1.4917
BFGS:   49 17:46:57    -1087.222200        1.7201
BFGS:   50 17:46:57    -1087.318389        1.9508
BFGS:   51 17:46:57    -1087.413273        2.1835
BFGS:   52 17:46:57    -1087.510394        2.4197
BFGS:   53 17:46:57    -1087.608533        2.6431
BFGS:   54 17:46:57    -1087.706537        2.9358
BFGS:   55 17:46:57    -1087.803120        3.2088
BFGS:   56 17:46:57    -1087.896951        3.4247
BFGS:   57 17:46:58    -1087.986933        3.5649
BFGS:   58 17:46:58    -1088.071760        3.5860
BFGS:   59 17:46:58    -1088.152357        3.4450
BFGS:   60 17:46:58    -1088.237609        3.1159
BFGS:   61 17:46:58    -1088.344723        2.9212
BFGS:   62 17:46:58    -1088.473790        2.5405
BFGS:   63 17:46:58    -1088.600057        1.8561
BFGS:   64 17:46:58    -1088.716827        1.5911
BFGS:   65 17:46:58    -1088.843464        1.3280
BFGS:   66 17:46:58    -1088.916842        1.3533
BFGS:   67 17:46:58    -1088.978516        1.4834
BFGS:   68 17:46:58    -1089.059629        1.5530
BFGS:   69 17:46:58    -1089.134951        1.4782
BFGS:   70 17:46:58    -1089.191474        1.1982
BFGS:   71 17:46:58    -1089.245871        0.9224
BFGS:   72 17:46:58    -1089.294117        0.9847
BFGS:   73 17:46:58    -1089.339977        1.1421
BFGS:   74 17:46:58    -1089.386821        1.3595
BFGS:   75 17:46:58    -1089.438960        1.5167
BFGS:   76 17:46:58    -1089.498927        1.6838
BFGS:   77 17:46:58    -1089.558381        1.7765
BFGS:   78 17:46:58    -1089.621152        1.8994
BFGS:   79 17:46:58    -1089.683842        1.8176
BFGS:   80 17:46:58    -1089.731563        1.6663
BFGS:   81 17:46:58    -1089.787676        1.7222
BFGS:   82 17:46:58    -1089.834513        1.4980
BFGS:   83 17:46:58    -1089.863599        1.3396
BFGS:   84 17:46:58    -1089.881846        1.2800
BFGS:   85 17:46:58    -1089.902833        1.1475
BFGS:   86 17:46:58    -1089.917483        1.1715
BFGS:   87 17:46:58    -1089.932742        1.2859
BFGS:   88 17:46:58    -1089.949661        1.4009
BFGS:   89 17:46:58    -1089.968862        1.4362
BFGS:   90 17:46:58    -1089.985496        1.3275
BFGS:   91 17:46:58    -1089.999806        1.0926
BFGS:   92 17:46:59    -1090.012232        0.9580
BFGS:   93 17:46:59    -1090.024208        0.8857
BFGS:   94 17:46:59    -1090.034716        0.7561
BFGS:   95 17:46:59    -1090.043450        0.5897
BFGS:   96 17:46:59    -1090.050909        0.6438
BFGS:   97 17:46:59    -1090.058511        0.6796
BFGS:   98 17:46:59    -1090.067331        0.6376
BFGS:   99 17:46:59    -1090.076687        0.6161
BFGS:  100 17:46:59    -1090.084628        0.4854
BFGS:  101 17:46:59    -1090.090757        0.3475
BFGS:  102 17:46:59    -1090.096355        0.2498
BFGS:  103 17:46:59    -1090.101737        0.2318
BFGS:  104 17:46:59    -1090.105853        0.1801
BFGS:  105 17:46:59    -1090.107997        0.1313
BFGS:  106 17:46:59    -1090.108906        0.0833
