      Step     Time          Energy         fmax
BFGS:    0 13:55:06     -668.737878       84.2374
BFGS:    1 13:55:06     -686.930499       98.3515
BFGS:    2 13:55:06     -703.305616       99.2998
BFGS:    3 13:55:06     -718.599684       91.4499
BFGS:    4 13:55:06     -729.595992       83.8130
BFGS:    5 13:55:06     -738.520129       69.5611
BFGS:    6 13:55:06     -745.743832       64.4297
BFGS:    7 13:55:06     -751.706372       55.1025
BFGS:    8 13:55:06     -757.756264       48.8627
BFGS:    9 13:55:06     -765.190504       41.1007
BFGS:   10 13:55:06     -771.392362       29.5108
BFGS:   11 13:55:06     -776.513969       24.6604
BFGS:   12 13:55:06     -780.811409       25.4991
BFGS:   13 13:55:06     -783.834593       15.8759
BFGS:   14 13:55:06     -785.875743       13.3414
BFGS:   15 13:55:06     -787.730608       11.2758
BFGS:   16 13:55:06     -789.462515       10.4201
BFGS:   17 13:55:06     -790.819027        9.8286
BFGS:   18 13:55:06     -791.789906       10.1602
BFGS:   19 13:55:06     -792.678520       15.9911
BFGS:   20 13:55:06     -793.138567       11.7487
BFGS:   21 13:55:06     -793.670586       13.4841
BFGS:   22 13:55:06     -794.095427       13.6381
BFGS:   23 13:55:06     -794.629786       13.4670
BFGS:   24 13:55:06     -795.117476       13.2907
BFGS:   25 13:55:07     -795.632920       12.5896
BFGS:   26 13:55:07     -796.320050       11.7775
BFGS:   27 13:55:07     -796.893893       10.8947
BFGS:   28 13:55:07     -797.401055       10.0556
BFGS:   29 13:55:07     -797.899232        9.3169
BFGS:   30 13:55:07     -798.332520        8.7405
BFGS:   31 13:55:07     -798.719165        7.9477
BFGS:   32 13:55:07     -799.065789        7.6022
BFGS:   33 13:55:07     -799.361428        7.2605
BFGS:   34 13:55:07     -799.619817        6.6970
BFGS:   35 13:55:07     -799.858465        6.3665
BFGS:   36 13:55:07     -800.074847        5.7361
BFGS:   37 13:55:07     -800.281005        5.3549
BFGS:   38 13:55:07     -800.475338        4.8744
BFGS:   39 13:55:07     -800.660122        4.4560
BFGS:   40 13:55:07     -800.840350        3.9734
BFGS:   41 13:55:07     -801.030993        3.5318
BFGS:   42 13:55:07     -801.214738        3.8745
BFGS:   43 13:55:07     -801.417652        4.5674
BFGS:   44 13:55:07     -801.658908        5.4398
BFGS:   45 13:55:07     -801.936040        6.4768
BFGS:   46 13:55:07     -802.181646        7.7198
BFGS:   47 13:55:07     -802.638622        9.3987
BFGS:   48 13:55:07     -803.046303       10.8018
BFGS:   49 13:55:07     -803.635238       12.4090
BFGS:   50 13:55:07     -804.276795       13.4554
BFGS:   51 13:55:07     -804.937839       13.5432
BFGS:   52 13:55:08     -805.562683       12.4482
BFGS:   53 13:55:08     -806.095419       10.1635
BFGS:   54 13:55:08     -806.521534        7.0568
BFGS:   55 13:55:08     -806.890530        5.0199
BFGS:   56 13:55:08     -807.263331        6.0835
BFGS:   57 13:55:08     -807.580012        7.1617
BFGS:   58 13:55:08     -807.861776        9.9060
BFGS:   59 13:55:08     -808.133780       10.7542
BFGS:   60 13:55:08     -808.517714       11.1518
BFGS:   61 13:55:08     -809.066228       14.6408
BFGS:   62 13:55:08     -809.713328       18.8089
BFGS:   63 13:55:08     -811.253230       24.2789
BFGS:   64 13:55:08     -814.689173       28.1785
BFGS:   65 13:55:08     -819.933804       26.8474
BFGS:   66 13:55:08     -825.714240       23.0065
BFGS:   67 13:55:08     -830.187956       15.3755
BFGS:   68 13:55:08     -832.569859        7.2255
BFGS:   69 13:55:08     -833.043902        5.6494
BFGS:   70 13:55:08     -833.328931        5.0297
BFGS:   71 13:55:08     -833.581872        4.5394
BFGS:   72 13:55:08     -833.796217        4.1209
BFGS:   73 13:55:08     -833.979547        3.7515
BFGS:   74 13:55:08     -834.138579        3.4193
BFGS:   75 13:55:08     -834.278465        3.1170
BFGS:   76 13:55:08     -834.402805        2.8395
BFGS:   77 13:55:08     -834.514093        2.5832
BFGS:   78 13:55:09     -834.613911        2.3458
BFGS:   79 13:55:09     -834.703491        2.1247
BFGS:   80 13:55:09     -834.783536        1.9184
BFGS:   81 13:55:09     -834.854524        1.7248
BFGS:   82 13:55:09     -834.917126        1.5416
BFGS:   83 13:55:09     -834.972209        1.3657
BFGS:   84 13:55:09     -835.021322        1.2113
BFGS:   85 13:55:09     -835.067089        1.0763
BFGS:   86 13:55:09     -835.107842        0.9944
BFGS:   87 13:55:09     -835.146945        0.9414
BFGS:   88 13:55:09     -835.185361        0.8693
BFGS:   89 13:55:09     -835.221797        0.7859
BFGS:   90 13:55:09     -835.254944        0.6996
BFGS:   91 13:55:09     -835.283279        0.6834
BFGS:   92 13:55:09     -835.306944        0.6807
BFGS:   93 13:55:09     -835.327654        0.6824
BFGS:   94 13:55:09     -835.348686        0.6754
BFGS:   95 13:55:09     -835.373649        0.6349
BFGS:   96 13:55:09     -835.398028        0.5695
BFGS:   97 13:55:09     -835.419709        0.4908
BFGS:   98 13:55:09     -835.433478        0.4309
BFGS:   99 13:55:09     -835.444155        0.3882
BFGS:  100 13:55:09     -835.460376        0.3680
BFGS:  101 13:55:09     -835.476587        0.3744
BFGS:  102 13:55:09     -835.489155        0.3794
BFGS:  103 13:55:10     -835.501290        0.3707
BFGS:  104 13:55:10     -835.514849        0.3474
BFGS:  105 13:55:10     -835.531404        0.3592
BFGS:  106 13:55:10     -835.551275        0.3650
BFGS:  107 13:55:10     -835.574153        0.3582
BFGS:  108 13:55:10     -835.598813        0.3365
BFGS:  109 13:55:10     -835.620321        0.3079
BFGS:  110 13:55:10     -835.642626        0.2672
BFGS:  111 13:55:10     -835.664380        0.2179
BFGS:  112 13:55:10     -835.684535        0.1556
BFGS:  113 13:55:10     -835.700258        0.0880
