      Step     Time          Energy         fmax
BFGS:    0 13:54:38     -819.875302       42.2049
BFGS:    1 13:54:38     -827.471177       15.3018
BFGS:    2 13:54:38     -830.582368       15.8914
BFGS:    3 13:54:38     -833.178635       15.6853
BFGS:    4 13:54:38     -835.859994       14.7828
BFGS:    5 13:54:38     -838.506626       14.4476
BFGS:    6 13:54:38     -841.062767       14.6417
BFGS:    7 13:54:38     -843.603244       13.8824
BFGS:    8 13:54:38     -846.151572       12.5448
BFGS:    9 13:54:38     -848.545606       10.9551
BFGS:   10 13:54:38     -850.726540       10.8731
BFGS:   11 13:54:38     -852.399024        9.3325
BFGS:   12 13:54:38     -853.397396        6.4010
BFGS:   13 13:54:38     -853.836009        3.0499
BFGS:   14 13:54:38     -853.951819        0.2958
BFGS:   15 13:54:38     -853.953765        0.1624
BFGS:   16 13:54:39     -853.954916        0.0630
