      Step     Time          Energy         fmax
BFGS:    0 14:07:08     -626.943127      125.4952
BFGS:    1 14:07:08     -642.711147       51.8132
BFGS:    2 14:07:08     -654.146727       51.1732
BFGS:    3 14:07:08     -661.601966       50.3285
BFGS:    4 14:07:08     -665.963185       45.5568
BFGS:    5 14:07:08     -671.000546       45.5513
BFGS:    6 14:07:09     -675.397273       45.8659
BFGS:    7 14:07:09     -679.601732       50.4020
BFGS:    8 14:07:09     -684.150596       49.7430
BFGS:    9 14:07:09     -688.524453       47.2445
BFGS:   10 14:07:09     -692.932259       44.6584
BFGS:   11 14:07:09     -698.362605       44.2673
BFGS:   12 14:07:09     -703.188947       40.8285
BFGS:   13 14:07:09     -707.219506       38.1130
BFGS:   14 14:07:09     -711.151254       35.0839
BFGS:   15 14:07:09     -715.221350       31.6975
BFGS:   16 14:07:09     -719.381999       28.3212
BFGS:   17 14:07:09     -723.685614       29.2232
BFGS:   18 14:07:09     -728.102957       30.7353
BFGS:   19 14:07:09     -732.506196       32.0567
BFGS:   20 14:07:09     -736.907434       41.1615
BFGS:   21 14:07:09     -742.022225       83.8445
BFGS:   22 14:07:10     -747.195759      133.3722
BFGS:   23 14:07:10     -751.354414      164.0572
BFGS:   24 14:07:10     -756.585976      237.6130
BFGS:   25 14:07:10     -761.455279      305.3115
BFGS:   26 14:07:10     -766.331801      350.5559
BFGS:   27 14:07:10     -771.422210      385.9779
BFGS:   28 14:07:10     -777.908936      399.2297
BFGS:   29 14:07:10     -783.519151      383.6278
BFGS:   30 14:07:10     -788.094197      339.6686
BFGS:   31 14:07:10     -791.564889      268.2708
BFGS:   32 14:07:10     -793.937156      179.8668
BFGS:   33 14:07:10     -795.338464       93.1522
BFGS:   34 14:07:10     -795.993120       30.7826
BFGS:   35 14:07:11     -796.141088       15.5067
BFGS:   36 14:07:11     -796.256401        9.2277
BFGS:   37 14:07:11     -796.409526        6.6542
BFGS:   38 14:07:11     -796.465923        0.9365
BFGS:   39 14:07:11     -796.466818        0.7579
BFGS:   40 14:07:11     -796.468221        0.6984
BFGS:   41 14:07:11     -796.477433        0.7127
BFGS:   42 14:07:11     -796.153502      264.6887
BFGS:   43 14:07:11     -796.477334        0.7375
BFGS:   44 14:07:11     -796.477364        0.7321
BFGS:   45 14:07:11     -796.479488        0.1531
BFGS:   46 14:07:11     -796.479602        0.0298
