      Step     Time          Energy         fmax
BFGS:    0 20:39:30     -974.931920       51.5763
BFGS:    1 20:39:30     -986.974051       38.9565
BFGS:    2 20:39:30     -995.280907       34.7147
BFGS:    3 20:39:30    -1004.153730       33.3498
BFGS:    4 20:39:30    -1010.299897       29.3588
BFGS:    5 20:39:30    -1015.284245       27.8038
BFGS:    6 20:39:30    -1020.090328       25.4121
BFGS:    7 20:39:30    -1025.205896       23.2077
BFGS:    8 20:39:30    -1029.701042       21.2656
BFGS:    9 20:39:30    -1033.948047       19.8498
BFGS:   10 20:39:30    -1037.528641       17.7994
BFGS:   11 20:39:30    -1040.589347       17.0736
BFGS:   12 20:39:30    -1043.262460       15.8261
BFGS:   13 20:39:30    -1045.754687       15.1612
BFGS:   14 20:39:30    -1048.161913       14.3850
BFGS:   15 20:39:30    -1050.531033       13.7863
BFGS:   16 20:39:30    -1052.827726       13.1350
BFGS:   17 20:39:30    -1054.805447       12.5771
BFGS:   18 20:39:30    -1056.545920       12.0402
BFGS:   19 20:39:30    -1058.070022       11.5767
BFGS:   20 20:39:30    -1059.399399       11.1580
BFGS:   21 20:39:30    -1060.584426       10.8116
BFGS:   22 20:39:30    -1061.664453       10.4905
BFGS:   23 20:39:30    -1062.672914       10.2111
BFGS:   24 20:39:30    -1063.637428        9.9433
BFGS:   25 20:39:30    -1064.576250        9.6932
BFGS:   26 20:39:30    -1065.509205        9.4463
BFGS:   27 20:39:30    -1066.447200        9.2011
BFGS:   28 20:39:30    -1067.404271        8.9515
BFGS:   29 20:39:30    -1068.383516        8.6969
BFGS:   30 20:39:30    -1069.292901        8.4572
BFGS:   31 20:39:30    -1070.108330        8.2403
BFGS:   32 20:39:30    -1070.857268        8.0282
BFGS:   33 20:39:30    -1071.559079        7.8248
BFGS:   34 20:39:30    -1072.237083        7.5996
BFGS:   35 20:39:30    -1072.906731        7.3493
BFGS:   36 20:39:31    -1073.580915        7.0438
BFGS:   37 20:39:31    -1074.267035        6.6894
BFGS:   38 20:39:31    -1074.968133        6.2533
BFGS:   39 20:39:31    -1075.684446        5.7578
BFGS:   40 20:39:31    -1076.381675        5.1905
BFGS:   41 20:39:31    -1076.996722        4.6684
BFGS:   42 20:39:31    -1077.570421        4.2921
BFGS:   43 20:39:31    -1078.086994        4.0052
BFGS:   44 20:39:31    -1078.581298        3.7585
BFGS:   45 20:39:31    -1079.034075        3.5174
BFGS:   46 20:39:31    -1079.434431        3.3415
BFGS:   47 20:39:31    -1079.782824        3.1942
BFGS:   48 20:39:31    -1080.095291        3.0872
BFGS:   49 20:39:31    -1080.385878        3.0300
BFGS:   50 20:39:31    -1080.672319        3.0324
BFGS:   51 20:39:31    -1080.968087        3.1626
BFGS:   52 20:39:31    -1081.282874        3.6102
BFGS:   53 20:39:31    -1081.619705        4.0782
BFGS:   54 20:39:31    -1081.972224        4.5142
BFGS:   55 20:39:31    -1082.327820        4.8461
BFGS:   56 20:39:31    -1082.678188        5.0259
BFGS:   57 20:39:31    -1083.015755        5.2696
BFGS:   58 20:39:31    -1083.335079        5.3585
BFGS:   59 20:39:31    -1083.644782        8.3175
BFGS:   60 20:39:31    -1083.912794        7.1132
BFGS:   61 20:39:31    -1084.184007        6.1669
BFGS:   62 20:39:31    -1084.479004        5.2265
BFGS:   63 20:39:31    -1084.769790        4.5363
BFGS:   64 20:39:31    -1085.051933        3.9162
BFGS:   65 20:39:31    -1085.350115        3.6428
BFGS:   66 20:39:31    -1085.631335        3.8646
BFGS:   67 20:39:31    -1085.906164        4.0432
BFGS:   68 20:39:31    -1086.179040        4.1009
BFGS:   69 20:39:31    -1086.454991        4.0495
BFGS:   70 20:39:31    -1086.737942        3.8842
BFGS:   71 20:39:31    -1087.028603        3.5838
BFGS:   72 20:39:31    -1087.321713        3.1184
BFGS:   73 20:39:31    -1087.605834        2.4614
BFGS:   74 20:39:31    -1087.863511        1.8436
BFGS:   75 20:39:31    -1088.069130        1.7041
BFGS:   76 20:39:31    -1088.223568        1.3591
BFGS:   77 20:39:31    -1088.361629        1.3981
BFGS:   78 20:39:32    -1088.462161        1.4142
BFGS:   79 20:39:32    -1088.534246        1.4473
BFGS:   80 20:39:32    -1088.615547        1.4174
BFGS:   81 20:39:32    -1088.688154        1.3863
BFGS:   82 20:39:32    -1088.754305        1.5961
BFGS:   83 20:39:32    -1088.815411        1.7208
BFGS:   84 20:39:32    -1088.873335        1.7526
BFGS:   85 20:39:32    -1088.929666        1.6736
BFGS:   86 20:39:32    -1088.987567        1.4432
BFGS:   87 20:39:32    -1089.048744        1.0273
BFGS:   88 20:39:32    -1089.109527        0.9535
BFGS:   89 20:39:32    -1089.169367        0.9863
BFGS:   90 20:39:32    -1089.226959        0.9966
BFGS:   91 20:39:32    -1089.276762        1.0566
BFGS:   92 20:39:32    -1089.317694        0.9257
BFGS:   93 20:39:32    -1089.340122        0.7076
BFGS:   94 20:39:32    -1089.351646        0.6255
BFGS:   95 20:39:32    -1089.359207        0.6053
BFGS:   96 20:39:32    -1089.366654        0.5207
BFGS:   97 20:39:32    -1089.373204        0.4914
BFGS:   98 20:39:32    -1089.378530        0.4203
BFGS:   99 20:39:32    -1089.382834        0.3371
BFGS:  100 20:39:32    -1089.386699        0.2936
BFGS:  101 20:39:32    -1089.390136        0.2830
BFGS:  102 20:39:32    -1089.392779        0.2415
BFGS:  103 20:39:32    -1089.394730        0.2073
BFGS:  104 20:39:32    -1089.396474        0.1851
BFGS:  105 20:39:32    -1089.398274        0.1505
BFGS:  106 20:39:32    -1089.400010        0.1433
BFGS:  107 20:39:32    -1089.401232        0.1515
BFGS:  108 20:39:32    -1089.401978        0.1247
BFGS:  109 20:39:32    -1089.402406        0.0796
