      Step     Time          Energy         fmax
BFGS:    0 12:22:21     -631.852664      150.5457
BFGS:    1 12:22:22     -666.354290      101.1901
BFGS:    2 12:22:22     -681.482353       94.3755
BFGS:    3 12:22:22     -695.767906       80.9292
BFGS:    4 12:22:22     -707.331990       74.0877
BFGS:    5 12:22:23     -718.757173       61.7955
BFGS:    6 12:22:23     -727.684615       56.4911
BFGS:    7 12:22:23     -733.936891       48.3271
BFGS:    8 12:22:23     -738.510822       45.8005
BFGS:    9 12:22:24     -742.472376       42.4609
BFGS:   10 12:22:24     -746.763389       38.0028
BFGS:   11 12:22:24     -750.440600       36.2752
BFGS:   12 12:22:24     -753.556338       27.6322
BFGS:   13 12:22:25     -756.206837       24.5796
BFGS:   14 12:22:25     -758.616055       20.1331
BFGS:   15 12:22:25     -760.975553       18.2566
BFGS:   16 12:22:25     -763.374682       17.9357
BFGS:   17 12:22:26     -765.922216       18.1992
BFGS:   18 12:22:26     -768.489011       20.2171
BFGS:   19 12:22:26     -770.979807       21.6806
BFGS:   20 12:22:26     -773.266144       23.6461
BFGS:   21 12:22:27     -775.334921       25.1707
BFGS:   22 12:22:27     -777.265182       26.7947
BFGS:   23 12:22:27     -779.022026       27.0218
BFGS:   24 12:22:27     -780.689948       26.7484
BFGS:   25 12:22:28     -782.233698       25.1926
BFGS:   26 12:22:28     -783.661989       23.2258
BFGS:   27 12:22:28     -785.036865       21.0877
BFGS:   28 12:22:28     -786.380973       19.7803
BFGS:   29 12:22:29     -787.708059       21.2396
BFGS:   30 12:22:29     -789.047781       22.7248
BFGS:   31 12:22:29     -790.389562       24.1064
BFGS:   32 12:22:29     -791.737839       26.2366
BFGS:   33 12:22:30     -793.106535       28.8796
BFGS:   34 12:22:30     -794.582554       31.6098
BFGS:   35 12:22:30     -796.152493       34.2694
BFGS:   36 12:22:30     -797.884572       37.1768
BFGS:   37 12:22:31     -799.316024       39.9215
BFGS:   38 12:22:31     -802.054916       41.8768
BFGS:   39 12:22:31     -806.237911       42.1584
BFGS:   40 12:22:31     -810.138131       42.1927
BFGS:   41 12:22:32     -813.350353       40.8114
BFGS:   42 12:22:32     -819.605435       33.8670
BFGS:   43 12:22:32     -824.338795       25.4406
BFGS:   44 12:22:32     -827.712915       17.3046
BFGS:   45 12:22:33     -829.825581       11.0630
BFGS:   46 12:22:33     -831.113534        6.6252
BFGS:   47 12:22:33     -831.861166        3.6894
BFGS:   48 12:22:34     -832.267653        1.8885
BFGS:   49 12:22:34     -832.470728        0.8788
BFGS:   50 12:22:34     -832.558061        0.3925
BFGS:   51 12:22:34     -832.592097        0.1836
BFGS:   52 12:22:35     -832.606703        0.0862
