      Step     Time          Energy         fmax
BFGS:    0 13:53:29     -669.043585      135.1179
BFGS:    1 13:53:30     -701.938352      132.2396
BFGS:    2 13:53:30     -727.929907      115.8184
BFGS:    3 13:53:31     -742.772099      109.0850
BFGS:    4 13:53:31     -754.697957       97.6026
BFGS:    5 13:53:32     -765.189016       88.8589
BFGS:    6 13:53:32     -776.979869       76.7817
BFGS:    7 13:53:33     -787.771498       63.1978
BFGS:    8 13:53:33     -795.957575       57.2902
BFGS:    9 13:53:34     -802.315860       43.6446
BFGS:   10 13:53:34     -807.774368       38.8782
BFGS:   11 13:53:35     -812.490373       34.4520
BFGS:   12 13:53:35     -816.317463       31.0275
BFGS:   13 13:53:36     -819.491199       28.0095
BFGS:   14 13:53:36     -822.764653       25.1897
BFGS:   15 13:53:37     -825.344126       21.8801
BFGS:   16 13:53:37     -827.707195       20.2893
BFGS:   17 13:53:38     -829.987792       18.9734
BFGS:   18 13:53:38     -832.349352       18.2394
BFGS:   19 13:53:39     -834.372818       18.4758
BFGS:   20 13:53:39     -836.061788       18.1216
BFGS:   21 13:53:40     -837.592113       17.9956
BFGS:   22 13:53:40     -839.019857       17.5041
BFGS:   23 13:53:41     -840.507607       16.9168
BFGS:   24 13:53:41     -841.948850       15.6548
BFGS:   25 13:53:42     -843.236926       15.8218
BFGS:   26 13:53:42     -844.447621       14.8330
BFGS:   27 13:53:43     -845.577727       14.7324
BFGS:   28 13:53:43     -846.518342       12.7769
BFGS:   29 13:53:44     -847.300398       11.9180
BFGS:   30 13:53:44     -847.954464        8.5603
BFGS:   31 13:53:45     -848.455404        7.0445
BFGS:   32 13:53:45     -848.960553        6.8387
BFGS:   33 13:53:46     -849.448443        7.4686
BFGS:   34 13:53:46     -849.917020        6.7431
BFGS:   35 13:53:47     -850.289973        4.6605
BFGS:   36 13:53:47     -850.616528        3.5447
BFGS:   37 13:53:48     -850.922275        3.1883
BFGS:   38 13:53:48     -851.152877        2.8612
BFGS:   39 13:53:49     -851.311508        2.6134
BFGS:   40 13:53:49     -851.427612        2.3618
BFGS:   41 13:53:50     -851.519966        2.0527
BFGS:   42 13:53:50     -851.605210        2.0682
BFGS:   43 13:53:51     -851.691815        2.0896
BFGS:   44 13:53:51     -851.804174        2.2244
BFGS:   45 13:53:52     -851.901551        2.0600
BFGS:   46 13:53:52     -851.987683        1.9577
BFGS:   47 13:53:53     -852.047926        1.8511
BFGS:   48 13:53:53     -852.095142        1.9198
BFGS:   49 13:53:54     -852.120631        1.6920
BFGS:   50 13:53:54     -852.138479        1.4084
BFGS:   51 13:53:55     -852.157331        1.3102
BFGS:   52 13:53:55     -852.170214        1.2182
BFGS:   53 13:53:56     -852.178671        1.1520
BFGS:   54 13:53:56     -852.184323        1.1359
BFGS:   55 13:53:57     -852.194984        1.0178
BFGS:   56 13:53:57     -852.206987        0.9496
BFGS:   57 13:53:58     -852.216645        0.8170
BFGS:   58 13:53:58     -852.223169        0.6276
BFGS:   59 13:53:59     -852.228914        0.5087
BFGS:   60 13:53:59     -852.234651        0.9829
BFGS:   61 13:54:00     -852.227685        0.9483
BFGS:   62 13:54:00     -852.242325        0.9263
BFGS:   63 13:54:01     -852.244655        0.7799
BFGS:   64 13:54:01     -852.248865        0.5507
BFGS:   65 13:54:02     -852.251073        0.3851
BFGS:   66 13:54:02     -852.252037        0.4145
BFGS:   67 13:54:03     -852.253178        0.3804
BFGS:   68 13:54:03     -852.254560        0.3238
BFGS:   69 13:54:04     -852.256083        0.2074
BFGS:   70 13:54:04     -852.257034        0.1614
BFGS:   71 13:54:05     -852.257412        0.1794
BFGS:   72 13:54:06     -852.257601        0.1446
BFGS:   73 13:54:06     -852.257752        0.0958
