      Step     Time          Energy         fmax
BFGS:    0 11:58:46     -819.371227       31.6736
BFGS:    1 11:58:46     -824.817481       26.1085
BFGS:    2 11:58:46     -828.327695       21.8312
BFGS:    3 11:58:46     -831.605995       19.4173
BFGS:    4 11:58:47     -834.447218       15.1893
BFGS:    5 11:58:47     -836.858866       13.5294
BFGS:    6 11:58:47     -838.768230       11.4116
BFGS:    7 11:58:47     -840.511522       10.0447
BFGS:    8 11:58:47     -842.209414        8.7753
BFGS:    9 11:58:48     -843.770999        7.5558
BFGS:   10 11:58:48     -845.362890        6.4819
BFGS:   11 11:58:48     -846.838504        5.1966
BFGS:   12 11:58:48     -848.109886        4.4618
BFGS:   13 11:58:48     -849.284235        3.8705
BFGS:   14 11:58:49     -850.436496        3.4786
BFGS:   15 11:58:49     -851.496826        2.9700
BFGS:   16 11:58:49     -852.346036        2.1455
BFGS:   17 11:58:49     -853.026445        2.0784
BFGS:   18 11:58:49     -853.598355        2.1008
BFGS:   19 11:58:49     -854.099698        2.3072
BFGS:   20 11:58:50     -854.555349        2.4659
BFGS:   21 11:58:50     -854.965031        2.5744
BFGS:   22 11:58:50     -855.355031        2.6713
BFGS:   23 11:58:50     -855.734890        2.9792
BFGS:   24 11:58:50     -856.086168        3.1804
BFGS:   25 11:58:51     -856.482015        3.7656
BFGS:   26 11:58:51     -856.969747        4.5513
BFGS:   27 11:58:51     -857.324246        4.3185
BFGS:   28 11:58:51     -857.761300        7.6706
BFGS:   29 11:58:51     -858.170405        7.2196
BFGS:   30 11:58:52     -858.560676        6.4978
BFGS:   31 11:58:52     -858.922499        5.8196
BFGS:   32 11:58:52     -859.262482        5.2817
BFGS:   33 11:58:52     -859.586687        4.8646
BFGS:   34 11:58:52     -859.898920        4.3590
BFGS:   35 11:58:53     -860.196381        3.7886
BFGS:   36 11:58:53     -860.478264        3.1696
BFGS:   37 11:58:53     -860.734681        2.5240
BFGS:   38 11:58:53     -860.974658        2.1240
BFGS:   39 11:58:53     -861.191691        1.9314
BFGS:   40 11:58:54     -861.370658        1.7802
BFGS:   41 11:58:54     -861.523427        1.5944
BFGS:   42 11:58:54     -861.652915        1.4910
BFGS:   43 11:58:54     -861.765229        1.3575
BFGS:   44 11:58:54     -861.883722        1.2801
BFGS:   45 11:58:55     -862.011594        1.5678
BFGS:   46 11:58:55     -862.147862        1.9206
BFGS:   47 11:58:55     -862.294131        2.2083
BFGS:   48 11:58:55     -862.438880        2.3233
BFGS:   49 11:58:55     -862.578151        2.2682
BFGS:   50 11:58:56     -862.713330        2.0967
BFGS:   51 11:58:56     -862.842779        1.8070
BFGS:   52 11:58:56     -862.963526        1.5381
BFGS:   53 11:58:56     -863.070890        1.3130
BFGS:   54 11:58:56     -863.156824        0.9030
BFGS:   55 11:58:57     -863.205445        0.4692
BFGS:   56 11:58:57     -863.214779        0.3412
BFGS:   57 11:58:57     -863.228342        0.3085
BFGS:   58 11:58:57     -863.236836        0.3726
BFGS:   59 11:58:57     -863.251762        0.5118
BFGS:   60 11:58:58     -863.266403        0.5351
BFGS:   61 11:58:58     -863.280658        0.5095
BFGS:   62 11:58:58     -863.289756        0.4762
BFGS:   63 11:58:58     -863.296350        0.4980
BFGS:   64 11:58:58     -863.301546        0.5626
BFGS:   65 11:58:59     -863.308764        0.6041
BFGS:   66 11:58:59     -863.315592        0.5649
BFGS:   67 11:58:59     -863.321244        0.4498
BFGS:   68 11:58:59     -863.324383        0.3832
BFGS:   69 11:58:59     -863.326076        0.3858
BFGS:   70 11:59:00     -863.327383        0.3569
BFGS:   71 11:59:00     -863.328859        0.2903
BFGS:   72 11:59:00     -863.330447        0.2563
BFGS:   73 11:59:00     -863.331652        0.2357
BFGS:   74 11:59:00     -863.332825        0.2281
BFGS:   75 11:59:01     -863.333838        0.2237
BFGS:   76 11:59:01     -863.334840        0.2216
BFGS:   77 11:59:01     -863.335626        0.2086
BFGS:   78 11:59:01     -863.336120        0.1870
BFGS:   79 11:59:01     -863.336428        0.1678
BFGS:   80 11:59:02     -863.336697        0.1564
BFGS:   81 11:59:02     -863.336944        0.1666
BFGS:   82 11:59:02     -863.337126        0.1882
BFGS:   83 11:59:02     -863.337235        0.1884
BFGS:   84 11:59:02     -863.337317        0.1843
BFGS:   85 11:59:03     -863.337398        0.1746
BFGS:   86 11:59:03     -863.337470        0.1685
BFGS:   87 11:59:03     -863.337516        0.1660
BFGS:   88 11:59:03     -863.337541        0.1673
BFGS:   89 11:59:03     -863.337561        0.1694
BFGS:   90 11:59:04     -863.337585        0.1720
BFGS:   91 11:59:04     -863.337619        0.1721
BFGS:   92 11:59:04     -863.337670        0.1673
      Step     Time          Energy         fmax
BFGS:    0 11:59:04     -863.337670        0.1673
BFGS:    1 11:59:04     -863.338484        0.1097
BFGS:    2 11:59:04     -863.338848        0.0694
