      Step     Time          Energy         fmax
BFGS:    0 11:33:32     -183.857292        4.8897
BFGS:    1 11:33:41     -184.486290        2.6854
BFGS:    2 11:33:50     -184.903344        2.0777
BFGS:    3 11:33:58     -185.077316        1.0522
BFGS:    4 11:34:07     -185.168425        0.9747
BFGS:    5 11:34:15     -185.241045        0.8659
BFGS:    6 11:34:22     -185.311919        0.8061
BFGS:    7 11:34:30     -185.345995        0.6056
BFGS:    8 11:34:37     -185.363530        0.5548
BFGS:    9 11:34:44     -185.373324        0.3492
BFGS:   10 11:34:51     -185.380138        0.4321
BFGS:   11 11:34:57     -185.386649        0.2028
BFGS:   12 11:35:04     -185.389748        0.2586
BFGS:   13 11:35:13     -185.388888        0.2094
BFGS:   14 11:35:18     -185.391651        0.1726
BFGS:   15 11:35:25     -185.395846        0.1425
BFGS:   16 11:35:32     -185.396486        0.1573
BFGS:   17 11:35:40     -185.399428        0.1615
BFGS:   18 11:35:45     -185.402867        0.1478
BFGS:   19 11:35:51     -185.406272        0.1309
BFGS:   20 11:35:56     -185.408407        0.1224
BFGS:   21 11:36:03     -185.409995        0.1353
BFGS:   22 11:36:09     -185.411641        0.0971
