      Step     Time          Energy         fmax
BFGS:    0 09:42:47     -163.671523        5.5977
BFGS:    1 09:42:57     -165.135967        4.3374
BFGS:    2 09:43:06     -166.053559        3.4304
BFGS:    3 09:43:15     -166.911798        3.8541
BFGS:    4 09:43:24     -167.606147        4.1289
BFGS:    5 09:43:33     -168.229687        4.2807
BFGS:    6 09:43:41     -168.820756        4.1622
BFGS:    7 09:43:50     -169.404788        3.7633
BFGS:    8 09:43:59     -169.999614        4.0496
BFGS:    9 09:44:07     -170.582478        4.1656
BFGS:   10 09:44:16     -171.090626        4.1656
BFGS:   11 09:44:25     -171.575328        4.2844
BFGS:   12 09:44:33     -172.044735        4.4081
BFGS:   13 09:44:41     -172.501154        4.5448
BFGS:   14 09:44:49     -172.953104        4.8707
BFGS:   15 09:44:57     -173.396765        5.1877
BFGS:   16 09:45:06     -173.837517        5.2526
BFGS:   17 09:45:14     -174.258808        5.1707
BFGS:   18 09:45:22     -174.667070        4.8714
BFGS:   19 09:45:31     -175.044114        4.5873
BFGS:   20 09:45:39     -175.397808        3.9846
BFGS:   21 09:45:46     -175.715987        3.5060
BFGS:   22 09:45:55     -176.002121        2.9144
BFGS:   23 09:46:03     -176.259654        2.4797
BFGS:   24 09:46:10     -176.491558        2.0035
BFGS:   25 09:46:17     -176.704867        1.6943
BFGS:   26 09:46:24     -176.908099        1.3985
BFGS:   27 09:46:32     -177.107621        1.5029
BFGS:   28 09:46:40     -177.304465        1.4657
BFGS:   29 09:46:47     -177.509993        1.6369
BFGS:   30 09:46:55     -177.697370        1.5816
BFGS:   31 09:47:02     -177.860282        1.5345
BFGS:   32 09:47:09     -178.006715        1.4162
BFGS:   33 09:47:16     -178.137571        1.2522
BFGS:   34 09:47:24     -178.255808        1.0846
BFGS:   35 09:47:31     -178.360475        0.8987
BFGS:   36 09:47:39     -178.450898        0.7206
BFGS:   37 09:47:48     -178.533567        0.5801
BFGS:   38 09:47:54     -178.604731        0.5967
BFGS:   39 09:48:01     -178.670012        0.5835
BFGS:   40 09:48:08     -178.730605        0.5993
BFGS:   41 09:48:15     -178.785823        0.6049
BFGS:   42 09:48:21     -178.841872        0.6191
BFGS:   43 09:48:29     -178.891783        0.5547
BFGS:   44 09:48:37     -178.945927        0.4697
BFGS:   45 09:48:44     -178.994259        0.4386
BFGS:   46 09:48:51     -179.040813        0.4476
BFGS:   47 09:48:59     -179.081187        0.5659
BFGS:   48 09:49:06     -179.115818        0.4863
BFGS:   49 09:49:14     -179.153055        0.4868
BFGS:   50 09:49:21     -179.218887        0.5843
BFGS:   51 09:49:28     -179.266401        0.7081
BFGS:   52 09:49:36     -179.319870        0.8347
BFGS:   53 09:49:43     -179.377199        0.9866
BFGS:   54 09:49:51     -179.441979        1.0635
BFGS:   55 09:49:58     -179.509329        1.1078
BFGS:   56 09:50:05     -179.578119        1.0500
BFGS:   57 09:50:12     -179.654965        0.9495
BFGS:   58 09:50:20     -179.723311        0.9081
BFGS:   59 09:50:27     -179.805390        0.8720
BFGS:   60 09:50:34     -179.872894        0.8662
BFGS:   61 09:50:41     -179.935312        0.8008
BFGS:   62 09:50:48     -179.996374        0.6603
BFGS:   63 09:50:56     -180.050202        0.5590
BFGS:   64 09:51:04     -180.100153        0.4236
BFGS:   65 09:51:11     -180.141847        0.4462
BFGS:   66 09:51:18     -180.173980        0.3694
BFGS:   67 09:51:25     -180.192528        0.4063
BFGS:   68 09:51:32     -180.209305        0.3627
BFGS:   69 09:51:38     -180.222247        0.2792
BFGS:   70 09:51:46     -180.237467        0.2139
BFGS:   71 09:51:51     -180.243797        0.2041
BFGS:   72 09:51:58     -180.251088        0.2353
BFGS:   73 09:52:03     -180.255738        0.2275
BFGS:   74 09:52:09     -180.261190        0.2504
BFGS:   75 09:52:14     -180.265477        0.2020
BFGS:   76 09:52:21     -180.270006        0.1815
BFGS:   77 09:52:26     -180.274099        0.1558
BFGS:   78 09:52:33     -180.278205        0.2132
BFGS:   79 09:52:38     -180.281022        0.1352
BFGS:   80 09:52:44     -180.282953        0.1068
BFGS:   81 09:52:49     -180.282763        0.1092
BFGS:   82 09:52:56     -180.280634        0.1243
BFGS:   83 09:53:02     -180.282364        0.1021
BFGS:   84 09:53:08     -180.274902        0.3151
BFGS:   85 09:53:15     -180.283869        0.1062
BFGS:   86 09:53:20     -180.286642        0.0844
