2.000000000000000000e+02	4.550000000000000000e+02	-1.134471319055439977e+02	-1.134471319055439977e+02	1.440255462145805359e+04	1.154615760302543640e+04	2.850130384445190430e+03	0.000000000000000000e+00
3.220000000000000000e+02	5.130000000000000000e+02	-1.134459732177008249e+02	-1.134459732177008249e+02	1.483334713816642761e+04	1.212614787125587463e+04	2.701473507642745972e+03	0.000000000000000000e+00
nan	nan	nan	-1.053211490084260902e+02	1.369689708209037781e+04	1.085503401613235474e+04	2.835442441701889038e+03	0.000000000000000000e+00
1.050000000000000000e+02	3.380000000000000000e+02	-1.134458630032591486e+02	-1.134458630032591486e+02	1.407111046028137207e+04	1.130364566063880920e+04	2.761313868761062622e+03	0.000000000000000000e+00
nan	nan	nan	-1.107588590844248415e+02	1.185478580093383789e+04	9.288000784397125244e+03	2.561756790876388550e+03	0.000000000000000000e+00
nan	nan	nan	-1.107696962051807787e+02	1.288943342614173889e+04	1.021437863874435425e+04	2.669519846677780151e+03	0.000000000000000000e+00
2.150000000000000000e+02	4.390000000000000000e+02	-1.134442214029238727e+02	-1.134442214029238727e+02	1.435661064910888672e+04	1.156631858444213867e+04	2.784284026384353638e+03	0.000000000000000000e+00
nan	nan	nan	-1.107746408210077504e+02	1.418215263557434082e+04	1.137329717922210693e+04	2.802597108840942383e+03	0.000000000000000000e+00
9.400000000000000000e+01	2.790000000000000000e+02	-1.134424346516406104e+02	-1.134424346516406104e+02	1.452402304720878601e+04	1.177459887290000916e+04	2.743790937662124634e+03	0.000000000000000000e+00
2.480000000000000000e+02	4.720000000000000000e+02	-1.134461685255909202e+02	-1.134461685255909202e+02	1.429167583203315735e+04	1.152352427792549133e+04	2.762100656032562256e+03	0.000000000000000000e+00
nan	nan	nan	-1.107754463522099400e+02	1.450935275554656982e+04	1.173937153720855713e+04	2.760762426853179932e+03	0.000000000000000000e+00
nan	nan	nan	-1.107766393643178162e+02	1.445998181986808777e+04	1.166496612191200256e+04	2.788936875820159912e+03	0.000000000000000000e+00
nan	nan	nan	-1.107753952932371817e+02	1.383746256685256958e+04	1.100385285782814026e+04	2.827414510250091553e+03	0.000000000000000000e+00
nan	nan	nan	-1.107774175117854156e+02	1.441748030209541321e+04	1.163026081824302673e+04	2.781067392110824585e+03	0.000000000000000000e+00
nan	nan	nan	-1.107761650303758643e+02	1.469989902305603027e+04	1.188230172061920166e+04	2.811527213096618652e+03	0.000000000000000000e+00
nan	nan	nan	-1.107766182105425372e+02	1.456595382857322693e+04	1.174317680954933167e+04	2.815867684364318848e+03	0.000000000000000000e+00
nan	nan	nan	-1.107205370059282643e+02	1.007068870878219604e+04	7.338642254352569580e+03	2.726404836177825928e+03	0.000000000000000000e+00
nan	nan	nan	-1.107267476025607067e+02	9.228557758331298828e+03	6.583365005731582642e+03	2.639886446952819824e+03	1.000000000000000000e+00
3.910000000000000000e+02	6.430000000000000000e+02	-1.134312809424733786e+02	-1.134312809424733786e+02	1.449779255056381226e+04	1.167868348789215088e+04	2.812903123378753662e+03	0.000000000000000000e+00
1.700000000000000000e+01	2.300000000000000000e+02	-1.134468527399195068e+02	-1.134472366948341602e+02	1.444929492664337158e+04	1.170924079728126526e+04	2.734165836572647095e+03	0.000000000000000000e+00
3.080000000000000000e+02	5.400000000000000000e+02	-1.134404492181978696e+02	-1.134404492181978696e+02	1.480969459390640259e+04	1.201699152445793152e+04	2.786703000307083130e+03	0.000000000000000000e+00
nan	nan	nan	-1.080034277608273214e+02	9.971857042789459229e+03	7.225091336727142334e+03	2.740803398370742798e+03	0.000000000000000000e+00
nan	nan	nan	-1.107756741924481076e+02	1.443736897444725037e+04	1.139827960920333862e+04	3.032177430152893066e+03	0.000000000000000000e+00
nan	nan	nan	-1.063285474105082784e+02	8.643841956138610840e+03	5.943269666433334351e+03	2.694836617708206177e+03	2.000000000000000000e+00
nan	nan	nan	-1.107772281286801075e+02	1.434793023705482483e+04	1.156530805420875549e+04	2.775902796030044556e+03	0.000000000000000000e+00
nan	nan	nan	-1.080259206974308341e+02	1.054688463926315308e+04	7.980179664611816406e+03	2.561433525800704956e+03	0.000000000000000000e+00
2.330000000000000000e+02	4.910000000000000000e+02	-1.134319530181362694e+02	-1.134319530181362694e+02	1.447647779297828674e+04	1.169765819478034973e+04	2.772410007238388062e+03	0.000000000000000000e+00
nan	nan	nan	-1.107686621669637219e+02	1.183667326307296753e+04	8.949486310958862305e+03	2.881194919109344482e+03	0.000000000000000000e+00
7.700000000000000000e+01	2.840000000000000000e+02	-1.134465125219902006e+02	-1.134465125219902006e+02	1.078967507529258728e+04	7.991507634401321411e+03	2.792076109647750854e+03	0.000000000000000000e+00
2.530000000000000000e+02	4.510000000000000000e+02	-1.134460454028110661e+02	-1.134460454028110661e+02	1.433605555820465088e+04	1.149893700027465820e+04	2.831268290042877197e+03	0.000000000000000000e+00
nan	nan	nan	-1.107698633951427780e+02	1.294548323440551758e+04	1.009300989937782288e+04	2.846014985561370850e+03	0.000000000000000000e+00
3.910000000000000000e+02	6.030000000000000000e+02	-1.134399017365116862e+02	-1.134399017365116862e+02	1.423709046959877014e+04	1.139070625925064087e+04	2.840254804849624634e+03	0.000000000000000000e+00
nan	nan	nan	-1.080754093584059774e+02	8.516659199237823486e+03	5.937728421211242676e+03	2.573765224695205688e+03	0.000000000000000000e+00
nan	nan	nan	-1.107773389062498381e+02	1.476663312053680420e+04	1.189597104334831238e+04	2.864377424955368042e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769475519117464e+02	1.478126442050933838e+04	1.187577341580390930e+04	2.898992329597473145e+03	0.000000000000000000e+00
nan	nan	nan	-1.107756957950111030e+02	1.407926623106002808e+04	1.131099893307685852e+04	2.762455626487731934e+03	0.000000000000000000e+00
nan	nan	nan	-1.080371497166734827e+02	9.786006018161773682e+03	6.968755488872528076e+03	2.811009386777877808e+03	0.000000000000000000e+00
1.840000000000000000e+02	3.940000000000000000e+02	-1.134170049461953056e+02	-1.134461804434815377e+02	1.421124711060523987e+04	1.142671913480758667e+04	2.778736733675003052e+03	0.000000000000000000e+00
nan	nan	nan	-1.107767794176261162e+02	1.462584181857109070e+04	1.177612750744819641e+04	2.843336864948272705e+03	0.000000000000000000e+00
nan	nan	nan	-1.107763461559791551e+02	1.443873579907417297e+04	1.174277546977996826e+04	2.690376010894775391e+03	0.000000000000000000e+00
nan	nan	nan	-1.107704810780580402e+02	1.171240356445312500e+04	9.050830154180526733e+03	2.655767645120620728e+03	0.000000000000000000e+00
nan	nan	nan	-1.107746656677838786e+02	1.459625641679763794e+04	1.183800421953201294e+04	2.752000167369842529e+03	0.000000000000000000e+00
nan	nan	nan	-1.107606427700269478e+02	9.475485220432281494e+03	6.545043761968612671e+03	2.923993377447128296e+03	0.000000000000000000e+00
nan	nan	nan	-1.107688256388390045e+02	1.428530621314048767e+04	1.152859327149391174e+04	2.750876728057861328e+03	0.000000000000000000e+00
nan	nan	nan	-1.107755659143142140e+02	1.459690757083892822e+04	1.183752784395217896e+04	2.753444578647613525e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771219012024346e+02	1.452023267912864685e+04	1.169278102231025696e+04	2.821477750539779663e+03	0.000000000000000000e+00
nan	nan	nan	-1.107745284045307983e+02	1.198333058929443359e+04	9.141546371698379517e+03	2.834963431119918823e+03	0.000000000000000000e+00
7.800000000000000000e+01	3.260000000000000000e+02	-1.134418301881994751e+02	-1.134447057341833016e+02	1.468418969798088074e+04	1.187462585878372192e+04	2.803350353717803955e+03	0.000000000000000000e+00
2.020000000000000000e+02	3.570000000000000000e+02	-1.134355085152401017e+02	-1.134461639546866110e+02	1.428401557755470276e+04	1.169412717175483704e+04	2.584561749458312988e+03	0.000000000000000000e+00
nan	nan	nan	-1.081050472658395876e+02	9.267938913106918335e+03	6.475113118171691895e+03	2.786260494232177734e+03	0.000000000000000000e+00
nan	nan	nan	-1.107770897676681159e+02	1.471931603145599365e+04	1.191211438822746277e+04	2.800809062719345093e+03	0.000000000000000000e+00
1.000000000000000000e+00	2.360000000000000000e+02	-1.134472655679085449e+02	-1.134472655679085449e+02	1.410966652202606201e+04	1.133090181970596313e+04	2.772668028593063354e+03	0.000000000000000000e+00
nan	nan	nan	-1.107757445190148218e+02	1.446699007153511047e+04	1.162968783187866211e+04	2.830822247028350830e+03	0.000000000000000000e+00
nan	nan	nan	-1.107200515122580811e+02	9.450459339857101440e+03	6.648626469850540161e+03	2.795138362169265747e+03	0.000000000000000000e+00
nan	nan	nan	-1.107768664114530850e+02	1.457178486680984497e+04	1.169074124670028687e+04	2.874533805847167969e+03	0.000000000000000000e+00
nan	nan	nan	-1.107770095523522969e+02	1.522522599983215332e+04	1.227054711055755615e+04	2.947979660987854004e+03	0.000000000000000000e+00
nan	nan	nan	-1.107232312327318766e+02	1.053042818212509155e+04	7.735539464473724365e+03	2.788906494855880737e+03	0.000000000000000000e+00
nan	nan	nan	-1.107723222324527512e+02	1.444170380568504333e+04	1.169376844787597656e+04	2.741674541234970093e+03	0.000000000000000000e+00
nan	nan	nan	-1.107762664512428756e+02	1.493825543427467346e+04	1.205164578795433044e+04	2.880176339626312256e+03	0.000000000000000000e+00
nan	nan	nan	-1.106932424862615960e+02	8.872980876445770264e+03	6.003725027322769165e+03	2.863051273107528687e+03	0.000000000000000000e+00
nan	nan	nan	-1.107732143926249506e+02	1.458408561253547668e+04	1.176179505944252014e+04	2.815956176042556763e+03	0.000000000000000000e+00
1.690000000000000000e+02	4.020000000000000000e+02	-1.134447223041568265e+02	-1.134447223041568265e+02	1.386524142146110535e+04	1.108014012479782104e+04	2.778905218362808228e+03	0.000000000000000000e+00
nan	nan	nan	-1.107701217210274933e+02	1.061707799029350281e+04	7.563566972255706787e+03	3.046300921201705933e+03	0.000000000000000000e+00
nan	nan	nan	-1.107739092931422960e+02	1.111624817061424255e+04	8.391895544290542603e+03	2.718554423093795776e+03	0.000000000000000000e+00
nan	nan	nan	-1.106913332872741620e+02	9.652473480463027954e+03	6.861902421236038208e+03	2.784608177185058594e+03	0.000000000000000000e+00
nan	nan	nan	-1.025615112098021910e+02	9.265625558614730835e+03	6.414816139221191406e+03	2.844316061973571777e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771802008248869e+02	1.420611075067520142e+04	1.154031834959983826e+04	2.660306459665298462e+03	0.000000000000000000e+00
nan	nan	nan	-1.080554499760454945e+02	1.009042623090744019e+04	7.224728730916976929e+03	2.859117542266845703e+03	0.000000000000000000e+00
3.640000000000000000e+02	5.660000000000000000e+02	-1.134471682365720255e+02	-1.134471682365720255e+02	1.383366256117820740e+04	1.106584705591201782e+04	2.762079107284545898e+03	0.000000000000000000e+00
6.500000000000000000e+01	2.580000000000000000e+02	-1.134362074000473370e+02	-1.134467158741452124e+02	1.512211392164230347e+04	1.228968473601341248e+04	2.826417516708374023e+03	0.000000000000000000e+00
nan	nan	nan	-1.107017269206602350e+02	9.497070810794830322e+03	6.691696178913116455e+03	2.799590420961380005e+03	0.000000000000000000e+00
nan	nan	nan	-1.107601342532308877e+02	9.106616689443588257e+03	6.267958018064498901e+03	2.832160837411880493e+03	0.000000000000000000e+00
nan	nan	nan	-1.080274835533533491e+02	9.921328309297561646e+03	7.292942443847656250e+03	2.623157644748687744e+03	0.000000000000000000e+00
3.850000000000000000e+02	6.320000000000000000e+02	-1.134459675722498133e+02	-1.134459675722498133e+02	1.438114675664901733e+04	1.147409284043312073e+04	2.900547723054885864e+03	0.000000000000000000e+00
nan	nan	nan	-1.107765719228726766e+02	1.440741715407371521e+04	1.184197058081626892e+04	2.560209322929382324e+03	0.000000000000000000e+00
nan	nan	nan	-1.107742389707844097e+02	1.406968562197685242e+04	1.113216571807861328e+04	2.931106790065765381e+03	0.000000000000000000e+00
nan	nan	nan	-1.107766654406978404e+02	1.451633409237861633e+04	1.171656517362594604e+04	2.793756035566329956e+03	0.000000000000000000e+00
nan	nan	nan	-1.107195625840685267e+02	1.156686245751380920e+04	8.645732928276062012e+03	2.914470277070999146e+03	1.000000000000000000e+00
nan	nan	nan	-1.079713888963187713e+02	8.958280883312225342e+03	6.257144936561584473e+03	2.695534130334854126e+03	0.000000000000000000e+00
nan	nan	nan	-1.107156361772038480e+02	7.914504177808761597e+03	5.208054971218109131e+03	2.701004523992538452e+03	1.000000000000000000e+01
nan	nan	nan	-1.107719719340437763e+02	1.489242230582237244e+04	1.196405341148376465e+04	2.921726966381072998e+03	1.000000000000000000e+00
2.940000000000000000e+02	5.240000000000000000e+02	-1.134190766816527969e+02	-1.134190766816527969e+02	1.518811824870109558e+04	1.240295451927185059e+04	2.778912497758865356e+03	0.000000000000000000e+00
9.600000000000000000e+01	3.300000000000000000e+02	-1.134468851997020238e+02	-1.134468851997020238e+02	1.482498647403717041e+04	1.205987322235107422e+04	2.758874461412429810e+03	0.000000000000000000e+00
3.360000000000000000e+02	6.100000000000000000e+02	-1.134472383213645372e+02	-1.134472383213645372e+02	1.400573188519477844e+04	1.118499921226501465e+04	2.814086208820343018e+03	0.000000000000000000e+00
7.900000000000000000e+01	3.120000000000000000e+02	-1.134453724609432044e+02	-1.134453724609432044e+02	1.410834103488922119e+04	1.126125864958763123e+04	2.840984912872314453e+03	0.000000000000000000e+00
nan	nan	nan	-1.107729414629098414e+02	1.394660162377357483e+04	1.118188502502441406e+04	2.758706225872039795e+03	0.000000000000000000e+00
nan	nan	nan	-1.107742880022642993e+02	1.012421972870826721e+04	7.183414882421493530e+03	2.934546678066253662e+03	0.000000000000000000e+00
3.120000000000000000e+02	6.000000000000000000e+02	-1.134472390212298620e+02	-1.134472390212298620e+02	1.376203459954261780e+04	1.084589009881019592e+04	2.909338647365570068e+03	0.000000000000000000e+00
8.100000000000000000e+01	2.640000000000000000e+02	-1.134292653709120344e+02	-1.134329036230216587e+02	1.448759127378463745e+04	1.178842929363250732e+04	2.693563693523406982e+03	0.000000000000000000e+00
nan	nan	nan	-1.107719705031550745e+02	1.476032815551757812e+04	1.195486751246452332e+04	2.799497397184371948e+03	0.000000000000000000e+00
1.950000000000000000e+02	4.720000000000000000e+02	-1.134464213647422923e+02	-1.134464213647422923e+02	1.374261353039741516e+04	1.099562839984893799e+04	2.740453840732574463e+03	0.000000000000000000e+00
1.810000000000000000e+02	3.720000000000000000e+02	-1.134468026555984324e+02	-1.134468492942691711e+02	1.397317476177215576e+04	1.129040071535110474e+04	2.677080267429351807e+03	0.000000000000000000e+00
nan	nan	nan	-1.044887150120079724e+02	8.692368752479553223e+03	5.935171391248703003e+03	2.751239817380905151e+03	0.000000000000000000e+00
4.300000000000000000e+01	2.330000000000000000e+02	-1.134315865579459057e+02	-1.134394684075127770e+02	1.452283579945564270e+04	1.176882331347465515e+04	2.748208831071853638e+03	0.000000000000000000e+00
1.090000000000000000e+02	3.460000000000000000e+02	-1.134414391154483610e+02	-1.134414391154483610e+02	1.431477748250961304e+04	1.153236242294311523e+04	2.776127712965011597e+03	0.000000000000000000e+00
1.750000000000000000e+02	3.410000000000000000e+02	-1.134468072673458465e+02	-1.134468072673458465e+02	1.410507537984848022e+04	1.147849638676643372e+04	2.621394767522811890e+03	0.000000000000000000e+00
nan	nan	nan	-1.107754722626483357e+02	1.432540029621124268e+04	1.157422190856933594e+04	2.745219582796096802e+03	0.000000000000000000e+00
4.600000000000000000e+01	2.080000000000000000e+02	-1.134434840941769380e+02	-1.134443430295702910e+02	1.452580590510368347e+04	1.189132536029815674e+04	2.629142480611801147e+03	0.000000000000000000e+00
2.250000000000000000e+02	4.550000000000000000e+02	-1.134217362832115725e+02	-1.134471937495139997e+02	1.437056523704528809e+04	1.150758467817306519e+04	2.856742460489273071e+03	0.000000000000000000e+00
nan	nan	nan	-1.107763616866404845e+02	1.359798994064331055e+04	1.073883515286445618e+04	2.852450690031051636e+03	0.000000000000000000e+00
2.710000000000000000e+02	5.300000000000000000e+02	-1.134464232771600649e+02	-1.134464232771600649e+02	1.420028276515007019e+04	1.132981014323234558e+04	2.863991542577743530e+03	0.000000000000000000e+00
nan	nan	nan	-1.107716215639376287e+02	9.129577571868896484e+03	6.392088512659072876e+03	2.731870110034942627e+03	1.000000000000000000e+00
1.320000000000000000e+02	3.710000000000000000e+02	-1.134388532490963399e+02	-1.134471001240196415e+02	1.566043235278129578e+04	1.281387353968620300e+04	2.839917297124862671e+03	0.000000000000000000e+00
nan	nan	nan	-1.107703435585284097e+02	1.480478329634666443e+04	1.219168319296836853e+04	2.607560181617736816e+03	0.000000000000000000e+00
nan	nan	nan	-1.107763242790726963e+02	1.482819497513771057e+04	1.198461367702484131e+04	2.837123536348342896e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771530822437853e+02	1.447940198087692261e+04	1.168663462495803833e+04	2.786409962654113770e+03	0.000000000000000000e+00
1.800000000000000000e+01	1.900000000000000000e+02	-1.134470116412932583e+02	-1.134470116412932583e+02	1.241681824755668640e+04	9.784386871337890625e+03	2.627003886461257935e+03	0.000000000000000000e+00
nan	nan	nan	-1.107746513884893602e+02	1.417744008946418762e+04	1.133031754636764526e+04	2.840208788394927979e+03	0.000000000000000000e+00
3.470000000000000000e+02	5.170000000000000000e+02	-1.134337910169808055e+02	-1.134337910169808055e+02	1.399691781306266785e+04	1.126828670001029968e+04	2.723151685714721680e+03	0.000000000000000000e+00
nan	nan	nan	-1.107768416635318403e+02	1.429547999858856201e+04	1.149542921447753906e+04	2.793732286930084229e+03	0.000000000000000000e+00
nan	nan	nan	-1.107451231070882756e+02	9.544839308023452759e+03	6.670029360055923462e+03	2.868314774751663208e+03	0.000000000000000000e+00
nan	nan	nan	-1.107764922766731814e+02	1.431847533202171326e+04	1.149890372514724731e+04	2.813267011165618896e+03	0.000000000000000000e+00
nan	nan	nan	-1.107774486910431762e+02	1.030169718742370605e+04	7.267237040758132935e+03	3.027596944332122803e+03	0.000000000000000000e+00
nan	nan	nan	-1.107713896212630686e+02	1.297404793071746826e+04	9.997684579849243164e+03	2.969773515224456787e+03	0.000000000000000000e+00
1.140000000000000000e+02	2.980000000000000000e+02	-1.134396697218156760e+02	-1.134396697218156760e+02	1.422009794116020203e+04	1.139118551445007324e+04	2.823226933956146240e+03	0.000000000000000000e+00
2.200000000000000000e+01	1.940000000000000000e+02	-1.134262028422771067e+02	-1.134262028422771067e+02	1.492254270315170288e+04	1.231971064734458923e+04	2.597267777919769287e+03	0.000000000000000000e+00
nan	nan	nan	-1.107744806791767616e+02	1.069463649415969849e+04	7.922339607477188110e+03	2.766154754877090454e+03	0.000000000000000000e+00
nan	nan	nan	-1.053780350811210411e+02	9.319873293399810791e+03	6.415633597850799561e+03	2.897431378364562988e+03	0.000000000000000000e+00
nan	nan	nan	-1.107772030070305789e+02	1.412601473331451416e+04	1.145788934302330017e+04	2.662486668109893799e+03	0.000000000000000000e+00
nan	nan	nan	-1.080095393552298333e+02	1.401681068611145020e+04	1.134042934536933899e+04	2.670430154800415039e+03	0.000000000000000000e+00
6.600000000000000000e+01	2.800000000000000000e+02	-1.134441793178364009e+02	-1.134441793178364009e+02	1.454162481641769409e+04	1.184803180909156799e+04	2.687676001787185669e+03	0.000000000000000000e+00
1.800000000000000000e+01	2.080000000000000000e+02	-1.134427933005408704e+02	-1.134427933005408704e+02	1.432435573315620422e+04	1.159393452334403992e+04	2.724580248355865479e+03	0.000000000000000000e+00
nan	nan	nan	-1.107769114407911104e+02	1.454049044036865234e+04	1.184069446182250977e+04	2.694458032846450806e+03	0.000000000000000000e+00
1.510000000000000000e+02	3.710000000000000000e+02	-1.134426060799095950e+02	-1.134426060799095950e+02	1.507837932562828064e+04	1.225327005529403687e+04	2.818760670423507690e+03	0.000000000000000000e+00
nan	nan	nan	-1.106874486504568722e+02	1.025293886137008667e+04	7.367099618434906006e+03	2.879156590700149536e+03	0.000000000000000000e+00
nan	nan	nan	-1.107764258737736043e+02	1.445440050411224365e+04	1.185397336888313293e+04	2.595136727333068848e+03	0.000000000000000000e+00
7.600000000000000000e+01	3.110000000000000000e+02	-1.134464020294361291e+02	-1.134464020294361291e+02	1.486780397129058838e+04	1.204317647457122803e+04	2.818388207674026489e+03	0.000000000000000000e+00
1.790000000000000000e+02	3.920000000000000000e+02	-1.134446374311566927e+02	-1.134446374311566927e+02	1.460328624057769775e+04	1.182093576860427856e+04	2.776259007930755615e+03	0.000000000000000000e+00
nan	nan	nan	-1.107698370214016137e+02	2.026130167293548584e+04	1.717792831540107727e+04	3.076264445304870605e+03	8.000000000000000000e+00
nan	nan	nan	-1.107767304993354713e+02	1.424313653326034546e+04	1.145811630630493164e+04	2.778789740800857544e+03	0.000000000000000000e+00
1.080000000000000000e+02	3.740000000000000000e+02	-1.134462344704503778e+02	-1.134462344704503778e+02	1.419992071461677551e+04	1.137339091563224792e+04	2.820043314695358276e+03	0.000000000000000000e+00
1.720000000000000000e+02	4.390000000000000000e+02	-1.134448963683193199e+02	-1.134448963683193199e+02	1.424686826562881470e+04	1.140616375041007996e+04	2.834246586799621582e+03	0.000000000000000000e+00
1.500000000000000000e+01	1.870000000000000000e+02	-1.134293635790279353e+02	-1.134471207520927436e+02	1.420254660034179688e+04	1.148981319785118103e+04	2.707277994394302368e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771123434708471e+02	1.450905913066864014e+04	1.176957661151885986e+04	2.733741034030914307e+03	0.000000000000000000e+00
nan	nan	nan	-1.107770002729963750e+02	1.414699435305595398e+04	1.135803030800819397e+04	2.782829580068588257e+03	0.000000000000000000e+00
3.450000000000000000e+02	6.560000000000000000e+02	-1.134419753661402552e+02	-1.134419753661402552e+02	1.450535464167594910e+04	1.163249789142608643e+04	2.865718587160110474e+03	0.000000000000000000e+00
2.980000000000000000e+02	5.220000000000000000e+02	-1.134438822046128621e+02	-1.134438822046128621e+02	1.421686256933212280e+04	1.131972725152969360e+04	2.891048675060272217e+03	0.000000000000000000e+00
9.000000000000000000e+00	2.480000000000000000e+02	-1.134244402411917889e+02	-1.134469781470009480e+02	1.395911228013038635e+04	1.118156137156486511e+04	2.771522967815399170e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771706268782737e+02	1.399329146480560303e+04	1.128467405724525452e+04	2.702672272443771362e+03	0.000000000000000000e+00
nan	nan	nan	-1.107724312233314095e+02	1.428832526993751526e+04	1.149183367824554443e+04	2.790472471475601196e+03	0.000000000000000000e+00
3.200000000000000000e+01	1.840000000000000000e+02	-1.134459970128515351e+02	-1.134459970128515351e+02	1.427850693106651306e+04	1.172775572013854980e+04	2.545627396821975708e+03	0.000000000000000000e+00
nan	nan	nan	-1.107724596053222399e+02	1.476788858509063721e+04	1.198808832311630249e+04	2.773530213356018066e+03	0.000000000000000000e+00
nan	nan	nan	-1.107192383255961516e+02	1.228026919865608215e+04	9.710345887184143066e+03	2.564705083608627319e+03	0.000000000000000000e+00
2.610000000000000000e+02	5.190000000000000000e+02	-1.134159047801149143e+02	-1.134159047801149143e+02	1.480103140664100647e+04	1.193491040396690369e+04	2.859312737941741943e+03	0.000000000000000000e+00
nan	nan	nan	-1.107042797257236089e+02	1.022592053580284119e+04	7.378026026725769043e+03	2.841822379112243652e+03	0.000000000000000000e+00
nan	nan	nan	-1.107748763502198415e+02	1.285531069016456604e+04	1.015365975117683411e+04	2.695930875301361084e+03	0.000000000000000000e+00
1.840000000000000000e+02	4.030000000000000000e+02	-1.134437396730736367e+02	-1.134437396730736367e+02	1.480413127470016479e+04	1.211075935673713684e+04	2.687169843912124634e+03	0.000000000000000000e+00
nan	nan	nan	-1.107425446374957545e+02	1.193372956609725952e+04	9.046047368526458740e+03	2.881223757266998291e+03	0.000000000000000000e+00
nan	nan	nan	-1.107608875676524463e+02	9.343360631942749023e+03	6.770433831930160522e+03	2.567593136072158813e+03	2.000000000000000000e+00
nan	nan	nan	-1.107664890470412189e+02	1.204907178473472595e+04	9.335122172594070435e+03	2.707781519651412964e+03	0.000000000000000000e+00
nan	nan	nan	-1.107753286102142027e+02	1.432588526582717896e+04	1.157867292952537537e+04	2.741192415237426758e+03	0.000000000000000000e+00
nan	nan	nan	-1.107771772791989235e+02	1.450528126573562622e+04	1.163503996872901917e+04	2.864047922849655151e+03	0.000000000000000000e+00
8.500000000000000000e+01	3.490000000000000000e+02	-1.134468877951886441e+02	-1.134468877951886441e+02	1.525113678073883057e+04	1.227036278247833252e+04	2.973877201557159424e+03	0.000000000000000000e+00
3.800000000000000000e+01	2.810000000000000000e+02	-1.134397228046192510e+02	-1.134397228046192510e+02	1.413693125534057617e+04	1.136480199027061462e+04	2.765996161460876465e+03	0.000000000000000000e+00
nan	nan	nan	-1.107131741724935807e+02	9.704962507247924805e+03	7.004595388650894165e+03	2.694836301565170288e+03	0.000000000000000000e+00
2.900000000000000000e+01	2.430000000000000000e+02	-1.134371342699644600e+02	-1.134371342699644600e+02	9.341643592596054077e+03	6.491840823888778687e+03	2.843938779830932617e+03	1.000000000000000000e+00
nan	nan	nan	-1.080724874211533404e+02	8.119092107295989990e+03	5.551293761014938354e+03	2.562775315761566162e+03	1.000000000000000000e+00
3.070000000000000000e+02	5.420000000000000000e+02	-1.134466961722527714e+02	-1.134466961722527714e+02	1.410497106027603149e+04	1.127794199109077454e+04	2.820881485700607300e+03	0.000000000000000000e+00
nan	nan	nan	-1.107746816099747917e+02	1.027156074929237366e+04	7.665790405035018921e+03	2.600434895277023315e+03	0.000000000000000000e+00
