      Step     Time          Energy         fmax
BFGS:    0 09:07:44      -17.470998       26.5015
BFGS:    1 09:07:44      -19.839554       16.3412
BFGS:    2 09:07:44      -21.566002       12.2485
BFGS:    3 09:07:44      -23.086039        9.1126
BFGS:    4 09:07:44      -23.994486        6.9931
BFGS:    5 09:07:44      -24.725517        5.3341
BFGS:    6 09:07:44      -25.387873        6.4866
BFGS:    7 09:07:44      -26.050896        8.9729
BFGS:    8 09:07:44      -26.655269        9.2363
BFGS:    9 09:07:44      -27.137736       10.9263
BFGS:   10 09:07:44      -27.693615       10.4169
BFGS:   11 09:07:45      -27.896193        7.9361
BFGS:   12 09:07:45      -27.936617        7.0046
BFGS:   13 09:07:45      -28.056037        6.4182
BFGS:   14 09:07:45      -28.122254        6.4132
BFGS:   15 09:07:45      -28.271886        5.0599
BFGS:   16 09:07:45      -28.375041        3.4581
BFGS:   17 09:07:45      -28.426126        2.3988
BFGS:   18 09:07:45      -28.442235        2.4575
BFGS:   19 09:07:45      -28.444995        2.2499
BFGS:   20 09:07:45      -28.446729        2.2474
BFGS:   21 09:07:45      -28.449606        2.2819
BFGS:   22 09:07:45      -28.462379        2.6517
BFGS:   23 09:07:45      -28.496574        3.3351
BFGS:   24 09:07:45      -28.532512        4.5034
BFGS:   25 09:07:45      -28.570131        5.4409
BFGS:   26 09:07:45      -28.609080        6.1990
BFGS:   27 09:07:45      -28.650930        6.7826
BFGS:   28 09:07:45      -28.699565        7.4686
BFGS:   29 09:07:45      -28.760024        8.3391
BFGS:   30 09:07:45      -28.836632        9.2450
BFGS:   31 09:07:45      -28.932166       10.2115
BFGS:   32 09:07:45      -29.048307       11.2454
BFGS:   33 09:07:45      -29.186836       12.3148
BFGS:   34 09:07:45      -29.351201       13.3320
BFGS:   35 09:07:45      -29.548291       14.1444
BFGS:   36 09:07:45      -29.790426       14.5400
BFGS:   37 09:07:45      -30.097005       14.2776
BFGS:   38 09:07:45      -30.492485       13.1354
BFGS:   39 09:07:45      -30.988332       10.9492
BFGS:   40 09:07:45      -31.521822        7.6655
BFGS:   41 09:07:45      -31.921702        5.5259
BFGS:   42 09:07:45      -32.051512        4.7427
BFGS:   43 09:07:45      -32.086313        3.5966
BFGS:   44 09:07:45      -32.129143        1.1731
BFGS:   45 09:07:45      -32.137139        0.3183
BFGS:   46 09:07:45      -32.137753        0.2672
BFGS:   47 09:07:45      -32.138122        0.0814
