      Step     Time          Energy         fmax
BFGS:    0 09:05:51       -8.893490       18.1524
BFGS:    1 09:05:51      -10.937535       12.6400
BFGS:    2 09:05:51      -12.720773       11.5697
BFGS:    3 09:05:51      -13.933276        9.1532
BFGS:    4 09:05:51      -14.928393        9.6492
BFGS:    5 09:05:51      -15.668894        8.5432
BFGS:    6 09:05:51      -16.213691        4.9198
BFGS:    7 09:05:51      -16.478570        3.0338
BFGS:    8 09:05:51      -16.723091        5.0736
BFGS:    9 09:05:51      -16.894138        7.9619
BFGS:   10 09:05:51      -17.292464        9.7857
BFGS:   11 09:05:52      -17.959893        8.2557
BFGS:   12 09:05:52      -18.458854        7.5497
BFGS:   13 09:05:52      -18.847782        5.4635
BFGS:   14 09:05:52      -19.197957        4.3660
BFGS:   15 09:05:52      -19.480028        4.9514
BFGS:   16 09:05:52      -19.747661        8.0419
BFGS:   17 09:05:52      -20.249254        9.3476
BFGS:   18 09:05:52      -20.783296        8.1921
BFGS:   19 09:05:52      -21.213899        5.3328
BFGS:   20 09:05:52      -21.526639        2.9811
BFGS:   21 09:05:52      -21.701352        1.5986
BFGS:   22 09:05:52      -21.786312        2.1047
BFGS:   23 09:05:52      -21.898715        4.1482
BFGS:   24 09:05:52      -22.024592        6.9370
BFGS:   25 09:05:52      -22.182659        8.8790
BFGS:   26 09:05:52      -22.275956        8.8958
BFGS:   27 09:05:52      -22.429345        7.4889
BFGS:   28 09:05:52      -22.915152        6.7238
BFGS:   29 09:05:52      -23.472343        6.3648
BFGS:   30 09:05:52      -23.925364        6.6775
BFGS:   31 09:05:52      -24.299956        7.7117
BFGS:   32 09:05:52      -25.177837        7.4993
BFGS:   33 09:05:52      -25.859298        7.0358
BFGS:   34 09:05:52      -26.291535        7.7317
BFGS:   35 09:05:52      -26.593145        5.6887
BFGS:   36 09:05:52      -26.725371        1.9530
BFGS:   37 09:05:52      -26.751120        1.0244
BFGS:   38 09:05:52      -26.756813        0.5410
BFGS:   39 09:05:52      -26.757693        0.3464
BFGS:   40 09:05:52      -26.758635        0.3474
BFGS:   41 09:05:52      -26.759910        0.3445
BFGS:   42 09:05:52      -26.760957        0.1939
BFGS:   43 09:05:52      -26.761404        0.1325
BFGS:   44 09:05:52      -26.761598        0.1513
BFGS:   45 09:05:52      -26.761796        0.1872
BFGS:   46 09:05:52      -26.762286        0.2309
BFGS:   47 09:05:52      -26.763637        0.4249
BFGS:   48 09:05:52      -26.765473        0.6982
BFGS:   49 09:05:52      -26.767253        0.9261
BFGS:   50 09:05:52      -26.773648        0.9942
BFGS:   51 09:05:52      -26.785147        0.9163
BFGS:   52 09:05:52      -26.794674        1.1521
BFGS:   53 09:05:52      -26.809094        0.8370
BFGS:   54 09:05:52      -26.817289        1.1154
BFGS:   55 09:05:52      -26.826816        1.6166
BFGS:   56 09:05:52      -26.839035        2.1976
BFGS:   57 09:05:52      -26.853790        2.9915
BFGS:   58 09:05:52      -26.866929        4.2055
BFGS:   59 09:05:52      -26.882544        5.7920
BFGS:   60 09:05:52      -26.913379        7.8136
BFGS:   61 09:05:52      -26.986584       10.3332
BFGS:   62 09:05:52      -27.135876       13.2195
BFGS:   63 09:05:52      -27.382160       15.8702
BFGS:   64 09:05:52      -27.693196       17.1381
BFGS:   65 09:05:52      -27.961818       16.1900
BFGS:   66 09:05:52      -28.138238       13.4503
BFGS:   67 09:05:52      -28.283669       12.1020
BFGS:   68 09:05:52      -28.516006       11.0808
BFGS:   69 09:05:52      -28.761840        9.7680
BFGS:   70 09:05:52      -28.977726        7.6700
BFGS:   71 09:05:52      -29.134365        5.2157
BFGS:   72 09:05:52      -29.253490        3.6955
BFGS:   73 09:05:52      -29.347015        2.8493
BFGS:   74 09:05:52      -29.419792        1.9070
BFGS:   75 09:05:52      -29.458400        0.8611
BFGS:   76 09:05:52      -29.462862        0.9724
BFGS:   77 09:05:52      -29.465535        0.3544
BFGS:   78 09:05:52      -29.466000        0.1235
BFGS:   79 09:05:52      -29.466124        0.0550
