0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	3.232571594699112059e-04	7.574402586521982936e-03	7.483337227537863179e-02	3.476884006441665065e-01	8.541269915365398147e-01	1.220527349457167121e+00	1.147455832366656603e+00	7.992750310324532315e-01	3.798996524784161166e-01	1.495325903944093593e-01	1.241328180596047853e-01	2.170703309165045725e-01	2.651059296595085768e-01	2.575957649903996560e-01	2.971962335682603040e-01	3.365032805667143578e-01	4.692308920892037105e-01	6.634218262889328699e-01	6.909762236899317234e-01	4.759642101881130238e-01	1.986231282664988052e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.434794211827250559e-06	1.961657023707252638e-03	5.198771650782662429e-02	5.451688503851113143e-01	2.315351022144834126e+00	4.037816400426950558e+00	2.915206594199221346e+00	8.721779352855998368e-01	1.110026116382665656e-01	3.395113724552736162e-02	1.107589664328390983e-01	3.087257806170741747e-01	7.385698290322034731e-01	1.181028423858618837e+00	1.159585773037830725e+00	8.878779018114607569e-01	7.222324777950067665e-01	6.790908300216393911e-01	9.396307151477395481e-01	1.275437668329409968e+00	1.166020439452084112e+00	7.237326328842159651e-01	5.651752999826432644e-01	7.012776552716446510e-01	5.710627598438163810e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.404221448075886854e-06	5.608153205185285916e-04	1.206287799676788487e-02	1.028020995450541625e-01	3.581455633072256894e-01	5.799558608140158444e-01	7.376709694695254838e-01	1.086108172409665507e+00	1.086715720586193257e+00	5.961255093676002259e-01	2.714745497658708207e-01	3.417446264181761562e-01	4.255315418962716811e-01	2.991032566917420366e-01	2.355197356429795941e-01	2.104731473542742759e-01	1.595524769354665917e-01	2.562031234662597856e-01	4.146839747405695609e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	2.932298745122126934e-04	6.720507546019240802e-03	6.571624935954768765e-02	3.118533101843515842e-01	8.097030797602616792e-01	1.226434869120716753e+00	1.179626743264601929e+00	8.208326659486268051e-01	4.073727532368429660e-01	1.611835601965279086e-01	1.196887546172904077e-01	2.136159371102705484e-01	2.639636662650922116e-01	2.483007981085903759e-01	2.881224408849780705e-01	3.417783856490518857e-01	4.726136269004861390e-01	6.589539302270173149e-01	6.769516969973884413e-01	4.760353171685265394e-01	2.212603238403306749e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.436668132431495865e-05	2.304261321567096458e-03	5.669400038231155181e-02	5.628641142126593611e-01	2.289631884624120151e+00	3.857294989978894417e+00	2.715996426209862591e+00	8.107767198442169532e-01	1.408673794650645572e-01	1.120600648427466511e-01	1.833597606758616827e-01	3.522533463505785889e-01	6.819555294846348925e-01	1.058660706015023933e+00	1.124887200540430898e+00	8.489184248299308511e-01	6.732646870443214082e-01	7.060995232381926945e-01	9.823341716817101110e-01	1.286982229789750631e+00	1.149101078189079139e+00	6.958076694319967892e-01	5.438172951133558586e-01	6.890766879956601310e-01	6.004497554138547022e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.185352036327014781e-06	5.838552954494231591e-04	1.235423330037029900e-02	1.038770694390242361e-01	3.624326172100418852e-01	5.912322278540919074e-01	7.109516271616416194e-01	1.036433823824061795e+00	1.116750794953486059e+00	6.750987567811906898e-01	2.898442918304064975e-01	1.467424652028969101e-01	1.433014702191308110e-01	1.718748305664254128e-01	2.123369079220899791e-01	2.720321197545220171e-01	2.847685618529668394e-01	3.299092333005511080e-01	4.281981826965484128e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	3.000464666180751726e-04	6.937729042197012495e-03	6.837065598353703200e-02	3.243651759077164076e-01	8.330573097338114241e-01	1.248771998785924486e+00	1.204019670538310161e+00	8.319985021736797659e-01	3.907731870355308779e-01	1.469104960896178980e-01	1.171220100809981096e-01	2.127913083580402764e-01	2.594748707872957527e-01	2.489354417835171751e-01	2.969644294590060296e-01	3.400013972668602391e-01	4.688576999728427119e-01	6.679491726713516764e-01	6.870550501441838875e-01	4.730185316009907215e-01	2.131894900885002442e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.584129327750990909e-05	2.392666545509549315e-03	5.843158981758952292e-02	5.789824865943886678e-01	2.356692882491050245e+00	3.971024700093728654e+00	2.783600343670218358e+00	8.119426376291010161e-01	1.002639399213131610e-01	2.794400085456522770e-02	1.171672961353225351e-01	3.447482121942118116e-01	7.192552538123347938e-01	1.116100754224147229e+00	1.168913522625313117e+00	8.734720775229641854e-01	6.921988575570353630e-01	7.182268832607632270e-01	9.694089088492756634e-01	1.262013709070710421e+00	1.134446226366785382e+00	6.912228850117647649e-01	5.194657671222124851e-01	6.463621783758035644e-01	5.630735972840255066e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.934515350764255806e-06	6.418589105843667316e-04	1.349658234545501878e-02	1.121461640489674338e-01	3.831355784790360652e-01	6.155177421313517971e-01	7.616024611151311907e-01	1.101509543915680789e+00	1.108522853952732978e+00	6.029903022288052306e-01	2.793392154411303840e-01	2.168274091888578448e-01	1.984700875958394228e-01	1.795612094290130745e-01	1.870432531181047686e-01	2.374189163361771215e-01	2.727104392608283301e-01	3.264147569542386607e-01	4.302754152838632051e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	2.751747084425214891e-04	6.162979126540637197e-03	5.898557444204315103e-02	2.765879895010365797e-01	7.290228737176606133e-01	1.162923740618689417e+00	1.199805838731356600e+00	8.804497594643316827e-01	4.474764297259827273e-01	1.590473549822628008e-01	1.167449765440095460e-01	2.216120035239662334e-01	2.705538018967633684e-01	2.387025856323023443e-01	2.560066929607449637e-01	3.169227421633906694e-01	4.682651661065809767e-01	6.555070940542625513e-01	6.618796364816241784e-01	4.622943594742907614e-01	2.257788169015257640e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.369046037185163482e-05	2.483481883172887743e-03	5.708514191811501354e-02	5.486950409509714355e-01	2.218626837653251194e+00	3.825338762781858915e+00	2.911397103355548577e+00	1.098995583886351213e+00	3.554429963290220984e-01	2.290047071546207624e-01	1.935704857542135948e-01	2.849056948445187754e-01	5.904204263067762692e-01	9.859279516763763684e-01	1.125306325594916279e+00	8.810215853978139444e-01	6.564290088932115408e-01	6.955253490726035492e-01	1.004594723000348022e+00	1.307411004680330446e+00	1.198482895770057288e+00	8.213028993244437803e-01	6.592446748750967478e-01	6.783941756568793169e-01	5.025532768096065972e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.129082046721764254e-06	7.035142655518598258e-04	1.462971100401009618e-02	1.211675192511023902e-01	4.248388567567318308e-01	7.467442262410514120e-01	9.816611528554808341e-01	1.214592835048383224e+00	1.019290244378045829e+00	4.656683347699265840e-01	1.643159757561823420e-01	1.540401085787724833e-01	1.935807556245514316e-01	1.708795773127022577e-01	1.493341417407099414e-01	1.938859405135375524e-01	2.822821402936505630e-01	3.934808515373113269e-01	4.648068321457222152e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	2.918567616891421033e-04	6.577266492823821697e-03	6.235444862763817042e-02	2.794116882975234972e-01	6.876709102771085824e-01	1.047795942526941637e+00	1.062998535376763254e+00	7.580018621043467242e-01	3.879665156351276845e-01	1.838079427578282743e-01	1.461286662280390503e-01	2.234305875472643310e-01	2.519895487812948698e-01	2.150800517734633988e-01	2.524403440693893108e-01	3.304991605511750086e-01	4.898869942943049338e-01	6.687561753576650725e-01	6.655968380926110539e-01	4.658500469161874769e-01	2.227351044842680317e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.182990656471772289e-05	2.213776836122557674e-03	5.581312034167881797e-02	5.661957730659917809e-01	2.351319370246591323e+00	4.039610914710626055e+00	2.890284582287975912e+00	8.660972524243983894e-01	1.335915989613137012e-01	7.789998760319769011e-02	1.231718205701687746e-01	2.634940960533422860e-01	6.360375362093234619e-01	1.048701992105463443e+00	1.093762383121965609e+00	8.617067032000734761e-01	7.286203285798864560e-01	7.452920014172291774e-01	1.001265174793628088e+00	1.312856292803610048e+00	1.183469161125909164e+00	7.353048684178434824e-01	5.545851406831810992e-01	6.425973005593109688e-01	5.219342164394960015e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.076834217358731007e-05	3.555632180254771047e-04	4.849931758257142872e-03	3.252724450825409536e-02	1.393438360489887007e-01	3.792584884245292498e-01	5.902455549218391662e-01	7.481969805276734720e-01	1.089519245781302326e+00	1.114021159276110895e+00	6.162177669110743272e-01	2.497956269780426120e-01	1.853350457860457323e-01	1.928511700500842030e-01	2.009235093912631331e-01	2.289711658756206081e-01	2.084123235221129189e-01	1.936273928519629817e-01	3.000369971432026994e-01	4.307701568267691128e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	2.770639272893114986e-04	6.192487385348400750e-03	5.870873834606213371e-02	2.683548702308810041e-01	6.822257393965359684e-01	1.064452470395722994e+00	1.108298296826062623e+00	8.316828490789270889e-01	4.259373414736292718e-01	1.556852540018837938e-01	1.149078389275700607e-01	2.148289520973241384e-01	2.587227840217783958e-01	2.203807529987192038e-01	2.313754072092598091e-01	2.795301425961412289e-01	4.472363698042156055e-01	6.605940961590731630e-01	6.774628774793216568e-01	4.764865383117324882e-01	2.242147970716034944e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.230438112209066575e-05	2.623336973143941282e-03	6.113680404181018324e-02	5.858170700677819420e-01	2.325776534942857854e+00	3.854908126412977865e+00	2.689806631095625455e+00	7.952905281516908786e-01	1.009636066208543098e-01	1.944976593186883637e-02	8.531129964318620584e-02	2.734725251567891036e-01	5.980487514786547720e-01	9.695643340222932505e-01	1.046857061229878427e+00	7.811880341234974656e-01	6.061111722371829158e-01	6.816706505027729790e-01	1.001024158402586739e+00	1.323890066336586235e+00	1.191524279638536132e+00	7.058434032854965512e-01	5.030525221301326289e-01	6.329069644825103813e-01	5.708691264451682956e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.027655017399920283e-05	7.224184700579705824e-04	1.442729327608543131e-02	1.141750956553186785e-01	3.700283110383281171e-01	5.649162911839178403e-01	7.116954467762045544e-01	1.063134649540910415e+00	1.032229677559613590e+00	5.233733888400542433e-01	1.903409446771743008e-01	1.253513095848677317e-01	1.527305481982379476e-01	1.612185846096000907e-01	1.852055499708933073e-01	2.358835507780962515e-01	2.676029531161779884e-01	3.705865568530008480e-01	4.937314719157126497e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	2.691494424477848925e-04	5.986643100744618202e-03	5.705844055148568544e-02	2.683469022349865285e-01	7.162184886374879378e-01	1.161621901659430911e+00	1.209481876244469900e+00	8.772734447644437994e-01	4.438496856537392232e-01	1.681914242211358934e-01	1.182306000679097108e-01	2.170435663812530502e-01	2.699278392010766581e-01	2.473509015882476569e-01	2.599548079065971407e-01	2.990388005047022735e-01	4.630293548403182635e-01	6.749682651151318602e-01	6.708721251384832662e-01	4.486889242976320746e-01	2.011268426375247276e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.425325537661547729e-05	2.644482018333864457e-03	6.113297214506741017e-02	5.839482307131074190e-01	2.320540956402537880e+00	3.861793842909561736e+00	2.727370739421167922e+00	8.639100921024315261e-01	2.029858739290722747e-01	1.449517920940893434e-01	1.789159490687452503e-01	3.121741237013118675e-01	6.526868369077497567e-01	1.108266574824355422e+00	1.226828888005308205e+00	9.046052798804992134e-01	6.279897249424090111e-01	6.084700058415489776e-01	9.250578462335390384e-01	1.330556559332370270e+00	1.260429096678986394e+00	7.627482891727781489e-01	5.345285862261159870e-01	6.306667422662366462e-01	5.016432875621641418e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.722663703249715655e-06	3.353953199391298732e-04	6.032002901754800021e-03	4.776204205525578367e-02	1.936046293477593216e-01	4.593971963932487190e-01	7.031064046980264326e-01	9.023630266064947003e-01	1.151014300747377872e+00	1.004691942010239591e+00	4.640778895154596406e-01	1.647045242933463383e-01	1.389127857399660992e-01	1.763228768548706915e-01	1.947933250861640375e-01	1.664074846054266754e-01	1.197833084229420891e-01	1.598910136677049454e-01	3.456817105472868579e-01	5.073026485554835707e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480010312180421259e-06	2.894469251684567710e-04	6.646622873880801523e-03	6.520191248876901213e-02	3.079672917470326898e-01	7.918808987655462373e-01	1.206445030699849763e+00	1.184279818521422722e+00	8.163967349735765655e-01	3.877161574034657665e-01	1.632247124153466677e-01	1.393742315599127701e-01	2.265489685813557585e-01	2.714881123442045019e-01	2.367025466509844744e-01	2.467352957509046374e-01	3.239690247990050787e-01	4.928124324941389744e-01	6.666409190648585614e-01	6.697831545762634731e-01	4.794988831242015803e-01	2.384614408075028114e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.478202012789788028e-05	2.432948745544047386e-03	5.944083050720130879e-02	5.862924114027636691e-01	2.360563484363270792e+00	3.909855400419840255e+00	2.678822545961823565e+00	7.603546439980440885e-01	9.007475301777072285e-02	1.637910698856100133e-02	7.821983212788542750e-02	2.960769283425287446e-01	7.353956124546340289e-01	1.192016241313412328e+00	1.234057886949167404e+00	8.771761161875876178e-01	6.250648236112659184e-01	6.717348259906157359e-01	9.766491395734857583e-01	1.289380185991032546e+00	1.142610441696826795e+00	6.682653609516093773e-01	5.231735063803149011e-01	6.952910667996817784e-01	6.174015776162193880e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.050095313791381337e-06	3.576675882773197503e-04	7.037302833789105087e-03	5.890843954148163725e-02	2.346430565058046924e-01	4.870620328747027883e-01	5.916929086443084573e-01	7.267660919571602429e-01	1.115545357272589300e+00	1.055598303712981023e+00	5.161072423629865513e-01	1.856152288220809243e-01	1.285367455972324102e-01	1.715345538925784896e-01	1.852559567007457664e-01	1.909521205300317159e-01	2.223489143572092153e-01	2.301537309299464540e-01	3.206389520165058293e-01	4.472725162339549754e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.999835513281495926e-06	3.217994848832040635e-04	7.274193474130053773e-03	6.997128010458485148e-02	3.212198851728926274e-01	7.965777787343990557e-01	1.179765889907414156e+00	1.146646097799317143e+00	7.846723327576946572e-01	3.767707793585587939e-01	1.679014326989375083e-01	1.451415684396482608e-01	2.356498073576272501e-01	2.851020693136573914e-01	2.517003659336207733e-01	2.554108780223541819e-01	3.172452146005639295e-01	4.874340657150039724e-01	6.625453571374968487e-01	6.520023550883536911e-01	4.628809396004913146e-01	2.523192046206841344e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.415907664568675184e-05	2.326806839164156405e-03	5.727422165407494020e-02	5.674225007457625036e-01	2.299322870771943084e+00	3.857319079842820297e+00	2.708109571290079565e+00	8.046823603986538176e-01	1.213769544359377395e-01	8.357695953191129901e-02	1.678417527112695817e-01	3.208465440894502918e-01	6.692527732895540149e-01	1.080707834470012285e+00	1.156794472161219112e+00	9.030244823795114950e-01	6.725064761721405437e-01	6.662975528619559107e-01	9.536188360035707801e-01	1.296209740220702233e+00	1.187199005429875776e+00	7.016078600253221609e-01	4.869982365395980617e-01	6.066796969616594648e-01	5.213633254686413920e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.006721809551921167e-05	1.628417310780422723e-03	2.513683658315432612e-02	1.663298448811802999e-01	4.865138160418172042e-01	7.066819228009887377e-01	7.960693300129380034e-01	1.045499901040330082e+00	9.936600904648477117e-01	5.286007755167176914e-01	2.153421789170654188e-01	1.047006373014766761e-01	1.010851122559376647e-01	1.806681669795058842e-01	2.577736330453015423e-01	2.412619958544914289e-01	2.071903540076597272e-01	3.236256758541199430e-01	4.693869135410579929e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.546523460068263895e-06	2.976834014835413747e-04	6.771680015640718295e-03	6.565384960848279217e-02	3.081119127575903116e-01	7.901500300103471153e-01	1.181417452399124990e+00	1.109020007745116443e+00	7.456641364853253684e-01	3.805202298252938209e-01	2.037382092440858383e-01	1.961396705274217334e-01	2.554379032795616733e-01	2.581569659735139521e-01	2.195713338849507590e-01	2.438052483854331043e-01	3.143630140722240562e-01	4.715593021221907155e-01	6.441303747683532199e-01	6.383284457637046216e-01	4.404102518251470921e-01	2.246062712406012851e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.501179521680601070e-05	2.561222086545288448e-03	5.830817449432760396e-02	5.574055234723291896e-01	2.246195376648423281e+00	3.854309470230067536e+00	2.908250407298047513e+00	1.082592021640745861e+00	3.103926452170583383e-01	1.939486553728016205e-01	2.199514471485023437e-01	3.091655939358194938e-01	5.952244214099063901e-01	9.510763641271680058e-01	1.036694661076027479e+00	8.604299707862078650e-01	7.243883392283061440e-01	7.476433682601113517e-01	1.009433024233489240e+00	1.274394132777022515e+00	1.132516418570597150e+00	7.224112962775371960e-01	5.738494525411921288e-01	6.882565354763088283e-01	5.836226992089498244e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.875890389303747478e-06	7.213515247134679462e-04	1.519458816680832776e-02	1.285774322318627427e-01	4.549188090920009975e-01	7.531903867742320013e-01	8.652831692628500937e-01	1.078466912842819703e+00	1.019355653750571911e+00	5.635872253861029524e-01	2.619748943616892478e-01	2.203314482320245515e-01	2.419149826073823673e-01	2.238872284462612716e-01	2.186797890569380509e-01	2.109436980228167058e-01	1.959119841708928667e-01	2.912127357965375585e-01	4.071564184491059946e-01
