0.000000000000000000e+00	0.000000000000000000e+00	9.327134468912203784e-06	3.202043931258536334e-04	5.136224392266560378e-03	4.951276526849525406e-02	2.929711562372857570e-01	1.078320810701467014e+00	2.505231271755829603e+00	3.736901676215082624e+00	3.649170038457200338e+00	2.389656630273924609e+00	1.105006577844892757e+00	4.278037815459111992e-01	1.923943341074786650e-01	1.162241594232102382e-01	1.197142129454271536e-01	1.098210915536013203e-04	3.487449954819391625e-03	5.290646263530121574e-02	4.685563951261605964e-01	2.428408281735441321e+00	7.381191344597777260e+00	1.318053611473044739e+01	1.384961375353529967e+01	8.614692435375234325e+00	3.374312504473199414e+00	1.395016161512148134e+00	1.423283106122314567e+00	1.647845283686148354e+00	1.357625404447939887e+00	7.872197895064655393e-01	3.550649956013098851e-01	1.951859757658464256e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.566644874757833753e-05	4.107062475201992096e-04	5.765215120468387619e-03	4.747673164758910158e-02	2.333401510722584171e-01	7.037273324225140625e-01	1.368015534845193004e+00	1.833760099119899012e+00	1.781315206373902615e+00	1.245654356481226799e+00	6.074039724041501165e-01	2.173002755273482078e-01	9.604633228991868443e-02
0.000000000000000000e+00	0.000000000000000000e+00	8.137890297493481713e-06	2.889790153579776112e-04	4.687484430172251561e-03	4.583454636618213701e-02	2.762184680259485159e-01	1.037957406106948977e+00	2.462235706401614266e+00	3.741047996190671743e+00	3.704561624063756220e+00	2.446383786966054075e+00	1.132514296001526644e+00	4.336071996385759131e-01	1.917976725613734779e-01	1.157010428774635918e-01	1.200437995647414824e-01	1.202197613711447556e-04	3.680809336450017316e-03	5.503713026023900751e-02	4.810576447599853589e-01	2.463574240463672460e+00	7.407556878187765648e+00	1.310281530931500171e+01	1.367068651736773610e+01	8.502494267765003499e+00	3.407752310373060922e+00	1.458382399435396160e+00	1.405080326062773111e+00	1.580961220809354639e+00	1.321037329723526277e+00	7.877937704966974097e-01	3.646064612165351715e-01	1.993329769324519996e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.646186809395847631e-05	4.299515626325251818e-04	5.992572061473941218e-03	4.905011146775821451e-02	2.394706164026290107e-01	7.162340608830207733e-01	1.378922337259842479e+00	1.838176174826793519e+00	1.800545173010845490e+00	1.289382779406089252e+00	6.432825828206002461e-01	2.259708518289841317e-01	9.942087998468096544e-02
0.000000000000000000e+00	0.000000000000000000e+00	8.288861975376971358e-06	2.914988468439893622e-04	4.715719115112503024e-03	4.598218533056987883e-02	2.764252899141090847e-01	1.037223867043299164e+00	2.460531972901762288e+00	3.743252535413658766e+00	3.711595040938973966e+00	2.449381679443769055e+00	1.129682044751644465e+00	4.307976275172220593e-01	1.905701865235032155e-01	1.153129527796508819e-01	1.202714537987507604e-01	1.218939958508040482e-04	3.722819615789727411e-03	5.560761926599411265e-02	4.855711558298891894e-01	2.483881058447445778e+00	7.457233595996081377e+00	1.315961178453853009e+01	1.366912010820876411e+01	8.408687004190893433e+00	3.269699815743713156e+00	1.365452493292828029e+00	1.397301713677544743e+00	1.616472020786340780e+00	1.349481191706891847e+00	7.999921251504973352e-01	3.690513680390969942e-01	2.005871428674503576e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.674092382565809168e-05	4.289881478338081764e-04	5.937219593487944209e-03	4.822206394042285321e-02	2.337660840356699798e-01	6.961471523296033359e-01	1.341761074491982786e+00	1.800401188535459829e+00	1.772723562932199792e+00	1.265873942844421007e+00	6.287221921756055432e-01	2.251913475205523929e-01	1.037424564913193292e-01
0.000000000000000000e+00	0.000000000000000000e+00	6.881431495954611520e-06	2.403421170085936478e-04	3.895815924345771755e-03	3.830089767761775399e-02	2.343862634582365712e-01	9.033338003091088142e-01	2.216208219913037514e+00	3.501286396551539948e+00	3.610052180149681877e+00	2.472860808349378381e+00	1.175208381275769431e+00	4.540658867663451281e-01	1.993374591800897988e-01	1.170099452449912675e-01	1.174577264867847221e-01	1.317421309124578084e-04	3.818806348837560510e-03	5.571829421732082260e-02	4.782320230318030108e-01	2.421011655749689240e+00	7.250554004273770836e+00	1.290039450758680672e+01	1.374545425502478757e+01	8.963826897869100918e+00	3.900514903108644571e+00	1.671416467644524451e+00	1.367756600901663511e+00	1.463789114937304348e+00	1.232436337044979124e+00	7.437297615915252624e-01	3.490250759691120863e-01	1.992735747509520317e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.840039141591320393e-05	4.794007383793329343e-04	6.686582102950976679e-03	5.500035628837211116e-02	2.718616333511396643e-01	8.293849104147479334e-01	1.627105197587627172e+00	2.157738562334037713e+00	2.003276560981147369e+00	1.299814797094713814e+00	5.782339124586025614e-01	1.878487229789839452e-01	9.295620565085033205e-02
0.000000000000000000e+00	0.000000000000000000e+00	8.755917944340908921e-06	2.944390079068107493e-04	4.697847594275191344e-03	4.505514713538762150e-02	2.660063751007897825e-01	9.816315684151710741e-01	2.300770264751766270e+00	3.483251249721843745e+00	3.466861366640246356e+00	2.319750267667214150e+00	1.100054944453868089e+00	4.370924211350924460e-01	1.962259817100670545e-01	1.145313529464995900e-01	1.165143946566673527e-01	1.155974086499890490e-04	3.589514515859760103e-03	5.397338991915214684e-02	4.741925653040587885e-01	2.439696632422907907e+00	7.365600340542366453e+00	1.307213818999939825e+01	1.366870748929678392e+01	8.496111540177487598e+00	3.364500337981152001e+00	1.381743601566730817e+00	1.320153676239690377e+00	1.510295521657427864e+00	1.273948455522709855e+00	7.643164736276987226e-01	3.563061287060587667e-01	1.974865081194589755e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.804425125798761569e-06	8.333680684705989763e-05	1.303392475338645187e-03	1.255709338845232420e-02	7.718796045006040552e-02	3.078171382980091630e-01	8.107457532857010873e-01	1.457175436796775747e+00	1.875913234042818400e+00	1.785128944600408163e+00	1.232586635890329241e+00	5.946854166046718904e-01	2.088614341933752727e-01	9.441649799175204361e-02
0.000000000000000000e+00	0.000000000000000000e+00	7.215134791231390195e-06	2.443307235881898680e-04	3.932327897844295657e-03	3.829364411721217915e-02	2.318324874031792437e-01	8.845398239331094814e-01	2.153928032066637410e+00	3.389370736419540453e+00	3.491184127885347710e+00	2.392910572248533985e+00	1.138610124943090218e+00	4.401186198447673004e-01	1.923351704810058738e-01	1.131422380375042835e-01	1.171802330916344725e-01	1.390001998495000036e-04	4.034401186446984547e-03	5.887540128730710254e-02	5.041983472415848544e-01	2.538764669013148012e+00	7.529792832523576784e+00	1.317512267198617515e+01	1.361983067901310385e+01	8.361607349328753713e+00	3.219349710337456205e+00	1.256805024832333695e+00	1.226945271633559376e+00	1.440076133713419582e+00	1.221774592207413468e+00	7.322586115059869227e-01	3.426450447886288386e-01	1.899882074681710775e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.030237466262432638e-05	5.057978535566216459e-04	6.885055612467977544e-03	5.501635549648365570e-02	2.624170964843807186e-01	7.685067087167920530e-01	1.453894961598368951e+00	1.905996230386517665e+00	1.819525862742827238e+00	1.247193989915656775e+00	5.848786371767373815e-01	1.926796832838978679e-01	9.233156924449194281e-02
0.000000000000000000e+00	0.000000000000000000e+00	6.726310813298155201e-06	2.348342293855566732e-04	3.813796245097491287e-03	3.758377747123466117e-02	2.308622131062401939e-01	8.940724171205071125e-01	2.205015009493829226e+00	3.499462666385752208e+00	3.617979459797098674e+00	2.479279044499870910e+00	1.175823168347071457e+00	4.511148712766938074e-01	1.964611535431441403e-01	1.166786683762315729e-01	1.182859034306211338e-01	1.403521346182784121e-04	4.036138285843334991e-03	5.871374942249633910e-02	5.014491764391432183e-01	2.520009993587812414e+00	7.469218346874617609e+00	1.309510380989621403e+01	1.365319937458306399e+01	8.612336465430534105e+00	3.588022219791425993e+00	1.568808369591162988e+00	1.440251055491483356e+00	1.598312253277364370e+00	1.326931891479464332e+00	7.715294775090031365e-01	3.415020457800253539e-01	1.831938482204937824e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.670516107404924966e-06	6.899984795763301889e-05	1.227229569713740847e-03	1.303993609207047648e-02	8.581509723892292996e-02	3.562149815011819709e-01	9.560910215912907795e-01	1.722903684292208748e+00	2.180836818105883257e+00	1.989395083242436080e+00	1.285234948483953810e+00	5.666097751711760555e-01	1.762046392813032825e-01	7.993693382363423194e-02
0.000000000000000000e+00	0.000000000000000000e+00	8.138975749487953166e-06	2.884125350573213007e-04	4.675000551444937792e-03	4.562024980917354228e-02	2.741527282675275679e-01	1.027716937411258025e+00	2.436376914754917244e+00	3.708000247569899877e+00	3.682269797929739852e+00	2.435530266754218687e+00	1.128986887712806864e+00	4.382644571898651198e-01	1.993327104174089370e-01	1.198802320215049400e-01	1.203923434730632402e-01	1.277052152273325497e-04	3.857315174545996629e-03	5.736780154611696714e-02	4.984378711542635787e-01	2.535496802870078614e+00	7.566356892682144064e+00	1.326729348685885412e+01	1.368811612497328767e+01	8.348999382823524940e+00	3.183955023297817988e+00	1.285554342953822315e+00	1.373214330333170308e+00	1.661963105181515576e+00	1.401290746667869680e+00	8.126963714186197230e-01	3.596041820609661710e-01	1.918173101983057793e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.614288984441614820e-06	7.259417806417552252e-05	1.301586705678506057e-03	1.387400258300706957e-02	9.014725322068943558e-02	3.624705881225298576e-01	9.268584576080854953e-01	1.589228989061505670e+00	1.968579430477895853e+00	1.839963586265837447e+00	1.254039716390630277e+00	5.847069230603783030e-01	1.900285312561495465e-01	8.626421092795318046e-02
0.000000000000000000e+00	0.000000000000000000e+00	9.571082258046833673e-06	3.206374423769535096e-04	5.080843554191275153e-03	4.851917482913560564e-02	2.856424402127475948e-01	1.051234943425363166e+00	2.453304197692339539e+00	3.685248068865619064e+00	3.620540812215872428e+00	2.377917923284354362e+00	1.105733906414792855e+00	4.391210711709765957e-01	2.042431821471370201e-01	1.214028966086456440e-01	1.183265345024711451e-01	1.230955060027116681e-04	3.749878464039183706e-03	5.594344158271951500e-02	4.876646227089163066e-01	2.489798161246838060e+00	7.461606017679680569e+00	1.315183901647316489e+01	1.366811606206217533e+01	8.456186116874121694e+00	3.356249608893241199e+00	1.420993272431816612e+00	1.386415351337317414e+00	1.577477359852418326e+00	1.320488991218017993e+00	7.844460749376926945e-01	3.600152726997284391e-01	1.914726591394400046e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.149820205748366564e-07	3.260060518107530303e-05	7.281217067265258018e-04	9.211193051349198663e-03	6.923497108586264270e-02	3.135460612204665209e-01	8.769253591799055503e-01	1.585587763267930050e+00	1.983224814242082745e+00	1.816765985622519786e+00	1.218160775204887081e+00	5.732126766740773816e-01	1.918288971190977577e-01	8.627549853948621172e-02
0.000000000000000000e+00	0.000000000000000000e+00	7.850684070604501248e-06	2.759361750278753402e-04	4.463280998459973579e-03	4.360157482662019995e-02	2.629669320314278469e-01	9.896116988423813154e-01	2.348777422665691894e+00	3.561872568882135326e+00	3.514424159441972506e+00	2.326482465746862349e+00	1.111410276921279694e+00	4.621026831975318383e-01	2.145719833485978112e-01	1.200111834628973390e-01	1.135331448492772205e-01	1.292012588978800074e-04	3.772581905133028102e-03	5.524465285272869841e-02	4.757383747552550446e-01	2.415368544895152514e+00	7.251101665309799493e+00	1.292691641040846662e+01	1.379630123874706626e+01	9.010358825927367477e+00	3.935740040667992989e+00	1.704304894522298941e+00	1.377334472134734478e+00	1.436603579239844608e+00	1.199917822797347711e+00	7.360734499678459608e-01	3.557983826322782539e-01	2.034544138565866911e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.276730588477841085e-05	5.792653681253261523e-04	7.946359582915401773e-03	6.417725454895165105e-02	3.092938341348663300e-01	9.089162802941236352e-01	1.693087393600817725e+00	2.121093374817023314e+00	1.896439756885163863e+00	1.232997877804823172e+00	5.716902422205304424e-01	1.969280467033610593e-01	9.123701437567685590e-02
