3.146902962593091933e-08	3.164566152251527986e-05	4.532362248104038899e-03	1.716328149379285628e-01	1.842558088631858881e+00	6.006923609712584877e+00	6.530565192772480820e+00	3.183022047037782354e+00	1.997837893711263080e+00	2.490130290845286698e+00	1.026689797410228677e-03	9.625043794136618758e-02	2.133368206925223109e+00	1.175226179995943276e+01	1.713842157511066588e+01	7.771547945613444419e+00	3.799486425438137083e+00	5.865200181985178673e+00	6.838982538800993716e+00	7.608539816891122243e+00	0.000000000000000000e+00	6.404019615556659320e-08	5.200779394265266829e-05	6.320930393427129194e-03	2.012894144103393734e-01	1.815658482322295653e+00	5.367060251090161493e+00	6.341809925151158822e+00	3.576381226420588533e+00	1.720907654114968821e+00
3.201095015394831610e-08	3.167846256276722757e-05	4.526785321105502614e-03	1.710252873669135532e-01	1.832465598446535004e+00	5.970663602543692328e+00	6.515415244350623247e+00	3.209174880753792092e+00	2.007805148481092150e+00	2.488745927202696606e+00	1.033070586981870093e-03	9.655209371029743748e-02	2.132990974487374736e+00	1.171809089716242802e+01	1.709611139164739058e+01	7.815371371267463729e+00	3.791158764990147478e+00	5.854636848600810239e+00	6.869249481131553203e+00	7.609264573935910825e+00	0.000000000000000000e+00	4.597620999473506984e-08	4.589562272575885765e-05	5.877392275457930283e-03	1.940272184151901891e-01	1.792114105013751235e+00	5.371203854160052416e+00	6.377734906515708957e+00	3.604897233936841694e+00	1.714406489781614917e+00
3.188954314706008642e-08	3.414548481076577118e-05	4.860902580724777572e-03	1.814429654152980576e-01	1.917739168479178469e+00	6.185933980812720279e+00	6.606672605251588948e+00	3.032160120590463581e+00	1.950755811644663718e+00	2.592858158687000536e+00	1.074515700280852248e-03	1.005566650558393782e-01	2.213236250424290841e+00	1.194895714888581750e+01	1.647285760972754787e+01	6.512795644464453027e+00	3.963972046094780044e+00	6.836709714146605776e+00	7.072128810615935457e+00	7.284403409710123789e+00	0.000000000000000000e+00	1.436497074747541303e-08	3.642964050061704159e-05	5.102624466930599269e-03	1.716105679878662804e-01	1.552657422773335627e+00	4.736960308476924730e+00	6.247280107719177522e+00	3.876798092621946523e+00	1.837538964367953387e+00
3.274853345627319414e-08	2.966224171162270025e-05	4.158477497483254078e-03	1.565048973501715623e-01	1.718899485499285396e+00	5.900336999399671711e+00	6.778880364851291418e+00	3.272038099732359040e+00	1.957318014837274189e+00	2.481891273968038991e+00	1.043195375888324823e-03	9.610641761215341083e-02	2.114494704454976226e+00	1.161729936724964851e+01	1.686237335507290069e+01	7.675918725943516208e+00	4.070309081282180053e+00	6.198679310148368593e+00	6.939100560853375121e+00	7.644454645999143594e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.570564145679627495e-05	4.053623477043842051e-03	1.536720617979821790e-01	1.552915985422957057e+00	5.039397438738809853e+00	6.613860671380005662e+00	4.004509147137964575e+00	1.887035470478108268e+00
3.111768157611844094e-08	2.888651377132977829e-05	4.084649437552615760e-03	1.542875963897867297e-01	1.683630852069268879e+00	5.695451455338764291e+00	6.436577615454635470e+00	3.087550525153117675e+00	1.878390085965945477e+00	2.415330761313394081e+00	1.124546147296004526e-03	1.010416266282674752e-01	2.177733573243397114e+00	1.174353809639971935e+01	1.656980355122532700e+01	7.063682035726748687e+00	4.226544754432314477e+00	6.483636608975820614e+00	6.561807341047833475e+00	7.009228256701283577e+00	0.000000000000000000e+00	2.191279684051088644e-09	2.642049596055575725e-05	3.968926081120578361e-03	1.437896310308509062e-01	1.428159724179173917e+00	4.814690596451242754e+00	6.685118524150430730e+00	4.242662044725510562e+00	2.015654672997187369e+00
3.148183517083740076e-08	2.817996801966122749e-05	3.998111724147070806e-03	1.530024980588035599e-01	1.702498744809826992e+00	5.874363678510063025e+00	6.748465603904275412e+00	3.199857995383232900e+00	1.911652644956846947e+00	2.484126527580142074e+00	1.099498227713313885e-03	9.879287109330971151e-02	2.134810071575178103e+00	1.160463942229943868e+01	1.672512863567723684e+01	7.478873283746056089e+00	4.280671381443685419e+00	6.493008989071318737e+00	6.786919775851051106e+00	7.303846498513483887e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.322785074073613476e-05	3.616944061823645570e-03	1.362207598627183658e-01	1.404152900342573007e+00	4.893300379407721223e+00	6.972058589446854526e+00	4.227447283641471820e+00	1.828502139693762851e+00
3.272639247876630584e-08	3.512485090703255621e-05	4.977058853662529037e-03	1.834592627744906779e-01	1.904107545659166512e+00	6.042524166269886976e+00	6.446418084512975710e+00	3.091606823885248989e+00	2.006244262329197614e+00	2.449963519681122914e+00	1.000373201425280465e-03	9.614761499701843239e-02	2.167801145899381776e+00	1.198051110491945082e+01	1.692876960668675679e+01	6.823456873586500215e+00	3.949909089515873717e+00	6.765018728438868756e+00	6.768342726877439652e+00	7.116240598648490234e+00	0.000000000000000000e+00	3.654120285235684146e-07	1.306994942350461352e-04	1.058194383728459052e-02	2.407112088948678841e-01	1.766648049310082014e+00	5.066488777542596189e+00	6.470250463541386665e+00	3.563034544111998603e+00	1.660295749905065676e+00
3.111768157611844094e-08	2.893794556828476790e-05	4.085651424474468635e-03	1.541265589293412119e-01	1.682378325041000044e+00	5.701319788771430197e+00	6.443826155304183345e+00	3.079596267498618367e+00	1.874718840452141988e+00	2.412948124780930126e+00	1.129371535416233592e-03	1.016582041030562739e-01	2.191323244929017644e+00	1.179676286435060106e+01	1.655289128627607553e+01	6.882344341705008972e+00	4.136849703264815936e+00	6.584668430977077769e+00	6.570124076469408436e+00	6.982316544351901300e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.275035334729137528e-05	3.486394293920562666e-03	1.294778567772434386e-01	1.335008737576423243e+00	4.710864824226720593e+00	6.682922433947927843e+00	4.263012011763619213e+00	2.107264721720653711e+00
3.242117254125346915e-08	3.435964133463452241e-05	4.880243136617477134e-03	1.808699890159737311e-01	1.890607890774273603e+00	6.034770538778004401e+00	6.455210309754303211e+00	3.088962069731499227e+00	1.995532276185287390e+00	2.456165392699214411e+00	1.004534743738580774e-03	9.652917047890940960e-02	2.174480002247775712e+00	1.200046354975088114e+01	1.692873450236740496e+01	6.807405507150774859e+00	3.947239480019342217e+00	6.796787333559762168e+00	6.764714806896769517e+00	7.109222525714451457e+00	0.000000000000000000e+00	3.791621242851703083e-07	1.337903238908484183e-04	1.073300772300565115e-02	2.423977926670729532e-01	1.772003953938276144e+00	5.082439805456613335e+00	6.480359316860215380e+00	3.552919087585738822e+00	1.665216405229055230e+00
3.131192905014213026e-08	3.356878796947423705e-05	4.791428794378934514e-03	1.795364627931997359e-01	1.906956580652588773e+00	6.185222685180730373e+00	6.631554368462654558e+00	3.033825459635566713e+00	1.939984358497177652e+00	2.591844888287943682e+00	1.062813289152071119e-03	9.958873316584904156e-02	2.195822299940928701e+00	1.189161501153174605e+01	1.650561317098610559e+01	6.593787654993843894e+00	3.914456876303338717e+00	6.800532628051756845e+00	7.076649478053036013e+00	7.302146385508230253e+00	0.000000000000000000e+00	1.079270098515857663e-08	3.249235508414542972e-05	4.676756045080102640e-03	1.619230718347230702e-01	1.510297834494770841e+00	4.718725875520920710e+00	6.292930269383978370e+00	3.923858071237688705e+00	1.806224948016134313e+00
3.137370277260941431e-08	3.343124014567036350e-05	4.780484507211003008e-03	1.795893699539838073e-01	1.910357651841770643e+00	6.189155808277857496e+00	6.623117864712498637e+00	3.037897512274073453e+00	1.947299399020743893e+00	2.595596869793428851e+00	1.062170795316812926e-03	9.941863254145254236e-02	2.191439856960710308e+00	1.187192441270142673e+01	1.650403709957956266e+01	6.692842021867378755e+00	3.972249379559968929e+00	6.708237044327053589e+00	7.062035696171518495e+00	7.344358455028512367e+00	0.000000000000000000e+00	8.740732314986091724e-09	3.103294107417378525e-05	4.507775315324889787e-03	1.576972733415253070e-01	1.490713280876060809e+00	4.724055667116779489e+00	6.367070864249659401e+00	3.970523749702568495e+00	1.753906161011887122e+00
3.125966213732046007e-08	3.324548017703872634e-05	4.742665979018653548e-03	1.772133626706421661e-01	1.871015980061361050e+00	6.022428253248446772e+00	6.470635531992943612e+00	3.088302715287585265e+00	1.981215223091827626e+00	2.457666465402878586e+00	1.009251422000002289e-03	9.692948589792799163e-02	2.180718142270262838e+00	1.201434949925414486e+01	1.692017211128799303e+01	6.787770811340017474e+00	3.936972429336946799e+00	6.832697478322155682e+00	6.763768936358616202e+00	7.103125276739664429e+00	0.000000000000000000e+00	4.075022501334135906e-07	1.399514536908872157e-04	1.101567553353534346e-02	2.449943298771974087e-01	1.775056215713282759e+00	5.086898296378202566e+00	6.487245246441628588e+00	3.548265032505530492e+00	1.670494096216682989e+00
3.816382311587727360e-08	3.443071839849216398e-05	4.706245190699564172e-03	1.693085185157402750e-01	1.753339132021243474e+00	5.694419767917550779e+00	6.335405538361867706e+00	3.121432420036768463e+00	1.914286277816873660e+00	2.412014010099508443e+00	1.072556629207375122e-03	9.768074416777643154e-02	2.129902195983886859e+00	1.163284385767511786e+01	1.678985951826405554e+01	7.499499782484162047e+00	4.112653790293525624e+00	6.060977633778708018e+00	6.456429968410746234e+00	7.258005570818986563e+00	0.000000000000000000e+00	7.441800347457881859e-09	3.019458371638656248e-05	4.464776751110502949e-03	1.592696325596809626e-01	1.536146713388250928e+00	4.945299133060086838e+00	6.666822244681245735e+00	4.098437737310307583e+00	1.823211436793328977e+00
3.143470033438114541e-08	3.083506281629470603e-05	4.317092487865557653e-03	1.598108868824248407e-01	1.704104734120881259e+00	5.655316313591426614e+00	6.297117730176124972e+00	3.044339555285473953e+00	1.886471955392254207e+00	2.357965717199263178e+00	1.091253423844170843e-03	9.982376848238230793e-02	2.179232280217828333e+00	1.182833275186487043e+01	1.662884429844467249e+01	6.773583601933132137e+00	3.787662576858443320e+00	6.351670815234770728e+00	6.586866930371019002e+00	7.182288289426597139e+00	0.000000000000000000e+00	1.934573283223993034e-07	8.251560715762832428e-05	7.615114159737200114e-03	1.989916878513700027e-01	1.611573267844028434e+00	4.840300682317750791e+00	6.364065376825449150e+00	3.822048455263322264e+00	1.960970623733460982e+00
3.462930492940174925e-08	3.263971745764485246e-05	4.520732967099327232e-03	1.649881870573936538e-01	1.731079826034270575e+00	5.685396559255712745e+00	6.381797455036596567e+00	3.122134643268646315e+00	1.898507665469602257e+00	2.417684898970650309e+00	1.079300931560415663e-03	9.805396447814319905e-02	2.131184227401309528e+00	1.160519169680338436e+01	1.673840632568201414e+01	7.465073288318266442e+00	4.139829336167928808e+00	6.176089052002353696e+00	6.467393988709932984e+00	7.210126741005855600e+00	0.000000000000000000e+00	8.988071784615041675e-09	3.032784984771363506e-05	4.432011412070340113e-03	1.569770069352190711e-01	1.511429456694500129e+00	4.893720753606674023e+00	6.700302345290160666e+00	4.178253985744987631e+00	1.846293142678692600e+00
3.111768157611844094e-08	2.854798765637160034e-05	4.017682921290878506e-03	1.516117185330938533e-01	1.664417449497369805e+00	5.689279968778205188e+00	6.456281554192489835e+00	3.051578954671013033e+00	1.881803634491619137e+00	2.432799654105109788e+00	1.155991999504312091e-03	1.033829011568530298e-01	2.215742687222136631e+00	1.186275579584409279e+01	1.652217749386408840e+01	6.644909617774828803e+00	3.903505755841977010e+00	6.680878341172559409e+00	6.629482158851377704e+00	6.922701106069776067e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.250856977090081803e-05	3.430753769133872404e-03	1.261846418660064473e-01	1.286003828004841365e+00	4.555133919954625910e+00	6.632634914058743725e+00	4.209780793798834075e+00	2.078014705096923542e+00
3.376840183246322664e-08	2.903200776755236452e-05	4.071280520362668791e-03	1.541723275213117972e-01	1.705304309895271819e+00	5.875757681361833740e+00	6.744233129576225672e+00	3.190385215753184234e+00	1.911509744798163046e+00	2.482608642712834435e+00	1.120209966922955597e-03	1.001479341727626871e-01	2.152734296796036340e+00	1.164143987074053577e+01	1.667624010839277915e+01	7.366145865515069779e+00	4.285684782097209933e+00	6.554514403512865073e+00	6.802506619676508492e+00	7.245480025206563646e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.276483843769461246e-05	3.528452738813522144e-03	1.325693218591195432e-01	1.373601082066925994e+00	4.851730014885322184e+00	6.970214462706081804e+00	4.263533917423900199e+00	1.869322556674244407e+00
3.276987228017801847e-08	2.872181079606201870e-05	4.041584929995484243e-03	1.534270942453143660e-01	1.700592116690606170e+00	5.873602070222480265e+00	6.752845141385482641e+00	3.187555567465255368e+00	1.906228544077125608e+00	2.484784756725948895e+00	1.125073954424323733e-03	1.004967394685244708e-01	2.160240455083249245e+00	1.167949468851895389e+01	1.667891079435426249e+01	7.196057386699099112e+00	4.158965321737479570e+00	6.702673384437821014e+00	6.860276328301114113e+00	7.174948728080488003e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.278424343183972983e-05	3.510044629691924396e-03	1.306743550071607085e-01	1.342346407631868521e+00	4.735290372382618962e+00	6.842082946080082273e+00	4.344541794348516284e+00	2.039139328829030262e+00
3.137623284492501016e-08	2.923103717511781383e-05	4.128759613819647963e-03	1.555199066482221559e-01	1.691728477334683900e+00	5.720979555587424770e+00	6.484961455122193463e+00	3.093774732099633606e+00	1.848625467230671893e+00	2.315241578124145772e+00	1.149082982353967540e-03	1.040042707475584277e-01	2.244984749841485439e+00	1.203108314814869750e+01	1.664439268378503556e+01	6.636867634572883645e+00	3.826771989438087829e+00	6.508383871687273725e+00	6.841286520083833089e+00	7.263127428146863629e+00	0.000000000000000000e+00	1.854566384571600413e-07	9.067570872238703305e-05	8.882710898753528456e-03	2.335618064861213761e-01	1.818514062234260154e+00	5.148234451157322589e+00	6.459255662562732425e+00	3.658284977288631001e+00	1.624389185590722429e+00
3.136824308932458215e-08	2.978321967160587296e-05	4.236600331965527204e-03	1.613914422148344519e-01	1.774600107750253564e+00	5.985453924656978231e+00	6.634538486482322028e+00	3.143905059866304974e+00	1.950855052253338107e+00	2.440496951722317842e+00	1.063433064563631264e-03	9.878411864831972145e-02	2.176956736450865293e+00	1.189868722412918878e+01	1.698644270246531818e+01	7.200571262365708769e+00	3.718019760459045031e+00	6.308378268049650295e+00	6.959312902314414018e+00	7.456106436329034359e+00	0.000000000000000000e+00	1.237879877156708449e-07	7.751515454142717356e-05	8.414733071175833218e-03	2.366788023821958797e-01	1.895755581068937268e+00	5.209256082517804920e+00	6.191164549525291605e+00	3.541904899630206494e+00	1.663118272435442080e+00
3.604439907190779647e-08	3.505073131886611321e-05	4.868253180411443067e-03	1.776414647443211037e-01	1.852642032283310147e+00	5.954034619930197891e+00	6.363189512825816685e+00	2.952335169055962716e+00	1.874276515536039467e+00	2.476517002037248005e+00	1.016363740972319038e-03	9.663389123682264437e-02	2.163009431951062655e+00	1.188886150128829478e+01	1.671655734501280932e+01	6.661101216803769098e+00	3.547901796838193622e+00	6.340239333702765379e+00	6.915241290818923581e+00	7.290920153414885974e+00	0.000000000000000000e+00	4.405723930644885281e-08	4.446624020785960234e-05	5.569146226714036078e-03	1.764585646516568518e-01	1.555816996412457742e+00	4.712100006563115784e+00	6.212380583499406583e+00	3.717368946993190981e+00	1.821668690515032996e+00
3.249587412057117767e-08	2.937630151725991858e-05	4.148519594389804555e-03	1.569076749822154726e-01	1.718067267733988768e+00	5.847204244576084342e+00	6.716443992703658772e+00	3.293559829521537363e+00	1.962945000336874468e+00	2.456535795005392764e+00	1.028299679907730040e-03	9.455053526461691671e-02	2.081594989201986934e+00	1.150400153735534126e+01	1.702258133623697844e+01	7.971064312988071165e+00	3.834966149544068781e+00	5.917186955793560799e+00	6.869239210490651004e+00	7.577434214482957842e+00	0.000000000000000000e+00	6.790730065474754894e-10	3.076862151693865753e-05	4.749357910330433488e-03	1.753764284725892464e-01	1.716798430629106198e+00	5.313538135567540621e+00	6.451800748141155672e+00	3.700023203150122786e+00	1.823314374771703106e+00
3.246914000334569021e-08	2.949741004671182454e-05	4.164264393915755036e-03	1.572692277748028444e-01	1.718955220422831331e+00	5.845627411650541561e+00	6.719640249345178340e+00	3.293671095035951346e+00	1.960010493571211709e+00	2.461099343978355947e+00	1.029988445188816494e-03	9.475361111587443652e-02	2.085890195424966898e+00	1.151507364620475649e+01	1.700681947404056515e+01	7.971155094212120318e+00	3.849286597410857436e+00	5.926020835389207875e+00	6.872084045922546736e+00	7.580480437462234988e+00	0.000000000000000000e+00	1.228014217315488888e-09	3.095492590205699263e-05	4.753803449814457405e-03	1.748601070348520525e-01	1.709427445104758192e+00	5.300786201591264124e+00	6.456681075425211525e+00	3.714206439787855363e+00	1.850005308504081958e+00
3.196312469310151035e-08	3.292593078135423414e-05	4.676927818037511855e-03	1.743393356735560840e-01	1.843210369234362211e+00	5.971855233176524891e+00	6.473741775575603263e+00	3.089087251075211871e+00	1.995092622974800500e+00	2.503055626551225821e+00	1.014567487783583346e-03	9.604324622044550785e-02	2.145209573794090829e+00	1.181837550885879295e+01	1.684390438802201828e+01	7.049481205925619776e+00	3.848776842384967534e+00	6.377739197363921697e+00	6.816766341860627243e+00	7.447925225055979759e+00	0.000000000000000000e+00	1.072033186046646728e-07	7.077148960440353236e-05	7.782724754591099220e-03	2.186075915976597173e-01	1.746781669160960782e+00	5.005472386256113460e+00	6.410917431036112113e+00	3.676542993379470214e+00	1.706501391983793248e+00
3.233522225340197903e-08	2.925068648381452926e-05	4.143194914898673531e-03	1.574278393612772442e-01	1.729206047416457448e+00	5.857629927643835721e+00	6.604040370453264863e+00	3.192848301791883170e+00	2.045817798207307359e+00	2.540956166508258285e+00	1.042634123535965711e-03	9.634621087575817588e-02	2.121011795808076528e+00	1.162895022589898097e+01	1.674052984016808310e+01	7.355619426090747481e+00	3.986944797798086526e+00	6.424108171069589091e+00	6.840881832225997883e+00	7.360678196842530774e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.438783007399732605e-05	3.766262915197977120e-03	1.398392750875336044e-01	1.411572900269138175e+00	4.799742943749929047e+00	6.687074859554360984e+00	4.094466115140069640e+00	2.065631618070083331e+00
3.309587169961800914e-08	3.240875518909433619e-05	4.632526805868415060e-03	1.750178508925158138e-01	1.877783142961146012e+00	6.124575473492231303e+00	6.604041589428413239e+00	3.124183335914848314e+00	1.989444966945801196e+00	2.495243558542555640e+00	1.044770105028200750e-03	9.747692454818714103e-02	2.149317979946141932e+00	1.174907497728554695e+01	1.683551785218147501e+01	7.248751734112627965e+00	3.610233733387666177e+00	6.160742795011604933e+00	7.032764619230034597e+00	7.617082152119804661e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.882297070020255016e-05	4.457585600707504592e-03	1.632444020402908091e-01	1.578807591701714141e+00	4.993688543817185632e+00	6.533693589032223414e+00	3.751443883983255123e+00	1.592335247694583567e+00
3.370635921923615087e-08	3.488167762210268966e-05	4.837934012113601252e-03	1.746435475613699329e-01	1.794228246050609821e+00	5.745964876821612499e+00	6.295502843468714360e+00	3.072338120802709405e+00	1.919331681613920093e+00	2.413421473262155725e+00	1.027348333463436745e-03	9.758656043513559697e-02	2.180137367562783979e+00	1.194648637226651289e+01	1.672816014604650903e+01	6.660902619171626959e+00	3.633050485740965119e+00	6.465487129303755687e+00	6.866378118679197229e+00	7.198847095224905956e+00	0.000000000000000000e+00	5.080704689273478433e-07	1.502750300801034271e-04	1.096965126357399636e-02	2.412888589381516902e-01	1.758071840639783279e+00	4.945832813105512926e+00	6.314980612423919837e+00	3.651890156733603288e+00	1.731415584951762954e+00
1.190714386850819504e-07	5.902671216202924555e-05	6.450452377705732758e-03	2.042536693725564567e-01	1.977538489499049534e+00	6.094694970689111813e+00	6.412281345718240821e+00	3.031467406703977296e+00	2.030855642422582097e+00	2.643895330084366169e+00	9.255144972441305302e-04	8.880334638039627526e-02	2.014065086855683084e+00	1.137699342713715822e+01	1.703002111695711562e+01	7.826513664853450791e+00	3.988069664179681784e+00	6.092560988346181539e+00	6.668842361743708480e+00	7.320270833484471495e+00	0.000000000000000000e+00	6.474095269623048863e-09	3.038572189990661093e-05	4.488910425267181314e-03	1.594928568253871637e-01	1.521028944442494479e+00	4.814603748740173828e+00	6.505226699688808623e+00	4.181555710072336396e+00	2.008597523599838564e+00
