3.146902962593091933e-08	3.164566152251527986e-05	4.532362248104038899e-03	1.716328149379285628e-01	1.842558088631858881e+00	6.006923609712584877e+00	6.530565192772480820e+00	3.183022047037782354e+00	1.997837896093202170e+00	2.490134965830518521e+00	3.501614641053704347e+00	2.994119761709973293e+00	2.028854419714824164e+00	2.104363229261215551e+00	1.026689797410228677e-03	9.625043794136618758e-02	2.133368206925223109e+00	1.175226179995943276e+01	1.713842157511066588e+01	7.771547945613444419e+00	3.799486425438137083e+00	5.865200181985178673e+00	6.838982561346552025e+00	7.608559274699785213e+00	6.563735576346412692e+00	4.605268799593493334e+00	3.717941760706426901e+00	3.967161084503307844e+00	0.000000000000000000e+00	6.404019615556659320e-08	5.200779394265266829e-05	6.320930393427129194e-03	2.012894144103393734e-01	1.815658482322295653e+00	5.367060251090161493e+00	6.341809925151158822e+00	3.576381235365775790e+00	1.720915719805607536e+00	1.766067632761155970e+00	2.684259949021201130e+00	3.128426089609552374e+00	2.562462062346155367e+00
3.201095015394831610e-08	3.167846256276722757e-05	4.526785321105502614e-03	1.710252873669135532e-01	1.832465598446535004e+00	5.970663602543692328e+00	6.515415244350623247e+00	3.209174880753792092e+00	2.007805154547674942e+00	2.488752654995213032e+00	3.490966824874684349e+00	2.986486556951104543e+00	2.044713951069180080e+00	2.114059931317066710e+00	1.033070586981870093e-03	9.655209371029743748e-02	2.132990974487374736e+00	1.171809089716242802e+01	1.709611139164739058e+01	7.815371371267463729e+00	3.791158764990147478e+00	5.854636848600810239e+00	6.869249497175824004e+00	7.609280499097100581e+00	6.556357404327543215e+00	4.610759297141304280e+00	3.729046343825251242e+00	3.964686534539631602e+00	0.000000000000000000e+00	4.597620999473506984e-08	4.589562272575885765e-05	5.877392275457930283e-03	1.940272184151901891e-01	1.792114105013751235e+00	5.371203854160052416e+00	6.377734906515708957e+00	3.604897239383681118e+00	1.714413459532918127e+00	1.748130711776324731e+00	2.680312927134735457e+00	3.142563980585171723e+00	2.570165361788103287e+00
3.188954314706008642e-08	3.414548481076577118e-05	4.860902580724777572e-03	1.814429654152980576e-01	1.917739168479178469e+00	6.185933980812720279e+00	6.606672605251588948e+00	3.032160120590463581e+00	1.950755813215443224e+00	2.592860676546052012e+00	3.659730989934341761e+00	3.132830942334103863e+00	1.893399385941039625e+00	1.995456921083902824e+00	1.074515700280852248e-03	1.005566650558393782e-01	2.213236250424290841e+00	1.194895714888581750e+01	1.647285760972754787e+01	6.512795644464453027e+00	3.963972046094780044e+00	6.836709714146605776e+00	7.072128828873661455e+00	7.284421311425647971e+00	6.300842995922059764e+00	4.472031471509022360e+00	3.982424979700407874e+00	4.207836557394921684e+00	0.000000000000000000e+00	1.436497074747541303e-08	3.642964050061704159e-05	5.102624466930599269e-03	1.716105679878662804e-01	1.552657422773335627e+00	4.736960308476924730e+00	6.247280107719177522e+00	3.876798096837831054e+00	1.837543803130422315e+00	1.846544066964450614e+00	2.818260746358689062e+00	3.034286684866772443e+00	2.337958890790851729e+00
3.274853345627319414e-08	2.966224171162270025e-05	4.158477497483254078e-03	1.565048973501715623e-01	1.718899485499285396e+00	5.900336999399671711e+00	6.778880364851291418e+00	3.272038099732359040e+00	1.957318016582813902e+00	2.481894433891730145e+00	3.597724375680588782e+00	3.116519650729142832e+00	1.923505372898126176e+00	2.023418782035327101e+00	1.043195375888324823e-03	9.610641761215341083e-02	2.114494704454976226e+00	1.161729936724964851e+01	1.686237335507290069e+01	7.675918725943516208e+00	4.070309081282180053e+00	6.198679310148368593e+00	6.939100579738480157e+00	7.644472659135890247e+00	6.814963960447069979e+00	4.674077115915089564e+00	3.672246381436091056e+00	3.937416621104746550e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.570564145679627495e-05	4.053623477043842051e-03	1.536720617979821790e-01	1.552915985422957057e+00	5.039397438738809853e+00	6.613860671380005662e+00	4.004509149027279946e+00	1.887040241890787229e+00	1.900808063971228146e+00	2.681263857944107709e+00	2.955497895330676528e+00	2.509047965735041075e+00
3.111768157611844094e-08	2.888651377132977829e-05	4.084649437552615760e-03	1.542875963897867297e-01	1.683630852069268879e+00	5.695451455338764291e+00	6.436577615454635470e+00	3.087550525153117675e+00	1.878390088005193803e+00	2.415333662372631807e+00	3.560017113122404986e+00	3.072443590369995370e+00	1.924233803148373223e+00	2.050985068434989511e+00	1.124546147296004526e-03	1.010416266282674752e-01	2.177733573243397114e+00	1.174353809639971935e+01	1.656980355122532700e+01	7.063682035726748687e+00	4.226544754432314477e+00	6.483636608975820614e+00	6.561807361606978972e+00	7.009247411305346454e+00	6.652658347780499248e+00	4.820379482019080619e+00	4.011330420148561338e+00	4.174933500185390223e+00	0.000000000000000000e+00	2.191279684051088644e-09	2.642049596055575725e-05	3.968926081120578361e-03	1.437896310308509062e-01	1.428159724179173917e+00	4.814690596451242754e+00	6.685118524150430730e+00	4.242662051592744454e+00	2.015661801940900055e+00	1.692416499132778362e+00	2.454802596522723590e+00	2.899025229089557953e+00	2.589147845372910872e+00
3.148183517083740076e-08	2.817996801966122749e-05	3.998111724147070806e-03	1.530024980588035599e-01	1.702498744809826992e+00	5.874363678510063025e+00	6.748465603904275412e+00	3.199857995383232900e+00	1.911652644956846947e+00	2.484128157005551785e+00	3.558085502952287982e+00	3.135485582701071916e+00	1.939739600145782727e+00	2.004909214796941619e+00	1.099498227713313885e-03	9.879287109330971151e-02	2.134810071575178103e+00	1.160463942229943868e+01	1.672512863567723684e+01	7.478873283746056089e+00	4.280671381443685419e+00	6.493008989071318737e+00	6.786919795187312587e+00	7.303866573304059528e+00	6.752620779700592379e+00	4.774319217021055550e+00	3.813943379546887780e+00	4.079307066899966472e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.322785074073613476e-05	3.616944061823645570e-03	1.362207598627183658e-01	1.404152900342573007e+00	4.893300379407721223e+00	6.972058589446854526e+00	4.227447299098698430e+00	1.828514789236691751e+00	1.729622881419687452e+00	2.474431969107246942e+00	3.001035290791183918e+00	2.641208506126321964e+00
3.272639247876630584e-08	3.512485090703255621e-05	4.977058853662529037e-03	1.834592627744906779e-01	1.904107545659166512e+00	6.042524166269886976e+00	6.446418084512975710e+00	3.091606823885248989e+00	2.006244263049961951e+00	2.449966086644732588e+00	3.500499436094977046e+00	3.070190362802727613e+00	1.955340174700987310e+00	2.079508634774647646e+00	1.000373201425280465e-03	9.614761499701843239e-02	2.167801145899381776e+00	1.198051110491945082e+01	1.692876960668675679e+01	6.823456873586500215e+00	3.949909089515873717e+00	6.765018728438868756e+00	6.768342735367444796e+00	7.116256577220834600e+00	6.433166424919111392e+00	4.560288137554433519e+00	3.918643242216998335e+00	4.313475535500864488e+00	0.000000000000000000e+00	3.654120285235684146e-07	1.306994942350461352e-04	1.058194383728459052e-02	2.407112088948678841e-01	1.766648049310082014e+00	5.066488777542596189e+00	6.470250463541386665e+00	3.563034550809520695e+00	1.660303914396113800e+00	1.804153024833957009e+00	2.696044368473173414e+00	3.279024919731634569e+00	2.666397979282993269e+00
3.111768157611844094e-08	2.893794556828476790e-05	4.085651424474468635e-03	1.541265589293412119e-01	1.682378325041000044e+00	5.701319788771430197e+00	6.443826155304183345e+00	3.079596267498618367e+00	1.874718842636823313e+00	2.412950908551260820e+00	3.573469534863399133e+00	3.081373581660297845e+00	1.913685246556655839e+00	2.041780344062244179e+00	1.129371535416233592e-03	1.016582041030562739e-01	2.191323244929017644e+00	1.179676286435060106e+01	1.655289128627607553e+01	6.882344341705008972e+00	4.136849703264815936e+00	6.584668430977077769e+00	6.570124102942461519e+00	6.982339475122630645e+00	6.613330160951011116e+00	4.794567456451262366e+00	4.030596021822564268e+00	4.238769266331301466e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.275035334729137528e-05	3.486394293920562666e-03	1.294778567772434386e-01	1.335008737576423243e+00	4.710864824226720593e+00	6.682922433947927843e+00	4.263012016971469365e+00	2.107270538908908808e+00	1.655686718322951334e+00	2.422963542021348449e+00	2.900631160541264464e+00	2.541208887521302806e+00
3.242117254125346915e-08	3.435964133463452241e-05	4.880243136617477134e-03	1.808699890159737311e-01	1.890607890774273603e+00	6.034770538778004401e+00	6.455210309754303211e+00	3.088962069731499227e+00	1.995532276562180574e+00	2.456167793200891847e+00	3.499705577945174451e+00	3.069682633378951753e+00	1.960047741507515040e+00	2.069961071205681513e+00	1.004534743738580774e-03	9.652917047890940960e-02	2.174480002247775712e+00	1.200046354975088114e+01	1.692873450236740496e+01	6.807405507150774859e+00	3.947239480019342217e+00	6.796787333559762168e+00	6.764714821462951555e+00	7.109241978066260792e+00	6.428695173891902037e+00	4.549396085670612599e+00	3.929811142863258500e+00	4.326806840442810831e+00	0.000000000000000000e+00	3.791621242851703083e-07	1.337903238908484183e-04	1.073300772300565115e-02	2.423977926670729532e-01	1.772003953938276144e+00	5.082439805456613335e+00	6.480359316860215380e+00	3.552919092748140439e+00	1.665223917308723101e+00	1.795512206176939962e+00	2.699882093513270132e+00	3.286811335331114581e+00	2.652497647990192498e+00
3.131192905014213026e-08	3.356878796947423705e-05	4.791428794378934514e-03	1.795364627931997359e-01	1.906956580652588773e+00	6.185222685180730373e+00	6.631554368462654558e+00	3.033825459635566713e+00	1.939984358497177652e+00	2.591846512664222502e+00	3.675260798673753548e+00	3.141238021374544775e+00	1.888825606496393306e+00	1.990108179765441410e+00	1.062813289152071119e-03	9.958873316584904156e-02	2.195822299940928701e+00	1.189161501153174605e+01	1.650561317098610559e+01	6.593787654993843894e+00	3.914456876303338717e+00	6.800532628051756845e+00	7.076649497563752611e+00	7.302164451546961921e+00	6.311972470052791273e+00	4.459064338912356540e+00	3.993789233156094021e+00	4.199901312192534597e+00	0.000000000000000000e+00	1.079270098515857663e-08	3.249235508414542972e-05	4.676756045080102640e-03	1.619230718347230702e-01	1.510297834494770841e+00	4.718725875520920710e+00	6.292930269383978370e+00	3.923858075850644056e+00	1.806229941249780202e+00	1.815339291581893777e+00	2.834357313659100264e+00	3.040757727072665784e+00	2.331233999644014787e+00
3.137370277260941431e-08	3.343124014567036350e-05	4.780484507211003008e-03	1.795893699539838073e-01	1.910357651841770643e+00	6.189155808277857496e+00	6.623117864712498637e+00	3.037897512274073453e+00	1.947299399020743893e+00	2.595598578163219816e+00	3.670928565584925529e+00	3.137355951650875330e+00	1.893912107341884976e+00	1.994656425016734236e+00	1.062170795316812926e-03	9.941863254145254236e-02	2.191439856960710308e+00	1.187192441270142673e+01	1.650403709957956266e+01	6.692842021867378755e+00	3.972249379559968929e+00	6.708237044327053589e+00	7.062035710163119262e+00	7.344373525176124851e+00	6.325415002490775152e+00	4.475780676001248182e+00	3.976806141310359699e+00	4.165680171852107705e+00	0.000000000000000000e+00	8.740732314986091724e-09	3.103294107417378525e-05	4.507775315324889787e-03	1.576972733415253070e-01	1.490713280876060809e+00	4.724055667116779489e+00	6.367070864249659401e+00	3.970523750689272102e+00	1.753909638236996305e+00	1.800219199731011743e+00	2.837428206602909508e+00	3.046153410730849664e+00	2.323429138536550642e+00
3.125966213732046007e-08	3.324548017703872634e-05	4.742665979018653548e-03	1.772133626706421661e-01	1.871015980061361050e+00	6.022428253248446772e+00	6.470635531992943612e+00	3.088302715287585265e+00	1.981215223104973111e+00	2.457668743602198891e+00	3.497101423645866181e+00	3.075091820564045175e+00	1.967421973046996841e+00	2.057606833934791712e+00	1.009251422000002289e-03	9.692948589792799163e-02	2.180718142270262838e+00	1.201434949925414486e+01	1.692017211128799303e+01	6.787770811340017474e+00	3.936972429336946799e+00	6.832697478322155682e+00	6.763768962944477714e+00	7.103148590458658873e+00	6.421605396935374799e+00	4.532380041686316474e+00	3.934188593191344285e+00	4.347428863096927998e+00	0.000000000000000000e+00	4.075022501334135906e-07	1.399514536908872157e-04	1.101567553353534346e-02	2.449943298771974087e-01	1.775056215713282759e+00	5.086898296378202566e+00	6.487245246441628588e+00	3.548265036821776075e+00	1.670500892063261356e+00	1.782476791894866741e+00	2.706657589338267389e+00	3.296271482651466300e+00	2.636086935260631758e+00
3.816382311587727360e-08	3.443071839849216398e-05	4.706245190699564172e-03	1.693085185157402750e-01	1.753339132021243474e+00	5.694419767917550779e+00	6.335405538361867706e+00	3.121432420036768463e+00	1.914286282225421854e+00	2.412019202972495169e+00	3.522519593579184427e+00	3.002806547570509910e+00	1.964252628417490154e+00	2.123026274957251047e+00	1.072556629207375122e-03	9.768074416777643154e-02	2.129902195983886859e+00	1.163284385767511786e+01	1.678985951826405554e+01	7.499499782484162047e+00	4.112653790293525624e+00	6.060977633778708018e+00	6.456429987140752225e+00	7.258021860780334400e+00	6.739737869415610483e+00	4.848758865407291729e+00	3.898944779229575719e+00	4.012590973016448181e+00	0.000000000000000000e+00	7.441800347457881859e-09	3.019458371638656248e-05	4.464776751110502949e-03	1.592696325596809626e-01	1.536146713388250928e+00	4.945299133060086838e+00	6.666822244681245735e+00	4.098437744220677637e+00	1.823220106489291226e+00	1.775646823050980094e+00	2.527649526858352758e+00	2.985167930828430016e+00	2.656999574455858770e+00
3.143470033438114541e-08	3.083506281629470603e-05	4.317092487865557653e-03	1.598108868824248407e-01	1.704104734120881259e+00	5.655316313591426614e+00	6.297117730176124972e+00	3.044339555285473953e+00	1.886471957549361589e+00	2.357968684659219605e+00	3.558834712615463136e+00	3.103678093043587438e+00	1.933264415789561763e+00	2.096503392631027918e+00	1.091253423844170843e-03	9.982376848238230793e-02	2.179232280217828333e+00	1.182833275186487043e+01	1.662884429844467249e+01	6.773583601933132137e+00	3.787662576858443320e+00	6.351670815234770728e+00	6.586866969854129117e+00	7.182317044714122467e+00	6.717242352327693844e+00	4.733063085716231022e+00	3.885097253697400888e+00	4.214283754804855953e+00	0.000000000000000000e+00	1.934573283223993034e-07	8.251560715762832428e-05	7.615114159737200114e-03	1.989916878513700027e-01	1.611573267844028434e+00	4.840300682317750791e+00	6.364065376825449150e+00	3.822048461170798994e+00	1.960976716067482251e+00	1.911883163061103508e+00	2.706032217605566004e+00	2.958777478697929286e+00	2.483899751464884176e+00
3.462930492940174925e-08	3.263971745764485246e-05	4.520732967099327232e-03	1.649881870573936538e-01	1.731079826034270575e+00	5.685396559255712745e+00	6.381797455036596567e+00	3.122134643268646315e+00	1.898507669482545790e+00	2.417689889116870106e+00	3.534989844819940163e+00	3.023606551786629737e+00	1.952228097178540622e+00	2.097707966661196188e+00	1.079300931560415663e-03	9.805396447814319905e-02	2.131184227401309528e+00	1.160519169680338436e+01	1.673840632568201414e+01	7.465073288318266442e+00	4.139829336167928808e+00	6.176089052002353696e+00	6.467394004550730102e+00	7.210142302186707042e+00	6.722539107525999924e+00	4.841836677500468866e+00	3.938210523360536008e+00	4.043025903760892881e+00	0.000000000000000000e+00	8.988071784615041675e-09	3.032784984771363506e-05	4.432011412070340113e-03	1.569770069352190711e-01	1.511429456694500129e+00	4.893720753606674023e+00	6.700302345290160666e+00	4.178254001772705450e+00	1.846305164810438493e+00	1.759265754799981929e+00	2.493692759226527222e+00	2.953073489435677157e+00	2.656084464223761987e+00
3.111768157611844094e-08	2.854798765637160034e-05	4.017682921290878506e-03	1.516117185330938533e-01	1.664417449497369805e+00	5.689279968778205188e+00	6.456281554192489835e+00	3.051578954671013033e+00	1.881803634491619137e+00	2.432801176291787826e+00	3.578770997420013256e+00	3.126985177788073944e+00	1.885963157414867197e+00	2.007324808574423969e+00	1.155991999504312091e-03	1.033829011568530298e-01	2.215742687222136631e+00	1.186275579584409279e+01	1.652217749386408840e+01	6.644909617774828803e+00	3.903505755841977010e+00	6.680878341172559409e+00	6.629482187170100183e+00	6.922723790286662293e+00	6.567522380000868409e+00	4.821203039606758445e+00	4.011648486976358008e+00	4.279325862246822432e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.250856977090081803e-05	3.430753769133872404e-03	1.261846418660064473e-01	1.286003828004841365e+00	4.555133919954625910e+00	6.632634914058743725e+00	4.209780801123775618e+00	2.078021994032944075e+00	1.729852590757132491e+00	2.410140570062349497e+00	2.883383474201735464e+00	2.564055393107357972e+00
3.376840183246322664e-08	2.903200776755236452e-05	4.071280520362668791e-03	1.541723275213117972e-01	1.705304309895271819e+00	5.875757681361833740e+00	6.744233129576225672e+00	3.190385215753184234e+00	1.911509751637919807e+00	2.482613668462394063e+00	3.553718964602742059e+00	3.140171823806563456e+00	1.936658135346249310e+00	1.997291110740711195e+00	1.120209966922955597e-03	1.001479341727626871e-01	2.152734296796036340e+00	1.164143987074053577e+01	1.667624010839277915e+01	7.366145865515069779e+00	4.285684782097209933e+00	6.554514403512865073e+00	6.802506630904964879e+00	7.245494734044295448e+00	6.712932120376919443e+00	4.801916038856958835e+00	3.856919549189596008e+00	4.082213734079598311e+00	0.000000000000000000e+00	1.239647367340493535e-10	2.276483843769461246e-05	3.528452738813522144e-03	1.325693218591195432e-01	1.373601082066925994e+00	4.851730014885322184e+00	6.970214462706081804e+00	4.263533931113501652e+00	1.869334931818393608e+00	1.677724937582088183e+00	2.469586378370963509e+00	3.016901065593001974e+00	2.623765917890351851e+00
