0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.802091913912953900e-06	1.203497475390689908e-03	5.395921999297748767e-02	4.717211415603349556e-01	1.143163888811867590e+00	1.067346830314427120e+00	4.837319690193860877e-01	1.367343281310973713e-01	1.904312072612963092e-01	2.608913130515300161e-01	2.857106767181599172e-01	3.640364941971118706e-01	6.153960596090783941e-01	6.437245640895988830e-01	2.666468117235187285e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.918625766886770709e-05	7.749993116434177563e-03	3.916686378831483739e-01	2.848643345108367697e+00	3.330232118798947649e+00	6.386828562304791568e-01	3.941110931174653109e-02	1.519795417085146871e-01	6.200765923948403646e-01	1.195529394920553878e+00	9.567938625061466196e-01	7.006507803817174640e-01	8.599834185687648125e-01	1.271409638120811536e+00	8.387119772966539211e-01	6.025055205502360955e-01	6.225042400646448870e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.770207355572863304e-06	2.000547277498162559e-03	7.495586884455204824e-02	4.220151730645463339e-01	6.951607743383549920e-01	1.115117240735040705e+00	7.308405459853486441e-01	2.801625554630818304e-01	4.123417228865292605e-01	2.778186181030815050e-01	2.189133542097210228e-01	1.762848479101185861e-01	3.773403851813204035e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.538946329502834266e-06	1.080507651808577246e-03	4.741481744296941608e-02	4.309490475421318689e-01	1.134368995886385623e+00	1.095983519078392643e+00	5.092294343419182523e-01	1.434078666235702737e-01	1.862592129522617768e-01	2.580088317969749800e-01	2.755856896183383475e-01	3.692696476760853330e-01	6.129564924721896402e-01	6.319204901901125382e-01	2.842400244018274957e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.500669874894230713e-05	8.754390872573403204e-03	4.058253607349450731e-01	2.783564054646167740e+00	3.125012981369517551e+00	6.022530617690926569e-01	1.068892800603394311e-01	2.187447794252248834e-01	5.929855917335635773e-01	1.095855829547144333e+00	9.257845389008515502e-01	6.718666685432094221e-01	9.025966327082519669e-01	1.275371215986283113e+00	8.125509142317735023e-01	5.821593882686992849e-01	6.400693920538598203e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.170024281654891413e-06	2.067703949703467940e-03	7.581540543057911641e-02	4.288281035109007822e-01	6.809106277045031685e-01	1.084964411482374880e+00	8.005480103109906542e-01	2.463730475468235981e-01	1.402246985746254948e-01	1.804821992731776847e-01	2.570161573975603408e-01	2.906840683476147880e-01	4.045629114503115353e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.587920286573599795e-06	1.109894889379929453e-03	4.930478165470289498e-02	4.466937756104638058e-01	1.157425850900705155e+00	1.118528262357699310e+00	4.993239911789433272e-01	1.324857395269909699e-01	1.854055204533480716e-01	2.541519549023807945e-01	2.827676609213665149e-01	3.660116664879957682e-01	6.185225735959700710e-01	6.387045361527656784e-01	2.767997953393914745e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.639061258719693794e-05	9.050446562695343630e-03	4.174923375246883395e-01	2.865723129675318503e+00	3.208448830441291921e+00	5.934476096793601663e-01	3.332645121404509414e-02	1.677356687211551955e-01	6.197303650000541841e-01	1.150619347509234780e+00	9.550332042934358556e-01	6.901115668868436082e-01	8.964426160783196540e-01	1.252387232896839953e+00	8.060630994554019990e-01	5.520910302005703763e-01	6.005099933355868558e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.903762832411711684e-06	2.266424685181348680e-03	8.192984929571009434e-02	4.502612387977553143e-01	7.232365417602324431e-01	1.134020912479961840e+00	7.413181198065934563e-01	2.600146928288340487e-01	2.030816099433406519e-01	1.793468529469416095e-01	2.233377354806703186e-01	2.815633061231678225e-01	4.047003960677071355e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.377459977304016469e-06	1.002390779064705681e-03	4.262177892461663925e-02	3.832969256830333626e-01	1.062384458265104969e+00	1.128745871200512507e+00	5.563999326679103241e-01	1.395949586986180990e-01	1.920155831098853683e-01	2.614543643198307676e-01	2.487245651010830394e-01	3.500358640755087958e-01	6.104232610350319721e-01	6.164070989225065578e-01	2.835569603415716289e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.392433607597178618e-10	3.055153549533445536e-05	9.089133584140618796e-03	3.964266803530979155e-01	2.711694126192030652e+00	3.258509341285668715e+00	8.736058774205677224e-01	2.486921342992406136e-01	2.073613953487859207e-01	5.052563767599855815e-01	1.040423692977486603e+00	9.544105499361856815e-01	6.537040984188856596e-01	9.173264434271974910e-01	1.299621115932690252e+00	9.185034320445134570e-01	6.676144631297893373e-01	5.591800273158650247e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.790521567282155081e-06	2.471719970443624157e-03	8.853624460096029547e-02	5.117554879042357507e-01	9.237318289504368174e-01	1.191106747006802191e+00	6.085853809737598041e-01	1.563869581493048111e-01	1.849117905878039925e-01	1.628056758838085094e-01	1.799289568161442920e-01	3.094273197052173630e-01	4.509487909063842892e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.527764896483469523e-06	1.065598267258582735e-03	4.509101222888995536e-02	3.777045764046210730e-01	9.655398775257416633e-01	9.944052339878426405e-01	4.782316814433746899e-01	1.683371210921981720e-01	2.005811535750542940e-01	2.402024917598028220e-01	2.394744021160824243e-01	3.662630298391805761e-01	6.264939735859200720e-01	6.201523766110853542e-01	2.826310920339915600e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.333809498109934311e-05	8.516068329490478206e-03	4.076382517533953531e-01	2.877466093292468496e+00	3.309969944541356845e+00	6.395354121898053634e-01	7.886224852739452673e-02	1.495253219057524341e-01	5.322978241797127197e-01	1.078501386210671154e+00	9.242755378149078993e-01	7.246013455738442577e-01	9.255138359866237341e-01	1.303300971400477959e+00	8.511134055426071710e-01	5.785200721685433978e-01	5.675578491332593511e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.100579829750369067e-07	2.459640238087880491e-04	9.760653263793224454e-03	1.080594376885694041e-01	4.389842943813750398e-01	7.061438569534509435e-01	1.125128432435558157e+00	7.547007341684487391e-01	2.276050105695814341e-01	1.910549396019325663e-01	2.089612931203239654e-01	2.165789556761165136e-01	2.152802494183284621e-01	4.010065265722015937e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.396152932228004039e-06	1.008071659738166582e-03	4.245189945517192920e-02	3.670326169651077497e-01	9.763149907625388035e-01	1.048467680049119499e+00	5.288029623866526974e-01	1.372815828287353990e-01	1.863399683957707442e-01	2.476536347939335414e-01	2.260028410671002519e-01	3.155054871387120152e-01	6.093975211795360503e-01	6.323355445385818729e-01	2.864357471408510158e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.097812772696145430e-05	9.682191592078868286e-03	4.233733726922436214e-01	2.811201064521244852e+00	3.102420735542246621e+00	5.828284648377476396e-01	2.764728464827276300e-02	1.267090015781610624e-01	5.111978543720948620e-01	1.008775508794871767e+00	8.562942845092061939e-01	6.141122849730030753e-01	9.117554422990398200e-01	1.314960115987212408e+00	8.325389935097212701e-01	5.351943185573857509e-01	6.026918776367238273e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.434134111867080295e-06	2.486999998508748928e-03	8.373557969031858450e-02	4.272759836965724367e-01	6.704777705711800762e-01	1.085652519875650368e+00	6.601639040308624473e-01	1.675994968785638473e-01	1.446884188504584667e-01	1.651139203331267458e-01	2.230932591860303738e-01	2.881442582518802809e-01	4.664656965289696866e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.322468275947252365e-06	9.769894899469178280e-04	4.124098361981286265e-02	3.733586662815979729e-01	1.057424519150518716e+00	1.135521241702047268e+00	5.515397896465313865e-01	1.472132222319151029e-01	1.884381276825798646e-01	2.631769917772600054e-01	2.549821867445966062e-01	3.336390992381924603e-01	6.243808579545098159e-01	6.193797654667549946e-01	2.610744360705385403e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.166772976466828446e-05	9.718209321243533733e-03	4.221039336600864167e-01	2.807957692403615368e+00	3.131807613661893086e+00	6.594860958732192691e-01	1.484179290088669112e-01	2.048369596410159477e-01	5.576994819688958493e-01	1.162224323114813940e+00	9.975715501352977466e-01	6.097740456363147654e-01	8.312365990067843713e-01	1.340147278952187104e+00	8.956687195883754615e-01	5.611455536916386544e-01	5.500802966880066203e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.355718637599887768e-07	2.303430574801631939e-04	1.329852601463911432e-02	1.516408657662282888e-01	5.250529356088974309e-01	8.515163330681787546e-01	1.141063232023975305e+00	6.054513224735535992e-01	1.534930661579088917e-01	1.664733368428499005e-01	1.897180888695966794e-01	1.309402662749264423e-01	2.020867317093065219e-01	4.731603239417515594e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.480227791946375787e-06	1.066378706485685912e-03	4.703433461276631394e-02	4.239116265582731913e-01	1.113607855935366819e+00	1.099919767457944175e+00	4.923336950854966254e-01	1.512346198337374825e-01	2.015385645170866546e-01	2.620722808574255658e-01	2.412150642808663648e-01	3.630228561416599664e-01	6.259209667026096602e-01	6.270281018902174042e-01	2.981296140333396516e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.664754584328157895e-05	9.206090110054191561e-03	4.229081835709668780e-01	2.855330009558473048e+00	3.110791536612088404e+00	5.543270575598130412e-01	2.355232255992212656e-02	1.233919329748133509e-01	6.164220542741448705e-01	1.225866546912631305e+00	9.762945548686089436e-01	6.248859899877650115e-01	8.907451193685995694e-01	1.276499122056332425e+00	7.903330474757817026e-01	5.687349078350671938e-01	6.551755492519588664e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.788619518326401876e-07	2.453037314331610471e-04	1.597898121429227811e-02	1.844190536354140542e-01	5.203620500917837122e-01	6.833115780977052633e-01	1.132655197984292705e+00	6.588373130405711375e-01	1.645944846181419396e-01	1.592027741989323064e-01	1.847595237105311428e-01	2.142798369952401694e-01	2.468079369135491308e-01	4.185655186613558842e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.912030927028822883e-06	1.176326353481828768e-03	5.054358974154438133e-02	4.364903961315264036e-01	1.095209402084705186e+00	1.063258951718900835e+00	4.754593098455035527e-01	1.562195008787698736e-01	2.095834659946894662e-01	2.761313549188380012e-01	2.520137767243394444e-01	3.560188028913848224e-01	6.221268981661890463e-01	6.079437514723459168e-01	3.035200368844483965e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.513108833965354180e-05	8.844258486703622524e-03	4.091759891268756388e-01	2.791363603474296351e+00	3.118432342037513738e+00	5.934101867676717657e-01	7.968620282956344336e-02	1.996256319047171324e-01	5.723541185641171092e-01	1.118538823203119481e+00	9.751411778908061212e-01	6.586417954431669219e-01	8.696379384444454796e-01	1.293781864480507027e+00	8.295567403256571826e-01	5.176403308455530539e-01	5.590543838069402804e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.964263781012913519e-09	2.987190805529127126e-05	4.922764007234766218e-03	1.238132873747871676e-01	5.530953644911396072e-01	7.730737552519213462e-01	1.058477262388856310e+00	6.533551045044825312e-01	1.829895348900817953e-01	9.776872737196613816e-02	2.031832140116032193e-01	2.499544084537255739e-01	2.296277927362598281e-01	4.371704983434941405e-01
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.604631815512201324e-06	1.092619418738071963e-03	4.739764060355573794e-02	4.238735513492028484e-01	1.095903814514563868e+00	1.022043915656635216e+00	4.680846581952042285e-01	1.974690593180052633e-01	2.394150580220977542e-01	2.461173059746891156e-01	2.349084149666130494e-01	3.500612847675300121e-01	6.033031792456077236e-01	5.921692866613351702e-01	2.767230996289110068e-01	0.000000000000000000e+00	0.000000000000000000e+00	6.249986352838459227e-10	3.189698491970750603e-05	9.325016863698746411e-03	4.028646976102017718e-01	2.741644633474040749e+00	3.264153467907142225e+00	8.506437851022591312e-01	2.073140859284838822e-01	2.353500322694999924e-01	5.142315131638603987e-01	9.881741991835975014e-01	9.106236757826787764e-01	7.204067898974951811e-01	9.338995180247905425e-01	1.258586680355451959e+00	8.276227646663932846e-01	6.044030905558246403e-01	6.260824304918972683e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.002938959736947672e-06	2.545450056240332153e-03	9.378976391224272402e-02	5.412282192540781578e-01	8.410258466650347708e-01	1.087912280631281536e+00	6.863521764902756894e-01	2.458612827055141059e-01	2.369586497978737882e-01	2.213402211767031558e-01	2.143352429412518911e-01	2.146096010333679860e-01	3.815753281566183208e-01
