      Step     Time          Energy         fmax
BFGS:    0 09:00:12       -5.331582        3.8271
BFGS:    1 09:00:12       -5.321786        4.3719
BFGS:    2 09:00:12       -5.410192        0.4748
BFGS:    3 09:00:12       -5.414387        0.5695
BFGS:    4 09:00:12       -5.437785        1.1417
BFGS:    5 09:00:12       -5.415026        4.5311
BFGS:    6 09:00:12       -5.544389        2.6972
BFGS:    7 09:00:12       -5.790140        4.6417
BFGS:    8 09:00:12       -6.130073        6.2959
BFGS:    9 09:00:12       -6.370198       10.2870
BFGS:   10 09:00:12       -7.196845        7.6196
BFGS:   11 09:00:12       -7.810637        4.0370
BFGS:   12 09:00:12       -7.916677        2.0387
BFGS:   13 09:00:12       -7.946141        0.1020
BFGS:   14 09:00:12       -7.946209        0.0195
