nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.160000000000000000e+02	2.410000000000000000e+02	-1.134423097687732565e+02
nan	nan	nan
1.120000000000000000e+02	2.240000000000000000e+02	-1.134459695162446167e+02
nan	nan	nan
2.800000000000000000e+02	2.170000000000000000e+02	-1.134447617136592186e+02
nan	nan	nan
2.190000000000000000e+02	2.050000000000000000e+02	-1.134462690574041090e+02
1.560000000000000000e+02	1.670000000000000000e+02	-1.134359514002602367e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.320000000000000000e+02	2.440000000000000000e+02	-1.134360185091203022e+02
1.700000000000000000e+01	2.140000000000000000e+02	-1.134251908197639693e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.970000000000000000e+02	2.190000000000000000e+02	-1.134457117514585747e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.640000000000000000e+02	2.110000000000000000e+02	-1.134362671373918232e+02
nan	nan	nan
1.970000000000000000e+02	1.930000000000000000e+02	-1.134462304159159629e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.310000000000000000e+02	1.760000000000000000e+02	-1.134441069486469331e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.830000000000000000e+02	2.120000000000000000e+02	-1.134433103290143521e+02
nan	nan	nan
1.140000000000000000e+02	1.370000000000000000e+02	-1.134400819894337644e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.420000000000000000e+02	2.740000000000000000e+02	-1.134413534425615353e+02
nan	nan	nan
nan	nan	nan
2.000000000000000000e+01	1.880000000000000000e+02	-1.134342446719877557e+02
2.040000000000000000e+02	1.990000000000000000e+02	-1.134400120370644913e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
8.100000000000000000e+01	2.010000000000000000e+02	-1.134453715122293715e+02
3.510000000000000000e+02	2.390000000000000000e+02	-1.134470761387816395e+02
nan	nan	nan
3.110000000000000000e+02	2.320000000000000000e+02	-1.134370902454020893e+02
2.480000000000000000e+02	2.240000000000000000e+02	-1.134451050075807359e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.920000000000000000e+02	2.250000000000000000e+02	-1.134462245871346937e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.920000000000000000e+02	2.560000000000000000e+02	-1.134355690363794480e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.290000000000000000e+02	2.520000000000000000e+02	-1.134472317580461578e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.700000000000000000e+01	2.450000000000000000e+02	-1.133635936391311105e+02
nan	nan	nan
nan	nan	nan
3.200000000000000000e+02	1.930000000000000000e+02	-1.134412529188524417e+02
3.760000000000000000e+02	2.470000000000000000e+02	-1.134247816906968040e+02
3.810000000000000000e+02	2.320000000000000000e+02	-1.134454593063252474e+02
2.420000000000000000e+02	1.300000000000000000e+02	-1.134450183312783196e+02
9.300000000000000000e+01	1.970000000000000000e+02	-1.134310493652365466e+02
nan	nan	nan
1.000000000000000000e+00	2.090000000000000000e+02	-1.134472655679097386e+02
9.500000000000000000e+01	1.920000000000000000e+02	-1.134395559353789622e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.810000000000000000e+02	2.550000000000000000e+02	-1.134227679833591367e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
6.200000000000000000e+01	2.550000000000000000e+02	-1.134395498305538013e+02
3.010000000000000000e+02	3.130000000000000000e+02	-1.134409962238111689e+02
1.440000000000000000e+02	2.290000000000000000e+02	-1.134407057531521303e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
2.900000000000000000e+01	2.170000000000000000e+02	-1.134313152445965045e+02
nan	nan	nan
2.460000000000000000e+02	1.980000000000000000e+02	-1.134308427421572958e+02
nan	nan	nan
3.670000000000000000e+02	1.840000000000000000e+02	-1.134455284026041824e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
1.500000000000000000e+02	2.530000000000000000e+02	-1.134383839145430670e+02
nan	nan	nan
nan	nan	nan
3.700000000000000000e+01	1.360000000000000000e+02	-1.134170865813342459e+02
nan	nan	nan
1.550000000000000000e+02	2.480000000000000000e+02	-1.134377302379063508e+02
3.740000000000000000e+02	2.410000000000000000e+02	-1.134462521795930599e+02
nan	nan	nan
3.100000000000000000e+02	2.290000000000000000e+02	-1.134464144571289950e+02
nan	nan	nan
nan	nan	nan
3.160000000000000000e+02	2.090000000000000000e+02	-1.134436556491829293e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.060000000000000000e+02	1.300000000000000000e+02	-1.134185040140516776e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
nan	nan	nan
3.590000000000000000e+02	1.310000000000000000e+02	-1.134428640362680767e+02
nan	nan	nan
nan	nan	nan
3.700000000000000000e+01	2.840000000000000000e+02	-1.134343953625989343e+02
nan	nan	nan
nan	nan	nan
nan	nan	nan
7.200000000000000000e+01	2.540000000000000000e+02	-1.134433107964994036e+02
nan	nan	nan
nan	nan	nan
1.880000000000000000e+02	2.280000000000000000e+02	-1.134032555781592038e+02
nan	nan	nan
2.400000000000000000e+02	1.750000000000000000e+02	-1.134174967675531462e+02
nan	nan	nan
2.020000000000000000e+02	2.490000000000000000e+02	-1.134461300568457318e+02
nan	nan	nan
nan	nan	nan
