      Step     Time          Energy         fmax
BFGS:    0 17:55:38     -977.831703       52.3538
BFGS:    1 17:55:38     -994.053628       41.2879
BFGS:    2 17:55:38    -1003.721170       35.9521
BFGS:    3 17:55:38    -1011.995666       33.4688
BFGS:    4 17:55:39    -1018.747074       30.1636
BFGS:    5 17:55:39    -1024.027846       28.1343
BFGS:    6 17:55:39    -1028.150268       26.6280
BFGS:    7 17:55:39    -1031.833542       26.5054
BFGS:    8 17:55:39    -1035.224882       25.6005
BFGS:    9 17:55:39    -1038.460103       24.5565
BFGS:   10 17:55:39    -1041.722572       23.3189
BFGS:   11 17:55:39    -1044.780329       21.2844
BFGS:   12 17:55:39    -1048.024681       20.0266
BFGS:   13 17:55:39    -1050.895480       18.5966
BFGS:   14 17:55:39    -1053.536282       17.5543
BFGS:   15 17:55:39    -1056.000360       16.5402
BFGS:   16 17:55:39    -1058.316186       15.6866
BFGS:   17 17:55:39    -1060.481912       14.6758
BFGS:   18 17:55:39    -1062.524958       13.8816
BFGS:   19 17:55:39    -1064.425394       13.0569
BFGS:   20 17:55:39    -1066.196653       12.2510
BFGS:   21 17:55:39    -1067.848764       11.5392
BFGS:   22 17:55:39    -1069.359182       10.7850
BFGS:   23 17:55:39    -1070.742026       10.2002
BFGS:   24 17:55:39    -1072.036730        9.4946
BFGS:   25 17:55:39    -1073.233417        8.9965
BFGS:   26 17:55:39    -1074.372398        8.3817
BFGS:   27 17:55:39    -1075.436732        7.8975
BFGS:   28 17:55:39    -1076.450204        7.3850
BFGS:   29 17:55:39    -1077.402498        6.9281
BFGS:   30 17:55:39    -1078.304518        6.5002
BFGS:   31 17:55:39    -1079.145380        6.1004
BFGS:   32 17:55:39    -1079.940828        5.7452
BFGS:   33 17:55:39    -1080.674704        5.4032
BFGS:   34 17:55:39    -1081.339793        5.1141
BFGS:   35 17:55:39    -1081.943318        4.8451
BFGS:   36 17:55:39    -1082.487913        4.6094
BFGS:   37 17:55:39    -1082.991064        4.3852
BFGS:   38 17:55:40    -1083.452723        4.1755
BFGS:   39 17:55:40    -1083.887257        3.9663
BFGS:   40 17:55:40    -1084.292754        3.7537
BFGS:   41 17:55:40    -1084.679899        3.5318
BFGS:   42 17:55:40    -1085.045732        3.2936
BFGS:   43 17:55:40    -1085.397668        3.0397
BFGS:   44 17:55:40    -1085.732317        2.7612
BFGS:   45 17:55:40    -1086.054370        2.4657
BFGS:   46 17:55:40    -1086.359542        2.2118
BFGS:   47 17:55:40    -1086.650372        1.9731
BFGS:   48 17:55:40    -1086.921827        8.3895
BFGS:   49 17:55:40    -1087.167649        8.5346
BFGS:   50 17:55:40    -1087.394270        8.1458
BFGS:   51 17:55:40    -1087.615366        7.7889
BFGS:   52 17:55:40    -1087.846949        7.2977
BFGS:   53 17:55:40    -1088.090242        6.6803
BFGS:   54 17:55:40    -1088.325828        5.9235
BFGS:   55 17:55:40    -1088.545501        5.1336
BFGS:   56 17:55:40    -1088.754141        5.0112
BFGS:   57 17:55:40    -1088.958311        4.7669
BFGS:   58 17:55:40    -1089.162807        4.3694
BFGS:   59 17:55:40    -1089.364959        3.8509
BFGS:   60 17:55:40    -1089.562076        3.2652
BFGS:   61 17:55:40    -1089.755310        2.6510
BFGS:   62 17:55:40    -1089.946923        2.3803
BFGS:   63 17:55:40    -1090.141059        2.1778
BFGS:   64 17:55:40    -1090.319578        1.9994
BFGS:   65 17:55:40    -1090.496086        2.1372
