      Step     Time          Energy         fmax
BFGS:    0 19:02:23     -938.949866       99.7660
BFGS:    1 19:02:23     -966.775706       53.5962
BFGS:    2 19:02:23     -973.978670       46.7013
BFGS:    3 19:02:23     -980.091966       42.3380
BFGS:    4 19:02:23     -986.288468       36.5261
BFGS:    5 19:02:23     -992.278879       30.6894
BFGS:    6 19:02:23     -998.422839       26.8159
BFGS:    7 19:02:23    -1004.016552       24.6386
BFGS:    8 19:02:23    -1009.454300       22.2207
BFGS:    9 19:02:23    -1014.717819       19.3749
BFGS:   10 19:02:23    -1018.509667       16.4748
BFGS:   11 19:02:23    -1021.318125       13.5781
BFGS:   12 19:02:23    -1023.341269       11.2761
BFGS:   13 19:02:23    -1024.735148        9.7120
BFGS:   14 19:02:23    -1025.942096        8.3144
BFGS:   15 19:02:23    -1027.100691        7.1189
BFGS:   16 19:02:23    -1028.279006        6.3428
BFGS:   17 19:02:24    -1029.367739        6.2690
BFGS:   18 19:02:24    -1030.533777        5.0830
BFGS:   19 19:02:24    -1031.557735        4.3199
BFGS:   20 19:02:24    -1032.373827        3.3974
BFGS:   21 19:02:24    -1033.040896        3.0689
BFGS:   22 19:02:24    -1033.610437        3.4205
BFGS:   23 19:02:24    -1034.147749        3.7259
BFGS:   24 19:02:24    -1034.642779        3.7476
BFGS:   25 19:02:24    -1035.031388        3.0554
BFGS:   26 19:02:24    -1035.332989        2.3747
BFGS:   27 19:02:24    -1035.551369        1.6373
BFGS:   28 19:02:24    -1035.724450        1.5831
BFGS:   29 19:02:24    -1035.872907        1.5035
BFGS:   30 19:02:24    -1036.001504        1.4054
BFGS:   31 19:02:24    -1036.109802        1.2876
BFGS:   32 19:02:24    -1036.201874        1.1547
BFGS:   33 19:02:25    -1036.279690        1.0839
BFGS:   34 19:02:25    -1036.346736        1.0148
BFGS:   35 19:02:25    -1036.406115        0.9267
BFGS:   36 19:02:25    -1036.460760        0.8211
BFGS:   37 19:02:25    -1036.512570        0.7043
BFGS:   38 19:02:25    -1036.562917        0.6364
BFGS:   39 19:02:25    -1036.609908        0.6228
BFGS:   40 19:02:25    -1036.654225        0.6540
BFGS:   41 19:02:25    -1036.697484        0.6645
BFGS:   42 19:02:25    -1036.738833        0.6953
BFGS:   43 19:02:25    -1036.778024        0.6346
BFGS:   44 19:02:25    -1036.816043        0.5617
BFGS:   45 19:02:25    -1036.852764        0.5079
BFGS:   46 19:02:25    -1036.887609        0.5191
BFGS:   47 19:02:26    -1036.919642        0.5293
BFGS:   48 19:02:26    -1036.949278        0.5368
BFGS:   49 19:02:26    -1036.977319        0.5415
BFGS:   50 19:02:26    -1037.003325        0.5369
BFGS:   51 19:02:26    -1037.028044        0.5427
BFGS:   52 19:02:26    -1037.052042        0.5910
BFGS:   53 19:02:26    -1037.076464        0.6271
BFGS:   54 19:02:26    -1037.102098        0.6215
BFGS:   55 19:02:26    -1037.135498        0.5159
BFGS:   56 19:02:26    -1037.162086        0.3751
BFGS:   57 19:02:26    -1037.182119        0.3871
BFGS:   58 19:02:26    -1037.198981        0.3920
BFGS:   59 19:02:26    -1037.213934        0.3921
BFGS:   60 19:02:26    -1037.228763        0.3817
BFGS:   61 19:02:26    -1037.244922        0.3500
BFGS:   62 19:02:26    -1037.264482        0.3179
BFGS:   63 19:02:27    -1037.278716        0.2333
BFGS:   64 19:02:27    -1037.287862        0.1467
BFGS:   65 19:02:27    -1037.291082        0.1285
BFGS:   66 19:02:27    -1037.293250        0.1111
BFGS:   67 19:02:27    -1037.295900        0.0897
