      Step     Time          Energy         fmax
BFGS:    0 14:07:00     -748.227222      121.3931
BFGS:    1 14:07:00     -764.216416       95.2440
BFGS:    2 14:07:00     -773.509414       92.4932
BFGS:    3 14:07:00     -782.323256       85.6425
BFGS:    4 14:07:00     -790.912838       79.7952
BFGS:    5 14:07:00     -800.607089       70.8898
BFGS:    6 14:07:00     -809.379730       63.1333
BFGS:    7 14:07:01     -816.668452       53.3814
BFGS:    8 14:07:01     -822.669856       48.5629
BFGS:    9 14:07:01     -827.359453       43.1013
BFGS:   10 14:07:01     -831.068184       41.0658
BFGS:   11 14:07:01     -834.461303       38.0643
BFGS:   12 14:07:01     -837.754116       36.4747
BFGS:   13 14:07:01     -840.827095       34.9249
BFGS:   14 14:07:01     -843.555241       33.6937
BFGS:   15 14:07:01     -846.057788       30.6349
BFGS:   16 14:07:01     -847.870760       27.0639
BFGS:   17 14:07:01     -849.156240       24.0727
BFGS:   18 14:07:01     -850.282193       21.0093
BFGS:   19 14:07:01     -851.348695       17.8901
BFGS:   20 14:07:01     -852.266645       15.0204
BFGS:   21 14:07:01     -853.168763       12.4107
BFGS:   22 14:07:01     -854.050097       10.3837
BFGS:   23 14:07:01     -854.952886        9.7304
BFGS:   24 14:07:01     -855.723264        8.7419
BFGS:   25 14:07:02     -856.246846        7.6166
BFGS:   26 14:07:02     -856.653297        5.6583
BFGS:   27 14:07:02     -857.024683        4.2730
BFGS:   28 14:07:02     -857.335796        4.1264
BFGS:   29 14:07:02     -857.619330        3.3844
BFGS:   30 14:07:02     -857.917862        2.9955
BFGS:   31 14:07:02     -858.219104        3.9990
BFGS:   32 14:07:02     -858.505046        3.9351
BFGS:   33 14:07:02     -858.773326        3.9711
BFGS:   34 14:07:02     -859.033692        4.7018
BFGS:   35 14:07:02     -859.314353        5.4436
BFGS:   36 14:07:02     -859.593618        5.7114
BFGS:   37 14:07:02     -859.917172        6.2441
BFGS:   38 14:07:02     -860.328161        5.8883
BFGS:   39 14:07:02     -860.732052        4.8796
BFGS:   40 14:07:02     -861.088350        5.5650
BFGS:   41 14:07:02     -861.458967        6.0654
BFGS:   42 14:07:03     -861.754027        6.0495
BFGS:   43 14:07:03     -862.119452        3.8453
BFGS:   44 14:07:03     -862.417047        5.0435
BFGS:   45 14:07:03     -862.880566        5.1489
BFGS:   46 14:07:03     -863.224999        5.3278
BFGS:   47 14:07:03     -863.467131        5.1347
BFGS:   48 14:07:03     -863.692955        4.7819
BFGS:   49 14:07:03     -863.991178        5.0380
BFGS:   50 14:07:03     -864.294426        4.1638
BFGS:   51 14:07:03     -864.483100        3.6351
BFGS:   52 14:07:03     -864.617520        2.4430
BFGS:   53 14:07:03     -864.708754        1.5857
BFGS:   54 14:07:03     -864.740089        1.2290
BFGS:   55 14:07:03     -864.763512        0.9501
BFGS:   56 14:07:03     -864.770882        1.1303
BFGS:   57 14:07:03     -864.776251        0.7258
BFGS:   58 14:07:03     -864.780912        0.6029
BFGS:   59 14:07:03     -864.783461        0.3658
BFGS:   60 14:07:04     -864.784370        0.3946
BFGS:   61 14:07:04     -864.785697        0.2789
BFGS:   62 14:07:04     -864.788782        0.3200
BFGS:   63 14:07:04     -864.804903        1.1227
BFGS:   64 14:07:04     -864.855984        1.5504
BFGS:   65 14:07:04     -864.954070        1.9835
BFGS:   66 14:07:04     -865.094274        1.9118
BFGS:   67 14:07:04     -865.269495        2.0479
BFGS:   68 14:07:04     -865.450693        2.2003
BFGS:   69 14:07:04     -865.609057        2.0731
BFGS:   70 14:07:04     -865.763171        2.5804
BFGS:   71 14:07:04     -865.903466        2.7136
BFGS:   72 14:07:04     -866.025562        2.1233
BFGS:   73 14:07:04     -866.114979        2.4994
BFGS:   74 14:07:04     -866.155799        1.9288
BFGS:   75 14:07:04     -866.172980        1.2326
BFGS:   76 14:07:04     -866.179456        1.0762
BFGS:   77 14:07:04     -866.182039        0.8142
BFGS:   78 14:07:05     -866.183632        0.7309
BFGS:   79 14:07:05     -866.186071        0.5944
BFGS:   80 14:07:05     -866.188125        0.4598
BFGS:   81 14:07:05     -866.189495        0.5079
BFGS:   82 14:07:05     -866.190309        0.5196
BFGS:   83 14:07:05     -866.191252        0.5154
BFGS:   84 14:07:05     -866.192584        0.4340
BFGS:   85 14:07:05     -866.194247        0.3514
BFGS:   86 14:07:05     -866.195729        0.2383
BFGS:   87 14:07:05     -866.196611        0.0973
