      Step     Time          Energy         fmax
BFGS:    0 18:59:48     -956.981921       53.3147
BFGS:    1 18:59:49     -975.934379       38.3952
BFGS:    2 18:59:49     -987.193638       39.1747
BFGS:    3 18:59:50     -995.990592       33.0594
BFGS:    4 18:59:50    -1003.142269       30.9457
BFGS:    5 18:59:51    -1009.379686       29.4662
BFGS:    6 18:59:51    -1014.864806       27.2952
BFGS:    7 18:59:52    -1019.630982       25.5473
BFGS:    8 18:59:52    -1024.196892       24.5769
BFGS:    9 18:59:53    -1028.808031       22.2826
BFGS:   10 18:59:53    -1033.163248       21.4010
BFGS:   11 18:59:53    -1037.558205       19.8431
BFGS:   12 18:59:54    -1040.938007       18.6601
BFGS:   13 18:59:54    -1044.592367       17.4557
BFGS:   14 18:59:55    -1047.614855       16.1431
BFGS:   15 18:59:55    -1050.524658       14.9684
BFGS:   16 18:59:56    -1053.236200       14.0895
BFGS:   17 18:59:56    -1055.712161       13.2945
BFGS:   18 18:59:57    -1057.990487       12.4397
BFGS:   19 18:59:57    -1060.039380       11.6494
BFGS:   20 18:59:58    -1062.006886       10.7790
BFGS:   21 18:59:58    -1063.836682        9.9702
BFGS:   22 18:59:58    -1065.533038        9.1709
BFGS:   23 18:59:59    -1067.101296        8.4404
BFGS:   24 18:59:59    -1068.472480        7.8203
BFGS:   25 19:00:00    -1069.680182        7.2762
BFGS:   26 19:00:00    -1070.778542        6.8187
BFGS:   27 19:00:01    -1071.768427        6.3499
BFGS:   28 19:00:01    -1072.696510        5.9324
BFGS:   29 19:00:02    -1073.545155        5.5408
BFGS:   30 19:00:02    -1074.358768        5.3038
BFGS:   31 19:00:03    -1075.116620        5.1958
BFGS:   32 19:00:03    -1075.854695        5.0949
BFGS:   33 19:00:04    -1076.557529        4.9809
BFGS:   34 19:00:04    -1077.248319        4.8160
BFGS:   35 19:00:04    -1077.916218        4.6180
BFGS:   36 19:00:05    -1078.524556        4.3600
BFGS:   37 19:00:05    -1079.061068        4.0781
BFGS:   38 19:00:06    -1079.533936        3.7660
BFGS:   39 19:00:06    -1079.950130        3.4456
BFGS:   40 19:00:07    -1080.319625        3.1248
BFGS:   41 19:00:07    -1080.649582        2.8151
BFGS:   42 19:00:08    -1080.948334        2.6069
BFGS:   43 19:00:08    -1081.221463        2.4191
BFGS:   44 19:00:09    -1081.474574        2.2581
BFGS:   45 19:00:09    -1081.711248        2.0908
BFGS:   46 19:00:10    -1081.934587        1.9408
BFGS:   47 19:00:10    -1082.147101        1.7915
BFGS:   48 19:00:10    -1082.350300        1.8613
BFGS:   49 19:00:11    -1082.545365        1.9331
BFGS:   50 19:00:11    -1082.733079        1.9889
BFGS:   51 19:00:12    -1082.913897        2.0262
BFGS:   52 19:00:12    -1083.088103        2.0395
BFGS:   53 19:00:13    -1083.255845        2.0261
BFGS:   54 19:00:13    -1083.417413        1.9910
BFGS:   55 19:00:14    -1083.573603        1.9408
BFGS:   56 19:00:14    -1083.725757        1.8831
BFGS:   57 19:00:15    -1083.875559        1.8276
BFGS:   58 19:00:15    -1084.024766        1.7773
BFGS:   59 19:00:16    -1084.174990        1.7338
BFGS:   60 19:00:16    -1084.327858        1.6936
BFGS:   61 19:00:16    -1084.485776        1.6915
BFGS:   62 19:00:17    -1084.653661        1.8590
BFGS:   63 19:00:17    -1084.840480        2.1419
BFGS:   64 19:00:18    -1085.050341        2.3656
BFGS:   65 19:00:18    -1085.262034        2.9889
BFGS:   66 19:00:19    -1085.488224        4.1781
BFGS:   67 19:00:19    -1085.719269        5.5928
BFGS:   68 19:00:20    -1085.942198        7.3007
BFGS:   69 19:00:20    -1086.222754        8.7007
BFGS:   70 19:00:21    -1086.648556        8.8528
BFGS:   71 19:00:21    -1087.213358        8.0574
BFGS:   72 19:00:21    -1087.757146        6.9113
BFGS:   73 19:00:22    -1088.252560        5.6093
BFGS:   74 19:00:22    -1088.680606        4.3743
BFGS:   75 19:00:23    -1089.048149        3.2502
BFGS:   76 19:00:23    -1089.366477        2.6283
BFGS:   77 19:00:24    -1089.638906        2.2264
BFGS:   78 19:00:24    -1089.865041        1.6321
BFGS:   79 19:00:25    -1090.043993        0.9291
BFGS:   80 19:00:25    -1090.179134        0.9151
BFGS:   81 19:00:26    -1090.271560        0.7704
BFGS:   82 19:00:26    -1090.316339        0.5314
BFGS:   83 19:00:27    -1090.351137        0.3565
BFGS:   84 19:00:27    -1090.359674        0.3150
BFGS:   85 19:00:27    -1090.365833        0.2870
BFGS:   86 19:00:28    -1090.372337        0.2340
BFGS:   87 19:00:28    -1090.378071        0.2156
BFGS:   88 19:00:29    -1090.381967        0.1617
BFGS:   89 19:00:29    -1090.385192        0.1612
BFGS:   90 19:00:30    -1090.387839        0.1378
BFGS:   91 19:00:30    -1090.389382        0.0906
