      Step     Time          Energy         fmax
BFGS:    0 21:39:03     -986.994863       54.1075
BFGS:    1 21:39:04    -1000.359487       37.8659
BFGS:    2 21:39:04    -1010.110320       38.7326
BFGS:    3 21:39:05    -1017.429637       32.7880
BFGS:    4 21:39:05    -1023.660133       30.1887
BFGS:    5 21:39:06    -1028.476224       27.5592
BFGS:    6 21:39:06    -1032.909785       25.1172
BFGS:    7 21:39:07    -1037.250132       22.7609
BFGS:    8 21:39:07    -1040.851733       21.4501
BFGS:    9 21:39:08    -1044.095535       18.9761
BFGS:   10 21:39:08    -1046.965573       17.8605
BFGS:   11 21:39:09    -1049.614343       16.2786
BFGS:   12 21:39:09    -1052.111293       14.8520
BFGS:   13 21:39:10    -1054.395595       13.7998
BFGS:   14 21:39:10    -1056.527262       12.6969
BFGS:   15 21:39:11    -1058.534361       11.7360
BFGS:   16 21:39:11    -1060.380419       10.9144
BFGS:   17 21:39:12    -1062.131261       10.1149
BFGS:   18 21:39:12    -1063.766589        9.3049
BFGS:   19 21:39:13    -1065.237990        8.7500
BFGS:   20 21:39:13    -1066.494818        8.1111
BFGS:   21 21:39:14    -1067.614802        7.7476
BFGS:   22 21:39:14    -1068.650412        7.3194
BFGS:   23 21:39:15    -1069.656521        7.1429
BFGS:   24 21:39:15    -1070.659542        6.9892
BFGS:   25 21:39:16    -1071.640907        6.8327
BFGS:   26 21:39:16    -1072.539326        6.6348
BFGS:   27 21:39:17    -1073.366384        6.3633
BFGS:   28 21:39:17    -1074.151096        5.9966
BFGS:   29 21:39:18    -1074.925045        5.5363
BFGS:   30 21:39:18    -1075.714989        5.6245
BFGS:   31 21:39:19    -1076.541233        5.9138
BFGS:   32 21:39:19    -1077.414342        6.2629
BFGS:   33 21:39:20    -1078.610849        9.5461
BFGS:   34 21:39:20    -1079.421033       10.5981
BFGS:   35 21:39:21    -1080.256341       11.4220
BFGS:   36 21:39:21    -1081.109030       11.7940
BFGS:   37 21:39:22    -1081.941837       11.1151
BFGS:   38 21:39:22    -1082.750223        9.8630
BFGS:   39 21:39:23    -1083.526814        8.9877
BFGS:   40 21:39:23    -1084.246448        8.6080
BFGS:   41 21:39:24    -1084.916113        8.4231
BFGS:   42 21:39:24    -1085.559099        8.2677
BFGS:   43 21:39:25    -1086.192117        8.0544
BFGS:   44 21:39:25    -1086.823603        7.6805
BFGS:   45 21:39:26    -1087.378737        7.1032
BFGS:   46 21:39:26    -1087.855966        6.3203
BFGS:   47 21:39:27    -1088.273001        5.3530
BFGS:   48 21:39:27    -1088.645351        4.2127
BFGS:   49 21:39:28    -1088.988695        2.9120
BFGS:   50 21:39:28    -1089.318160        2.0142
BFGS:   51 21:39:29    -1089.643985        2.1681
BFGS:   52 21:39:29    -1089.932590        2.4176
BFGS:   53 21:39:30    -1090.199390        2.6737
BFGS:   54 21:39:31    -1090.455673        3.2942
BFGS:   55 21:39:31    -1090.702351        3.9204
BFGS:   56 21:39:32    -1090.943702        4.3339
BFGS:   57 21:39:32    -1091.183708        4.4876
BFGS:   58 21:39:33    -1091.433054        4.3145
BFGS:   59 21:39:33    -1091.693920        3.7266
BFGS:   60 21:39:34    -1091.932335        2.6988
BFGS:   61 21:39:34    -1092.102627        1.2470
BFGS:   62 21:39:35    -1092.170134        0.8458
BFGS:   63 21:39:35    -1092.212937        0.7009
BFGS:   64 21:39:36    -1092.233619        0.5077
BFGS:   65 21:39:36    -1092.242749        0.4342
BFGS:   66 21:39:37    -1092.248985        0.3668
BFGS:   67 21:39:37    -1092.254440        0.3884
BFGS:   68 21:39:38    -1092.258759        0.3276
BFGS:   69 21:39:38    -1092.262246        0.2966
BFGS:   70 21:39:39    -1092.265542        0.3043
BFGS:   71 21:39:39    -1092.268607        0.3042
BFGS:   72 21:39:40    -1092.271349        0.2983
BFGS:   73 21:39:40    -1092.273943        0.2872
BFGS:   74 21:39:41    -1092.276415        0.2507
BFGS:   75 21:39:41    -1092.278654        0.2154
BFGS:   76 21:39:42    -1092.280540        0.2127
BFGS:   77 21:39:42    -1092.282197        0.2164
BFGS:   78 21:39:43    -1092.283752        0.1946
BFGS:   79 21:39:43    -1092.285159        0.1876
BFGS:   80 21:39:44    -1092.286392        0.1597
BFGS:   81 21:39:44    -1092.287611        0.1383
BFGS:   82 21:39:45    -1092.288871        0.1451
BFGS:   83 21:39:45    -1092.289934        0.1282
BFGS:   84 21:39:46    -1092.290599        0.1068
BFGS:   85 21:39:46    -1092.291022        0.1013
BFGS:   86 21:39:47    -1092.291407        0.0869
