      Step     Time          Energy         fmax
BFGS:    0 14:06:54     -627.733458       80.6985
BFGS:    1 14:06:54     -641.572530       80.3030
BFGS:    2 14:06:54     -653.996832       67.8483
BFGS:    3 14:06:54     -665.973894       61.5549
BFGS:    4 14:06:54     -677.460011       54.5709
BFGS:    5 14:06:54     -686.907914       49.5515
BFGS:    6 14:06:54     -695.265393       42.7257
BFGS:    7 14:06:54     -701.155623       39.2974
BFGS:    8 14:06:54     -707.535598       34.3798
BFGS:    9 14:06:55     -713.764346       29.2419
BFGS:   10 14:06:55     -719.213055       24.3727
BFGS:   11 14:06:55     -723.606184       20.9878
BFGS:   12 14:06:55     -726.862969       18.7960
BFGS:   13 14:06:55     -729.444583       15.8845
BFGS:   14 14:06:55     -731.894438       12.2906
BFGS:   15 14:06:55     -733.866688       17.1876
BFGS:   16 14:06:55     -735.723947        9.4017
BFGS:   17 14:06:55     -737.266930        9.9847
BFGS:   18 14:06:55     -738.625056       10.6938
BFGS:   19 14:06:55     -739.753383       10.4927
BFGS:   20 14:06:55     -740.800623       12.9796
BFGS:   21 14:06:55     -741.679427       14.4698
BFGS:   22 14:06:55     -742.582190       13.5688
BFGS:   23 14:06:55     -743.292907       14.1209
BFGS:   24 14:06:55     -743.966284       12.3706
BFGS:   25 14:06:55     -744.602765       10.4749
BFGS:   26 14:06:55     -745.119345        9.1922
BFGS:   27 14:06:55     -745.610035        8.3994
BFGS:   28 14:06:55     -746.076234        7.1468
BFGS:   29 14:06:55     -746.448315        6.5307
BFGS:   30 14:06:56     -746.669763        5.1457
BFGS:   31 14:06:56     -746.809039        4.9983
BFGS:   32 14:06:56     -746.864381        6.8017
BFGS:   33 14:06:56     -746.926666        4.1380
BFGS:   34 14:06:56     -747.092407        4.2682
BFGS:   35 14:06:56     -747.172326        3.7233
BFGS:   36 14:06:56     -747.290181        3.5521
BFGS:   37 14:06:56     -747.388565        3.1609
BFGS:   38 14:06:56     -747.472785        2.8123
BFGS:   39 14:06:56     -747.552488        2.3124
BFGS:   40 14:06:56     -747.630201        2.4957
BFGS:   41 14:06:56     -747.705439        2.6961
BFGS:   42 14:06:56     -747.783203        2.6555
BFGS:   43 14:06:56     -747.860810        2.5502
BFGS:   44 14:06:56     -747.936572        3.1940
BFGS:   45 14:06:57     -747.988787        3.8852
BFGS:   46 14:06:57     -748.054152        2.9843
BFGS:   47 14:06:57     -748.110097        1.5173
BFGS:   48 14:06:57     -748.124520        1.6198
BFGS:   49 14:06:57     -748.144062        0.8929
BFGS:   50 14:06:57     -748.156753        0.4186
BFGS:   51 14:06:57     -748.161563        0.3463
BFGS:   52 14:06:57     -748.163885        0.3122
BFGS:   53 14:06:57     -748.166598        0.3092
BFGS:   54 14:06:57     -748.169136        0.3038
BFGS:   55 14:06:57     -748.170670        0.3159
BFGS:   56 14:06:57     -748.171239        0.2213
BFGS:   57 14:06:57     -748.171420        0.1775
BFGS:   58 14:06:57     -748.171575        0.1719
BFGS:   59 14:06:57     -748.171812        0.1266
BFGS:   60 14:06:58     -748.172028        0.1018
BFGS:   61 14:06:58     -748.172210        0.0883
