      Step     Time          Energy         fmax
BFGS:    0 13:59:22     -653.881002       63.8157
BFGS:    1 13:59:22     -666.152724       50.3581
BFGS:    2 13:59:22     -677.236077       53.3427
BFGS:    3 13:59:22     -686.380736       47.9170
BFGS:    4 13:59:22     -694.174622       39.9487
BFGS:    5 13:59:22     -701.104879       37.3756
BFGS:    6 13:59:22     -706.309142       34.7051
BFGS:    7 13:59:22     -711.202846       29.6139
BFGS:    8 13:59:22     -716.994236       27.4599
BFGS:    9 13:59:22     -721.592020       22.9903
BFGS:   10 13:59:22     -725.085523       20.4611
BFGS:   11 13:59:22     -727.807884       18.9526
BFGS:   12 13:59:22     -729.988249       18.6211
BFGS:   13 13:59:23     -731.859155       17.6083
BFGS:   14 13:59:23     -733.547009       17.9706
BFGS:   15 13:59:23     -735.138278       18.9278
BFGS:   16 13:59:23     -736.771406       19.7128
BFGS:   17 13:59:23     -738.501155       20.3552
BFGS:   18 13:59:23     -740.244905       20.3505
BFGS:   19 13:59:23     -742.069853       20.1190
BFGS:   20 13:59:23     -743.902196       19.5419
BFGS:   21 13:59:23     -745.720189       18.2275
BFGS:   22 13:59:23     -747.487765       16.5022
BFGS:   23 13:59:23     -749.119094       14.2957
BFGS:   24 13:59:23     -750.676443       15.6212
BFGS:   25 13:59:23     -752.394898       23.8417
BFGS:   26 13:59:23     -753.789886       31.5193
BFGS:   27 13:59:23     -757.427765       74.1566
BFGS:   28 13:59:23     -767.441526      172.8391
BFGS:   29 13:59:23     -782.339535      265.7281
BFGS:   30 13:59:23     -794.649829      105.7794
BFGS:   31 13:59:23     -796.176665        8.3996
BFGS:   32 13:59:23     -796.229713       10.1825
BFGS:   33 13:59:23     -796.407900        0.0000
