      Step     Time          Energy         fmax
BFGS:    0 13:56:09     -644.273369      106.3177
BFGS:    1 13:56:09     -659.006984      101.9007
BFGS:    2 13:56:09     -673.430090       91.9139
BFGS:    3 13:56:09     -688.629386       79.1227
BFGS:    4 13:56:09     -702.106265       73.3372
BFGS:    5 13:56:09     -712.888057       77.5862
BFGS:    6 13:56:09     -722.804881       80.0474
BFGS:    7 13:56:10     -732.720249       81.1045
BFGS:    8 13:56:10     -742.745531       80.4747
BFGS:    9 13:56:10     -753.114153       78.8077
BFGS:   10 13:56:10     -763.252477       76.1055
BFGS:   11 13:56:10     -773.363379       72.9554
BFGS:   12 13:56:10     -782.742272       68.3277
BFGS:   13 13:56:10     -792.738737       63.3219
BFGS:   14 13:56:10     -800.674648       55.3950
BFGS:   15 13:56:10     -808.009328       50.9835
BFGS:   16 13:56:10     -814.881514       46.5652
BFGS:   17 13:56:10     -820.753088       43.5839
BFGS:   18 13:56:10     -825.805217       38.4256
BFGS:   19 13:56:10     -829.609566       35.8977
BFGS:   20 13:56:10     -833.148722       32.3501
BFGS:   21 13:56:10     -836.014040       29.8974
BFGS:   22 13:56:10     -839.044513       26.9246
BFGS:   23 13:56:10     -842.161298       24.4060
BFGS:   24 13:56:10     -845.462396       21.6908
BFGS:   25 13:56:10     -848.913635       19.8859
BFGS:   26 13:56:10     -851.639937       18.0706
BFGS:   27 13:56:10     -853.840726       16.0172
BFGS:   28 13:56:10     -855.567844       14.2607
BFGS:   29 13:56:10     -857.006966       12.0898
BFGS:   30 13:56:10     -858.163393       10.8507
BFGS:   31 13:56:10     -859.172650        9.5820
BFGS:   32 13:56:10     -860.062597        9.2749
BFGS:   33 13:56:10     -860.899407        9.2327
BFGS:   34 13:56:10     -861.685613        9.0534
BFGS:   35 13:56:10     -862.428377        8.6344
BFGS:   36 13:56:10     -863.118524        7.8818
BFGS:   37 13:56:10     -863.745964        6.9103
BFGS:   38 13:56:10     -864.308239        6.0376
BFGS:   39 13:56:10     -864.798114        5.4723
BFGS:   40 13:56:10     -865.236512        5.4440
BFGS:   41 13:56:10     -865.606516        5.6159
BFGS:   42 13:56:10     -865.948582        5.8376
BFGS:   43 13:56:10     -866.260725        5.7463
BFGS:   44 13:56:10     -866.551014        4.9390
BFGS:   45 13:56:10     -866.802404        4.9724
BFGS:   46 13:56:11     -867.030121        5.2267
BFGS:   47 13:56:11     -867.234369        5.2210
BFGS:   48 13:56:11     -867.485447        4.9228
BFGS:   49 13:56:11     -867.778998        4.5060
BFGS:   50 13:56:11     -868.062084        4.0128
BFGS:   51 13:56:11     -868.332502        3.5874
BFGS:   52 13:56:11     -868.600480        3.1682
BFGS:   53 13:56:11     -868.882845        3.4447
BFGS:   54 13:56:11     -869.146809        3.2885
BFGS:   55 13:56:11     -869.401619        3.5962
BFGS:   56 13:56:11     -869.628680        3.7212
BFGS:   57 13:56:11     -869.879262        4.0715
BFGS:   58 13:56:11     -870.097291        4.9852
BFGS:   59 13:56:11     -870.343471        4.8476
BFGS:   60 13:56:11     -870.612382        5.4667
BFGS:   61 13:56:11     -870.901053        6.6253
BFGS:   62 13:56:11     -871.245759        6.1774
BFGS:   63 13:56:11     -871.560363        5.2557
BFGS:   64 13:56:11     -871.867222        3.2603
BFGS:   65 13:56:11     -872.142060        2.2213
BFGS:   66 13:56:11     -872.220610        2.2268
BFGS:   67 13:56:11     -872.273931        1.7111
BFGS:   68 13:56:11     -872.313436        1.7271
BFGS:   69 13:56:11     -872.343383        1.6465
BFGS:   70 13:56:11     -872.354427        1.5956
BFGS:   71 13:56:11     -872.361820        1.6144
BFGS:   72 13:56:11     -872.367868        1.4637
BFGS:   73 13:56:11     -872.372641        1.4118
BFGS:   74 13:56:11     -872.376690        1.3021
BFGS:   75 13:56:11     -872.380786        1.2670
BFGS:   76 13:56:11     -872.384567        1.2582
BFGS:   77 13:56:11     -872.387847        1.3045
BFGS:   78 13:56:11     -872.391696        1.3351
BFGS:   79 13:56:11     -872.398160        1.3429
BFGS:   80 13:56:11     -872.407889        1.2581
BFGS:   81 13:56:11     -872.418135        1.0876
BFGS:   82 13:56:11     -872.425095        0.9292
BFGS:   83 13:56:11     -872.432113        0.8221
BFGS:   84 13:56:11     -872.438780        0.8616
BFGS:   85 13:56:12     -872.443038        0.9179
BFGS:   86 13:56:12     -872.449017        0.9321
BFGS:   87 13:56:12     -872.453756        0.9361
BFGS:   88 13:56:12     -872.459842        0.9055
BFGS:   89 13:56:12     -872.467407        0.8403
BFGS:   90 13:56:12     -872.477085        0.6999
BFGS:   91 13:56:12     -872.486900        0.7239
BFGS:   92 13:56:12     -872.494362        0.6538
BFGS:   93 13:56:12     -872.498898        0.5298
BFGS:   94 13:56:12     -872.501452        0.4126
BFGS:   95 13:56:12     -872.503008        0.3467
BFGS:   96 13:56:12     -872.504100        0.3124
BFGS:   97 13:56:12     -872.504869        0.3063
BFGS:   98 13:56:12     -872.505485        0.2942
BFGS:   99 13:56:12     -872.506072        0.2708
BFGS:  100 13:56:12     -872.506668        0.2397
BFGS:  101 13:56:12     -872.507225        0.2337
BFGS:  102 13:56:12     -872.507639        0.2380
BFGS:  103 13:56:12     -872.507899        0.2399
BFGS:  104 13:56:12     -872.508086        0.2356
BFGS:  105 13:56:12     -872.508299        0.2218
BFGS:  106 13:56:12     -872.508612        0.2058
BFGS:  107 13:56:12     -872.509064        0.1834
BFGS:  108 13:56:12     -872.509606        0.1480
BFGS:  109 13:56:12     -872.510128        0.1127
BFGS:  110 13:56:12     -872.510517        0.0882
