      Step     Time          Energy         fmax
BFGS:    0 13:59:37     -751.111902      111.0552
BFGS:    1 13:59:38     -767.208882       80.4880
BFGS:    2 13:59:38     -779.220944       80.2877
BFGS:    3 13:59:38     -791.291932       75.4705
BFGS:    4 13:59:38     -799.677175       69.7865
BFGS:    5 13:59:38     -805.781535       67.3623
BFGS:    6 13:59:38     -811.868439       62.1992
BFGS:    7 13:59:38     -817.667252       60.7128
BFGS:    8 13:59:38     -822.213973       57.6583
BFGS:    9 13:59:38     -825.645678       55.0172
BFGS:   10 13:59:38     -828.675092       51.8752
BFGS:   11 13:59:38     -831.367997       48.9556
BFGS:   12 13:59:38     -834.016660       44.2013
BFGS:   13 13:59:38     -836.718984       40.1531
BFGS:   14 13:59:38     -839.222448       35.3945
BFGS:   15 13:59:38     -841.695669       32.8039
BFGS:   16 13:59:38     -844.004189       30.3005
BFGS:   17 13:59:38     -846.301747       27.3769
BFGS:   18 13:59:38     -848.553016       24.0879
BFGS:   19 13:59:38     -850.215928       21.5438
BFGS:   20 13:59:38     -851.690869       19.1705
BFGS:   21 13:59:38     -853.066022       17.0848
BFGS:   22 13:59:38     -854.472635       14.5985
BFGS:   23 13:59:38     -855.784831       11.5274
BFGS:   24 13:59:38     -856.874173        8.5761
BFGS:   25 13:59:38     -857.701684        6.0788
BFGS:   26 13:59:38     -858.364523        4.4779
BFGS:   27 13:59:38     -858.920885        4.7384
BFGS:   28 13:59:38     -859.438728        3.5428
BFGS:   29 13:59:38     -859.861283        3.2807
BFGS:   30 13:59:38     -860.235110        2.0887
BFGS:   31 13:59:38     -860.553539        2.3970
BFGS:   32 13:59:38     -860.853128        2.9566
BFGS:   33 13:59:38     -861.132647        3.2272
BFGS:   34 13:59:38     -861.394799        3.0911
BFGS:   35 13:59:39     -861.621913        3.1233
BFGS:   36 13:59:39     -861.853109        3.7981
BFGS:   37 13:59:39     -862.082884        4.7704
BFGS:   38 13:59:39     -862.304975        5.3980
BFGS:   39 13:59:39     -862.528111        5.4328
BFGS:   40 13:59:39     -862.762101        5.0289
BFGS:   41 13:59:39     -863.014487        4.0684
BFGS:   42 13:59:39     -863.260892        3.5131
BFGS:   43 13:59:39     -863.523591        3.0418
BFGS:   44 13:59:39     -863.831530        2.5707
BFGS:   45 13:59:39     -864.050441        2.9603
BFGS:   46 13:59:39     -864.247106        2.8087
BFGS:   47 13:59:39     -864.427852        3.3748
BFGS:   48 13:59:39     -864.608593        3.3911
BFGS:   49 13:59:39     -864.775309        3.0551
BFGS:   50 13:59:39     -864.926165        2.4598
BFGS:   51 13:59:39     -865.098807        2.4311
BFGS:   52 13:59:39     -865.259738        2.1747
BFGS:   53 13:59:39     -865.425301        2.4196
BFGS:   54 13:59:39     -865.461227        2.2588
BFGS:   55 13:59:39     -865.589001        1.7385
BFGS:   56 13:59:39     -865.697076        1.6152
BFGS:   57 13:59:39     -865.820455        1.9039
BFGS:   58 13:59:39     -865.931107        3.0630
BFGS:   59 13:59:39     -866.028894        3.4069
BFGS:   60 13:59:39     -866.135003        3.5235
BFGS:   61 13:59:39     -866.241091        4.0297
BFGS:   62 13:59:39     -866.378829        4.9137
BFGS:   63 13:59:39     -866.550615        5.2621
BFGS:   64 13:59:39     -866.798893        4.9320
BFGS:   65 13:59:39     -867.012332        3.0861
BFGS:   66 13:59:39     -867.177246        3.2459
BFGS:   67 13:59:39     -867.307467        2.2885
BFGS:   68 13:59:39     -867.441901        2.3838
BFGS:   69 13:59:39     -867.519903        2.0587
BFGS:   70 13:59:39     -867.580602        1.4981
BFGS:   71 13:59:40     -867.638732        1.4689
BFGS:   72 13:59:40     -867.681998        0.9725
BFGS:   73 13:59:40     -867.715281        0.8040
BFGS:   74 13:59:40     -867.720019        1.3530
BFGS:   75 13:59:40     -867.764667        0.7877
BFGS:   76 13:59:40     -867.779961        0.6849
BFGS:   77 13:59:40     -867.790236        0.4399
BFGS:   78 13:59:40     -867.798722        0.2462
BFGS:   79 13:59:40     -867.801876        0.2129
BFGS:   80 13:59:40     -867.803944        0.2710
BFGS:   81 13:59:40     -867.804553        0.2389
BFGS:   82 13:59:40     -867.804765        0.2271
BFGS:   83 13:59:40     -867.804892        0.2028
BFGS:   84 13:59:40     -867.804988        0.1968
BFGS:   85 13:59:40     -867.805073        0.1826
BFGS:   86 13:59:40     -867.805162        0.1731
BFGS:   87 13:59:40     -867.805274        0.1570
BFGS:   88 13:59:40     -867.805427        0.1476
BFGS:   89 13:59:40     -867.805626        0.1377
BFGS:   90 13:59:40     -867.805874        0.1339
BFGS:   91 13:59:40     -867.806126        0.1253
BFGS:   92 13:59:40     -867.806341        0.1177
BFGS:   93 13:59:40     -867.806501        0.1158
BFGS:   94 13:59:40     -867.806605        0.0924
