      Step     Time          Energy         fmax
BFGS:    0 10:17:31    -1050.567779       49.2809
BFGS:    1 10:17:31    -1057.001594       25.5868
BFGS:    2 10:17:31    -1060.314555       27.5131
BFGS:    3 10:17:31    -1062.522828       17.8662
BFGS:    4 10:17:31    -1064.244503       16.0956
BFGS:    5 10:17:31    -1065.647946       13.9963
BFGS:    6 10:17:31    -1067.006265       12.3621
BFGS:    7 10:17:31    -1068.349027       10.8047
BFGS:    8 10:17:31    -1069.416454        9.5446
BFGS:    9 10:17:31    -1070.398321        8.4548
BFGS:   10 10:17:31    -1071.397718        7.3826
BFGS:   11 10:17:31    -1072.448641        6.5624
BFGS:   12 10:17:31    -1073.531503        6.0209
BFGS:   13 10:17:31    -1074.620940        5.6766
BFGS:   14 10:17:31    -1075.668428        6.1203
BFGS:   15 10:17:31    -1076.648830        6.1473
BFGS:   16 10:17:31    -1077.553873        6.8191
BFGS:   17 10:17:31    -1078.292169        7.4607
BFGS:   18 10:17:31    -1078.937489        7.7604
BFGS:   19 10:17:31    -1079.518177        7.6178
BFGS:   20 10:17:31    -1080.064313        6.9689
BFGS:   21 10:17:31    -1080.605025        5.9955
BFGS:   22 10:17:31    -1081.097067        4.8934
BFGS:   23 10:17:31    -1081.511384        4.2400
BFGS:   24 10:17:31    -1081.879296        4.4069
BFGS:   25 10:17:31    -1082.207533        4.4449
BFGS:   26 10:17:31    -1082.506945        4.5041
BFGS:   27 10:17:31    -1082.791722        4.5635
BFGS:   28 10:17:31    -1083.071175        4.2439
BFGS:   29 10:17:31    -1083.360945        4.0159
BFGS:   30 10:17:31    -1083.692262        3.8804
BFGS:   31 10:17:32    -1084.001706        3.9458
BFGS:   32 10:17:32    -1084.285641        4.2245
BFGS:   33 10:17:32    -1084.547282        4.4366
BFGS:   34 10:17:32    -1084.790172        4.5522
BFGS:   35 10:17:32    -1085.019233        4.5410
BFGS:   36 10:17:32    -1085.242440        4.3624
BFGS:   37 10:17:32    -1085.462879        3.9240
BFGS:   38 10:17:32    -1085.679394        3.2342
BFGS:   39 10:17:32    -1085.862162        2.7719
BFGS:   40 10:17:32    -1085.985809        2.1764
BFGS:   41 10:17:32    -1086.084908        1.8899
BFGS:   42 10:17:32    -1086.167184        2.4260
BFGS:   43 10:17:32    -1086.248944        2.2149
BFGS:   44 10:17:32    -1086.311265        2.5638
BFGS:   45 10:17:32    -1086.378753        2.5582
BFGS:   46 10:17:32    -1086.444280        2.5404
BFGS:   47 10:17:32    -1086.508178        2.4524
BFGS:   48 10:17:32    -1086.571881        2.2280
BFGS:   49 10:17:32    -1086.637848        1.8682
BFGS:   50 10:17:32    -1086.710298        1.4481
BFGS:   51 10:17:32    -1086.782043        1.2984
BFGS:   52 10:17:32    -1086.843740        1.2216
BFGS:   53 10:17:32    -1086.894950        0.9364
BFGS:   54 10:17:32    -1086.937100        0.8902
BFGS:   55 10:17:32    -1086.972643        0.8043
BFGS:   56 10:17:32    -1087.003233        0.7245
BFGS:   57 10:17:32    -1087.032100        0.7169
BFGS:   58 10:17:32    -1087.058691        0.7101
BFGS:   59 10:17:32    -1087.074296        0.7390
BFGS:   60 10:17:32    -1087.083105        0.9860
BFGS:   61 10:17:32    -1087.092649        0.7038
BFGS:   62 10:17:32    -1087.101727        0.5687
BFGS:   63 10:17:32    -1087.108142        0.4551
BFGS:   64 10:17:32    -1087.114859        0.4365
BFGS:   65 10:17:32    -1087.120183        0.4144
BFGS:   66 10:17:32    -1087.125620        0.4455
BFGS:   67 10:17:32    -1087.131940        0.5024
BFGS:   68 10:17:32    -1087.134760        0.4654
BFGS:   69 10:17:32    -1087.136953        0.3663
BFGS:   70 10:17:32    -1087.139052        0.2799
BFGS:   71 10:17:32    -1087.141263        0.2668
BFGS:   72 10:17:33    -1087.143042        0.2331
BFGS:   73 10:17:33    -1087.144538        0.1781
BFGS:   74 10:17:33    -1087.146143        0.1550
BFGS:   75 10:17:33    -1087.147846        0.1384
BFGS:   76 10:17:33    -1087.149220        0.0972
